stop_id,stop_name,lat,lon,region,metro
40537,דרך שלמה שמלצר/השפלה,32.101256,34.858287,מרכז,תל אביב
25095,ביה''ח תל השומר/שיקום ,32.048516,34.849221,מרכז,תל אביב
34141,ביה''ח תל השומר/שיקום,32.050511,34.847714,מרכז,תל אביב
13078,פארק וולפסון/דרך הטייסים,32.056554,34.806935,מרכז,תל אביב
13000,היכל הספורט/יגאל אלון,32.060644,34.791891,מרכז,תל אביב
13272,יגאל אלון/שד' החי''ל,32.055943,34.791749,מרכז,תל אביב
13225,יגאל אלון/ההגנה,32.054767,34.791618,מרכז,תל אביב
50445,יגאל אלון/תוצרת הארץ,32.074065,34.79524,מרכז,תל אביב
13062,יגאל אלון/יצחק שדה,32.064876,34.792274,מרכז,תל אביב
48757,שז''ר/שקד,32.039933,34.762602,מרכז,תל אביב
13408,ביה''ס שז''ר/שז''ר,32.039372,34.76436,מרכז,תל אביב
13411,נווה עופר/שז''ר,32.039067,34.766641,מרכז,תל אביב
13416,שז''ר/תל גיבורים,32.038694,34.768795,מרכז,תל אביב
50352,אבן גבירול/שדרה 5,32.138557,34.795521,מרכז,תל אביב
50346,אבן גבירול,32.136365,34.794193,מרכז,תל אביב
13785,דרך משה דיין/לה גווארדייה,32.057897,34.800537,מרכז,תל אביב
50350,אבן גבירול,32.136622,34.794687,מרכז,תל אביב
49699,שדרה 5 / 2040,32.138706,34.79626,מרכז,תל אביב
29460,משה סנה/בני אפרים,32.124779,34.825126,מרכז,תל אביב
14352,מחלף קק''ל/שד' קק''ל,32.119046,34.812357,מרכז,תל אביב
14350,שד' קק''ל/חיים לבנון,32.121331,34.803432,מרכז,תל אביב
13745,אפטר/יהודה בורלא,32.105056,34.790152,מרכז,תל אביב
13738,ש''י עגנון/ישראל גלילי,32.102346,34.783987,מרכז,תל אביב
51803,קופות חולים/איילת השחר,32.103479,34.842121,מרכז,תל אביב
51761,קריית חינוך/איילת השחר,32.103515,34.84472,מרכז,תל אביב
51801,בתי כנסת/איילת השחר,32.104609,34.844313,מרכז,תל אביב
51596,מסוף אור יהודה,32.021528,34.854152,מרכז,תל אביב
15671,יהדות קנדה / העצמאות,32.025369,34.859804,מרכז,תל אביב
15604,החרושת/מעלה המגדל,32.021376,34.863737,מרכז,תל אביב
49632,משה דיין/העצמאות,32.026579,34.859847,מרכז,תל אביב
49605,שדרות בן גוריון/מיכאל,32.032131,34.8598,מרכז,תל אביב
48830,כרמל/שדרות שמעון פרס,32.035086,34.859797,מרכז,תל אביב
48592,כרמל/מירון,32.035518,34.857435,מרכז,תל אביב
49965,שדרות בן גוריון/האלה,32.032814,34.859772,מרכז,תל אביב
50747,לוחמי האש/נעמי שמר,32.037744,34.864497,מרכז,תל אביב
48578,שדרות שמעון פרס/כנען,32.037061,34.860294,מרכז,תל אביב
15880,בית ברוש/דרך רב אלוף יעקב דורי,32.048963,34.858611,מרכז,תל אביב
15879,לשכת גיוס/דרך רב אלוף יעקב דורי,32.05016,34.855289,מרכז,תל אביב
15898,בן גוריון / שלמה המלך,32.053875,34.852848,מרכז,תל אביב
41226,שלמה המלך/נחל גמלא,32.053395,34.856121,מרכז,תל אביב
15354,בן גוריון / הפרדס,32.056036,34.85145,מרכז,תל אביב
15386,הנשיא / העמל,32.059151,34.850779,מרכז,תל אביב
50495,יצחק נבון/יצחק שמיר,32.063457,34.842003,מרכז,תל אביב
16787,מרכז וואהל/מקס ואנה ווב,32.071855,34.846367,מרכז,תל אביב
16788,מקס ואנה ווב/דרך ז'בוטינסקי,32.070867,34.848213,מרכז,תל אביב
16793,הזיתים/בארי,32.079888,34.852255,מרכז,תל אביב
16780,גן דקל/הנשיא,32.08186,34.849509,מרכז,תל אביב
24214,לוחמי הגטאות/יצחק שדה,32.07973,34.850439,מרכז,תל אביב
699,הזיתים/הרימון,32.08216,34.852286,מרכז,תל אביב
24216,הנשיא/עוזי חיטמן,32.082167,34.848401,מרכז,תל אביב
24219,הנשיא/לוחמי הגטאות,32.081282,34.850768,מרכז,תל אביב
16781,הזיתים/הנשיא,32.080263,34.852172,מרכז,תל אביב
16779,לוחמי הגטאות/ביאליק,32.07785,34.850053,מרכז,תל אביב
16795,ביאליק/עירייה,32.077864,34.847628,מרכז,תל אביב
23347,דוד בן גוריון/מבצע קדש,32.076413,34.846085,מרכז,תל אביב
23935,אורט ישראל/גנרל קניג,32.008565,34.745972,מרכז,תל אביב
23936,יצחק שדה/הנביאים,32.010386,34.743849,מרכז,תל אביב
23982,דרך בן גוריון/מקס נורדאו,32.015851,34.738558,מרכז,תל אביב
23986,יוספטל/מסריק,32.019026,34.740964,מרכז,תל אביב
43148,דקר/יוספטל,32.019074,34.743335,מרכז,תל אביב
24023,בלפור/שמחה הולצברג,32.032033,34.744034,מרכז,תל אביב
13366,יפת/יוטבת,32.033897,34.745942,מרכז,תל אביב
44308,יפת/3198,32.032973,34.744243,מרכז,תל אביב
44454,מרכז מסחרי/טאגור,32.117679,34.798088,מרכז,תל אביב
49245,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889,מרכז,תל אביב
21398,אהרונוביץ'/הציונות,32.00712,34.768546,מרכז,תל אביב
22096,אלופי צהל/דוד אלעזר,32.01046,34.786748,מרכז,תל אביב
24102,קניון חולון/גולדה מאיר,32.01247,34.777684,מרכז,תל אביב
24990,קניון חולון/פנחס אילון,32.011653,34.778113,מרכז,תל אביב
785,קמפוס חנקין/חנקין,32.016078,34.778599,מרכז,תל אביב
14135,מכללת אפקה/בני אפרים,32.114162,34.817041,מרכז,תל אביב
14327,בני אפרים/שד' קק''ל,32.117546,34.818048,מרכז,תל אביב
49698,דבורה הנביאה/מתתיהו שוהם,32.118684,34.829695,מרכז,תל אביב
14186,דבורה הנביאה/משמר הירדן,32.118677,34.832636,מרכז,תל אביב
43956,משמר הירדן/הרוגי מלכות,32.111778,34.832055,מרכז,תל אביב
49983,יוסף סרלין/אליהו קראוזה,32.027145,34.782315,מרכז,תל אביב
49993,יוסף סרלין/זאב ז'בוטינסקי,32.024364,34.784369,מרכז,תל אביב
21946,שדרות ירושלים/סוקולוב,32.020785,34.786474,מרכז,תל אביב
22292,שדרות ירושלים/פרופסור שור,32.019739,34.786945,מרכז,תל אביב
23012,אורט חולון/שדרות ירושלים,32.017544,34.788135,מרכז,תל אביב
22098,שד' ירושלים/בצלאל,32.013968,34.791804,מרכז,תל אביב
22228,שד' ירושלים/משה שרת,32.012379,34.792889,מרכז,תל אביב
24124,שד' ירושלים/אלופי צה''ל,32.009757,34.795184,מרכז,תל אביב
21722,המשביר/החופר,32.012373,34.806053,מרכז,תל אביב
22640,הבנאי/המשביר,32.01335,34.803097,מרכז,תל אביב
23704,הבנאי/האורגים,32.010884,34.801179,מרכז,תל אביב
24126,שד' ירושלים/הלהב,32.006754,34.798078,מרכז,תל אביב
16480,שפרינצק / פינס,32.077923,34.890628,מרכז,תל אביב
15868,רוטשילד/גד מכנס,32.076819,34.88532,מרכז,תל אביב
15855,רוטשילד/קק''ל,32.080041,34.884194,מרכז,תל אביב
15845,קופת חולים/רוטשילד,32.082086,34.883458,מרכז,תל אביב
15862,רוטשילד/הרצל,32.08516,34.882342,מרכז,תל אביב
16300,יד לבנים/ארלוזורוב,32.084704,34.872455,מרכז,תל אביב
16302,חיים ארלוזורוב/צה''ל,32.085572,34.86983,מרכז,תל אביב
49074,בית הדפוס/פרבשטיין,31.78642,35.19137,ירושלים,ירושלים
9364,בית השנהב/בית הדפוס,31.786213,35.188579,ירושלים,ירושלים
9577,מגדל דונה/בית הדפוס,31.786155,35.186547,ירושלים,ירושלים
9365,מרכז ספיר/בית הדפוס,31.785699,35.183951,ירושלים,ירושלים
10134,בית הדפוס/בקי,31.786007,35.182043,ירושלים,ירושלים
48053,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,מרכז,פריפריה
50574,ת. מרכזית אשקלון רציפים/בינעירוני,31.66403,34.566656,מרכז,פריפריה
44892,מחלף אשדוד צפון למזרח,31.850168,34.713159,מרכז,תל אביב
41828,מחלף בית רבן לדרום,31.819487,34.729208,מרכז,תל אביב
9612,צומת חולדה,31.811234,34.901816,מרכז,פריפריה
8439,צומת חטיבה שבע/לטרון,31.835052,34.978365,ירושלים,פריפריה
9736,צומת חולדה,31.810274,34.899894,מרכז,פריפריה
9186,מחלף בקוע,31.824087,34.932029,מרכז,פריפריה
8604,בקוע ה,31.831403,34.928243,מרכז,פריפריה
34327,שדרות הסנהדרין/הדרור,31.878906,34.747182,מרכז,תל אביב
40656,בניה  מרכז,31.844475,34.752888,מרכז,תל אביב
40647,בניה/גן משחקים,31.844021,34.755371,מרכז,תל אביב
40658,בניה  דרום,31.840422,34.756291,מרכז,תל אביב
40787,הפרדס/הכרם,31.829522,34.752498,מרכז,תל אביב
40786,דרך בני/הרימון,31.827519,34.744412,מרכז,תל אביב
16871,עשרת/שדמות,31.826156,34.737505,מרכז,תל אביב
51285,האנפה/השלדג,31.821299,34.750568,מרכז,תל אביב
16872,דרך בני/ריזה,31.826808,34.742369,מרכז,תל אביב
51293,האנפה/הדוכיפת,31.820198,34.757263,מרכז,תל אביב
15658,בן גוריון/בית עלמין,31.807733,34.77059,מרכז,פריפריה
15659,שדרות דוד בן גוריון/הדרור,31.806543,34.773973,מרכז,פריפריה
25012,בן גוריון/עופרים,31.805319,34.777621,מרכז,פריפריה
15660,פינס/שדרות בן גוריון,31.805993,34.777255,מרכז,פריפריה
38373,שדרות בן גוריון/דרך הנחלים,31.804336,34.781967,מרכז,פריפריה
38367,מרכז מסחרי המושבה/שדרות בן גוריון,31.804163,34.78354,מרכז,פריפריה
38372,שדרות מנחם בגין/שדרות בן גוריון,31.803387,34.783899,מרכז,פריפריה
38371,שדרות מנחם בגין/חיים הרצוג,31.800339,34.783108,מרכז,פריפריה
