stop_id,stop_name,region,metro,community,lat,lon,trip_graph_degree,trip_graph_weighted_degree,stop_use_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_locality_en,socio_cluster,socio_cluster_group,socio_index_value,socio_population
38148,צומת בית הערבה החדש,מרכז,פריפריה,42.0,31.800796,35.475092,4,614.0,307,False,nearest,895.6732054899193,36450001,בית הערבה,BET HAARAVA,7.0,middle_5_7,,508.0
39756,יעקב טוכמן/פנחס אשרוב,מרכז,תל אביב,26.0,31.888891,34.787049,2,614.0,307,False,within,0.0,84000432,רחובות,REHOVOT,3.0,low_1_4,,5210.0
6765,וייצמן/מעלה החורשה,צפון,חיפה,29.0,32.926479,35.072666,5,614.0,307,False,within,0.0,76000032,עכו,AKKO,4.0,low_1_4,,6256.0
37146,אעבלין/רחוב ראשי,צפון,חיפה,33.0,32.819922,35.197915,3,614.0,307,False,nearest,1243.4534889750266,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
7325,צומת אלמוג,מרכז,פריפריה,42.0,31.801417,35.453146,6,614.0,307,False,nearest,1810.186418064485,35560001,אלמוג,ALMOG,7.0,middle_5_7,,236.0
20543,שביל אלול/שביל תמוז,צפון,פריפריה,18.0,32.916352,35.274443,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
28948,אוסישקין/כיכר אליעזר קפלן,דרום,באר שבע,0.0,31.249507,34.792107,2,614.0,307,False,within,0.0,90000521,באר שבע,BE'ER SHEVA,4.0,low_1_4,,2080.0
4256,רחוב 7064/עומר אבן אל ח'טאב,צפון,פריפריה,8.0,32.717246,35.291721,6,614.0,307,False,within,0.0,73000032,נצרת,NAZARETH,3.0,low_1_4,,8664.0
5914,קציר/שביל הזורעים,צפון,פריפריה,18.0,32.917352,35.270587,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
51219,ראס נעמה 1,צפון,חיפה,33.0,32.818744,35.199072,2,614.0,307,False,nearest,1349.8494468595695,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
37143,אעבלין/בית עלמין נוצרי חדש,צפון,חיפה,33.0,32.817017,35.199957,2,614.0,307,False,nearest,1552.9884896666147,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
20541,אביב/ביכורים,צפון,פריפריה,18.0,32.91442,35.272291,3,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
40514,בי''ס יסודי ב חדש,צפון,חיפה,33.0,32.817068,35.200989,2,614.0,398,False,nearest,1531.872580282951,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
20546,בציר/אסיף,צפון,פריפריה,18.0,32.913208,35.275994,4,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
26937,גל/נוף,דרום,פריפריה,53.0,31.257774,35.22354,3,614.0,307,False,within,0.0,25600005,ערד,ARAD,3.0,low_1_4,,5883.0
25614,העלייה/מולדת,דרום,באר שבע,0.0,31.255626,34.77893,2,614.0,307,False,within,0.0,90000434,באר שבע,BE'ER SHEVA,3.0,low_1_4,,3473.0
26928,אחווה/הכרמל,דרום,פריפריה,53.0,31.260733,35.221637,6,614.0,307,False,within,0.0,25600005,ערד,ARAD,3.0,low_1_4,,5883.0
26253,שדרות יעלים/דרך מצדה,דרום,באר שבע,0.0,31.256734,34.774515,2,614.0,307,False,within,0.0,90000432,באר שבע,BE'ER SHEVA,3.0,low_1_4,,3168.0
20547,ביכורים/בציר,צפון,פריפריה,18.0,32.915495,35.277336,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
40119,העליה/יהודי סוריה,דרום,באר שבע,0.0,31.256708,34.775801,2,614.0,307,False,within,0.0,90000433,באר שבע,BE'ER SHEVA,2.0,low_1_4,,1507.0
20544,ביכורים/שביל אלול,צפון,פריפריה,18.0,32.915143,35.27468,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
12165,שדרות התמרים/שפיפון,דרום,פריפריה,30.0,29.555271,34.95308,4,614.0,307,False,within,0.0,26000012,אילת,ELAT,4.0,low_1_4,,933.0
20542,קציר/השותלים,צפון,פריפריה,18.0,32.916969,35.27277,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
20545,בציר/שביל ניסן,צפון,פריפריה,18.0,32.914155,35.277622,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
37144,אעבלין/בית עלמין נוצרי חדש,צפון,חיפה,33.0,32.818202,35.199288,2,614.0,307,False,nearest,1413.586812778097,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
28904,העלייה/קפריסין,דרום,באר שבע,0.0,31.253935,34.781429,2,614.0,307,False,within,0.0,90000434,באר שבע,BE'ER SHEVA,3.0,low_1_4,,3473.0
26020,שאול המלך/יהושפט,דרום,באר שבע,0.0,31.263746,34.782498,2,614.0,307,False,within,0.0,90000212,באר שבע,BE'ER SHEVA,3.0,low_1_4,,4411.0
25518,אלפסי/רחבת הרב קוק,דרום,באר שבע,0.0,31.259131,34.771456,2,614.0,307,False,within,0.0,90000221,באר שבע,BE'ER SHEVA,3.0,low_1_4,,2773.0
25641,שאול המלך/מרדכי מקלף,דרום,באר שבע,0.0,31.264205,34.786507,2,614.0,307,False,within,0.0,90000212,באר שבע,BE'ER SHEVA,3.0,low_1_4,,4411.0
37145,אעבלין/רחוב ראשי,צפון,חיפה,33.0,32.819832,35.198213,4,614.0,307,False,nearest,1242.1954755781585,12220001,"מצפה אבי""ב",MIZPE AVIV,9.0,high_8_10,,1070.0
22280,צומת צור נתן,מרכז,תל אביב,10.0,32.241367,34.989399,5,614.0,307,False,nearest,429.36228127526016,13450001,צור יצחק,ZUR YIZHAQ,8.0,high_8_10,,7080.0
39757,יעקב טוכמן/הורוביץ,מרכז,תל אביב,26.0,31.889642,34.789046,3,614.0,307,False,within,0.0,84000432,רחובות,REHOVOT,3.0,low_1_4,,5210.0
40978,גאיה סנטר,צפון,פריפריה,29.0,32.953696,35.181161,3,614.0,341,False,nearest,404.3490824937605,4850001,ג'ולס,JULIS,5.0,middle_5_7,,6738.0
632,מודיעים/חיטה,מרכז,תל אביב,7.0,31.989298,34.94308,5,614.0,307,False,within,0.0,13040004,שוהם,SHOHAM,9.0,high_8_10,,4012.0
18611,בת הרים/הגולן,צפון,פריפריה,48.0,32.964607,35.512832,3,614.0,307,False,within,0.0,80000008,צפת,ZEFAT,5.0,middle_5_7,,4743.0
25630,מרבד הקסמים,דרום,באר שבע,0.0,31.250935,34.783121,2,614.0,307,False,within,0.0,90000434,באר שבע,BE'ER SHEVA,3.0,low_1_4,,3473.0
4159,אביב/קציר,צפון,פריפריה,18.0,32.91637,35.270723,2,614.0,307,False,within,0.0,11390035,כרמיאל,KARMI'EL,6.0,middle_5_7,,4941.0
44063,קידמה/התמדה,מרכז,פריפריה,23.0,32.463099,35.057507,1,613.0,613,False,within,0.0,12470001,חריש,HARISH,5.0,middle_5_7,,33380.0
26517,מסוף י''א,דרום,באר שבע,0.0,31.261152,34.763412,4,613.0,613,False,within,0.0,90000226,באר שבע,BE'ER SHEVA,5.0,middle_5_7,,1316.0
34183,שדרות הקיבוצים/הרצל,מרכז,תל אביב,26.0,31.883664,34.817642,4,613.0,317,False,within,0.0,84000231,רחובות,REHOVOT,6.0,middle_5_7,,4106.0
12492,בבא סאלי/שדרות אריאל שרון,דרום,פריפריה,43.0,31.060343,35.026161,2,613.0,310,False,within,0.0,22000003,דימונה,DIMONA,2.0,low_1_4,,2238.0
12008,מלכי ישראל/כניסה צפונית,מרכז,פריפריה,6.0,31.620174,34.768186,3,612.0,306,False,within,0.0,26300026,קריית גת,QIRYAT GAT,6.0,middle_5_7,,11542.0
20768,אלג'למה,צפון,חיפה,29.0,32.933058,35.144312,5,612.0,306,False,nearest,1781.485753275347,5070001,כפר יאסיף,KAFAR YASIF,5.0,middle_5_7,,10394.0
7171,ההגנה/מבצע עובדה,צפון,פריפריה,18.0,32.902216,35.278762,3,612.0,306,False,within,0.0,11390034,כרמיאל,KARMI'EL,7.0,middle_5_7,,5537.0
6999,מבצע בן עמי/ההגנה,צפון,פריפריה,18.0,32.904403,35.280329,3,612.0,306,False,within,0.0,11390034,כרמיאל,KARMI'EL,7.0,middle_5_7,,5537.0
4771,צומת מושב מרחביה,צפון,פריפריה,4.0,32.594596,35.313413,3,612.0,306,False,nearest,13.491159838525192,970001,מרחביה (מושב),MERHAVYA(MOSHAV),8.0,high_8_10,,671.0
1134,יצחק בן צבי/אסירי ציון,מרכז,פריפריה,23.0,32.431763,34.915582,9,612.0,312,False,within,0.0,65000044,חדרה,HADERA,4.0,low_1_4,,4924.0
39299,צומת נווה יעקב/דרך בית חנינא,ירושלים,ירושלים,66.0,31.836938,35.229002,2,612.0,306,False,within,0.0,30002112,ירושלים,JERUSALEM,2.0,low_1_4,,46286.0
12291,צומת מכרות תמנע לדרום,דרום,פריפריה,30.0,29.762846,35.013751,3,612.0,306,False,nearest,1297.168338363118,26000013,אילת,ELAT,7.0,middle_5_7,,
12430,צומת אליפז לדרום,דרום,פריפריה,30.0,29.786407,35.01902,3,612.0,306,False,nearest,726.399354052455,12480001,אליפז,ELIFAZ,3.0,low_1_4,,170.0
12275,צומת יטבתה,דרום,פריפריה,30.0,29.893319,35.062785,4,612.0,306,False,within,0.0,8660001,יטבתה,YOTVATA,3.0,low_1_4,,743.0
4773,צומת מרחביה,צפון,פריפריה,4.0,32.605835,35.302885,4,612.0,306,False,nearest,10.390030839199586,660001,מרחביה (קיבוץ),MERHAVYA(QIBBUZ),7.0,middle_5_7,,1331.0
38958,בי''ס אחווה/דרך בר לב,דרום,פריפריה,43.0,31.067466,35.039905,3,612.0,306,False,within,0.0,22000007,דימונה,DIMONA,4.0,low_1_4,,1619.0
28332,בורנשטיין/הדקל,דרום,פריפריה,43.0,30.98866,34.920519,3,612.0,306,False,within,0.0,8310001,ירוחם,YEROHAM,4.0,low_1_4,,11170.0
1964,התישבי,צפון,חיפה,28.0,32.814436,34.976797,3,612.0,306,False,within,0.0,40000533,חיפה,HAIFA,8.0,high_8_10,,4395.0
3359,התשבי/בית אל,צפון,חיפה,28.0,32.815808,34.977628,4,612.0,306,False,within,0.0,40000533,חיפה,HAIFA,8.0,high_8_10,,4395.0
3360,צומת נחל חדרה,מרכז,פריפריה,23.0,32.464571,34.914503,4,612.0,306,False,within,0.0,65000023,חדרה,HADERA,7.0,middle_5_7,,7365.0
28472,מכללת קיי/יהודה הלוי,דרום,באר שבע,0.0,31.27041,34.782122,6,612.0,306,False,within,0.0,90000112,באר שבע,BE'ER SHEVA,2.0,low_1_4,,2248.0
6623,מ''ג המעפילים/כלנית,צפון,פריפריה,2.0,33.008387,35.285256,5,612.0,306,False,within,0.0,10630004,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,middle_5_7,,4754.0
38956,דרך בר לב / תיכון אפלמן,דרום,פריפריה,43.0,31.071082,35.038411,3,612.0,306,False,within,0.0,22000007,דימונה,DIMONA,4.0,low_1_4,,1619.0
12229,צומת סמר,דרום,פריפריה,30.0,29.831796,35.02899,4,612.0,306,False,nearest,340.80827310881295,11560001,סמר,SAMAR,2.0,low_1_4,,275.0
5636,מסעף מגדל צפון,צפון,פריפריה,16.0,32.83595,35.509981,4,612.0,306,False,within,0.0,650001,מגדל,MIGDAL,5.0,middle_5_7,,2031.0
28408,מגן דוד אדום,דרום,באר שבע,49.0,31.397519,34.7574,3,612.0,306,False,within,0.0,11610002,רהט,RAHAT,1.0,low_1_4,,6874.0
23713,שדרות היובל/נחלת יהודה,מרכז,תל אביב,12.0,31.979315,34.797832,10,612.0,306,False,within,0.0,83000311,ראשון לציון,RISHON LEZIYYON,7.0,middle_5_7,,12755.0
1596,אלקודס/אלפתח,מרכז,פריפריה,56.0,32.425167,35.035408,5,612.0,306,False,nearest,1919.9536617964372,6480001,מצר,MEZER,7.0,middle_5_7,,396.0
21632,פיקוד העורף,מרכז,תל אביב,7.0,31.92032,34.875763,5,611.0,308,False,within,0.0,85000018,רמלה,RAMLA,2.0,low_1_4,,2429.0
50382,תחנה תפעולית מסוף החוף הירוק,מרכז,תל אביב,3.0,32.271686,34.836505,1,611.0,611,False,within,0.0,74000531,נתניה,NETANYA,8.0,high_8_10,,9754.0
49127,קרית אריה,מרכז,תל אביב,,32.105931,34.861896,1,611.0,611,False,nearest,769.0342016529157,79000123,פתח תקווה,PETAH TIQWA,9.0,high_8_10,,3496.0
43963,בי''ס אלאקואס,צפון,פריפריה,64.0,32.50787,35.159978,3,611.0,454,False,nearest,812.5982986347874,11280001,מי עמי,ME AMMI,8.0,high_8_10,,361.0
23393,שד. אליהו/השוטרים,מרכז,תל אביב,26.0,31.854324,34.844333,3,610.0,305,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
15826,צומת חמד,מרכז,תל אביב,60.0,32.012415,34.843015,6,610.0,305,False,nearest,38.42871457560947,8010001,"חמ""ד",HEMED,7.0,middle_5_7,,1360.0
40293,בית קברות/עלמין,צפון,פריפריה,8.0,32.722416,35.355208,3,610.0,305,False,nearest,769.4987386865915,10610012,נוף הגליל,NOF HAGALIL,4.0,low_1_4,,4709.0
24539,ז'בוטינסקי/הציונות,מרכז,תל אביב,10.0,32.143595,34.886777,4,610.0,305,False,within,0.0,97000031,הוד השרון,HOD HASHARON,9.0,high_8_10,,4814.0
12015,שדרות יצחק רבין/שדרות הרצל,מרכז,פריפריה,20.0,31.776306,34.631673,6,610.0,308,False,within,0.0,700432,אשדוד,ASHDOD,7.0,middle_5_7,,4468.0
21516,מודיעים/זית,מרכז,תל אביב,7.0,31.988994,34.941407,3,610.0,305,False,within,0.0,13040004,שוהם,SHOHAM,9.0,high_8_10,,4012.0
16273,הרצוג/ירושלים,מרכז,תל אביב,17.0,32.096728,34.899807,4,610.0,305,False,within,0.0,79000434,פתח תקווה,PETAH TIQWA,6.0,middle_5_7,,1435.0
34124,מנחם בגין/נורית,מרכז,תל אביב,26.0,31.850586,34.848353,3,610.0,305,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
6728,מסעף טל אל,צפון,חיפה,29.0,32.933045,35.161074,4,610.0,305,False,within,0.0,4850001,ג'ולס,JULIS,5.0,middle_5_7,,6738.0
23388,אליהו/אשכול,מרכז,תל אביב,26.0,31.853848,34.847012,3,610.0,305,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
23373,ויצמן/דולב,מרכז,תל אביב,26.0,31.853174,34.849652,3,610.0,305,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
21239,אלביאדר,צפון,פריפריה,8.0,32.72215,35.354262,2,610.0,305,False,nearest,762.7350717236944,10610012,נוף הגליל,NOF HAGALIL,4.0,low_1_4,,4709.0
21238,אל עבהרה,צפון,פריפריה,8.0,32.720066,35.353864,3,610.0,305,False,nearest,926.3925149433303,10610031,נוף הגליל,NOF HAGALIL,6.0,middle_5_7,,2643.0
26303,שד. גולדה מאיר/בכור שטרית,דרום,באר שבע,0.0,31.255168,34.766154,2,610.0,305,False,within,0.0,90000223,באר שבע,BE'ER SHEVA,5.0,middle_5_7,,2305.0
16821,נחמיה/מרבד הקסמים,מרכז,תל אביב,12.0,31.948593,34.826656,3,610.0,305,False,within,0.0,83000212,ראשון לציון,RISHON LEZIYYON,7.0,middle_5_7,,11060.0
17140,ויצמן/נרקיסים,צפון,חיפה,46.0,32.757922,34.968395,2,610.0,305,False,within,0.0,21000003,טירת כרמל,TIRAT KARMEL,3.0,low_1_4,,4122.0
15172,צומת שער אפרים,מרכז,תל אביב,10.0,32.282512,34.99643,7,610.0,305,False,nearest,238.33594122319622,6610001,שער אפרים,SHA'AR EFRAYIM,7.0,middle_5_7,,1997.0
11340,דרך בית חנינא/דג'אני,ירושלים,ירושלים,66.0,31.836052,35.228145,2,610.0,305,False,within,0.0,30002112,ירושלים,JERUSALEM,2.0,low_1_4,,46286.0
3556,מתנ''ס/ויצמן,צפון,חיפה,46.0,32.760053,34.968538,2,610.0,305,False,within,0.0,21000003,טירת כרמל,TIRAT KARMEL,3.0,low_1_4,,4122.0
28555,מחלף מולדה,דרום,באר שבע,0.0,31.267596,34.970924,5,610.0,305,False,nearest,153.2522833672456,13600001,סעוה,SA'WA,1.0,low_1_4,,2294.0
47971,שדרות מנחם בגין/השחף,צפון,חיפה,46.0,32.753772,34.967938,2,610.0,305,False,within,0.0,21000007,טירת כרמל,TIRAT KARMEL,5.0,middle_5_7,,6963.0
47958,שדרות מנחם בגין/נרקיסים,צפון,חיפה,46.0,32.756753,34.968194,2,610.0,305,False,within,0.0,21000007,טירת כרמל,TIRAT KARMEL,5.0,middle_5_7,,6963.0
47970,האנפה/שדרות מנחם בגין,צפון,חיפה,46.0,32.752303,34.967756,2,610.0,305,False,within,0.0,21000007,טירת כרמל,TIRAT KARMEL,5.0,middle_5_7,,6963.0
21538,תרשיש/לשם,מרכז,תל אביב,7.0,31.994003,34.945336,5,610.0,305,False,within,0.0,13040004,שוהם,SHOHAM,9.0,high_8_10,,4012.0
51529,מסוף רדינג/רציפים,מרכז,תל אביב,24.0,32.098781,34.779474,5,609.0,609,False,within,0.0,50000117,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,6482.0
37216,מתחם מבנה/עולי הגרדום,דרום,באר שבע,47.0,31.31487,34.622987,4,609.0,344,False,within,0.0,310004,אופקים,OFAQIM,3.0,low_1_4,,3137.0
23961,הרב לוי/הדקל,מרכז,תל אביב,31.0,32.012241,34.753631,2,608.0,304,False,within,0.0,62000511,בת ים,BAT YAM,5.0,middle_5_7,,2687.0
49125,הקוממיות,מרכז,תל אביב,,32.002287,34.746818,1,608.0,608,False,within,0.0,62000228,בת ים,BAT YAM,5.0,middle_5_7,,2096.0
26772,מחצבת הר דרגות/דריג'את,דרום,פריפריה,0.0,31.259412,35.059566,6,608.0,304,False,nearest,27.0532934468948,13430001,מכחול,MAKCHUL,1.0,low_1_4,,1226.0
42493,צומת קצא''א,מרכז,פריפריה,13.0,31.628041,34.585974,5,608.0,304,False,nearest,428.3718034344646,7060001,גיאה,GE'A,8.0,high_8_10,,972.0
4745,הבנים/שרה מלכין,צפון,פריפריה,4.0,32.602977,35.278386,2,608.0,304,False,within,0.0,77000026,עפולה,AFULA,6.0,middle_5_7,,5134.0
28158,שד.ירושלים/קדש,מרכז,פריפריה,22.0,31.687151,34.57478,4,608.0,304,False,within,0.0,71000114,אשקלון,ASHQELON,6.0,middle_5_7,,5730.0
28159,קניון ברנע/ירושלים,מרכז,פריפריה,22.0,31.690411,34.57609,3,608.0,304,False,within,0.0,71000114,אשקלון,ASHQELON,6.0,middle_5_7,,5730.0
39146,כביש 8510/שדרות מנוף,צפון,חיפה,29.0,32.943451,35.086608,6,608.0,304,False,within,0.0,76000011,עכו,AKKO,5.0,middle_5_7,,2285.0
51637,הדרים/גלבוע,מרכז,פריפריה,19.0,32.477606,34.961334,2,608.0,304,False,within,0.0,78000008,פרדס חנה-כרכור,PARDES HANNA-KARKUR,6.0,middle_5_7,,4962.0
