socio_unit_id,socio_cluster,population,stops,active_stops,total_stop_use,avg_trip_graph_degree,critical_stops,community,city,region,metro,stop_use_per_1000,stops_per_1000,stop_use_per_stop,critical_stop_share,active_stop_share
40000642,2.0,4417.0,12,12,7069,4.0,0,32.0,חיפה,צפון,חיפה,1600.4075164138555,2.716776092370387,589.0833333333334,0.0,1.0
40000643,2.0,2679.0,3,3,1877,6.666666666666667,0,32.0,חיפה,צפון,חיפה,700.6345651362449,1.1198208286674132,625.6666666666666,0.0,1.0
40000644,5.0,894.0,4,4,1504,4.5,0,32.0,חיפה,צפון,חיפה,1682.3266219239374,4.47427293064877,376.0,0.0,1.0
40000711,2.0,1624.0,3,3,834,2.3333333333333335,0,32.0,חיפה,צפון,חיפה,513.5467980295566,1.8472906403940885,278.0,0.0,1.0
40000712,3.0,3938.0,14,14,13515,2.357142857142857,0,32.0,חיפה,צפון,חיפה,3431.9451498222447,3.5551041137633317,965.3571428571429,0.0,1.0
40000713,2.0,4936.0,66,66,64654,3.742424242424242,0,32.0,חיפה,צפון,חיפה,13098.460291734196,13.371150729335495,979.6060606060606,0.0,1.0
40000714,5.0,5023.0,12,12,8774,2.4166666666666665,0,32.0,חיפה,צפון,חיפה,1746.7648815448936,2.389010551463269,731.1666666666666,0.0,1.0
40000715,7.0,798.0,1,1,210,2.0,0,32.0,חיפה,צפון,חיפה,263.1578947368421,1.2531328320802004,210.0,0.0,1.0
40000721,6.0,3974.0,20,20,17530,3.65,0,32.0,חיפה,צפון,חיפה,4411.172622043281,5.032712632108707,876.5,0.0,1.0
40000722,5.0,3840.0,10,10,13401,4.0,0,32.0,חיפה,צפון,חיפה,3489.84375,2.6041666666666665,1340.1,0.0,1.0
40000723,7.0,5026.0,12,12,11049,2.3333333333333335,0,32.0,חיפה,צפון,חיפה,2198.368483883804,2.38758456028651,920.75,0.0,1.0
40000731,6.0,2600.0,5,5,10004,2.6,0,32.0,חיפה,צפון,חיפה,3847.6923076923076,1.9230769230769231,2000.8,0.0,1.0
40000732,5.0,4028.0,9,9,7377,2.6666666666666665,0,32.0,חיפה,צפון,חיפה,1831.4299900695135,2.234359483614697,819.6666666666666,0.0,1.0
40000733,5.0,2494.0,15,15,12107,4.066666666666666,0,32.0,חיפה,צפון,חיפה,4854.450681635926,6.014434643143544,807.1333333333333,0.0,1.0
40000811,6.0,4038.0,19,19,26704,5.526315789473684,0,32.0,חיפה,צפון,חיפה,6613.174839029222,4.70529965329371,1405.4736842105262,0.0,1.0
40000812,5.0,3922.0,13,13,26549,4.769230769230769,0,32.0,חיפה,צפון,חיפה,6769.25038245793,3.3146353901070884,2042.2307692307693,0.0,1.0
40000813,9.0,2605.0,10,10,3988,2.5,0,32.0,חיפה,צפון,חיפה,1530.9021113243762,3.838771593090211,398.8,0.0,1.0
40000821,7.0,5404.0,23,23,10654,2.9130434782608696,0,32.0,חיפה,צפון,חיפה,1971.502590673575,4.2561065877128055,463.2173913043478,0.0,1.0
40000822,8.0,1809.0,9,9,11065,4.777777777777778,0,32.0,חיפה,צפון,חיפה,6116.639027086788,4.975124378109452,1229.4444444444443,0.0,1.0
40000823,9.0,2156.0,11,11,6775,4.090909090909091,0,32.0,חיפה,צפון,חיפה,3142.39332096475,5.1020408163265305,615.9090909090909,0.0,1.0
40000824,8.0,2502.0,10,10,7511,4.7,0,32.0,חיפה,צפון,חיפה,3001.998401278977,3.9968025579536373,751.1,0.0,1.0
40000911,7.0,3763.0,15,15,11840,3.0,0,32.0,חיפה,צפון,חיפה,3146.425724156258,3.986181238373638,789.3333333333334,0.0,1.0
40000912,8.0,3863.0,17,17,10814,3.235294117647059,0,32.0,חיפה,צפון,חיפה,2799.3787212011393,4.400724825265338,636.1176470588235,0.0,1.0
40000921,9.0,2670.0,10,10,5886,3.1,0,28.0,חיפה,צפון,חיפה,2204.4943820224717,3.745318352059925,588.6,0.0,1.0
40000922,9.0,3931.0,17,17,12161,3.0,0,28.0,חיפה,צפון,חיפה,3093.614856270669,4.32459933859069,715.3529411764706,0.0,1.0
40000931,9.0,3132.0,16,16,10849,3.0,0,46.0,חיפה,צפון,חיפה,3463.920817369093,5.108556832694764,678.0625,0.0,1.0
40000932,9.0,4852.0,19,19,10235,2.736842105263158,0,32.0,חיפה,צפון,חיפה,2109.439406430338,3.9159109645507004,538.6842105263158,0.0,1.0
40000933,8.0,3587.0,16,16,8854,3.5,0,32.0,חיפה,צפון,חיפה,2468.357959297463,4.460551993309172,553.375,0.0,1.0
40000934,9.0,3393.0,17,17,8293,3.0588235294117645,0,32.0,חיפה,צפון,חיפה,2444.1497200117888,5.010315355142941,487.8235294117647,0.0,1.0
40000941,9.0,2217.0,4,4,4983,2.75,0,32.0,חיפה,צפון,חיפה,2247.6319350473614,1.8042399639152007,1245.75,0.0,1.0
40000942,9.0,1940.0,7,7,7102,4.857142857142857,0,32.0,חיפה,צפון,חיפה,3660.824742268041,3.6082474226804124,1014.5714285714286,0.0,1.0
40000943,9.0,3739.0,13,13,8827,4.0,0,32.0,חיפה,צפון,חיפה,2360.791655522867,3.4768654720513505,679.0,0.0,1.0
40000944,10.0,5021.0,38,38,11628,2.3421052631578947,0,32.0,חיפה,צפון,חיפה,2315.8733320055767,7.568213503286199,306.0,0.0,1.0
40000945,5.0,712.0,8,8,12542,4.875,0,32.0,חיפה,צפון,חיפה,17615.168539325845,11.235955056179774,1567.75,0.0,1.0
40010001,3.0,6805.0,30,30,816,2.1333333333333333,0,1.0,בוקעאתא,צפון,פריפריה,119.91182953710506,4.40852314474651,27.2,0.0,1.0
40020001,7.0,496.0,10,10,881,4.5,0,1.0,אלי-עד,צפון,פריפריה,1776.2096774193546,20.161290322580644,88.1,0.0,1.0
40030001,7.0,470.0,3,3,198,4.666666666666667,0,1.0,אל -רום,צפון,פריפריה,421.27659574468083,6.382978723404255,66.0,0.0,1.0
40040001,7.0,492.0,4,4,144,4.25,0,1.0,כפר חרוב,צפון,פריפריה,292.6829268292683,8.130081300813009,36.0,0.0,1.0
40050001,3.0,2175.0,3,3,353,2.6666666666666665,0,1.0,חספין,צפון,פריפריה,162.29885057471265,1.379310344827586,117.66666666666667,0.0,1.0
40060001,3.0,878.0,6,6,244,2.6666666666666665,0,1.0,קשת,צפון,פריפריה,277.9043280182232,6.83371298405467,40.666666666666664,0.0,1.0
40070001,5.0,860.0,4,4,348,3.25,0,1.0,יונתן,צפון,פריפריה,404.6511627906977,4.651162790697675,87.0,0.0,1.0
40080001,8.0,596.0,7,7,251,3.142857142857143,0,1.0,מעלה גמלא,צפון,פריפריה,421.1409395973154,11.74496644295302,35.857142857142854,0.0,1.0
40090001,8.0,343.0,8,8,310,3.875,0,1.0,שעל,צפון,פריפריה,903.7900874635568,23.323615160349853,38.75,0.0,1.0
40100001,8.0,192.0,4,4,93,3.25,0,1.0,אודם,צפון,פריפריה,484.375,20.833333333333332,23.25,0.0,1.0
40110001,6.0,876.0,4,4,337,4.25,0,1.0,אבני איתן,צפון,פריפריה,384.70319634703196,4.5662100456621,84.25,0.0,1.0
40120001,7.0,499.0,4,4,329,3.5,0,1.0,אניעם,צפון,פריפריה,659.3186372745491,8.016032064128256,82.25,0.0,1.0
40130001,7.0,376.0,8,8,432,2.5,0,1.0,אורטל,צפון,פריפריה,1148.936170212766,21.27659574468085,54.0,0.0,1.0
40140001,4.0,958.0,1,1,145,3.0,0,1.0,נטור,צפון,פריפריה,151.356993736952,1.04384133611691,145.0,0.0,1.0
40150001,5.0,1152.0,5,5,656,6.0,0,1.0,בני יהודה,צפון,פריפריה,569.4444444444445,4.340277777777778,131.2,0.0,1.0
40170001,4.0,518.0,3,3,110,2.0,0,1.0,אלוני הבשן,צפון,פריפריה,212.35521235521236,5.7915057915057915,36.666666666666664,0.0,1.0
40190001,5.0,336.0,1,1,66,6.0,0,1.0,מיצר,צפון,פריפריה,196.42857142857142,2.976190476190476,66.0,0.0,1.0
4020001,7.0,633.0,3,3,265,3.3333333333333335,0,47.0,ניר יצחק,דרום,פריפריה,418.64139020537124,4.739336492890995,88.33333333333333,0.0,1.0
40210001,7.0,723.0,4,4,271,4.0,0,1.0,גבעת יואב,צפון,פריפריה,374.8271092669433,5.532503457814661,67.75,0.0,1.0
40220001,7.0,321.0,1,1,114,5.0,0,1.0,גשור,צפון,פריפריה,355.14018691588785,3.115264797507788,114.0,0.0,1.0
40240001,6.0,404.0,6,6,318,3.1666666666666665,0,1.0,קלע,צפון,פריפריה,787.1287128712871,14.85148514851485,53.0,0.0,1.0
40250001,8.0,578.0,15,15,864,2.6,0,1.0,קדמת צבי,צפון,פריפריה,1494.809688581315,25.951557093425603,57.6,0.0,1.0
40260001,7.0,889.0,14,14,462,3.357142857142857,0,1.0,חד-נס,צפון,פריפריה,519.6850393700787,15.748031496062993,33.0,0.0,1.0
40280001,8.0,486.0,6,6,142,2.5,0,1.0,כנף,צפון,פריפריה,292.18106995884773,12.345679012345679,23.666666666666668,0.0,1.0
4030001,6.0,510.0,9,9,696,3.5555555555555554,0,47.0,אורים,דרום,פריפריה,1364.7058823529412,17.647058823529413,77.33333333333333,0.0,1.0
4050001,9.0,1024.0,5,5,1041,2.0,0,15.0,נווה אילן,ירושלים,ירושלים,1016.6015625,4.8828125,208.2,0.0,1.0
4060001,7.0,690.0,1,1,82,3.0,0,68.0,חצור-אשדוד,מרכז,פריפריה,118.84057971014494,1.4492753623188406,82.0,0.0,1.0
4070001,7.0,563.0,8,8,3243,4.875,0,4.0,דברת,צפון,פריפריה,5760.2131438721135,14.209591474245116,405.375,0.0,1.0
4080001,7.0,694.0,6,6,1807,3.8333333333333335,0,1.0,נאות מרדכי,צפון,פריפריה,2603.7463976945246,8.645533141210375,301.1666666666667,0.0,1.0
4090001,7.0,778.0,2,2,52,2.5,0,2.0,יחיעם,צפון,פריפריה,66.83804627249357,2.5706940874035986,26.0,0.0,1.0
41000001,5.0,7876.0,48,48,9113,3.625,0,1.0,קצרין,צפון,פריפריה,1157.0594210259014,6.094464195022854,189.85416666666666,0.0,1.0
410001,7.0,3462.0,19,19,1694,2.1052631578947367,0,23.0,אליכין,מרכז,פריפריה,489.31253610629693,5.4881571346042755,89.15789473684211,0.0,1.0
41010001,7.0,741.0,9,9,431,3.2222222222222223,0,1.0,מרום גולן,צפון,פריפריה,581.6464237516869,12.145748987854251,47.888888888888886,0.0,1.0
4130001,4.0,495.0,8,8,663,3.125,0,47.0,צאלים,דרום,באר שבע,1339.3939393939393,16.161616161616163,82.875,0.0,1.0
4140001,7.0,677.0,5,5,211,3.6,0,13.0,קלחים,דרום,באר שבע,311.66912850812406,7.385524372230428,42.2,0.0,1.0
4150001,6.0,665.0,1,1,41,2.0,0,13.0,שוקדה,דרום,פריפריה,61.65413533834587,1.5037593984962407,41.0,0.0,1.0
4160001,7.0,746.0,1,1,64,3.0,0,1.0,מעיין ברוך,צפון,פריפריה,85.79088471849866,1.3404825737265416,64.0,0.0,1.0
4170001,7.0,813.0,2,2,1650,7.0,0,24.0,יקום,מרכז,תל אביב,2029.5202952029522,2.4600246002460024,825.0,0.0,1.0
4180001,9.0,1322.0,5,5,59,2.0,0,10.0,בני ציון,מרכז,תל אביב,44.62934947049924,3.7821482602118004,11.8,0.0,1.0
4190001,5.0,838.0,10,10,1509,2.9,0,13.0,סעד,דרום,פריפריה,1800.7159904534606,11.933174224343675,150.9,0.0,1.0
42010001,3.0,11458.0,17,17,590,2.5294117647058822,0,1.0,מג'דל שמס,צפון,פריפריה,51.49240705184151,1.483679525222552,34.705882352941174,0.0,1.0
42030001,3.0,3869.0,14,14,685,2.9285714285714284,0,1.0,מסעדה,צפון,פריפריה,177.0483329025588,3.61850607392091,48.92857142857143,0.0,1.0
42040001,7.0,481.0,2,2,100,4.5,0,1.0,מבוא חמה,צפון,פריפריה,207.9002079002079,4.158004158004158,50.0,0.0,1.0
4210001,6.0,468.0,6,6,1230,4.0,0,0.0,משאבי שדה,דרום,פריפריה,2628.2051282051284,12.82051282051282,205.0,0.0,1.0
4220001,7.0,940.0,10,10,1594,2.8,0,3.0,חרב לאת,מרכז,פריפריה,1695.744680851064,10.638297872340425,159.4,0.0,1.0
4230001,8.0,965.0,2,2,158,3.0,0,3.0,העוגן,מרכז,פריפריה,163.7305699481865,2.0725388601036268,79.0,0.0,1.0
4240001,8.0,619.0,13,13,4828,5.615384615384615,0,13.0,גבים,דרום,פריפריה,7799.6768982229405,21.0016155088853,371.38461538461536,0.0,1.0
4250001,9.0,1058.0,3,3,228,2.6666666666666665,0,55.0,משמרת,מרכז,תל אביב,215.50094517958414,2.835538752362949,76.0,0.0,1.0
4260001,8.0,928.0,3,3,827,4.0,0,19.0,עין כרמל,צפון,חיפה,891.1637931034483,3.2327586206896552,275.6666666666667,0.0,1.0
4270001,3.0,402.0,1,1,9,2.0,0,46.0,כפר גלים,צפון,חיפה,22.388059701492537,2.487562189054726,9.0,0.0,1.0
4280001,9.0,1063.0,6,6,547,3.3333333333333335,0,13.0,ברור חיל,מרכז,פריפריה,514.5813734713076,5.644402634054563,91.16666666666667,0.0,1.0
4290001,9.0,990.0,4,4,216,2.75,0,34.0,אלוני אבא,צפון,חיפה,218.18181818181816,4.040404040404041,54.0,0.0,1.0
4300001,9.0,824.0,6,6,342,2.0,0,34.0,בית לחם הגלילית,צפון,חיפה,415.04854368932035,7.281553398058253,57.0,0.0,1.0
430001,7.0,1740.0,13,13,494,2.0,0,1.0,מטולה,צפון,פריפריה,283.90804597701145,7.471264367816092,38.0,0.0,1.0
43010001,7.0,387.0,9,9,738,3.7777777777777777,0,1.0,אפיק,צפון,פריפריה,1906.9767441860465,23.25581395348837,82.0,0.0,1.0
43030001,7.0,140.0,4,4,214,2.5,0,1.0,"נווה אטי""ב",צפון,פריפריה,1528.5714285714284,28.57142857142857,53.5,0.0,1.0
43040001,5.0,1059.0,3,3,309,4.333333333333333,0,1.0,נוב,צפון,פריפריה,291.78470254957506,2.8328611898017,103.0,0.0,1.0
4310001,6.0,912.0,10,10,336,2.2,0,48.0,דלתון,צפון,פריפריה,368.4210526315789,10.964912280701753,33.6,0.0,1.0
4320001,7.0,688.0,3,3,96,2.6666666666666665,0,29.0,שמרת,צפון,חיפה,139.53488372093022,4.3604651162790695,32.0,0.0,1.0
4330001,8.0,704.0,1,1,66,3.0,0,19.0,נחשולים,צפון,חיפה,93.75,1.4204545454545454,66.0,0.0,1.0
4340001,8.0,903.0,1,1,66,4.0,0,19.0,החותרים,צפון,חיפה,73.08970099667775,1.1074197120708749,66.0,0.0,1.0
4350001,8.0,974.0,2,2,46,2.5,0,7.0,נצר סרני,מרכז,תל אביב,47.227926078028744,2.053388090349076,23.0,0.0,1.0
4360001,7.0,1056.0,4,4,279,2.5,0,4.0,עין דור,צפון,פריפריה,264.2045454545455,3.787878787878788,69.75,0.0,1.0
4370001,7.0,1256.0,1,1,61,1.0,0,54.0,רשפים,מרכז,פריפריה,48.56687898089172,0.7961783439490446,61.0,0.0,1.0
4390001,7.0,465.0,1,1,61,3.0,0,54.0,שלוחות,מרכז,פריפריה,131.18279569892474,2.150537634408602,61.0,0.0,1.0
4400001,2.0,1052.0,6,6,4219,12.166666666666666,0,15.0,יסודות,מרכז,פריפריה,4010.4562737642586,5.7034220532319395,703.1666666666666,0.0,1.0
440001,6.0,327.0,3,3,200,3.0,0,13.0,זוהר,מרכז,פריפריה,611.6207951070336,9.174311926605505,66.66666666666667,0.0,1.0
4420001,6.0,509.0,1,1,65,2.0,0,4.0,גדעונה,צפון,פריפריה,127.70137524557956,1.9646365422396854,65.0,0.0,1.0
4430001,7.0,988.0,1,1,97,6.0,0,1.0,כפר הנשיא,צפון,פריפריה,98.17813765182186,1.0121457489878543,97.0,0.0,1.0
4440001,7.0,546.0,61,61,8125,2.3278688524590163,0,4.0,רגבים,צפון,פריפריה,14880.952380952382,111.72161172161172,133.19672131147541,0.0,1.0
4450001,8.0,1244.0,1,1,60,3.0,0,58.0,רמות מנשה,צפון,חיפה,48.23151125401929,0.8038585209003215,60.0,0.0,1.0
4460001,9.0,1404.0,9,9,6403,4.888888888888889,0,55.0,אודים,מרכז,תל אביב,4560.541310541311,6.41025641025641,711.4444444444445,0.0,1.0
4470001,9.0,1991.0,5,5,396,2.8,0,3.0,נורדייה,מרכז,תל אביב,198.8950276243094,2.5113008538422905,79.2,0.0,1.0
4480001,9.0,934.0,8,8,4952,5.375,0,7.0,בני עטרות,מרכז,תל אביב,5301.927194860814,8.565310492505354,619.0,0.0,1.0
4490001,6.0,1825.0,17,17,2058,2.8823529411764706,0,7.0,נחלים,מרכז,תל אביב,1127.6712328767123,9.315068493150685,121.05882352941177,0.0,1.0
4500001,4.0,465.0,1,1,23,4.0,0,7.0,בארות יצחק,מרכז,תל אביב,49.46236559139785,2.150537634408602,23.0,0.0,1.0
45010001,3.0,2806.0,1,1,39,4.0,0,1.0,ע'ג'ר,צפון,פריפריה,13.898788310762653,0.3563791874554526,39.0,0.0,1.0
45020001,3.0,2190.0,17,17,829,2.5294117647058822,0,1.0,עין קנייא,צפון,פריפריה,378.53881278538813,7.762557077625571,48.76470588235294,0.0,1.0
45030001,7.0,462.0,3,3,191,3.0,0,1.0,עין זיוון,צפון,פריפריה,413.4199134199134,6.493506493506494,63.666666666666664,0.0,1.0
4520001,4.0,542.0,6,6,739,3.6666666666666665,0,4.0,יזרעאל,צפון,פריפריה,1363.4686346863468,11.07011070110701,123.16666666666667,0.0,1.0
4530001,7.0,605.0,10,10,1783,2.5,0,1.0,יפתח,צפון,פריפריה,2947.1074380165287,16.528925619834713,178.3,0.0,1.0
4540001,7.0,934.0,3,3,657,2.6666666666666665,0,2.0,סער,צפון,פריפריה,703.4261241970021,3.2119914346895073,219.0,0.0,1.0
45510001,7.0,713.0,3,3,311,5.666666666666667,0,1.0,נאות גולן,צפון,פריפריה,436.1851332398317,4.207573632538569,103.66666666666667,0.0,1.0
4560001,9.0,1195.0,3,3,198,2.6666666666666665,0,15.0,שורש,ירושלים,ירושלים,165.69037656903765,2.510460251046025,66.0,0.0,1.0
4570001,7.0,807.0,2,2,139,2.0,0,4.0,גזית,צפון,פריפריה,172.24287484510535,2.4783147459727384,69.5,0.0,1.0
4600001,8.0,659.0,8,8,429,2.0,0,63.0,רמת רזיאל,ירושלים,ירושלים,650.9863429438544,12.139605462822459,53.625,0.0,1.0
460001,2.0,4542.0,26,26,2481,2.730769230769231,0,16.0,יבנאל,צפון,פריפריה,546.235138705416,5.7243505063848525,95.42307692307692,0.0,1.0
4620001,8.0,1350.0,10,10,3154,5.3,0,15.0,טל שחר,מרכז,פריפריה,2336.2962962962965,7.407407407407407,315.4,0.0,1.0
4630001,7.0,725.0,7,7,414,3.0,0,2.0,געתון,צפון,פריפריה,571.0344827586207,9.655172413793103,59.142857142857146,0.0,1.0
4640001,8.0,266.0,4,4,898,3.25,0,15.0,הראל,ירושלים,פריפריה,3375.93984962406,15.037593984962406,224.5,0.0,1.0
4650001,5.0,621.0,4,4,290,3.0,0,63.0,צובה,ירושלים,ירושלים,466.9887278582931,6.4412238325281805,72.5,0.0,1.0
4660001,7.0,7823.0,26,26,9277,3.3846153846153846,0,12.0,בית דגן,מרכז,תל אביב,1185.862201201585,3.3235331714176146,356.8076923076923,0.0,1.0
4690002,6.0,4652.0,10,10,1967,3.9,0,26.0,קריית עקרון,מרכז,תל אביב,422.82889079965605,2.1496130696474633,196.7,0.0,1.0
4690003,5.0,3524.0,15,15,2380,3.066666666666667,0,26.0,קריית עקרון,מרכז,תל אביב,675.3688989784335,4.256526674233825,158.66666666666666,0.0,1.0
4690004,4.0,2817.0,12,12,3522,3.25,0,26.0,קריית עקרון,מרכז,תל אביב,1250.2662406815762,4.259850905218317,293.5,0.0,1.0
470001,8.0,4410.0,11,11,4256,4.636363636363637,0,4.0,כפר תבור,צפון,פריפריה,965.0793650793651,2.494331065759637,386.90909090909093,0.0,1.0
47010001,5.0,820.0,9,9,1148,3.7777777777777777,0,1.0,רמת מגשימים,צפון,פריפריה,1400.0,10.97560975609756,127.55555555555556,0.0,1.0
47020001,8.0,572.0,14,14,931,3.357142857142857,0,1.0,רמות,צפון,פריפריה,1627.6223776223778,24.475524475524477,66.5,0.0,1.0
4720001,3.0,7942.0,27,27,2245,2.2222222222222223,0,15.0,אבו גוש,ירושלים,ירושלים,282.67438932258875,3.3996474439687736,83.14814814814815,0.0,1.0
4750001,3.0,723.0,6,6,600,2.1666666666666665,0,4.0,דחי,צפון,פריפריה,829.8755186721992,8.298755186721992,100.0,0.0,1.0
480001,6.0,1065.0,14,14,1280,2.5714285714285716,0,16.0,מנחמיה,צפון,פריפריה,1201.8779342723005,13.145539906103286,91.42857142857143,0.0,1.0
4820001,3.0,10289.0,28,28,8223,2.5714285714285716,0,5.0,בועיינה-נוג'ידאת,צפון,פריפריה,799.2030323646612,2.721352901156575,293.67857142857144,0.0,1.0
4830001,3.0,8629.0,50,50,10715,2.86,0,18.0,בענה,צפון,פריפריה,1241.7429597867656,5.794414184725924,214.3,0.0,1.0
4850001,5.0,6738.0,86,86,14267,2.5813953488372094,0,29.0,ג'ולס,צפון,חיפה,2117.3938854259422,12.763431285247849,165.8953488372093,0.0,1.0
4870001,7.0,3216.0,14,14,596,2.4285714285714284,0,48.0,ג'ש (גוש חלב),צפון,פריפריה,185.3233830845771,4.353233830845771,42.57142857142857,0.0,1.0
4890001,4.0,10831.0,16,16,2355,2.125,0,4.0,דבורייה,צפון,פריפריה,217.43144677315112,1.477241251961961,147.1875,0.0,1.0
490001,7.0,476.0,15,15,7618,4.6,0,5.0,אילנייה,צפון,פריפריה,16004.201680672271,31.512605042016805,507.8666666666667,0.0,1.0
4920001,4.0,10747.0,64,64,15721,2.96875,0,5.0,דייר חנא,צפון,פריפריה,1462.8268353959245,5.955150274495208,245.640625,0.0,1.0
4960001,5.0,6639.0,47,47,3452,2.765957446808511,0,2.0,חורפיש,צפון,פריפריה,519.9578249736406,7.07937942461214,73.44680851063829,0.0,1.0
4970001,3.0,1986.0,5,5,210,2.0,0,4.0,טייבה (בעמק),צפון,פריפריה,105.74018126888217,2.5176233635448138,42.0,0.0,1.0
50000113,9.0,12802.0,8,8,10844,3.625,0,50.0,תל אביב -יפו,מרכז,תל אביב,847.0551476331824,0.6249023590064052,1355.5,0.0,1.0
50000114,9.0,7431.0,14,14,18993,3.357142857142857,0,50.0,תל אביב -יפו,מרכז,תל אביב,2555.914412595882,1.8839994617144395,1356.642857142857,0.0,1.0
50000115,9.0,6077.0,5,5,12556,6.8,0,50.0,תל אביב -יפו,מרכז,תל אביב,2066.15106137897,0.8227743952608195,2511.2,0.0,1.0
50000117,9.0,6482.0,36,36,38791,4.166666666666667,0,50.0,תל אביב -יפו,מרכז,תל אביב,5984.418389385992,5.553841406973156,1077.5277777777778,0.0,1.0
50000121,9.0,3798.0,1,1,88,4.0,0,50.0,תל אביב -יפו,מרכז,תל אביב,23.17008952080042,0.2632964718272775,88.0,0.0,1.0
50000122,9.0,3652.0,2,2,1404,2.0,0,50.0,תל אביב -יפו,מרכז,תל אביב,384.44687842278205,0.547645125958379,702.0,0.0,1.0
50000123,9.0,4876.0,8,8,7034,4.125,0,50.0,תל אביב -יפו,מרכז,תל אביב,1442.5758818703855,1.6406890894175554,879.25,0.0,1.0
50000124,9.0,4735.0,9,9,3051,3.5555555555555554,0,50.0,תל אביב -יפו,מרכז,תל אביב,644.350580781415,1.9007391763463568,339.0,0.0,1.0
50000125,9.0,4705.0,6,6,4031,3.0,0,50.0,תל אביב -יפו,מרכז,תל אביב,856.7481402763019,1.2752391073326248,671.8333333333334,0.0,1.0
50000131,10.0,2519.0,7,7,7808,5.428571428571429,0,50.0,תל אביב -יפו,מרכז,תל אביב,3099.6427153632394,2.7788805081381502,1115.4285714285713,0.0,1.0
50000132,9.0,2979.0,6,6,11800,5.333333333333333,0,50.0,תל אביב -יפו,מרכז,תל אביב,3961.06075864384,2.014098690835851,1966.6666666666667,0.0,1.0
50000133,9.0,5235.0,14,14,19251,3.357142857142857,0,50.0,תל אביב -יפו,מרכז,תל אביב,3677.3638968481378,2.6743075453677174,1375.0714285714287,0.0,1.0
50000134,8.0,5883.0,10,10,13070,4.4,0,50.0,תל אביב -יפו,מרכז,תל אביב,2221.655617882033,1.6998130205677375,1307.0,0.0,1.0
50000135,5.0,,32,32,48923,4.59375,0,50.0,תל אביב -יפו,מרכז,תל אביב,,,1528.84375,0.0,1.0
50000211,9.0,5875.0,5,5,3461,3.8,0,14.0,תל אביב -יפו,מרכז,תל אביב,589.1063829787234,0.851063829787234,692.2,0.0,1.0
50000212,9.0,5598.0,6,6,5743,4.833333333333333,0,14.0,תל אביב -יפו,מרכז,תל אביב,1025.9021078956769,1.0718113612004287,957.1666666666666,0.0,1.0
50000213,9.0,3471.0,9,9,11052,4.555555555555555,0,37.0,תל אביב -יפו,מרכז,תל אביב,3184.0968020743303,2.592912705272256,1228.0,0.0,1.0
50000214,9.0,2988.0,6,6,5187,4.333333333333333,0,50.0,תל אביב -יפו,מרכז,תל אביב,1735.9437751004016,2.008032128514056,864.5,0.0,1.0
50000215,8.0,5829.0,11,11,8280,3.4545454545454546,0,50.0,תל אביב -יפו,מרכז,תל אביב,1420.4837879567679,1.887116143420827,752.7272727272727,0.0,1.0
50000216,8.0,2790.0,15,15,30708,5.6,0,37.0,תל אביב -יפו,מרכז,תל אביב,11006.451612903225,5.376344086021506,2047.2,0.0,1.0
50000221,9.0,,3,3,3068,3.3333333333333335,0,14.0,תל אביב -יפו,מרכז,תל אביב,,,1022.6666666666666,0.0,1.0
50000222,9.0,4299.0,5,5,2772,2.6,0,14.0,תל אביב -יפו,מרכז,תל אביב,644.80111653873,1.1630611770179111,554.4,0.0,1.0
50000223,9.0,5381.0,8,8,3148,3.625,0,14.0,תל אביב -יפו,מרכז,תל אביב,585.0213714922877,1.4867125069689648,393.5,0.0,1.0
50000224,10.0,2183.0,5,5,1300,2.6,0,14.0,תל אביב -יפו,מרכז,תל אביב,595.5107650022904,2.2904260192395784,260.0,0.0,1.0
50000225,8.0,4156.0,3,3,2807,4.333333333333333,0,37.0,תל אביב -יפו,מרכז,תל אביב,675.4090471607315,0.7218479307025986,935.6666666666666,0.0,1.0
50000226,7.0,4962.0,6,6,6382,4.166666666666667,0,37.0,תל אביב -יפו,מרכז,תל אביב,1286.1749294639258,1.2091898428053203,1063.6666666666667,0.0,1.0
50000231,9.0,4153.0,8,8,4729,3.875,0,37.0,תל אביב -יפו,מרכז,תל אביב,1138.69491933542,1.926318324103058,591.125,0.0,1.0
50000232,9.0,2679.0,10,10,4639,3.3,0,37.0,תל אביב -יפו,מרכז,תל אביב,1731.6162747293765,3.732736095558044,463.9,0.0,1.0
50000233,9.0,4127.0,25,25,30278,4.44,0,37.0,תל אביב -יפו,מרכז,תל אביב,7336.564090138115,6.05766900896535,1211.12,0.0,1.0
50000234,2.0,221.0,16,16,30124,3.8125,0,37.0,תל אביב -יפו,מרכז,תל אביב,136307.6923076923,72.39819004524888,1882.75,0.0,1.0
50000312,9.0,2554.0,8,8,10074,4.5,0,24.0,תל אביב -יפו,מרכז,תל אביב,3944.400939702428,3.1323414252153485,1259.25,0.0,1.0
50000313,9.0,2170.0,2,2,5110,5.5,0,50.0,תל אביב -יפו,מרכז,תל אביב,2354.8387096774195,0.9216589861751152,2555.0,0.0,1.0
50000314,9.0,4433.0,3,3,2940,2.3333333333333335,0,24.0,תל אביב -יפו,מרכז,תל אביב,663.2077599819536,0.6767426122264832,980.0,0.0,1.0
50000315,9.0,3879.0,3,3,6987,3.0,0,24.0,תל אביב -יפו,מרכז,תל אביב,1801.2374323279196,0.7733952049497294,2329.0,0.0,1.0
