removed_stop,origin_stop,destination_stop,baseline_seconds,detour_seconds
1296,11455,6522,7228.5,1.0
1296,34350,6800,7585.0,48.0
1296,41632,7804,8638.0,1.0
1296,47827,42939,4359.0,69.0
1296,6662,1804,3815.0,25.0
1296,43496,7317,8752.0,123.0
1296,42064,40386,4294.5,83.0
1296,11340,17686,7966.0,1.0
1296,38172,41798,7501.0,48.0
1296,24412,37607,5728.0,75.0
1296,509,2473,4112.0,119.0
1296,50275,18252,5478.0,41.0
1296,35825,34567,5821.0,83.0
1296,41632,8384,9479.0,1.0
1296,41632,14994,5891.0,112.0
1296,10298,40489,7887.0,41.0
1296,41063,24437,5869.0,122.0
1296,34059,5943,7616.5,56.5
1296,2532,47288,4179.5,178.0
1296,2532,49161,6552.5,15.5
1296,41617,21993,7856.5,57.5
1296,46917,6108,5411.0,184.0
1296,34345,47163,4179.5,9.0
1296,46917,18064,6150.0,184.0
1296,34059,50008,7610.5,64.5
1296,43366,5777,10220.5,37.5
1296,3928,34184,5560.5,57.0
1296,24251,35462,5309.0,50.0
1296,24831,39023,6037.5,99.5
1296,43496,9315,6407.0,66.0
1296,41632,24425,6281.0,37.0
1296,46701,42963,4039.0,15.0
1296,47827,322,5268.0,29.0
1296,5956,26165,10641.5,31.5
1296,9738,2623,6700.0,124.0
1296,879,3150,4425.0,73.5
1296,41617,9475,8175.0,1.0
1296,5548,24884,3342.0,275.0
1296,5956,51979,8473.0,1.0
1296,1828,38118,3321.0,8.0
1296,852,47998,5793.0,108.0
1296,2532,22899,6410.0,79.0
1296,3868,9710,5840.0,34.0
1296,41617,44033,4962.0,57.0
1296,49928,40350,6541.0,29.0
1296,36344,6484,8113.0,1.0
1296,43496,16346,5621.5,186.5
1296,34350,2501,5709.0,17.0
1296,6770,44069,5002.5,57.0
1296,509,50175,5291.0,103.0
1296,34345,2995,4585.0,3.0
1296,50275,3925,2783.0,60.0
1296,43366,17966,10024.5,37.5
1296,34059,42140,6797.5,64.5
1296,50807,834,7021.5,122.0
1296,8655,35768,6731.0,41.0
1296,41632,39523,7064.0,31.0
1296,41632,26241,10443.5,112.5
1296,22123,6724,6064.0,31.0
1296,18919,34385,6900.0,9.0
1296,3928,14870,3502.0,55.0
1296,3868,16581,3847.0,45.0
1296,47906,17464,3746.0,33.5
1296,3507,1495,2661.0,8.5
1296,34533,18830,4897.0,9.0
1296,43366,3362,8464.5,50.0
1296,3928,12288,9330.0,42.0
1296,9592,41084,6800.0,7.5
1296,1828,867,3913.0,27.0
1296,43496,37258,7284.0,95.0
1296,40680,41144,2777.0,1.0
1296,18022,10286,8183.0,1.0
1296,6662,24807,8283.5,56.5
1296,26916,17744,9482.5,50.5
1296,41617,49488,5266.0,119.0
1296,9260,50917,7775.0,40.0
1296,3396,43430,3654.0,2.0
1296,11340,6704,7027.0,11.0
1296,35883,3901,2752.0,36.0
1296,11340,35673,5970.0,2.0
1296,40305,24939,4646.0,84.0
1296,4726,48887,2350.0,17.0
1296,10298,1776,6900.0,60.5
1296,3379,34428,4077.0,9.0
1296,20948,2412,2044.0,1.0
1296,1828,21692,5511.0,4.0
1296,5956,36128,4752.0,107.0
1296,3507,9043,6057.5,1.5
1296,16904,5793,6458.5,67.0
1296,41509,3038,7576.0,100.0
1296,8655,19842,6945.0,41.0
1296,47827,49928,7497.0,1.0
1296,42064,3981,3824.0,126.5
1296,22123,1902,5982.0,89.0
1296,50807,26496,11072.0,5.5
1296,34533,2830,5134.0,8.0
1296,24412,39679,6285.0,75.0
1296,47956,39011,5404.5,7.0
1296,35825,38889,6728.0,36.0
1296,50807,36927,7534.5,55.0
1296,20011,17839,3439.0,133.0
1296,879,7251,6584.0,138.0
1296,41063,16413,5526.0,54.0
1296,3379,22044,5922.5,7.0
1296,879,20227,7143.0,45.0
1296,21580,17710,6746.5,36.5
1296,2532,44926,5110.0,79.0
1296,47956,1956,5797.5,165.5
1296,47906,37620,5354.0,76.0
1296,18315,24980,7405.0,66.0
1296,17306,37803,4568.0,96.5
1296,50842,38759,2852.0,139.0
1296,26873,51223,8617.5,85.5
1296,23682,6653,6490.0,54.0
1296,16904,3337,5181.5,62.0
1296,3928,15919,3046.0,185.0
1296,41063,40789,7036.0,67.0
1296,43496,10224,7247.0,66.0
1296,34350,51223,5604.0,48.0
1296,26873,19590,9456.5,85.5
1296,3868,5483,3577.0,27.5
1296,50807,1539,5775.5,63.0
1296,16602,2939,4450.0,47.0
1296,3379,15432,5509.5,7.0
1296,509,38755,4835.0,91.0
1296,21580,17699,7175.5,36.5
1296,48321,25348,4504.0,41.0
1296,50842,47949,3243.0,139.0
1296,43496,8844,6563.0,13.0
1296,5548,51092,7693.0,33.0
1296,41632,22384,4854.5,184.0
1296,23682,17970,5604.0,54.0
1296,24251,40515,5001.0,50.0
1296,34345,2108,4438.5,3.0
1296,36344,20713,6818.0,41.0
1296,9592,3813,6954.0,0.0
1296,1828,23146,4908.0,184.0
1296,5759,33948,5228.0,6.0
1296,17306,754,4666.0,91.5
1296,6002,49716,5673.0,48.0
1296,26916,18761,10475.5,50.5
1296,50807,42805,3677.5,251.0
1296,5548,22793,4361.0,108.0
1296,34350,20122,5430.0,48.0
1296,3868,11756,6172.0,91.0
1296,3868,34716,6255.0,91.0
1296,17306,21579,5742.5,128.5
1296,3868,1432,2458.0,10.5
1296,6662,15215,6527.0,52.0
1296,24251,6740,5731.0,22.0
1296,2532,8031,7759.5,15.5
1296,5956,34425,6394.0,9.0
1296,46917,6486,6133.0,184.0
1296,3868,22156,4692.0,169.0
1296,34533,21283,6147.0,9.0
1296,50122,385,4219.0,38.0
1296,42064,40013,5018.0,83.0
1296,1828,21469,4824.5,120.5
1296,2027,24361,4690.0,15.0
1296,26873,17930,10113.5,81.5
1296,6590,22268,5474.0,108.0
1296,21580,2454,5478.5,162.5
1296,16904,2088,4410.5,328.0
1296,17306,73,6145.5,60.5
1296,50275,35258,2878.0,60.0
1296,49928,20854,7184.0,41.0
1296,42064,6493,5962.0,83.0
1296,3928,24714,4694.0,57.0
1296,6590,15239,4617.0,275.0
1296,9260,5997,7106.0,5.0
1296,8470,2394,4311.0,692.0
1296,21580,2083,5386.5,222.5
1296,47956,17474,5148.5,252.5
1296,3507,22126,5444.0,216.0
1296,41617,8291,8596.0,1.0
1296,47827,481,5379.0,54.0
1296,34533,2515,4849.0,3.0
1296,18022,41342,7800.0,67.0
1296,16904,5805,6158.5,67.0
1296,34059,20485,6772.5,56.5
1296,8470,41796,5651.0,8.0
1296,26916,42849,10227.5,42.5
1296,5548,8172,6906.0,41.0
1296,42064,18527,6896.0,82.0
1296,11455,2449,6473.0,31.0
1296,5548,50776,3208.0,60.0
1296,5956,50373,8324.0,1.0
1296,1516,35802,3370.0,10.0
1296,16904,18007,6412.5,67.0
1296,14916,18592,6825.0,15.0
1296,41632,8871,7991.0,1.0
1296,49928,7219,8055.0,1.0
1296,879,2594,3941.0,129.5
1296,3928,11386,7116.0,42.0
1296,1516,18805,2629.0,10.0
1296,41063,8187,8318.0,1.0
1296,35825,39308,2690.0,66.0
1296,1828,7317,8237.0,91.0
1296,41617,35056,7112.0,16.0
1296,19472,39103,5251.0,54.0
1296,9738,1857,6663.0,34.0
1296,16904,20268,4525.5,160.5
1296,6590,14904,5254.0,8.0
1296,46701,8207,7989.0,3.0
1296,42064,3452,3645.0,126.0
1296,34345,37182,6175.0,9.0
1296,3928,34454,4124.0,185.0
1296,3928,15060,3363.0,118.0
1296,6590,11734,7590.0,1.0
1296,3507,50606,5430.0,228.0
1296,2532,8717,6810.5,15.5
1296,21580,18028,7216.5,36.5
1296,9793,3421,7094.0,34.0
1296,1828,7912,6479.0,91.0
1296,6770,48499,5474.0,119.0
1296,2027,8331,6461.0,36.0
1296,879,1988,4558.0,105.5
1296,852,2084,4482.0,20.5
1296,40426,3122,8598.5,8.5
1296,43496,21393,5369.5,78.5
1296,47956,3158,6006.5,121.0
1296,41063,51714,6600.0,25.0
1296,16904,41359,4960.5,81.0
1296,18919,15017,6514.0,112.0
1296,6662,50725,11171.5,1.5
1296,16904,50816,7153.5,55.0
1296,50842,40750,3051.0,125.0
1296,3868,11824,5490.0,34.0
1296,34533,40922,6946.0,9.0
1296,38462,35639,3352.5,10.0
1296,18022,11334,7945.0,1.0
1296,23682,6689,5617.0,54.0
1296,6590,9223,8251.0,1.0
1296,50275,42144,3778.0,60.0
1296,38172,24812,7953.5,64.5
1296,3507,11546,6574.0,123.0
1296,46701,49344,5843.0,16.0
1296,47827,24481,5725.0,110.0
1296,42064,41546,6439.0,83.0
1296,2260,49729,1514.0,95.0
1296,42064,2308,4124.0,44.0
1296,3868,42083,3433.0,27.5
1296,2260,1566,2839.0,107.0
1296,6662,24529,7139.0,54.0
1296,1828,1788,872.0,29.0
1296,42765,22046,5154.0,214.0
1296,43496,41500,7394.0,123.0
1296,5956,48479,7445.0,30.0
1296,14916,18778,4684.0,26.0
1296,16904,3411,5066.5,228.0
1296,3868,11289,5325.0,34.0
1296,18022,34343,6320.0,48.0
1296,879,39033,4185.0,138.0
1296,46917,1909,4581.0,124.0
1296,2532,34344,5007.5,42.0
1296,3379,23680,3784.0,50.0
1296,2260,16894,5308.5,7.0
1296,509,6813,6082.0,111.0
1296,49936,20317,5447.0,64.0
1296,14916,18225,5774.0,54.0
1296,50807,8814,8734.5,10.0
1296,879,17007,4307.0,177.0
1296,2532,7521,5625.5,30.5
1296,6590,50858,7421.0,4.0
1296,2532,34338,4840.5,42.0
1296,41063,35605,8031.0,1.0
1296,9738,47959,6733.0,24.0
1296,2260,41267,5308.0,7.0
1296,5548,41778,5197.0,50.0
1296,26873,6813,10757.5,81.5
1296,34350,7292,6648.0,48.0
1296,49543,3810,4354.0,27.5
1296,22123,17876,6942.0,39.0
1296,2260,21439,5832.0,7.0
1296,18022,22299,7360.5,64.5
1296,50122,35307,4884.0,24.0
1296,49936,49158,5278.0,65.0
1296,2532,48758,5416.0,198.0
1296,21580,2910,6003.5,12.5
1296,23065,17976,7111.0,7.0
1296,43496,8212,7085.0,123.0
1296,6662,48713,5745.0,71.0
1296,41632,10137,7992.0,1.0
1296,11455,5781,7911.0,10.0
1296,3507,34378,4693.0,65.0
1296,42064,37631,3861.0,83.0
1296,43496,22136,5051.0,201.0
1296,46701,44069,4137.5,29.0
1296,43366,18140,10523.5,45.5
1296,47827,39824,4203.0,43.0
1296,3928,15931,3614.0,185.0
1296,10298,39085,8278.0,1.0
1296,50122,7974,5698.0,41.0
1296,50807,34154,7042.5,75.0
1296,16904,3547,5155.5,62.0
1296,18022,49655,6074.0,62.0
1296,14916,19885,5640.0,54.0
1296,838,17275,4407.0,165.5
1296,26873,18819,8804.5,87.5
1296,41617,7657,6929.0,16.0
1296,10298,47957,7296.0,60.5
1296,10298,3701,6839.0,91.0
1296,838,2428,5036.5,116.0
1296,1516,2781,3170.0,10.0
1296,14916,20269,4576.0,15.0
1296,18022,50836,3635.0,133.0
1296,3868,20897,1392.0,34.0
1296,47827,15193,4425.0,147.0
1296,14916,35462,4225.0,54.0
1296,41063,34509,6328.0,62.0
1296,509,19545,3875.0,119.0
1296,14916,6546,5024.0,54.0
1296,3868,34636,4511.0,18.0
1296,41063,41043,4276.0,107.0
1296,2532,34641,5339.5,42.0
1296,50122,41119,4346.0,9.0
1296,34059,5836,7262.5,68.5
1296,20011,2758,2883.0,13.0
1296,2260,374,4278.0,53.0
1296,21580,1874,6046.5,228.0
1296,20011,6070,1869.0,128.0
1296,24831,2065,6051.5,154.5
1296,20011,19314,2435.5,139.0
1296,34345,1907,4456.0,65.0
1296,38462,20273,4911.5,55.0
1296,34533,6845,4205.0,9.0
1296,34350,6557,6834.0,48.0
1296,2027,19110,2354.0,63.5
1296,3868,43603,3489.0,81.0
1296,43366,40752,9872.5,37.5
1296,3868,28942,8050.5,96.5
1296,23065,2866,5664.0,12.0
1296,36344,3610,6629.0,128.0
1296,5956,8619,8077.0,1.0
1296,38172,8624,9330.0,1.0
1296,50807,36863,9307.5,10.0
1296,509,37469,3639.0,120.0
1296,6770,49258,5968.0,184.0
1296,34350,34265,6503.0,48.0
1296,46701,21623,6262.5,48.5
1296,23065,2836,5430.0,129.0
1296,2260,15074,4043.0,119.0
24932,9592,940,3723.0,55.0
24932,26820,1217,8309.0,64.0
24932,26820,35079,8812.0,58.0
24932,26820,201,7006.0,53.0
24932,26820,36073,8572.0,64.0
24932,991,5760,6518.0,43.0
24932,991,42917,3383.0,43.0
24932,991,35384,4897.0,43.0
24932,991,2836,4189.5,39.5
24932,991,40623,5066.0,43.0
24932,991,17718,4410.0,43.0
24932,991,20683,3802.0,43.0
24932,991,2689,3304.0,43.0
24932,991,603,1740.0,12.0
24932,14149,37109,1656.0,2.0
24932,26635,4042,9546.0,43.0
24932,14038,16940,2938.0,77.0
24932,14038,24241,1450.0,158.5
24932,40426,16691,6213.0,64.0
24932,40426,1264,7222.0,39.0
24932,9793,36835,4174.0,116.0
24932,4018,34104,2120.0,14.0
24932,4018,51309,3363.0,3.0
24932,4018,27922,8314.0,59.0
24932,4018,25254,3168.0,50.0
24932,4018,23752,3692.0,77.0
24932,4018,40114,7109.0,64.0
24932,4018,41376,3529.0,22.0
24932,4018,29161,6651.0,64.0
24932,4018,50720,3833.0,40.0
24932,4018,35438,8311.5,64.0
24932,4018,49009,8689.0,64.0
24932,4018,27825,6848.0,64.0
24932,4018,26857,7119.0,64.0
24932,4018,41845,7299.0,64.0
24932,211,24241,1668.0,10.0
24932,3725,938,4307.0,58.0
24932,3725,51015,4587.0,58.0
24932,4623,24635,5324.0,58.0
24932,28889,50133,6269.0,98.0
24932,28889,948,5607.0,212.0
24932,28889,38922,7056.0,20.0
24932,50807,24629,7630.5,63.0
24932,28341,1131,6337.5,19.0
24932,43670,1159,8996.0,64.0
24932,43670,203,7689.0,117.0
24932,43670,985,7399.0,158.5
24932,14916,48215,2330.0,39.0
24932,14916,28246,6211.0,39.0
24932,14916,26210,3693.0,46.0
24932,14916,23300,2521.0,16.0
24932,14916,23193,2989.0,52.0
24932,14916,28324,9233.0,22.0
24932,14916,44608,6883.0,39.0
24932,14916,28193,6448.0,39.0
24932,14916,28770,6153.0,39.0
24932,14916,28754,7483.5,39.0
24932,14916,16803,2476.0,39.0
24932,14916,16324,2045.0,71.0
24932,14916,28266,7212.0,39.0
24932,14916,25654,6306.0,39.0
24932,14916,43067,7873.0,22.0
24932,14916,23429,2289.0,52.0
24932,33945,1131,2558.0,15.0
24932,41488,23018,2892.0,84.5
24932,4726,945,4190.0,28.0
24932,4726,24981,4040.0,40.0
24932,28225,46662,6815.0,64.0
24932,28225,50190,6906.0,64.0
24932,41886,31,2355.0,29.0
24932,12531,1087,15087.0,47.0
24932,15566,44848,2222.5,189.0
24932,15566,952,1957.0,210.0
24932,15566,36835,1911.0,235.0
24932,23682,28865,6337.0,117.0
24932,23682,42115,17196.0,117.0
24932,23682,35507,2007.0,12.0
24932,23682,28259,7234.0,117.0
24932,23682,15392,2065.0,117.0
24932,23682,15409,2196.0,117.0
24932,23682,28446,5485.5,117.0
24932,23682,26879,6258.0,117.0
24932,23682,922,978.0,34.0
24932,23682,15464,1966.0,35.0
24932,23682,24695,2475.5,37.5
24932,23682,42491,1577.0,34.0
24932,23682,16455,2891.0,54.0
24932,23682,21948,1331.0,35.0
24932,23682,40033,2391.0,113.0
24932,23682,48328,3304.5,12.0
24932,23682,12229,15106.0,117.0
24932,23682,50688,6456.0,117.0
24932,23682,28405,5184.0,117.0
24932,23682,38119,5862.0,117.0
24932,23682,40443,5808.0,94.0
24932,8470,15975,2834.0,316.0
24932,50872,51019,5872.0,182.0
24932,18315,51646,7971.0,62.0
24932,35883,928,4021.0,58.0
24932,3602,22858,4597.0,58.0
24932,25174,51047,2020.0,140.0
24932,4904,14623,4813.5,58.0
24932,19782,24242,8204.0,64.0
24932,3396,24601,4329.0,77.0
24932,3396,21339,3990.0,18.0
24932,42855,14788,1575.0,30.0
24932,4496,14624,4119.0,58.0
24932,509,24633,1857.0,64.0
24932,2260,15979,4990.0,54.0
24932,1516,26202,5023.0,34.0
24932,44876,927,3963.0,16.0
24932,21305,51023,4604.0,72.0
24932,49960,704,7708.0,13.0
24932,49960,33929,7681.0,62.0
24932,49960,46662,8669.0,64.0
24932,11455,952,3779.0,148.0
24932,28849,14780,3981.0,2.0
24932,28849,14822,3529.0,11.0
24932,28849,24981,3035.0,262.0
24932,41063,948,5789.0,72.0
24932,26916,2680,7089.0,20.0
24932,26916,14851,6464.0,64.0
24932,27775,22527,6464.0,135.0
24932,16602,15977,1909.0,66.0
24932,42606,35744,3659.0,40.0
24932,42606,24423,3853.0,33.0
24932,28569,43452,8492.0,39.0
24932,28569,1216,8540.0,60.0
24932,28569,36064,8671.0,19.0
24932,28569,42613,8598.0,32.0
24932,28569,1669,8044.0,64.0
24932,28569,1228,8275.0,64.0
24932,34350,482,3341.0,33.0
24932,23470,525,2457.0,47.0
24932,23470,42462,2088.5,99.5
24932,23470,14856,2607.5,8.0
24932,23470,477,2545.0,4.0
24932,5548,41778,5197.0,54.0
24932,42765,22598,5196.5,77.0
24932,42765,28851,6199.5,77.0
24932,42765,25918,5850.5,77.0
24932,42765,22261,5619.5,77.0
24932,42765,23662,3789.5,64.0
24932,42765,22260,5637.5,77.0
24932,42765,29345,4405.5,11.0
24932,24831,24634,3257.0,155.0
24932,47956,945,2241.0,51.0
24932,48321,48255,4823.0,77.0
24932,47906,24255,2132.0,22.0
24932,4113,955,3340.0,58.0
24932,28288,1595,6707.0,61.0
24932,28288,14640,5301.0,67.0
24932,2027,24637,4744.5,64.0
24932,43982,955,1820.0,210.0
24932,20011,14787,3907.0,14.0
24932,2543,15981,4795.0,58.0
24932,2543,914,4667.0,58.0
24932,1167,26600,10643.0,47.0
24932,1167,35746,2332.0,18.0
24932,1167,25778,7443.0,64.0
24932,1167,47411,5300.0,6.0
24932,1167,26927,8490.0,64.0
24932,1167,12035,8571.0,64.0
24932,1167,28117,7770.0,59.0
24932,1167,28515,7805.0,64.0
24932,1167,27937,6363.0,64.0
24932,1167,25542,4872.0,77.0
24932,1167,25084,3210.0,24.0
24932,41632,933,6163.0,72.0
24932,41632,954,6272.0,72.0
24932,28769,1236,7568.0,21.0
24932,28769,4033,7484.0,64.0
24932,28769,43449,7397.0,39.0
24932,28769,15005,6498.0,85.0
24932,28769,4045,7457.0,64.0
24932,28769,36004,7235.0,64.0
24932,28769,629,6099.0,53.0
24932,838,24323,1977.0,8.0
24932,26873,24938,6246.5,125.0
24932,40481,14784,5839.5,97.0
24932,1828,14299,4675.0,13.0
24932,1398,15620,3548.0,77.0
24932,1398,43759,3482.0,77.0
24932,1398,33952,3163.0,60.0
24932,24554,41948,5116.5,34.5
24932,24554,43002,2360.0,56.0
24932,24554,3608,4246.5,56.0
24932,24554,38626,3285.0,34.0
24932,24554,1869,4923.0,53.0
24932,24554,1680,2789.0,56.0
24932,25280,15977,1742.0,59.0
24932,50275,15975,2955.0,101.0
24932,22825,22267,1883.0,232.0
24932,13774,39066,4227.0,43.0
24932,13774,37519,3590.0,43.0
24932,13774,39105,2140.0,32.0
24932,13774,50019,3715.0,43.0
24932,13774,50107,2199.0,32.0
24932,13774,23682,2067.0,82.0
24932,22990,15981,2255.0,176.0
24932,42990,40510,4062.0,8.0
24932,42990,22539,3402.0,8.0
24932,28279,51030,7885.5,125.0
24932,28279,44334,9210.0,47.0
24932,28279,954,7589.0,210.0
24932,28279,15982,7985.0,328.0
24932,28279,42506,8941.0,29.0
24932,44199,4045,7246.0,64.0
24932,44199,964,5601.0,131.0
24932,27852,23631,5446.0,60.5
24932,37050,24634,2179.0,182.0
24932,48347,1177,7624.0,64.0
24932,48347,399,6210.0,53.0
24932,48347,24938,6406.0,125.0
24932,48215,14945,2201.0,64.0
24932,48215,2341,4620.5,64.0
24932,48215,3153,4680.5,64.0
24932,48215,3228,4859.0,64.0
24932,17490,40080,7554.0,46.0
24932,17490,22851,2252.0,33.0
24932,17490,28366,6450.0,46.0
24932,17490,49403,6938.0,46.0
24932,17490,48574,6335.0,46.0
24932,17490,7652,3985.0,9.0
24932,17490,43682,15719.0,46.0
24932,17490,8488,3948.0,1.0
24932,17490,12547,12292.0,46.0
24932,17490,26498,8009.0,46.0
24932,17490,25170,3491.0,49.0
24932,4571,981,4724.0,58.0
24932,13522,926,1851.0,139.0
24932,41537,50734,7989.0,35.0
24932,41537,29094,18393.0,47.0
24932,41537,29284,18220.0,64.0
24932,41537,28774,7388.0,64.0
24932,41537,24058,4013.0,20.0
24932,41537,25923,5014.0,77.0
24932,41537,15527,3440.0,25.0
24932,41537,25593,4912.0,24.0
24932,41537,7501,4551.0,1.0
24932,49457,404,7727.0,53.0
24932,28754,575,7744.5,19.0
24932,28754,31,7798.5,33.0
24932,13553,946,2350.0,73.0
24932,13553,937,2337.0,13.0
24932,36828,932,1664.0,7.0
24932,36828,24632,2250.0,127.0
24932,24251,41254,5772.0,16.0
24932,24251,4511,4479.0,58.0
24932,24251,35779,5367.0,58.0
24932,24251,4118,3731.0,58.0
24932,24251,6740,5731.0,54.0
24932,24251,3309,4339.0,16.0
24932,24251,35462,5309.0,54.0
24932,24251,1440,4432.0,58.0
24932,24251,6555,6006.0,80.0
24932,24251,35930,3447.0,58.0
24932,24251,36911,2421.0,82.0
24932,24251,51494,5149.0,58.0
24932,24251,40515,5001.0,54.0
24932,24251,40257,5059.0,58.0
24932,24251,38620,2966.0,87.0
24932,24251,44397,2226.0,87.0
24932,24251,42929,3476.0,87.0
24932,24251,36046,2712.0,54.0
24932,24251,1561,2926.0,87.0
24932,24251,18012,6598.0,72.0
24932,24251,39662,7283.0,72.0
24932,24251,685,1946.0,87.0
24932,24251,35382,4864.0,16.0
24932,24251,40939,5846.0,80.0
24932,24251,39189,2967.0,54.0
24932,24251,4099,3286.0,58.0
24932,24251,19259,6707.0,16.0
24932,24251,5533,4738.0,16.0
24932,6298,38703,3972.0,40.0
24932,28266,2697,8139.0,64.0
24932,28266,37770,8084.0,46.0
24932,28266,41523,8555.0,60.0
24932,28266,3425,8338.0,32.0
24932,47768,917,4760.0,88.0
24932,47768,36905,4454.0,64.0
24932,6662,51031,7314.0,16.0
24932,43366,931,5760.0,206.0
24932,48381,1264,7145.0,39.0
24932,48381,24873,6358.0,46.0
24932,48381,24938,5978.0,125.0
24932,48381,42996,6833.0,61.0
24932,44999,15979,4162.0,135.0
24932,6072,51025,7334.0,64.0
24932,6072,24254,6930.0,83.0
24932,18919,51016,6806.0,80.0
24932,18919,947,6587.0,80.0
24932,4274,24248,8306.0,89.0
24932,40680,15911,5104.0,58.0
24932,40680,24422,4809.0,58.0
24932,49250,36905,3134.5,39.5
24932,26905,2574,8306.0,60.0
24932,26905,1092,7893.0,64.0
24932,26905,39187,8597.0,64.0
24932,29096,1158,17923.0,52.0
24932,29096,15979,16394.0,328.0
24932,13051,937,1594.0,56.0
14348,6590,14260,6197.0,266.0
14348,15516,18232,7589.0,186.0
14348,27230,4176,8080.0,163.0
14348,27859,2258,8138.0,107.0
14348,14133,17602,6352.0,140.0
14348,3507,13861,4937.0,8.5
14348,4815,13906,4777.0,119.0
14348,13936,497,1911.0,11.0
14348,28038,40953,7730.0,206.0
14348,2532,11975,7998.5,8.5
14348,16383,21062,4371.0,47.0
14348,22825,6290,5470.0,154.0
14348,44999,6609,9190.0,186.0
14348,41488,6835,7652.0,200.0
14348,16383,2345,4445.0,324.0
14348,24074,7053,7091.0,318.0
14348,33945,3734,5014.0,245.0
14348,14038,2345,4479.0,254.0
14348,33945,40366,5001.0,254.0
14348,28616,43602,7959.0,186.0
14348,13936,50426,3741.0,95.0
14348,48005,40976,7376.0,206.0
14348,16875,50871,5813.0,255.0
14348,2260,43865,10245.0,67.0
14348,39471,6665,8784.0,206.0
14348,21419,19560,6862.0,205.0
14348,14038,19325,4901.0,254.0
14348,13924,17876,6017.0,170.0
14348,12854,5515,5825.0,216.0
14348,43611,6732,8979.0,234.0
14348,28849,40760,6977.0,176.0
14348,27230,1457,8046.0,163.0
14348,41488,20663,6747.0,131.0
14348,18315,36516,8161.0,173.0
14348,43611,19710,8414.0,239.0
14348,211,43923,3547.0,11.5
14348,39471,1989,7154.0,40.0
14348,211,44270,4632.0,19.0
14348,13936,51533,5601.5,95.0
14348,13553,49700,6507.0,264.0
14348,6662,24614,7985.0,244.0
14348,18022,28143,9593.0,186.0
14348,36491,7268,6893.0,205.0
14348,38172,13356,7048.0,207.0
14348,50122,23959,5760.0,219.0
14348,6662,27564,10305.0,206.0
14348,16338,39882,6796.0,161.0
14348,28849,3302,7295.0,107.0
14348,48321,16818,5303.0,124.0
14348,44338,39010,5912.5,188.5
14348,6770,43585,8408.0,186.0
14348,14079,19587,5155.0,232.0
14348,13936,34807,2473.0,27.0
14348,40305,44892,6895.0,79.0
14348,6770,23630,6703.0,186.0
14348,2543,24112,5418.0,106.0
14348,41063,24069,6606.0,205.0
14348,13389,18762,7387.0,186.0
14348,16383,6349,6111.0,47.0
14348,28038,2409,7454.0,94.5
14348,13848,6712,5323.0,183.0
14348,18919,15755,7940.0,126.0
14348,42855,41010,5682.0,198.0
14348,27859,18583,9155.0,173.0
14348,27859,17727,9403.0,186.0
14348,47827,47871,7207.0,180.5
14348,2260,15538,6473.0,121.0
14348,35825,38939,4618.0,42.0
14348,25186,7109,6324.0,108.5
14348,1516,29354,2989.0,69.0
14348,21398,19309,5979.5,200.0
14348,22990,1989,5603.0,40.0
14348,41488,41011,6533.0,212.0
14348,44287,2374,8926.0,16.0
14348,35825,16319,5078.0,61.0
14348,24074,40354,5830.5,209.0
14348,12854,6534,5420.0,214.0
14348,3507,14090,4579.0,46.0
14348,27949,6774,8068.0,186.0
14348,47956,17650,6679.0,82.5
14348,6590,29606,6137.0,266.0
14348,48005,2392,6012.0,164.0
14348,50122,34134,5521.0,217.0
14348,28616,21286,7633.0,224.0
14348,25457,3360,5641.0,38.0
14348,12854,37825,6405.5,215.0
14348,13924,1433,4646.0,150.0
14348,6002,26222,6969.5,200.0
14348,25913,44675,5874.5,257.0
14348,27840,47425,8244.0,177.0
14348,6662,48441,6660.0,206.0
14348,6770,24278,6305.0,278.0
14348,5548,27936,9779.0,100.0
14348,2532,41237,4931.5,113.0
14348,13553,7050,7128.0,257.0
14348,47827,21499,6498.0,186.0
14348,28622,6121,8379.0,200.0
14348,43496,44160,4873.0,61.0
14348,33945,35808,5295.0,40.0
14348,37050,49485,5445.5,219.0
14348,49936,20105,5735.0,211.0
14348,37050,20070,6446.0,213.0
14348,2532,26196,6978.5,2.0
14348,28849,50090,6878.0,200.0
14348,13848,40013,6065.0,138.0
14348,13848,7273,7591.0,188.0
14348,41063,14579,6401.0,224.0
14348,50122,49420,7419.0,200.0
14348,22990,2136,5565.0,8.5
14348,48215,2288,5480.0,40.0
14348,509,13040,2084.0,5.0
14348,5956,39384,9822.0,181.0
14348,28849,41055,7973.0,186.0
14348,41632,16189,6727.0,224.0
14348,22990,2428,5827.0,40.0
14348,21419,2909,6220.0,5.0
14348,16383,6544,5336.0,283.0
14348,39471,40527,6848.0,200.0
14348,46701,21591,6056.0,116.5
14348,6662,47402,10257.0,206.0
14348,3404,23321,5271.0,53.0
14348,13389,19847,6412.0,194.0
14348,2543,21683,5588.0,106.0
14348,22474,41363,5563.0,164.0
14348,25186,50389,5430.0,202.0
14348,41632,13701,6734.0,220.0
14348,22474,6806,6867.0,186.0
14348,38172,29005,8478.0,152.0
14348,41063,39270,7312.0,186.0
14348,41617,27889,9444.0,186.0
14348,14079,5079,4464.0,77.0
14348,41632,26143,8151.0,186.0
14348,39471,6756,8418.0,206.0
14348,13924,19537,5479.0,175.0
14348,41488,6601,7740.0,200.0
