stop_id,stop_name,lat,lon,region,community_louvain,community_lp
6951,נופית/יציאה,32.754782,35.149508,צפון,13,4515
40187,כיכר זביאדת,32.735483,35.1378,צפון,13,5332
20676,'יערה ג,32.731133,35.140962,צפון,13,5319
20522,מסעף נופית,32.739191,35.136186,צפון,60,176
20521,מסעף זבידאת,32.736061,35.137808,צפון,13,1668
40191,אל פולאת,32.73293,35.133201,צפון,13,5332
40190,אל פולאת,32.733134,35.134059,צפון,13,5332
40192,שכונה דרום מערב זבידאת,32.731499,35.130586,צפון,13,5332
20524,מסעף זבידאת,32.735156,35.138304,צפון,13,5332
2493,קק''ל/רבין,32.711441,35.123625,צפון,13,5333
1794,מרדכי/יהושע חנקין,32.706966,35.121198,צפון,13,5324
3449,מרדכי גור / יצחק רבין,32.707872,35.116042,צפון,13,5334
2406,מכללת אורנים,32.710793,35.109251,צפון,13,5335
2494,בית ספר קרית עמל/קק''ל,32.710801,35.121929,צפון,13,5336
38550,יצחק רבין/יהושע חנקין,32.709438,35.122574,צפון,13,5334
1793,קקל / יגאל אלון,32.712378,35.11886,צפון,13,5336
1792,קק'ל / העמק,32.711956,35.11642,צפון,13,5337
3326,כיכר קומפיין,32.711037,35.114818,צפון,13,5337
3035,יצחק רבין/יצחק שדה,32.709921,35.115864,צפון,13,5337
17040,דרך קרית עמל/אליהו התשבי,32.711264,35.103788,צפון,13,5335
17039,רכבת העמק/מזרח,32.7121,35.104824,צפון,13,5338
1790,דרך קרית עמל/עמלים,32.712961,35.103616,צפון,13,517
17044,רכבת העמק/ש.ב.אורבך,32.716672,35.102778,צפון,60,517
42811,מחלף העמקים/ג'למה,32.724544,35.098367,צפון,60,123
42809,מחלף העמקים/ג'למה,32.723242,35.098942,צפון,60,5339
6956,רמת טבעון/גשר הולכי רגל,32.732073,35.142665,צפון,13,5319
17111,מסגד,32.733133,35.051784,צפון,72,1616
17109,שכונה מערבית,32.731197,35.052556,צפון,72,1616
44632,בית העם,32.725396,35.05384,צפון,72,1617
44636,שכונת חיילים משוחררים צפון,32.721798,35.056284,צפון,72,5340
44637,חיילים משוחררים צפונית א,32.720085,35.055838,צפון,72,5340
44633,סידנא אבו עבדאללה,32.718447,35.057536,צפון,72,5341
44651,אבו עבדאללה,32.719333,35.059231,צפון,72,5341
44653,אבו עבדאללה/א-נבאק,32.719476,35.061527,צפון,72,1619
17098,בריאות המשפחה,32.715997,35.07005,צפון,72,1620
44639,קניון אמין כיוף,32.716696,35.073404,צפון,72,1620
44642,א-סהיל,32.71738,35.076101,צפון,72,5342
44643,אל-קלעה,32.718494,35.076803,צפון,72,5342
17097,כיכר מזרחית,32.716001,35.073203,צפון,72,4259
17185,אלרוגמה,32.714642,35.074137,צפון,72,4259
17096,שכונת גרעין הכפר,32.715577,35.072882,צפון,72,4259
17095,שכונת זוחלוק,32.712203,35.075494,צפון,72,5343
6968,מכון המים,32.710072,35.075771,צפון,72,5343
7187,אלמקאזח,32.708347,35.076055,צפון,72,5343
43158,מסוף קניון ג'י/רציפים,32.659523,35.105724,צפון,40,515
6913,דרך העמק/משעול התל,32.663102,35.111914,צפון,40,1293
18787,דרך העמק/נחל קרת,32.655573,35.116294,צפון,40,1293
6905,דרך העמק/אגרא,32.651928,35.117439,צפון,40,5344
19463,דרך העמק/נתיב הנוטרים,32.650181,35.118078,צפון,40,5344
6904,הגיא / הגורן,32.647387,35.117783,צפון,40,5345
6972,אגרא/מעלה הגבעה,32.652228,35.115081,צפון,40,5345
19461,מעלה הרקפות/הציפורנים,32.653512,35.11218,צפון,40,5346
6909,הציפורנים / הנוריות,32.658121,35.109191,צפון,40,5346
6908,כיכר הגיבורים,32.658673,35.108134,צפון,40,515
19775,כיכר הגיבורים/היסמין,32.65897,35.109429,צפון,40,5347
19769,התמר / הגיבורים,32.655845,35.105574,צפון,40,515
4198,מרכז העיר/תיכון אורט,32.654613,35.104772,צפון,40,515
6971,בית ספר אורט/רבין,32.653658,35.105439,צפון,40,5348
18773,מסעף אליקים למזרח,32.635056,35.070059,צפון,40,1149
6882,צומת יקנעם מערב,32.633729,35.075433,צפון,40,5349
18772,אליקים כניסה,32.634086,35.068601,צפון,40,1149
6872,מסעף עין העמק,32.627901,35.078186,צפון,40,5350
6981,מקלט ציבורי עין העמק,32.625743,35.087766,צפון,40,5351
20641,שד.יצחק רבין / יער אודם,32.637557,35.084913,צפון,40,5349
39086,קריית החינוך,32.637084,35.080366,צפון,40,5349
6886,שד.רבין/הירדן,32.641767,35.09006,צפון,40,5348
20578,ירדן / חצבני,32.639501,35.084176,צפון,40,5349
20572,הצאלים/שדרות יצחק רבין,32.643927,35.090468,צפון,40,5348
20577,מרכז מסחרי/שדרות יצחק רבין,32.643761,35.092285,צפון,40,5348
20576,מרכז ביג/יער אודם,32.642359,35.091652,צפון,40,5348
20425,הצאלים/הערבה,32.646091,35.090146,צפון,40,5352
20426,הצאלים/דקל,32.647795,35.091762,צפון,40,5352
20427,הצאלים/היקינטון,32.649916,35.09537,צפון,40,5353
20377,צאלים\הערבה,32.651108,35.097385,צפון,40,5353
20588,הצאלים/האורנים,32.652049,35.099522,צפון,40,5354
20268,צאלים/דודאים,32.652688,35.102044,צפון,40,5354
20852,האורנים/הרקפת,32.652987,35.101395,צפון,40,5354
6992,הדודאים/ההרדופים,32.650902,35.098878,צפון,40,5355
6895,מרכז העיר/תיכון אורט,32.65445,35.104706,צפון,40,515
19458,הגיבורים/השיטה,32.655414,35.105809,צפון,40,515
6901,מפעל סולתם,32.664134,35.105153,צפון,40,1294
19774,צאלים / השיקמה,32.653165,35.102526,צפון,40,5354
6973,מרכז מידע/האלונים,32.653532,35.10356,צפון,40,5356
20570,הצאלים/האורנים,32.651921,35.098756,צפון,40,5354
20595,הצאלים/היקינטון,32.649502,35.094557,צפון,40,5354
20478,הערבה/הארזים,32.650885,35.096103,צפון,40,5354
20472,הצאלים/היקינטון,32.649458,35.094872,צפון,40,5357
20596,הצאלים/דקל,32.647845,35.091645,צפון,40,5354
6889,הצאלים/הערבה,32.645148,35.089883,צפון,40,5358
20571,צאלים/רבין,32.643504,35.090692,צפון,40,5348
20574,שדרות יצחק רבין / ירדן,32.641223,35.088801,צפון,40,5348
42606,ירדן/שדרות יצחק רבין,32.642102,35.089658,צפון,40,5348
6883,שד.רבין/הירדן,32.638376,35.084961,צפון,40,5359
6885,בי''ס הדסים,32.6408,35.089414,צפון,40,5348
6881,צומת יקנעם מערב,32.633896,35.074295,צפון,40,5359
41186,קרית חינוך/הגיא,32.636058,35.081117,צפון,40,5360
41188,הגיא/שדרות יצחק רבין,32.63476,35.078139,צפון,40,5361
6879,מסעף אליקים למערב,32.635594,35.068832,צפון,40,1149
42604,יער אודם/אביטל,32.63711,35.085955,צפון,40,5349
41193,הגיא/הפטל,32.638852,35.081443,צפון,40,5349
20423,הערבה\הארזים,32.649808,35.094183,צפון,40,5362
20424,הערבה/רותם,32.649248,35.093205,צפון,40,5362
6892,הערבה/רותם,32.648772,35.091827,צפון,40,5363
20783,הערבה / אשל,32.648156,35.089339,צפון,40,5363
6890,הערבה/נופר,32.646357,35.089483,צפון,40,5358
6887,בי''ס תדהר/יער אודם,32.638232,35.09141,צפון,40,5348
20681,חרמון/יער אודם,32.637879,35.09137,צפון,40,5348
20639,מרכז מסחרי/יער אודם,32.637459,35.089466,צפון,40,5360
20640,יער אודם/מירון,32.637175,35.087105,צפון,40,5360
20579,ירדן/בניאס,32.640791,35.083925,צפון,40,5364
20580,ירדן\דליות,32.642292,35.086084,צפון,40,5364
20581,ירדן/שיאון,32.643874,35.086742,צפון,40,5365
20582,ירדן/שיאון,32.644417,35.087894,צפון,40,5365
20583,ירדן/המיצר,32.643298,35.089192,צפון,40,5348
34333,עמק השלום/הגלעד,32.643135,35.09687,צפון,40,5348
20584,ספריה עירונית/קאנטרי,32.645821,35.09184,צפון,40,5348
42596,התבור/עמק השלום,32.643871,35.095119,צפון,40,5348
20750,עמק השלום/התבור,32.644689,35.098952,צפון,40,5366
34331,התבור/הבשן,32.64608,35.098138,צפון,40,5366
48797,עמק השלום/נחל הבשור,32.646046,35.100776,צפון,40,5366
34332,התבור/סיני,32.644977,35.09554,צפון,40,5348
20473,מרכז הטניס/האלונים,32.647316,35.09352,צפון,40,5355
20474,בית ספר ארזים/האלונים,32.648497,35.095899,צפון,40,5355
20475,האלונים/הדודאים,32.650397,35.098838,צפון,40,5355
6894,הדודאים/ההרדופים,32.650838,35.098953,צפון,40,5367
20587,האלונים\הסחלבים,32.651042,35.101514,צפון,40,5368
20586,היכל התרבות/האלונים,32.652652,35.10329,צפון,40,5368
6910,כיכר הגיבורים/הציפורנים,32.658467,35.108808,צפון,40,5369
19460,מעלה הרקפות/הציפורנים,32.653523,35.112054,צפון,40,5369
19466,הגורן/הגיא,32.647202,35.117867,צפון,40,5370
19465,דרך העמק/נתיב הנוטרים,32.650226,35.118173,צפון,40,5370
19462,דרך העמק/נחל קרת,32.653633,35.116997,צפון,40,5371
19870,דרך העמק/מעלה הבנים,32.659399,35.114692,צפון,40,5371
6912,'דרך העמק א,32.661741,35.112965,צפון,40,5372
6914,דרך העמק/משעול התל,32.664134,35.111453,צפון,40,5372
20471,היסמין/הורדים,32.657037,35.111385,צפון,40,5373
19778,בית ספר אורנים/לילך,32.659547,35.111104,צפון,40,5347
19776,היסמין/הכלניות,32.656189,35.112911,צפון,40,5373
19777,היסמין/הנרקיסים,32.658642,35.111737,צפון,40,5373
20470,המרגנית/לילך,32.660385,35.110441,צפון,40,5374
19771,המרגנית/האלה,32.661364,35.110008,צפון,40,5374
20157,המרגנית/הסיגלית,32.661859,35.108768,צפון,40,5375
19772,החרצית/האלה,32.660309,35.108152,צפון,40,5375
40877,ת. רכבת כפר יהושע/איסוף,32.680852,35.126805,צפון,40,522
20591,היכל התרבות/האלונים,32.651782,35.102604,צפון,40,5356
6974,האלונים/הסחלבים,32.650827,35.100165,צפון,40,5376
20589,האלונים/הדודאים,32.649861,35.09811,צפון,40,5376
20590,בית ספר ארזים/האלונים,32.649133,35.096532,צפון,40,5357
6976,מרכז הטניס/האלונים,32.647137,35.092888,צפון,40,5357
20585,ספריה עירונית/קאנטרי,32.644973,35.092067,צפון,40,5348
50842,האלון/הרימון,32.61964,35.073852,צפון,40,5350
50834,האלון/התאנה,32.617967,35.069987,צפון,40,5377
50840,השקד/האלון,32.61637,35.068574,צפון,40,5377
50839,הרימון/השקד,32.613024,35.071604,צפון,40,5378
50836,הרימון,32.614751,35.074786,צפון,40,5378
50837,הרימון/הזית,32.617169,35.074979,צפון,40,5379
50832,האלון/הרימון,32.619844,35.074935,צפון,40,5379
43245,צומת מבוא כרמל,32.619996,35.079978,צפון,40,5379
43246,צומת מבוא כרמל,32.621345,35.079917,צפון,40,5350
6870,צומת רמת השופט,32.611873,35.084602,צפון,40,5380
18657,צומת רמות מנשה,32.611852,35.082892,צפון,40,5379
6868,רמת השופט,32.608813,35.090315,צפון,40,5380
18311,מרכז רמת השופט,32.610788,35.095483,צפון,40,5381
18777,בית ספר מגידו / 6953,32.600411,35.097593,צפון,40,5382
6869,רמת השופט,32.609341,35.089642,צפון,40,5381
4174,מרכז עין השופט,32.597117,35.100361,צפון,40,5382
18087,בי''ס אזורי מגידו/כביש 6954,32.602921,35.096765,צפון,40,5381
18776,מרכז יד לבנים / 6953,32.600596,35.097037,צפון,40,5383
20011,מסעף דליה,32.592524,35.081118,צפון,40,5383
18086,מרכז דליה,32.590833,35.07531,צפון,40,5383
19763,מסעף דליה,32.592163,35.081463,צפון,40,5383
19817,מסעף דליה,32.592952,35.081918,צפון,40,5382
6865,קופת חולים,32.556112,35.07859,צפון,40,5383
18749,צומת רמות מנשה,32.612632,35.083724,צפון,40,5381
18689,מרכז רמות מנשה,32.597553,35.058133,צפון,40,5380
50838,הרימון/האלון,32.619283,35.074456,צפון,40,5384
50835,הרימון/הזית,32.616524,35.074759,צפון,40,5384
50841,הרימון/התאנה,32.614298,35.07408,צפון,40,5379
50833,התאנה/הרימון,32.615584,35.072064,צפון,40,5379
18775,מסעף עין העמק,32.628729,35.077934,צפון,40,5350
6978,'עין העמק ג,32.626242,35.086698,צפון,40,5351
20097,בית כנסת/עין העמק,32.63071,35.082712,צפון,40,5350
6873,'עין העמק א,32.629038,35.079647,צפון,40,5350
6874,מרכז אליקים,32.631969,35.067031,צפון,40,1149
40817,ת. רכבת כפר יהושע/הורדה,32.68103,35.126076,צפון,40,5385
40870,ת. רכבת כפר יהושע/איסוף,32.680852,35.126805,צפון,13,5385
40869,ת. רכבת כפר יהושע/איסוף,32.680852,35.126805,צפון,40,5385
3836,מגרש ספורט/אליהו התשבי,32.708524,35.105082,צפון,13,5335
2794,מזרח/נחל קדומים,32.706199,35.104023,צפון,60,5386
17035,נחל קדומים/ויצמן,32.702597,35.105124,צפון,60,5386
3310,רותם/דבורה הנביאה,32.699849,35.107742,צפון,13,5387
17033,הרצל/נחל קדומים,32.698954,35.106298,צפון,13,5386
17136,מסעף כפר תקווה/מרדכי מוטה גור,32.706062,35.114847,צפון,13,5387
38547,רותם/הגומא,32.699903,35.110148,צפון,13,5387
3452,מרדכי גור / יצחק רבין,32.707999,35.116259,צפון,13,5326
17018,יצחק רבין/משה דיין,32.708419,35.117794,צפון,13,5324
2506,בי''ס אורט,32.706834,35.124984,צפון,13,5333
17022,בי''ס אורט,32.705719,35.124944,צפון,13,5388
17021,כצנלסון/בן צבי,32.708264,35.126043,צפון,13,5333
2508,בריכת שחייה,32.710503,35.126043,צפון,13,5333
17120,חנה סנש/יזרעאל,32.710852,35.128067,צפון,13,5389
2417,מרדכי/סמטת האחים פיש,32.705008,35.120914,צפון,13,5327
2418,מרדכי / גולומוב,32.702944,35.12177,צפון,13,5327
2420,גולומב/כצנלסון,32.704785,35.122424,צפון,13,5327
2421,גולומוב / כצנלסון,32.706131,35.122594,צפון,13,5327
17007,תמר/סמטת החצב,32.734477,35.147067,צפון,13,5319
6955,תמר/סיתוונית,32.736213,35.144637,צפון,13,5390
17006,תמר/סביון,32.735348,35.147947,צפון,13,5390
17008,תמר/מורן,32.732673,35.145775,צפון,13,5390
17010,'יערה א,32.729903,35.142399,צפון,13,5319
2774,יזרעאל/חנה סנש,32.709516,35.128877,צפון,13,5389
2775,'יזרעאל א,32.70696,35.128933,צפון,13,5389
2776,יזרעאל/השומרים,32.705065,35.130965,צפון,13,5391
2778,השומרים/יזרעאל,32.706564,35.132752,צפון,13,5391
17023,השומרים \הבונים,32.710559,35.131119,צפון,13,5391
17015,שיכון אלה/בית שערים,32.703508,35.131818,צפון,13,5391
1798,חנה סנש/יזרעאל,32.710934,35.129506,צפון,13,5389
1799,חנה סנש/בן צבי,32.711127,35.12738,צפון,13,519
42451,בי''ס שקד/מעלה השיזף,32.701655,35.110125,צפון,13,5325
3309,רותם/דבורה הנביאה,32.699893,35.106427,צפון,13,5392
3469,רותם / הגומא,32.699993,35.11063,צפון,13,5393
17148,צומת קרית טבעון,32.712072,35.125761,צפון,60,5325
17036,נחל קדומים/דבורה הנביאה,32.703372,35.105018,צפון,13,5392
44451,אלרואי/מזרח,32.710096,35.105677,צפון,13,5392
3083,רכבת העמק/מנחם בגין,32.713942,35.10395,צפון,13,517
49733,מנחם בגין/אריק שרון,32.71499,35.104903,צפון,13,517
17137,מסעף כפר תקווה/מרדכי מוטה גור,32.705472,35.114281,צפון,13,5334
17019,יצחק רבין/סמטת הגליל,32.709476,35.120355,צפון,13,5324
7178,אלוני אבא/צרכנייה,32.727916,35.168551,צפון,60,521
18796,מגרש כדורגל,32.731813,35.172148,צפון,60,5394
18801,בית לחם הגלילית/כניסה,32.735157,35.187881,צפון,60,5395
18798,מסעף אלוני אבא,32.73382,35.172226,צפון,60,5394
18802,בית לחם הגלילית/דואר,32.736301,35.191365,צפון,60,5395
6997,בית לחם הגלילית/מרכז,32.736821,35.194426,צפון,60,5395
7176,גן ציבורי,32.734872,35.191439,צפון,60,5396
7177,מקלט,32.733924,35.188914,צפון,60,5396
6940,בית לחם הגלילית/יציאה,32.734393,35.185194,צפון,60,5396
20132,מסעף איבטין,32.760844,35.103358,צפון,60,5397
20476,הדודאים/הצאלים,32.651621,35.10123,צפון,40,5367
20376,האורנים/הברושים,32.653958,35.100857,צפון,40,5354
20477,האורנים/הצאלים,32.652519,35.099176,צפון,40,5354
20682,חרמון/נחל שורק,32.63636,35.091879,צפון,40,5398
20683,חרמון/נחל שורק,32.63569,35.091692,צפון,40,5398
20684,גן ילדים יקינטון/חרמון,32.636463,35.089432,צפון,40,5399
42605,מרכז מסחרי/יער אודם,32.637366,35.089509,צפון,40,5399
48102,ת. מרכזית המפרץ/רציפים בינעירוני,32.793242,35.034178,צפון,60,123
20414,מחנה רמת דוד,32.67186,35.193897,צפון,42,5214
20656,השיקמה/מעלה שיקמה,32.702065,35.159569,צפון,40,5400
6919,מעלה השקמה/סמטת הפרדס,32.700534,35.161479,צפון,13,525
6923,שכונת התיישבות בנים,32.690281,35.154047,צפון,40,5400
20561,האלון/סמטת ההדר,32.699539,35.163144,צפון,13,5401
20558,אלון/השקד,32.70134,35.168688,צפון,13,5401
20559,האלון/האתרוג,32.70344,35.170257,צפון,13,5402
19092,האלון/הארז,32.70611,35.171671,צפון,13,5402
4796,מסעף מגידו עתיקות,32.588425,35.186121,צפון,42,1175
4776,מסעף משמר העמק,32.613723,35.143548,צפון,42,4798
4836,צומת פארק מנשה,32.63329,35.129217,צפון,42,4798
4792,צומת הזורע,32.647227,35.125193,צפון,42,1883
40283,כיכר מרכזית חילף,32.743576,35.147537,צפון,13,4515
6953,מסעף חלף,32.738326,35.145112,צפון,13,4515
38590,מישאל מזרחי/אורי בן אורי,31.833182,35.248172,ירושלים,38,2204
38134,מחנה יצחק/זלמן צורף,31.822535,35.257225,ירושלים,38,4406
38132,מחנה יצחק/הרב שלום משאש,31.820488,35.259713,ירושלים,38,5403
38130,הרב שלום משאש/שאול ליברמן,31.81897,35.257025,ירושלים,38,5403
38128,יורי שטרן/משה שמיר,31.817744,35.254688,ירושלים,38,4408
38129,הרב שלום משאש/משה שמיר,31.818104,35.25527,ירושלים,38,4411
38131,הרב שלום משאש/מחנה יצחק,31.819844,35.259754,ירושלים,38,4406
38133,מחנה יצחק/זלמן צורף,31.822474,35.257463,ירושלים,38,4406
17069,פארק הכרמל,32.687962,35.040394,צפון,72,5404
17134,מסעף שכונת קשקוש,32.689432,35.042054,צפון,72,5404
17122,'בית ספר יסודי א,32.690739,35.04332,צפון,72,5405
17288,שכונת קשקוש,32.692754,35.043661,צפון,72,5405
17286,שכונת קשקוש 2,32.695065,35.040236,צפון,72,5406
17291,יד לבנים מרכז,32.696188,35.039441,צפון,72,5406
17290,יד לבנים,32.698779,35.038676,צפון,72,5407
17072,בית ספר חדשני,32.699317,35.041355,צפון,72,5407
17143,שכונת יד לבנים 2,32.698256,35.043519,צפון,72,5408
34208,בית העם,32.69871,35.04555,צפון,72,5408
34203,שכונת הורדים 3,32.703134,35.048171,צפון,72,5409
34201,שכונת הורדים 2,32.701409,35.048795,צפון,72,5409
17074,בית התפילה,32.699058,35.048797,צפון,72,5410
17075,'בית ספר ג,32.700106,35.050966,צפון,72,5410
17146,אלבאשא,32.697993,35.051147,צפון,72,1625
17079,קופת חולים מאוחדת,32.697459,35.050249,צפון,72,1625
17127,שכונת ח'אלת עלי 2,32.688242,35.049966,צפון,72,1628
17293,ח'לת עלי,32.686268,35.051661,צפון,72,1628
17064,שכונת ח'אלת עלי 1,32.686344,35.051785,צפון,72,5411
17128,שכונת ח'אלת עלי 2,32.688522,35.049337,צפון,72,5411
17065,שכונת ח'אלת עלי 3,32.689677,35.046117,צפון,72,5411
17067,שכונת ח'אלת עלי 4,32.691321,35.0451,צפון,72,5412
17125,קופת חולים מכבי,32.6924,35.046495,צפון,72,5412
17077,אלבאשא,32.698299,35.051374,צפון,72,1626
17076,'בית ספר ג,32.700225,35.050887,צפון,72,1626
17145,בית התפילה,32.699181,35.048763,צפון,72,5413
34199,שכונת הורדים 1,32.699206,35.047887,צפון,72,5413
34200,שכונת הורדים 2,32.701647,35.049018,צפון,72,5414
34204,שכונת הורדים 4,32.703045,35.047512,צפון,72,5414
34205,שכונת הורדים 5,32.701238,35.047648,צפון,72,5415
34207,בית העם,32.698595,35.04539,צפון,72,5415
17073,שכונת יד לבנים 2,32.6981,35.043793,צפון,72,5416
17071,בית ספר חדשני,32.699535,35.039595,צפון,72,5416
17070,שכונת יד לבנים 1,32.69617,35.039319,צפון,72,5417
17287,שכונת קשקוש,32.694402,35.041251,צפון,72,5417
17123,'בית ספר יסודי א,32.691213,35.043626,צפון,72,5404
6928,כפר יהושע,32.67718,35.152857,צפון,13,5418
43859,מחלף כפר יהושע/קרית חרושת,32.683978,35.120634,צפון,13,5385
6927,בית ספר יסודי,32.681668,35.151006,צפון,13,5418
6922,שכונת התישבות בנים,32.690549,35.15431,צפון,13,5419
19681,השיקמה/סמטת האלה,32.702098,35.159709,צפון,13,5419
7180,מרכז מסחרי/מעלה שיקמה,32.705486,35.158426,צפון,13,525
7181,מעלה שקמה/סמטת דבורנית,32.704222,35.156896,צפון,13,525
7183,מעלה שיקמה/היקינטון,32.702193,35.15827,צפון,13,525
6917,האורן/הארז,32.704939,35.169923,צפון,60,523
35815,חלוצי התעשייה,32.815384,35.06149,צפון,21,181
42257,שדרות רובע יזרעאל/חטיבת כפיר,32.615086,35.311148,צפון,42,4594
42461,רובע יזרעאל/ספיר,32.614488,35.308146,צפון,42,4594
35338,רובע יזרעאל/אודם,32.613977,35.305653,צפון,42,5420
49538,שיבולים/יצחק נבון,32.612183,35.299145,צפון,42,5420
4631,כורש/שיבולים,32.60868,35.297279,צפון,42,2614
4632,כורש/שיבולים,32.60879,35.297453,צפון,42,2614
44394,שדרות בן גוריון/כורש,32.607576,35.301229,צפון,42,2614
4667,כורש/החריש,32.610171,35.294404,צפון,42,2614
35464,קניון העמקים/יהושע חנקין,32.604439,35.293567,צפון,42,2616
6314,משה שרת/יהושע חנקין,32.606896,35.284234,צפון,42,2618
49555,משה שרת/המכבים,32.605427,35.278142,צפון,42,5421
7026,יהושע חנקין/ש''י עגנון,32.607997,35.284181,צפון,42,5422
35420,הקונגרס הציוני/משה שרת,32.605236,35.281705,צפון,42,4565
50521,שדרות מנחם בגין/קרן היסוד,32.601893,35.285175,צפון,42,4566
35335,רובע יזרעאל/תרשיש,32.613858,35.305964,צפון,42,5423
35381,רובע יזרעאל/ספיר,32.614518,35.309155,צפון,42,5423
42435,שדרות רובע יזרעאל/חטיבת כפיר,32.61496,35.311263,צפון,42,5424
5141,פארק עירוני,32.61784,35.310965,צפון,42,5424
49537,שדרות רובע יזרעאל/שושנה דמארי,32.616029,35.314915,צפון,42,5424
4569,המלאכה/יהושע חנקין,32.604506,35.29467,צפון,42,4567
35466,המלאכה/הפרסה,32.60296,35.294156,צפון,42,4567
4608,המלאכה/יהושע חנקין,32.603899,35.294837,צפון,42,4567
5014,קהילת ציון/הבוכרים,32.606789,35.294572,צפון,42,2615
49536,בי''ס רימונים/חביבה רייק,32.617698,35.315208,צפון,42,3034
5140,יוסף ברזילאי/חביבה רייק,32.619273,35.314367,צפון,42,5425
6181,מרכז מסחרי/יוסף ברזילי,32.620378,35.313719,צפון,42,5425
6963,דליה צעירה מרכז,32.683448,35.069064,צפון,72,5426
6964,גנים ציבוריים,32.68391,35.068575,צפון,72,5426
38565,אל-סנדיאן,32.681366,35.071213,צפון,72,5426
38556,בי''ס טכנולוגי,32.683173,35.073391,צפון,72,4256
38558,מצפה כרמל,32.685934,35.070288,צפון,72,4256
38567,עבד קדור,32.694171,35.044218,צפון,72,1627
38568,אלמראח,32.695146,35.043307,צפון,72,1627
17085,עוקף מתנ''ס 3,32.695744,35.058483,צפון,72,4263
17083,עוקף מתנ''ס 1,32.69647,35.055508,צפון,72,5427
17084,מרכז תרבות,32.694023,35.056862,צפון,72,5427
17082,עוקף מתנ''ס 2,32.696518,35.05621,צפון,72,5428
17086,עוקף מתנ''ס 3,32.695872,35.058025,צפון,72,5428
17088,עוקף מתנ''ס 5,32.694557,35.062243,צפון,72,1623
38559,מצפה כרמל,32.685698,35.069933,צפון,72,1631
38557,צומת דאליה הצעירה,32.686092,35.073562,צפון,72,1631
38555,בי''ס טכנולוגי,32.683408,35.073417,צפון,72,5429
38554,אל-סנדיאן,32.681667,35.071594,צפון,72,5429
6984,דליה הצעירה/כניסה,32.682199,35.068137,צפון,72,5430
6965,גנים ציבוריים,32.683833,35.068647,צפון,72,5430
6175,דליה צעירה מרכז,32.683581,35.069016,צפון,72,5430
49729,מנחם בגין/אריק שרון,32.71524,35.10501,צפון,60,5338
38539,הצבעוני/הכרכום,32.69634,35.108186,צפון,13,5393
3455,'הרצל ב,32.696541,35.107339,צפון,13,5431
38541,הצבעוני,32.693636,35.109099,צפון,13,5432
38543,הצבעוני/מעלה אבשלום,32.691986,35.109968,צפון,13,5432
3456,מעלה אבשלום/צבעוני,32.690622,35.111087,צפון,13,5432
2792,הנרייטה סאלד/מעלה אבשלום,32.689519,35.11049,צפון,13,5385
17030,'מעלה אבשלום א,32.692376,35.111039,צפון,13,5432
3457,'מעלה אבשלום ב,32.693221,35.110325,צפון,13,5433
17029,'מעלה אבשלום ג,32.695951,35.109243,צפון,13,5433
17026,'מעלה אבשלום ד,32.697647,35.110138,צפון,13,5434
17025,'מעלה אבשלום ו,32.700538,35.112271,צפון,13,5434
24323,ת. רכבת נתניה,32.320012,34.868142,מרכז,34,1160
585,פתח תקווה/לילינבלום,32.324783,34.860237,מרכז,34,3053
50264,דוד רמז/הגליל,32.326455,34.854803,מרכז,34,1988
15220,מרכז מסחרי,32.221494,34.829467,מרכז,10,5435
679,מחלף שפיים,32.215697,34.82803,מרכז,10,5435
37677,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085,מרכז,10,321
681,שפיים,32.219873,34.829083,מרכז,35,4989
682,שפיים,32.222273,34.82981,מרכז,35,5436
15222,צומת געש,32.228393,34.830636,מרכז,35,5436
17028,רותם/הצבעוני,32.69997,35.109111,צפון,13,5393
2797,מרכז קהילתי/הנרייטה סאלד,32.690813,35.109465,צפון,13,5437
38545,הרצל/שפרינצק,32.692312,35.108886,צפון,13,5437
2798,'הרצל ג,32.695596,35.107729,צפון,13,5437
3454,'הרצל ד,32.697497,35.107166,צפון,13,5437
2799,נחל קדומים/הכרכום,32.699416,35.106171,צפון,13,5437
38536,מעלה אבשלום ו,32.700195,35.112028,צפון,13,5438
3450,מוטה גור/חיים ברלב,32.705267,35.114247,צפון,13,5387
20673,חילף/כיכר דרומית,32.742066,35.147595,צפון,13,1668
6952,חילף/כיכר צפונית,32.747181,35.148008,צפון,13,5439
7185,מסגד חילף,32.749297,35.147522,צפון,13,1668
20663,גולן/חרמון,32.756264,35.146734,צפון,13,5439
6947,תבור/ארבל,32.757457,35.146178,צפון,13,5439
6948,'תבור ד,32.758526,35.141065,צפון,13,5439
6949,'תבור ב,32.756117,35.140378,צפון,13,5439
6950,תבור/גולן,32.756076,35.143008,צפון,13,5439
6946,גולן/חרמון,32.756238,35.14605,צפון,13,5440
6945,הגליל/הגולן,32.758185,35.148557,צפון,13,5440
20658,הגליל/הפסגה,32.762611,35.148845,צפון,13,5441
20659,הגליל/צפרירים,32.764568,35.147169,צפון,13,5441
20660,הגליל/כרמל,32.762322,35.145542,צפון,13,5442
20661,קופת חולים/הגליל,32.760661,35.14743,צפון,13,5442
6944,בי''ס נופית/הגליל,32.759165,35.1485,צפון,13,5439
2594,שרת 1,32.705015,35.125899,צפון,13,5388
2595,שרת / כצנלסון,32.706495,35.126853,צפון,13,5333
