stop_id,stop_name,own_community,connected_communities,degree,lat,lon
16180,וולפסון/עירייה,19,1,23,32.086301,34.888401
16176,דגל ראובן / וייצמן,1,1,24,32.081742,34.873983
16175,דגל ראובן / וייצמן,1,1,23,32.081908,34.874431
16174,קופ''ח/דגל ראובן,1,1,19,32.081855,34.876416
16173,קופ''ח/דגל ראובן,1,1,17,32.081701,34.876424
16164,ברנר/יבנה,23,1,14,32.093669,34.902877
16110,א.ד.גורדון/חזון אי''ש,23,1,15,32.089133,34.896679
15866,רוטשילד/שפרינצק,9,1,11,31.96475,34.790336
15910,שדרות אהרון קציר/כפר אז''ר,12,1,13,32.061496,34.845903
15907,שדרות אהרון קציר/שמחה הולצברג,12,1,14,32.06257,34.846119
15898,בן גוריון / שלמה המלך,15,1,13,32.053875,34.852848
15881,ירושלים/שלמה,23,1,21,32.076551,34.903479
15879,לשכת גיוס/דרך רב אלוף יעקב דורי,8,1,14,32.05016,34.855289
15869,רוטשילד/השדה,21,1,18,31.964349,34.794441
16335,יוסף ספיר/הירקונים,22,1,19,32.099014,34.89611
16336,יוסף ספיר/הירקונים,22,1,19,32.09914,34.895905
16352,דרך ירושלים/הושע,23,1,24,32.072578,34.903542
16354,צומת גנים/ירושלים,22,1,9,32.096695,34.902666
21329,שד. בגין/השחר,21,1,12,31.971283,34.796517
21328,שד. בגין/פולה בן גוריון,9,1,9,31.972185,34.792254
21327,בן גוריון/ההסתדרות,9,1,32,31.965969,34.78958
16914,היכל התרבות/מבצע סיני,14,1,19,32.020525,34.758813
16911,ת.רק''ל כ''ט בנובמבר/הרב ניסנבאום,14,1,24,32.010489,34.751494
16824,דרך המכבים/שדרות הציונות,34,1,14,31.981526,34.809642
16809,כצנלסון/פרופ' נחום,21,1,21,31.967113,34.798252
16803,רמז/עולי הגרדום,21,1,14,31.962872,34.792664
16802,רמז/הגליל,21,1,13,31.962195,34.792339
16801,ירושלים/שדרות יעקב,21,1,15,31.960925,34.823186
16800,ירושלים/נוה זאב,21,1,16,31.960943,34.823643
74,יעקב פריימן/בנימין שמוטקין,21,1,13,31.975479,34.813355
16798,שדרות יעקב/החצב,26,1,15,31.957731,34.823224
16793,הזיתים/בארי,12,1,20,32.079888,34.852255
16784,זבולון המר/יוני נתניהו,12,1,10,32.072732,34.854449
21330,ז'בוטינסקי/שדרות בגין,21,1,12,31.970668,34.798466
21348,ישיבת פוניבז/ז'בוטינסקי,4,1,7,31.935337,34.841099
21349,ז'בוטינסקי/נחום,27,1,5,31.935774,34.846308
21432,ביאליק/שמואל הנביא,36,1,14,31.920377,34.86789
21520,כיכר הלוחמים/קוגל,16,1,11,32.028159,34.773348
21519,דב הוז/הנרייטה סולד,16,1,12,32.023502,34.767987
21512,בן גוריון/כצנלסון,9,1,32,31.966323,34.789799
21509,שדרות בגין/יוהנה ז'בוטינסקי,9,1,14,31.971789,34.793755
21499,ישיבת פוניבז/ז'בוטינסקי,4,1,6,31.935467,34.840219
21498,ישיבת נווה ארץ/ז'בוטינסקי,27,1,7,31.935954,34.844317
21430,ביאליק/הרב עובדיה סומך,36,1,9,31.924009,34.870128
21365,ויצמן/בר אילן,27,1,17,31.930183,34.866522
21429,שמשון הגיבור/המסגד,27,1,15,31.926354,34.86668
21393,הרצל/מבצע קדש,27,1,12,31.937391,34.866298
21371,ויצמן/בר אילן,27,1,18,31.930165,34.866222
21368,שדרות הרצל/דני מס,36,1,14,31.928265,34.871482
21367,שדרות הרצל/ההגנה,27,1,13,31.932181,34.869004
21366,עירייה/ויצמן,27,1,15,31.931028,34.867431
16783,קניון הגבעה/יוני נתניהו,12,1,13,32.076197,34.855219
16781,הזיתים/הנשיא,12,1,17,32.080263,34.852172
16780,גן דקל/הנשיא,12,1,19,32.08186,34.849509
16368,מרכז רפואי השרון/מיכל לייב כץ,23,1,23,32.078084,34.882175
16392,שמואל סלנט / אחד העם,19,1,22,32.083448,34.888379
16379,מרטין גהל/האופן,1,1,17,32.098584,34.851614
16376,אריה בן אליעזר/דרך מנחם בגין,10,1,22,32.072089,34.908653
16375,דרך מנחם בגין/ויינברגר,23,1,21,32.074976,34.905508
16371,דרך מנחם בגין/חנה רובינא,10,1,18,32.072938,34.907467
16370,מרכז רפואי השרון/מיכל לייב כץ,23,1,23,32.077999,34.882125
16363,הרב עובדיה יוסף/דרך מנחם בגין,23,1,10,32.080717,34.908
16394,סלנט ביאליק/כיכר זהבה קלדרון,23,1,24,32.081172,34.889191
16361,כנסת ישראל /הושע,23,1,28,32.073901,34.902345
16360,יואל/כנסת ישראל,23,1,24,32.071343,34.902283
16358,כנסת ישראל/עובדיה,23,1,27,32.075123,34.902272
16357,יואל/כנסת ישראל,23,1,26,32.071457,34.902183
16356,כנסת ישראל/הושע,23,1,29,32.072821,34.90222
16355,כנסת ישראל/רות,23,1,25,32.075364,34.902373
16393,שמואל סלנט / אחד העם,19,1,23,32.083301,34.888238
16395,סלנט ביאליק/כיכר זהבה קלדרון,23,1,24,32.081291,34.88895
16702,המושבה/העצמאות,34,1,10,31.978396,34.801306
16419,פרנקפורטר/רוטשילד,19,1,20,32.085701,34.881376
16701,קופת חולים/המושבה,34,1,7,31.97767,34.803857
16699,הבנים/האפרסמון,21,1,8,31.975379,34.804064
16489,אוניברסיטת בר אילן/שדרות אהרון קציר,12,1,14,32.063662,34.845405
16422,צבי הירש קלישר/זכריה הלל,23,1,27,32.079355,34.894005
16421,צבי הירש קלישר/זכריה הלל,23,1,25,32.079343,34.894135
16420,צבי הירש קלישר/שלום שבזי,23,1,26,32.081307,34.892974
16418,פרנקפורטר/טרומפלדור,19,1,19,32.085354,34.879155
16396,שמואל סלנט/יחיאל מיכל פינס,23,1,28,32.079272,34.889874
16417,פרנקפורטר/טרומפלדור,19,1,18,32.085475,34.879448
16416,יחיאל מיכל פינס/צבי הירש קלישר,23,1,23,32.080561,34.892736
16407,עין גנים / מחנה יהודה,23,1,11,32.084353,34.89662
16406,עין גנים / אחד העם,23,1,16,32.08573,34.895717
16405,עין גנים/אחד העם,23,1,16,32.086005,34.895774
16404,בי''ס עין גנים,23,1,13,32.087812,34.894333
15641,זרובבל/העצמאות,23,1,16,32.073799,34.884312
15640,יעקב זרובבל/471,8,1,10,32.069645,34.885269
15630,הרצל/וינגייט,8,1,13,32.065378,34.853629
13966,הרא''ה/חיבת ציון,12,1,19,32.079906,34.825571
13917,צומת עלית/ארלוזורוב,29,1,17,32.081749,34.805792
13910,שד' ירושלים/מולכו,12,1,10,32.074685,34.830784
13907,הרא''ה/ברקאי,12,1,19,32.077271,34.825261
13906,הרא''ה/ברקאי,12,1,18,32.0769,34.825142
13905,שד' ירושלים/הרא''ה,20,1,16,32.074482,34.826095
13904,שד' ירושלים/הרא''ה,20,1,15,32.074627,34.82544
13903,דרך נגבה/בן אליעזר,12,1,14,32.069882,34.832089
13902,דרך נגבה/בן אליעזר,12,1,12,32.069979,34.831939
13901,דרך נגבה/הירדן,20,1,15,32.070046,34.829165
13899,שד' ירושלים/בית לחם,20,1,16,32.074682,34.824104
13898,שד. ירושלים/עוזיאל,20,1,17,32.074545,34.823707
13897,שד. ירושלים/ עוזיאל,20,1,18,32.074755,34.822264
13894,שד. ירושלים/מוריה,20,1,19,32.074616,34.821709
13873,פנחס רוטנברג/בן אליעזר,20,1,16,32.06353,34.832247
13872,סטופ/נווה יהושע,20,1,16,32.059463,34.831346
13918,צומת עלית/ארלוזורוב,29,1,18,32.08193,34.805427
13922,ארלוזורוב/החשמונאים,29,1,14,32.08107,34.808933
13923,ארלוזורוב/החשמונאים,29,1,14,32.081474,34.809175
13933,ביאליק/נורדאו,29,1,23,32.084802,34.812421
13958,דרך אבא הלל/רש''י,12,1,13,32.0931,34.816503
13957,דרך בן גוריון/מגדים,12,1,21,32.087723,34.822517
13956,הרא''ה/הבנים,20,1,19,32.083468,34.823978
13952,הרא''ה/הרצל,20,1,17,32.083897,34.816328
13946,ת. רכבת האוניברסיטה/שד' רוקח,32,1,13,32.102783,34.80697
13938,דרך אבא הלל/התקווה,29,1,17,32.091173,34.813685
13932,הרא''ה/הרצל,20,1,20,32.083775,34.815945
13924,דרך ז'בוטינסקי/ביאליק,29,1,20,32.085076,34.810272
13931,עיריית ר''ג/ביאליק,20,1,16,32.082982,34.814527
13930,עיריית ר''ג/ביאליק,20,1,14,32.08225,34.814746
13929,ביאליק/השוטרת,20,1,18,32.081044,34.814843
13928,גן הקופים/ארלוזורוב,20,1,16,32.080575,34.81226
13927,גן הקופים/ארלוזורוב,20,1,18,32.080909,34.812015
13926,דרך ז'בוטינסקי/ביאליק,29,1,21,32.086205,34.811475
13871,נווה יהושע/סטופ,20,1,17,32.060008,34.83117
13865,ברנשטיין/אלוף שדה,20,1,11,32.057417,34.827413
13864,ברנשטיין/אלוף שדה,20,1,9,32.056456,34.827039
13743,שדרות לוי אשכול/ש''י עגנון,32,1,12,32.103923,34.788945
13796,מעפילי אגוז/מח''ל,24,1,15,32.050829,34.811691
13785,דרך משה דיין/לה גווארדייה,20,1,12,32.057897,34.800537
13784,הרב אלנקווה/אסא קדמוני,24,1,16,32.05355,34.804585
13783,הרב אלנקווה/אסא קדמוני,24,1,18,32.053204,34.804423
13774,דרך משה דיין/צבי נשרי,24,1,16,32.055144,34.800093
13773,דרך משה דיין/צבי נשרי,24,1,13,32.054703,34.800345
13742,שדרות לוי אשכול/ש''י עגנון,32,1,12,32.103945,34.788631
13803,עודד/אלוף דוד,20,1,17,32.056774,34.811377
13741,ש''י עגנון/שד' לוי אשכול,32,1,11,32.102858,34.788004
13740,ספורטק/שד' רוקח,35,1,7,32.09861,34.78494
13739,ש''י עגנון/שד' לוי אשכול,32,1,9,32.102523,34.786844
13738,ש''י עגנון/ישראל גלילי,35,1,8,32.102346,34.783987
13725,ארלוזורוב/דרך נמיר,29,1,57,32.082984,34.792922
13724,יהודה המכבי/ויצמן,32,1,12,32.093831,34.789004
13797,ביה''ס תל חי/מעפילי אגוז,20,1,11,32.053866,34.809811
13812,ד. השלום/רבין,20,1,19,32.06662,34.802891
13861,רזיאל/זכריה,24,1,10,32.056,34.822659
13825,בורוכוב/קק''ל,20,1,17,32.078368,34.805349
13855,תיכון בליך/המאה ואחד,20,1,10,32.056295,34.818307
13853,כפר המכביה/ברנשטיין,24,1,7,32.053915,34.824428
13852,רזיאל/אלוף דוד,24,1,8,32.054099,34.823116
13851,שלום עליכם/סן מרטין,24,1,12,32.052509,34.820763
13848,שלום עליכם/גבעתי,24,1,12,32.051942,34.818192
13847,אלוף דוד/גבעתי,24,1,11,32.05342,34.817444
13821,נחלת יצחק/עליית הנוער,18,1,17,32.07381,34.800651
13813,דרך השלום/חביבה רייק,18,1,18,32.069918,34.802079
13820,רמב''ם/אילת,20,1,16,32.070466,34.807074
13819,רמב''ם/אילת,20,1,16,32.070451,34.805756
13817,דרך יצחק רבין/אילת,20,1,19,32.066382,34.805715
13816,דרך יצחק רבין/דרך השלום,20,1,15,32.066064,34.80419
13815,בית העלמין/רמב''ם,18,1,18,32.070995,34.802154
13814,ב. עלמין נחלת יצחק/רמב''ם,18,1,16,32.070507,34.802554
13959,דרך אבא הלל/רש''י,12,1,14,32.092905,34.816607
13967,הרא''ה/חיבת ציון,12,1,19,32.079942,34.825467
15628,הרצל / וינגייט,8,1,13,32.06541,34.85274
13968,הרא''ה/היתד,12,1,21,32.082003,34.825502
14580,שד' חכמי ישראל/שד' חכמי לובלין,11,1,18,32.050296,34.779518
14579,שד' חכמי ישראל/שד' חכמי לובלין,11,1,18,32.050182,34.779564
14577,קניון איילון/דרך אם המושבות,12,1,19,32.098985,34.829016
14576,דרך אם המושבות/המכבים,12,1,17,32.100277,34.832926
14575,דרך אם המושבות/המכבים,12,1,15,32.100345,34.834262
14555,העלייה/וולפסון,11,1,46,32.057755,34.773261
14550,ביה''ס יחדיו/יהודה הנשיא,32,1,17,32.115774,34.794701
14545,בן אליעזר/אצ''ל,12,1,17,32.067036,34.832924
14544,פנקס/דה האז,35,1,22,32.091009,34.786276
14542,עליית הנוער/נחלת יצחק,18,1,17,32.073374,34.800715
14528,שד' הר ציון/וולפסון,3,1,109,32.056949,34.776436
14508,המרד/פינס,0,1,39,32.06448,34.764104
14507,מרכז הטקסטיל/המרד,0,1,23,32.063189,34.763501
14471,אלנבי/בלפור,11,1,41,32.067978,34.770974
14353,שד' קק''ל/בני אפרים,6,1,11,32.11866,34.816732
14588,בית ראסל/אריה בן אליעזר,12,1,16,32.068757,34.832731
14589,חזון אי''ש/רימלט,12,1,11,32.071176,34.83261
14593,ת.מרכזית תל אביב קומה 7/רציפים,3,1,97,32.054886,34.780031
15439,מועצה דתית קריית אונו/דוד רמז,8,1,16,32.060479,34.857775
15618,העצמאות/צומת יהוד מערב,30,1,10,32.028027,34.881218
15617,דרך העצמאות/יעקב בר סימנטוב,2,1,10,32.028211,34.885309
15591,דרך המכבים/שדרות הציונות,34,1,8,31.980172,34.808865
15512,האילנות/התפוז,8,1,9,32.068618,34.883214
15494,מבואות / השיקמה,2,1,4,32.049026,34.874467
15451,מבואות/הר דפנה,2,1,4,32.049205,34.874484
15438,מבואות/הר דפנה,8,1,7,32.047642,34.87078
14596,רזיאל/המאה ואחד,24,1,9,32.055347,34.822549
15392,העצמאות/ הרצל,2,1,12,32.028213,34.886342
15390,הנשיא / יהודה המכבי,8,1,13,32.060082,34.8546
15389,הנשיא / ארלוזורוב,8,1,13,32.060109,34.85515
15354,בן גוריון / הפרדס,15,1,16,32.056036,34.85145
15353,שדרות בן גוריון/מנדס,15,1,18,32.055383,34.851667
14811,בית סוהר נווה תרצה,36,1,26,31.929672,34.878319
14352,מחלף קק''ל/שד' קק''ל,17,1,5,32.119046,34.812357
14349,האוניברסיטה/חיים לבנון,32,1,15,32.113879,34.801548
14348,מחלף גהה/דרך ז'בוטינסקי,12,1,15,32.092314,34.844941
14015,אצ''ל/בן אליעזר,12,1,14,32.066176,34.833592
14074,הרב קלישר/הילדסהיימר,12,1,18,32.090706,34.844065
14067,משה פרדו,12,1,18,32.086356,34.844545
14066,משה פרדו,12,1,17,32.085884,34.844658
14024,בית העלמין/חזון אי''ש,12,1,15,32.072899,34.833115
14023,בית העלמין/חזון אי''ש,12,1,15,32.07311,34.832921
14016,אצ''ל/בן אליעזר,12,1,13,32.066277,34.83368
14014,בן אליעזר/אצ''ל,12,1,14,32.065799,34.832938
14093,שד' לוי אשכול/רודנסקי,17,1,12,32.120267,34.790886
14013,בן אליעזר/פנחס רוטנברג,20,1,14,32.062954,34.832808
14012,העליה השלישית/נווה יהושע,20,1,12,32.059741,34.832929
14000,קניון איילון,12,1,15,32.099079,34.825456
13973,הרב קוק/חברון,12,1,23,32.086633,34.826381
13972,עיריית בני ברק/ירושלים,12,1,26,32.082892,34.827513
13971,הרב אהרונסון/דוד פנקס,12,1,23,32.081032,34.827542
14077,מחלף גהה/דרך ז'בוטינסקי,12,1,21,32.092621,34.843838
14094,שד' לוי אשכול/רודנסקי,17,1,12,32.121124,34.791321
14342,דרך שלמה/אליפלט,25,1,20,32.054923,34.766208
14133,מחלף קק''ל/שד' קק''ל,17,1,4,32.118888,34.811819
14335,דרך יפו/הרצל,11,1,29,32.060284,34.769402
14322,כרמלית,0,1,40,32.067544,34.765253
14320,מסוף כרמלית,0,1,38,32.067294,34.765425
14319,מסוף כרמלית/הורדה,0,1,40,32.067287,34.765823
14316,קניון איילון,12,1,16,32.098763,34.82545
14315,קניון איילון,12,1,16,32.098936,34.825574
14126,מסוף אוניברסיטת ת''א/הורדה,17,1,18,32.117233,34.804011
14096,ביה''ס יחדיו/יהודה הנשיא,32,1,16,32.115696,34.794792
14125,מסוף אוניברסיטת ת''א ,17,1,18,32.117204,34.804116
14101,קניון רמת אביב/אינשטיין,32,1,23,32.113103,34.79716
14100,קניון רמת אביב/אינשטיין,32,1,23,32.112891,34.797161
14099,טאגור/אנדרסן,32,1,14,32.114106,34.795905
14098,קאנטרי נווה אביבים/יהודה הנשיא,17,1,18,32.119435,34.795501
14097,קאנטרי נווה אביבים/יהודה הנשיא,17,1,18,32.118773,34.795283
52023,ת. רכבת תל אביב - סבידור/דרך נמיר,29,1,56,32.083482,34.795008
