mode_label,stop_id,stop_calls
bus,17970,504
bus,18875,222
bus,41094,88
bus,19762,222
bus,18857,501
bus,17907,369
bus,18103,624
bus,37272,369
bus,6021,642
bus,20091,823
bus,18833,889
bus,18824,996
bus,20701,517
bus,34157,1124
bus,5518,807
bus,20737,445
bus,42199,154
bus,38553,576
bus,11755,1619
bus,9983,1899
bus,9687,1595
bus,9690,2356
bus,35296,35
bus,18431,924
bus,6646,125
bus,17958,125
bus,17953,253
bus,5942,125
bus,5944,125
bus,17914,84
bus,17934,223
bus,17966,239
bus,11665,153
bus,11671,80
bus,11672,80
bus,10731,80
bus,9853,80
bus,11673,153
bus,11486,153
bus,11487,153
bus,11674,153
bus,11488,153
bus,11490,153
bus,10730,80
bus,9863,1108
bus,9864,1181
bus,11227,1860
bus,9334,901
bus,50347,263
bus,9346,338
bus,44419,935
bus,8966,1139
bus,9733,1169
bus,7048,240
bus,17967,224
bus,17935,203
bus,18077,122
bus,5945,128
bus,5943,128
bus,5946,128
bus,35246,94
bus,5540,94
bus,5545,97
bus,35247,94
bus,35243,97
bus,5548,94
bus,35249,94
bus,7028,267
bus,7030,222
bus,35250,93
bus,35251,93
bus,5550,93
bus,51766,423
bus,13940,423
bus,13756,423
bus,13755,423
bus,13735,423
bus,51074,787
bus,49943,423
bus,49934,901
bus,13392,641
bus,29335,1082
bus,42864,864
bus,43289,563
bus,11527,144
bus,11528,144
bus,37398,144
bus,11529,144
bus,38135,71
bus,47912,175
bus,4894,850
bus,4876,736
bus,6864,695
bus,4746,758
bus,4548,1035
bus,4549,1033
bus,47988,220
bus,19486,850
bus,18716,805
bus,19808,1109
bus,6850,805
bus,18727,763
bus,18730,718
bus,18739,718
bus,18748,718
bus,18735,730
bus,20795,730
bus,7194,730
bus,47766,220
bus,18953,782
bus,20696,839
bus,5627,839
bus,20171,607
bus,20409,570
bus,5750,507
bus,20126,464
bus,21287,638
bus,21294,773
bus,21291,731
bus,20893,168
bus,21304,852
bus,18008,806
bus,18713,704
bus,20325,481
bus,20209,481
bus,20374,523
bus,20408,627
bus,19911,855
bus,5231,873
bus,20694,739
bus,20695,846
bus,20796,649
bus,18737,716
bus,18747,716
bus,18738,716
bus,18728,760
bus,18718,806
bus,18707,1108
bus,18712,1018
bus,48349,137
bus,49206,312
bus,48419,131
bus,5320,863
bus,5324,944
bus,6373,1279
bus,5326,1287
bus,5327,1195
bus,5336,1227
bus,5307,1012
bus,4225,790
bus,18912,1276
bus,4173,1318
bus,1764,311
bus,18789,323
bus,19799,846
bus,3489,585
bus,3798,793
bus,4222,569
bus,20303,444
bus,20304,444
bus,42400,363
bus,51579,419
bus,5218,443
bus,5219,443
bus,5227,218
bus,5228,218
bus,5229,218
bus,47857,452
bus,5628,234
bus,5629,220
bus,5630,220
bus,5631,242
bus,5632,242
bus,5633,262
bus,5634,262
bus,5635,262
bus,5636,306
bus,5638,453
bus,5716,1334
bus,19598,447
bus,19599,430
bus,19594,412
bus,19592,433
bus,19866,433
bus,4754,508
bus,18871,465
bus,4873,592
bus,4880,648
bus,5063,741
bus,4736,758
bus,49977,714
bus,4791,1262
bus,4729,2378
bus,4510,2190
bus,6254,1618
bus,4530,1642
bus,4512,1393
bus,20288,431
bus,20166,431
bus,50583,36
bus,42405,144
bus,4573,843
bus,18390,782
bus,16491,878
bus,17303,110
bus,42430,118
bus,748,767
bus,47944,170
bus,17972,493
bus,20533,254
bus,5092,747
bus,4585,740
bus,4584,740
bus,4587,323
bus,4586,1023
bus,5013,547
bus,4911,555
bus,4910,555
bus,4476,784
bus,4469,784
bus,4526,272
bus,4523,555
bus,4524,555
bus,4475,540
bus,4471,540
bus,4472,540
bus,4470,810
bus,4915,1631
bus,47887,143
bus,4728,776
bus,4473,512
bus,4474,512
bus,4477,229
bus,4527,551
bus,4525,551
bus,4528,270
bus,4909,551
bus,5190,551
bus,4922,536
bus,5070,329
bus,5071,744
bus,5072,744
bus,3797,811
bus,3021,630
bus,4003,252
bus,4001,265
bus,42406,201
bus,4888,778
bus,2392,899
bus,20648,499
bus,2347,178
bus,4000,238
bus,3536,180
bus,3565,179
bus,43357,173
bus,35610,123
bus,39226,69
bus,35609,65
bus,38983,60
bus,5937,7
bus,6603,7
bus,5938,7
bus,17911,7
bus,6633,5
bus,6612,2
bus,17916,2
bus,39954,5
bus,37235,11
bus,38925,12
bus,18170,105
bus,6606,108
bus,6599,108
bus,6610,143
bus,6604,143
bus,39672,38
bus,39674,38
bus,39676,38
bus,18130,105
bus,18125,105
bus,18119,105
bus,18115,110
bus,18122,110
bus,6615,110
bus,49339,36
bus,6608,146
bus,18139,84
bus,6607,146
bus,39675,36
bus,39673,36
bus,7244,50
bus,7245,112
bus,3892,768
bus,3792,809
bus,2107,809
bus,3883,809
bus,17321,809
bus,3361,809
bus,2513,1019
bus,2029,389
bus,41354,379
bus,1941,466
bus,2722,117
bus,2723,117
bus,2724,117
bus,16993,248
bus,16994,248
bus,41084,248
bus,42679,248
bus,42577,450
bus,37808,310
bus,43207,310
bus,2714,131
bus,2715,131
bus,2716,131
bus,50862,313
bus,49183,95
bus,34859,160
bus,17988,97
bus,39085,31
bus,23773,186
bus,48907,1040
bus,48913,1040
bus,3265,713
bus,3295,578
bus,34279,452
bus,20503,612
bus,3989,579
bus,2390,579
bus,2391,595
bus,2633,605
bus,41946,750
bus,3194,1133
bus,17051,1133
bus,20508,936
bus,20509,920
bus,16970,975
bus,17048,979
bus,17487,1294
bus,16975,1308
bus,50817,607
bus,17046,323
bus,2405,323
bus,2614,323
bus,3271,323
bus,3575,855
bus,3576,835
bus,3577,835
bus,3578,835
bus,3579,425
bus,3196,399
bus,3009,1199
bus,2305,1181
bus,2302,1191
bus,2303,1191
bus,2477,1191
bus,2586,1191
bus,2298,1071
bus,2296,1071
bus,2285,1106
bus,2286,1106
bus,2287,1106
bus,2288,1106
bus,2289,968
bus,2268,968
bus,2270,752
bus,2271,752
bus,2273,890
bus,2275,868
bus,2280,395
bus,2281,395
bus,36107,1055
bus,3722,782
bus,2322,1276
bus,2909,1113
bus,3723,1113
bus,2905,782
bus,3724,782
bus,50972,740
bus,2908,1379
bus,2907,762
bus,2906,1092
bus,2910,1049
bus,36108,1049
bus,3433,397
bus,2276,397
bus,2279,899
bus,2274,921
bus,2272,779
bus,2581,989
bus,2269,989
bus,2266,1131
bus,2267,1131
bus,2582,1131
bus,35625,1131
bus,2535,1036
bus,2297,1036
bus,2299,1152
bus,2300,1152
bus,2301,1152
bus,2674,1128
bus,44945,397
bus,3573,408
bus,3574,458
bus,2650,1000
bus,2651,1000
bus,3501,24
bus,2648,24
bus,2649,24
bus,17501,50
bus,37469,26
bus,37468,26
bus,37467,26
bus,35673,276
bus,2666,1024
bus,3497,1024
bus,50971,583
bus,3159,864
bus,3160,864
bus,2741,373
bus,2596,373
bus,17355,373
bus,2284,373
bus,2743,373
bus,2744,373
bus,2740,1153
bus,2862,595
bus,35669,373
bus,35667,373
bus,35695,856
bus,3011,856
bus,2278,646
bus,35945,1241
bus,3115,1025
bus,3222,742
bus,2616,742
bus,2468,1225
bus,2469,1215
bus,2231,1215
bus,2839,373
bus,2840,373
bus,3186,954
bus,2841,954
bus,2259,351
bus,2260,351
bus,2261,351
bus,2232,1147
bus,2230,1147
bus,3719,1157
bus,2470,1157
bus,2615,719
bus,3223,719
bus,37466,1221
bus,2756,1221
bus,2277,638
bus,3012,860
bus,3145,860
bus,35666,377
bus,35668,377
bus,35568,377
bus,35648,570
bus,2739,1119
bus,2282,351
bus,2475,360
bus,2283,360
bus,17354,360
bus,3316,360
bus,3183,360
bus,3161,576
bus,3162,576
bus,35626,576
bus,17425,1147
bus,35629,537
bus,35630,537
bus,35631,537
bus,51494,287
bus,2325,287
bus,2324,287
bus,2487,287
bus,2878,287
bus,42485,661
bus,42483,661
bus,3131,309
bus,3132,309
bus,3133,309
bus,2946,287
bus,50963,409
bus,2911,273
bus,2912,273
bus,2913,273
bus,3128,295
bus,3129,295
bus,3130,295
bus,46319,1000
bus,42484,648
bus,42486,648
bus,2485,273
bus,2486,273
bus,2588,273
bus,2983,295
bus,2984,295
bus,36132,295
bus,3393,626
bus,38137,273
bus,35627,991
bus,2202,1127
bus,2203,1127
bus,2211,1127
bus,2188,1127
bus,2209,1127
bus,38115,273
bus,35633,520
bus,35634,520
bus,39677,2
bus,39679,2
bus,39670,2
bus,39879,64
bus,17939,3
bus,17897,16
bus,29243,260
bus,12268,182
bus,12269,182
bus,12347,180
bus,12270,182
bus,12201,225
bus,12426,225
bus,12140,225
bus,12138,225
bus,12195,225
bus,42415,251
bus,12196,225
bus,12282,225
bus,12281,225
bus,12547,225
bus,12137,225
bus,12135,225
bus,12687,225
bus,12284,267
bus,12278,267
bus,38902,225
bus,12277,267
bus,12276,225
bus,12275,306
bus,12229,306
bus,12430,306
bus,12291,306
bus,12274,404
bus,35603,404
bus,35604,323
bus,41289,404
bus,12273,404
bus,48241,117
bus,18663,174
bus,18658,203
bus,18651,203
bus,19453,148
bus,18634,148
bus,18627,227
bus,18604,151
bus,18513,263
bus,5623,279
bus,10780,2020
bus,9893,1599
bus,9593,1475
bus,9324,1236
bus,9373,1868
bus,9377,1574
bus,48471,370
bus,48339,38
bus,34057,278
bus,38933,41
bus,43920,11
bus,39807,323
bus,15179,387
bus,49323,832
bus,3591,948
bus,17419,906
bus,17420,925
bus,1590,1040
bus,2678,1022
bus,2679,1040
bus,1586,862
bus,17471,862
bus,2220,862
bus,1488,872
bus,1496,872
bus,3071,872
bus,3072,868
bus,3073,868
bus,2976,1034
bus,17422,886
bus,17421,886
bus,49324,480
bus,15219,824
bus,14598,552
bus,36484,273
bus,35710,285
bus,44765,129
bus,50032,210
bus,48646,484
bus,43783,722
bus,44251,757
bus,25366,702
bus,44248,1394
bus,44252,1394
bus,25367,1273
bus,43277,1113
bus,43279,1113
bus,13398,218
bus,48291,218
bus,49653,599
bus,24390,1219
bus,24429,1109
bus,14297,1303
bus,14295,1303
bus,14293,1310
bus,14280,526
bus,29466,801
bus,51459,793
bus,29439,801
bus,29438,727
bus,14269,922
bus,29465,1025
bus,14161,221
bus,16303,739
bus,21668,739
bus,16338,1348
bus,25126,1432
bus,16481,1080
bus,16479,1080
bus,9898,506
bus,9707,506
bus,9543,790
bus,9648,505
bus,9415,505
bus,11511,2754
bus,10674,1340
bus,9475,1340
bus,9473,218
bus,21555,209
bus,21557,209
bus,49552,647
bus,24139,599
bus,24138,599
bus,21519,599
bus,24069,495
bus,24064,495
bus,22776,647
bus,44308,209
bus,29485,441
bus,29486,441
bus,10577,87
bus,51000,683
bus,12847,1884
bus,49387,960
bus,50875,323
bus,10021,722
bus,49489,511
bus,49504,511
bus,40263,19
bus,40264,19
bus,21744,523
bus,21801,5
bus,20766,217
bus,20767,217
bus,4201,217
bus,20768,306
bus,20769,320
bus,6712,177
bus,6746,175
bus,6763,390
bus,6765,307
bus,4169,289
bus,20086,45
bus,5948,45
bus,35191,45
bus,20806,21
bus,20092,41
bus,51050,21
bus,35190,21
bus,20812,41
bus,20350,41
bus,51051,21
bus,51052,21
bus,18329,21
bus,7260,21
bus,18324,21
bus,7258,41
bus,18315,21
bus,18301,41
bus,18296,21
bus,18288,41
bus,7256,41
bus,7257,41
bus,41573,97
bus,50584,19
bus,43615,444
bus,28582,193
bus,40072,193
bus,40071,193
bus,28890,193
bus,41199,43
bus,25611,686
bus,25532,412
bus,26498,412
bus,25552,412
bus,26500,412
bus,39184,412
bus,26479,189
bus,26480,189
bus,45008,189
bus,26506,189
bus,25505,189
bus,42101,189
bus,40091,687
bus,25507,695
bus,25514,1146
bus,25530,913
bus,26481,295
bus,41607,560
bus,48346,605
bus,44200,653
bus,26846,3665
bus,28968,969
bus,26058,788
bus,26501,722
bus,26503,1218
bus,38806,712
bus,12740,387
bus,41045,1331
bus,41047,629
bus,21302,989
bus,4724,905
bus,18844,947
bus,4759,939
bus,4677,1023
bus,4804,877
bus,4716,139
bus,4501,170
bus,18358,436
bus,18359,569
bus,4701,310
bus,19625,374
bus,19620,226
bus,40329,374
bus,40331,374
bus,40334,374
bus,40336,374
bus,40338,450
bus,19621,450
bus,40330,450
bus,19622,450
bus,19623,450
bus,19624,450
bus,48034,483
bus,3029,535
bus,35096,6
bus,4238,54
bus,20087,97
bus,4373,117
bus,4374,117
bus,20080,52
bus,20085,52
bus,20079,121
bus,19953,121
bus,20206,35
bus,4391,35
bus,4395,60
bus,20093,62
bus,4394,35
bus,20366,60
bus,20291,138
bus,19948,131
bus,19445,38
bus,19946,138
bus,20052,34
bus,5215,138
bus,19942,138
bus,4363,28
bus,4283,78
bus,6351,78
bus,4357,142
bus,4356,131
bus,20363,72
bus,39150,14
bus,38380,168
bus,15618,990
bus,15392,981
bus,15620,1004
bus,39117,19
bus,39105,92
bus,39094,11
bus,50124,23
bus,50129,23
bus,39098,26
bus,39096,28
bus,35702,400
bus,15212,443
bus,15259,119
bus,15266,119
bus,23601,119
bus,42736,794
bus,50869,693
bus,21211,711
bus,21198,599
bus,21188,597
bus,21189,549
bus,21172,551
bus,19429,549
bus,19428,717
bus,21150,800
bus,18901,760
bus,18902,760
bus,18903,710
bus,18904,760
bus,18414,742
bus,19392,917
bus,4166,1549
bus,4164,1549
bus,4162,1665
bus,4860,2137
bus,18229,2137
bus,4858,2137
bus,4208,1491
bus,4857,1586
bus,4674,1455
bus,19615,1424
bus,4703,312
bus,4702,525
bus,5000,399
bus,4999,399
bus,20986,399
bus,5019,174
bus,41046,518
bus,41048,1480
bus,41538,206
bus,41991,206
bus,41539,215
bus,41537,215
bus,48000,415
bus,20499,202
bus,20237,202
bus,20190,663
bus,19840,665
bus,20192,282
bus,20193,282
bus,2945,175
bus,47898,272
bus,39149,372
bus,3649,217
bus,3663,217
bus,3472,224
bus,3473,224
bus,17399,217
bus,3987,224
bus,3650,217
bus,3474,224
bus,39152,217
bus,3652,424
bus,2950,224
bus,3671,217
bus,2948,224
bus,17509,224
bus,2949,224
bus,50647,207
bus,50646,207
bus,2081,240
bus,2082,247
bus,3653,240
bus,2076,247
bus,2077,247
bus,2063,557
bus,3985,550
bus,17343,550
bus,2064,557
bus,3313,557
bus,2065,557
bus,2070,824
bus,2078,824
bus,20236,244
bus,20748,698
bus,20749,253
bus,20568,200
bus,20494,200
bus,6116,200
bus,6109,200
bus,6108,200
bus,20784,265
bus,20785,265
bus,20786,252
bus,20787,252
bus,20495,252
bus,20496,265
bus,20497,252
bus,20153,262
bus,7285,638
bus,19474,251
bus,37628,165
bus,37627,165
bus,42239,60
bus,42240,60
bus,42241,60
bus,42208,60
bus,42223,60
bus,6764,386
bus,19526,231
bus,5515,60
bus,46932,123
bus,50910,123
bus,15287,93
bus,15286,93
bus,15284,93
bus,15285,93
bus,15283,93
bus,50679,35
bus,27196,460
bus,25482,439
bus,22520,356
bus,21398,700
bus,21414,700
bus,21415,700
bus,786,821
bus,36134,375
bus,28396,55
bus,37577,111
bus,37576,111
bus,37575,111
bus,37574,111
bus,28985,75
bus,28982,75
bus,28980,75
bus,28455,75
bus,28447,75
bus,28449,75
bus,28459,75
bus,28458,75
bus,28478,75
bus,28445,75
bus,28435,75
bus,28432,75
bus,28304,75
bus,12799,75
bus,35200,75
bus,28290,75
bus,48065,132
bus,41952,132
bus,48273,120
bus,26151,1119
bus,26148,127
bus,28678,466
bus,26084,349
bus,46601,274
bus,47138,120
bus,26028,120
bus,48066,188
bus,28799,485
bus,25932,477
bus,26304,711
bus,25935,554
bus,25936,510
bus,26177,866
bus,25990,1230
bus,43369,188
bus,48411,188
bus,48413,188
bus,25563,584
bus,25564,374
bus,25571,364
bus,48010,332
bus,26036,188
bus,40526,172
bus,40525,280
bus,40507,61
bus,51223,61
bus,40520,61
bus,40517,169
bus,40512,169
bus,39015,217
bus,40516,283
bus,19575,271
bus,37146,307
bus,51219,307
bus,37144,307
bus,40514,398
bus,37143,307
bus,51224,307
bus,37145,307
bus,46568,175
bus,5570,239
bus,40523,264
bus,40522,264
bus,20349,267
bus,5558,186
bus,14256,1207
bus,14245,528
bus,14234,613
bus,14231,613
bus,14215,454
bus,14212,373
bus,14218,764
bus,14213,839
bus,29420,351
bus,29461,823
bus,29436,823
bus,29472,739
bus,29473,737
bus,14274,558
bus,41882,241
bus,29440,805
bus,29441,682
bus,14281,571
bus,29496,518
bus,29434,691
bus,14377,645
bus,14378,1243
bus,29415,1249
bus,14363,1148
bus,49473,967
bus,14166,1081
bus,29504,807
bus,14176,827
bus,29505,554
bus,14171,554
bus,14170,438
bus,51462,554
bus,14121,1065
bus,14365,1157
bus,14398,700
bus,14397,504
bus,14396,636
bus,14175,828
bus,14174,945
bus,14394,979
bus,29433,454
bus,14271,549
bus,14273,494
bus,29435,928
bus,29423,298
bus,29427,287
bus,14210,672
bus,14214,672
bus,14217,750
bus,14211,346
bus,14216,342
bus,14233,501
bus,14244,361
bus,14229,340
bus,48443,354
bus,389,357
bus,387,357
bus,382,556
bus,374,1804
bus,372,1617
bus,371,1617
bus,368,1617
bus,366,1617
bus,356,2148
bus,354,2130
bus,42785,1679
bus,16926,38
bus,6743,38
bus,40912,38
bus,4148,34
bus,4149,158
bus,16924,158
bus,1708,140
bus,43870,56
bus,4882,133
bus,4793,133
bus,4837,133
bus,4777,133
bus,4653,63
bus,4984,63
bus,4756,133
bus,34263,12
bus,34262,12
bus,4738,133
bus,4797,133
bus,1475,243
bus,1681,243
bus,1491,390
bus,51984,544
bus,1485,52
bus,16437,96
bus,16438,84
bus,16439,84
bus,16440,96
bus,16441,96
bus,16442,96
bus,16443,96
bus,16444,96
bus,16445,96
bus,16446,96
bus,15748,245
bus,15749,245
bus,15750,299
bus,15751,299
bus,16083,364
bus,15756,195
bus,15757,167
bus,15758,167
bus,15759,167
bus,15780,289
bus,18788,557
bus,3525,40
bus,17356,77
bus,16962,77
bus,37625,292
bus,37622,146
bus,37621,146
bus,37620,146
bus,50171,146
bus,19472,466
bus,19899,230
bus,19900,230
bus,20601,235
bus,20599,235
bus,20600,235
bus,20415,235
bus,37619,729
bus,5520,560
bus,37618,146
bus,37617,146
bus,34306,161
bus,20643,561
bus,37616,150
bus,37615,150
bus,37614,150
bus,38915,146
bus,6016,172
bus,37613,146
bus,37612,464
bus,50175,146
bus,37611,146
bus,37610,146
bus,37609,146
bus,48118,283
bus,15602,393
bus,752,96
bus,420,116
bus,425,116
bus,426,116
bus,452,132
bus,48281,4
bus,48287,4
bus,42883,507
bus,43286,513
bus,13453,674
bus,29647,674
bus,33815,222
bus,29507,442
bus,29508,442
bus,37805,468
bus,23905,845
bus,23898,850
bus,22709,850
bus,23902,850
bus,39638,1490
bus,83,531
bus,23654,531
bus,23655,531
bus,23871,1151
bus,22608,239
bus,22306,239
bus,34007,342
bus,13034,18
bus,17,249
bus,49246,18
bus,16248,164
bus,38370,148
bus,38369,148
bus,44708,148
bus,44707,148
bus,44705,148
bus,38368,67
bus,65,152
bus,3061,918
bus,17813,69
bus,3274,190
bus,2168,100
bus,3139,100
bus,17439,239
bus,3468,210
bus,41118,210
bus,2957,283
bus,17362,90
bus,3404,90
bus,2975,90
bus,17359,90
bus,2497,90
bus,1993,90
bus,17300,90
bus,2569,90
bus,41355,90
bus,2048,90
bus,3253,588
bus,34085,245
bus,25396,75
bus,21976,277
bus,22935,215
bus,22891,215
bus,36334,192
bus,21736,101
bus,2103,124
bus,17198,124
bus,17197,124
bus,17322,124
bus,3187,138
bus,2006,138
bus,2009,138
bus,2010,138
bus,2020,138
bus,2532,160
bus,2533,156
bus,3086,156
bus,46749,162
bus,2112,162
bus,3364,162
bus,17302,537
bus,3365,541
bus,3155,150
bus,3156,150
bus,3004,455
bus,3005,451
bus,3006,142
bus,3560,545
bus,50973,667
bus,2782,731
bus,2783,723
bus,2780,373
bus,2781,373
bus,2314,725
bus,2479,725
bus,2317,721
bus,2587,725
bus,2309,725
bus,2310,725
bus,34330,365
bus,3620,365
bus,3619,343
bus,3621,343
bus,34329,343
bus,2307,704
bus,2308,715
bus,2311,719
bus,2318,719
bus,2312,719
bus,2313,719
bus,1957,338
bus,2858,421
bus,1958,421
bus,1901,137
bus,2568,137
bus,1874,133
bus,1871,97
bus,2870,97
bus,1875,103
bus,1876,103
bus,2764,666
bus,3966,775
bus,1866,668
bus,1867,668
bus,2559,113
bus,2110,101
bus,2111,101
bus,50968,472
bus,2585,676
bus,2294,685
bus,2295,685
bus,3725,848
bus,3726,856
bus,3786,702
bus,2466,702
bus,2218,706
bus,2181,840
bus,2193,710
bus,2197,710
bus,2196,710
bus,3595,710
bus,3594,718
bus,3593,718
bus,3558,718
bus,2199,710
bus,2200,710
bus,2201,710
bus,3022,360
bus,2184,360
bus,3023,360
bus,3389,374
bus,3390,374
bus,3391,375
bus,3392,375
bus,3025,361
bus,3026,361
bus,2182,718
bus,2183,718
bus,2185,718
bus,2186,718
bus,3559,718
bus,3596,718
bus,3627,724
bus,3288,712
bus,3628,710
bus,3629,710
bus,3630,852
bus,3631,724
bus,3632,856
bus,2206,848
bus,2205,375
bus,2291,616
bus,2292,612
bus,2584,616
bus,3321,350
bus,3660,350
bus,3791,758
bus,48544,12
bus,3415,322
bus,47991,106
bus,2095,548
bus,2096,548
bus,3311,548
bus,2099,758
bus,2026,213
bus,33918,3
bus,39113,7
bus,41353,342
bus,41352,342
bus,1894,246
bus,1911,435
bus,1912,435
bus,3648,435
bus,4676,1654
bus,21048,690
bus,19359,836
bus,40328,152
bus,19656,152
bus,19657,152
bus,40323,152
bus,40306,265
bus,19658,265
bus,40325,265
bus,19659,265
bus,19660,265
bus,40326,265
bus,19661,265
bus,19662,265
bus,40324,265
bus,9963,1428
bus,9871,1428
bus,9873,1428
bus,9796,1428
bus,9803,1428
bus,10200,950
bus,11835,950
bus,10425,950
bus,11738,2424
bus,10061,980
bus,11814,686
bus,48133,156
bus,173,429
bus,172,279
bus,16613,1424
bus,16506,860
bus,16505,830
bus,16608,889
bus,16513,1043
bus,23291,1053
bus,16516,1513
bus,16517,1513
bus,16518,1513
bus,16520,1513
bus,16495,945
bus,16602,365
bus,24374,365
bus,16606,709
bus,16603,765
bus,16604,713
bus,40646,810
bus,16557,744
bus,16598,693
bus,16596,701
bus,16510,672
bus,23293,734
bus,16634,298
bus,16632,298
bus,16635,298
bus,16637,298
bus,16630,298
bus,16631,298
bus,23340,298
bus,16565,1071
bus,16643,430
bus,16640,430
bus,25153,837
bus,25152,781
bus,25150,837
bus,25151,837
bus,25218,152
bus,25219,152
bus,25217,152
bus,16115,747
bus,16116,1103
bus,2767,204
bus,3766,204
bus,2073,204
bus,3767,204
bus,2074,204
bus,3768,204
bus,2687,204
bus,2075,204
bus,2683,204
bus,3769,204
bus,2684,204
bus,3770,204
bus,3771,204
bus,3772,187
bus,3773,187
bus,3942,187
bus,17326,187
bus,3943,187
bus,3774,187
bus,39062,187
bus,3775,187
bus,3104,204
bus,2686,204
bus,3094,204
bus,3776,204
bus,1843,204
bus,3030,204
bus,1844,204
bus,3777,204
bus,3778,204
bus,1845,204
bus,1594,204
bus,2939,204
bus,1846,204
bus,1847,204
bus,3780,204
bus,3695,204
bus,3788,199
bus,3781,199
bus,3988,199
bus,48009,13
bus,877,214
bus,16583,199
bus,22854,25
bus,16651,25
bus,24761,25
bus,22268,199
bus,21924,25
bus,21925,25
bus,21927,25
bus,15973,25
bus,15974,25
bus,21928,25
bus,21919,140
bus,22851,143
bus,25363,232
bus,21920,136
bus,22637,232
bus,24820,143
bus,42312,143
bus,22278,195
bus,22286,198
bus,24748,198
bus,878,184
bus,18522,41
bus,18548,312
bus,18586,158
bus,18597,17
bus,4980,804
bus,4668,1623
bus,38800,265
bus,3272,316
bus,17495,313
bus,2412,316
bus,17047,316
bus,2612,754
bus,2613,754
bus,2539,754
bus,2414,754
bus,17050,550
bus,3956,1029
bus,35173,321
bus,3933,436
bus,3930,200
bus,48896,510
bus,3582,437
bus,2192,378
bus,2215,378
bus,35656,374
bus,3394,374
bus,3802,43
bus,3830,90
bus,3829,8
bus,3066,22
bus,2833,31
bus,2877,13
bus,2304,24
bus,3805,15
bus,17199,62
bus,20431,232
bus,20505,232
bus,17206,246
bus,38746,622
bus,2816,2562
bus,3557,1098
bus,3354,1098
bus,2415,1098
bus,2837,1098
bus,3349,6
bus,2826,513
bus,2827,311
bus,2828,311
bus,1785,617
bus,2676,784
bus,1786,1262
bus,3342,1020
bus,44671,6
bus,49058,32
bus,49037,270
bus,17346,15
bus,17276,253
bus,2725,253
bus,3154,253
bus,3224,444
bus,3294,444
bus,3226,444
bus,3232,444
bus,3674,437
bus,3227,444
bus,3225,444
bus,3661,321
bus,3151,317
bus,3198,317
bus,3067,317
bus,3091,317
bus,2856,267
bus,2857,267
bus,3743,251
bus,2921,276
bus,3143,267
bus,3744,251
bus,3961,251
bus,17324,267
bus,43518,267
bus,2922,267
bus,3745,251
bus,2923,267
bus,2924,267
bus,3416,253
bus,3417,253
bus,3418,253
bus,17325,253
bus,3700,239
bus,3701,239
bus,3420,253
bus,3752,239
bus,3421,253
bus,3965,262
bus,20953,59
bus,20970,59
bus,20990,326
bus,20997,141
bus,20988,330
bus,43892,202
bus,43891,202
bus,43890,202
bus,43889,202
bus,43888,202
bus,4193,771
bus,43910,178
bus,43977,292
bus,43911,325
bus,4588,817
bus,21093,297
bus,21088,297
bus,4840,865
bus,4633,1547
bus,18483,371
bus,21133,371
bus,21130,371
bus,19388,879
bus,18530,358
bus,43146,358
bus,38664,598
bus,21161,591
bus,21158,591
bus,21153,591
bus,18497,598
bus,19385,1007
bus,17557,1941
bus,20819,235
bus,51962,294
bus,19427,1207
bus,47825,696
bus,4635,1910
bus,4565,2581
bus,4959,781
bus,4511,1994
bus,4570,1127
bus,4572,1127
bus,4847,1310
bus,4849,1310
bus,5160,1310
bus,4846,1310
bus,5025,1127
bus,4848,1127
bus,42434,661
bus,5916,214
bus,5976,214
bus,40580,400
bus,5835,186
bus,5940,186
bus,4852,715
bus,4853,715
bus,4850,525
bus,5081,525
bus,4571,780
bus,4817,780
bus,47828,535
bus,49545,1263
bus,4597,885
bus,51227,324
bus,16215,1430
bus,23343,532
bus,23345,532
bus,16312,532
bus,25271,532
bus,23344,532
bus,24311,122
bus,24310,122
bus,48039,502
bus,34265,807
bus,20703,820
bus,20704,308
bus,20705,308
bus,7171,306
bus,6999,306
bus,34305,241
bus,5599,811
bus,20618,818
bus,48183,898
bus,6117,521
bus,5995,298
bus,6038,300
bus,5602,300
bus,5994,300
bus,6118,617
bus,5265,160
bus,5264,204
bus,5481,160
bus,5482,160
bus,40002,160
bus,5483,160
bus,5484,172
bus,5485,227
bus,5486,481
bus,5487,448
bus,5488,435
bus,51790,179
bus,51777,208
bus,4188,227
bus,4189,227
bus,7106,227
bus,19886,210
bus,19200,285
bus,19189,307
bus,6382,512
bus,5756,560
bus,5755,679
bus,5754,429
bus,5753,230
bus,5752,175
bus,5751,163
bus,40000,163
bus,40001,163
bus,19916,207
bus,5637,163
bus,6508,61
bus,20441,4
bus,7054,45
bus,49189,45
bus,5842,246
bus,5841,246
bus,5840,246
bus,5839,246
bus,20864,427
bus,20871,341
bus,4234,341
bus,4235,341
bus,20870,341
bus,4231,341
bus,5915,341
bus,20868,341
bus,20869,341
bus,20450,341
bus,20451,341
bus,20452,341
bus,20453,341
bus,20454,341
bus,20455,341
bus,20456,333
bus,5489,399
bus,5490,439
bus,21264,341
bus,5491,364
bus,51331,244
bus,21248,277
bus,50641,341
bus,50164,52
bus,20501,47
bus,50912,122
bus,46701,122
bus,19532,220
bus,19527,220
bus,6761,348
bus,6760,350
bus,42209,59
bus,42207,59
bus,47995,378
bus,19767,339
bus,7009,381
bus,7011,385
bus,38358,384
bus,38357,321
bus,7012,387
