from_stop,to_stop,trip_frequency
35644,35645,37
21690,33890,37
43612,48560,37
8302,11530,37
35643,35644,37
35642,35643,37
2534,35671,37
12125,12227,37
3379,2534,37
3103,3379,37
3102,3103,37
42031,5310,37
43501,43637,37
42443,43501,37
3034,3102,37
47980,49248,37
44403,40742,37
24584,808,37
2234,2963,37
51589,51587,37
42577,1848,37
11939,39508,37
39508,27500,37
27201,39397,37
39397,39557,37
29033,42246,37
2231,2234,37
4171,4175,37
43637,48335,37
27481,27143,37
27143,27193,37
27193,27192,37
27528,44859,37
12963,48295,37
35645,2468,37
5692,5693,37
51243,27581,37
23113,16909,37
44511,44514,37
19574,2387,37
38678,44506,37
44506,44508,37
44508,44510,37
44510,44511,37
27661,27868,37
12299,38959,37
4203,21097,37
23671,39764,37
20684,42605,37
14864,14886,37
19767,6722,37
27481,47835,37
23260,25116,37
29239,38678,37
29238,29239,37
25324,25318,37
240,210,37
272,582,37
583,222,37
27912,27915,37
21988,21976,37
27806,27878,37
27803,27806,37
237,240,37
19573,19574,37
6339,19673,37
18650,34256,37
11160,42845,37
35300,35308,37
39999,29238,37
234,237,37
1124,47975,37
4870,4000,37
50260,35283,37
1792,3326,37
7106,19886,37
2485,2486,37
9034,9035,37
47898,2356,37
39485,39487,37
21474,21588,37
2489,3016,37
25267,46425,37
3326,2406,37
14600,47907,37
35623,3128,37
15625,25107,37
27663,51243,37
12228,12129,37
12036,28310,37
9645,11455,37
16178,33971,37
10838,43697,37
26730,26718,37
12318,26730,37
13103,48640,37
48640,13319,37
12818,25092,37
42771,49967,37
14299,14295,37
46272,23366,37
46425,46272,37
11455,9488,37
22516,24810,37
18593,18580,37
2826,2815,37
39089,3034,37
1340,1358,37
16490,23693,37
51249,51236,37
41159,1482,37
51062,51059,37
34158,6718,37
51059,51060,37
51060,51241,37
51241,51249,37
51236,51248,37
41779,22182,37
44133,46704,37
27260,11986,37
51248,21193,37
50893,41159,37
10999,8989,37
21193,19417,37
12183,12184,37
6015,19309,37
27479,27512,37
21340,21341,37
16163,16103,37
10045,10043,37
19457,19456,37
39142,10048,37
14955,42815,37
39642,48348,37
24378,42814,37
26907,43140,37
41133,21588,37
17989,6573,37
11562,8752,37
20612,49696,37
28327,26604,37
49565,51090,37
19417,36941,37
21356,21355,37
3293,50893,37
13887,13891,37
21305,20397,37
20876,49695,37
17482,3992,37
3992,3065,37
1048,3591,37
24755,15625,37
48212,25938,37
36941,36940,37
15616,24755,37
1694,1695,37
35086,1340,37
49248,21855,37
49695,49707,37
51578,5373,37
27285,42168,37
42486,2482,37
8086,34632,37
11932,27793,37
13246,24062,37
23619,24036,37
27745,27739,37
27739,27737,37
14005,29462,37
21855,16498,37
6713,19765,37
23054,22182,37
20465,34265,37
8989,10964,37
27425,27078,37
2482,2485,37
17227,17229,37
10071,10310,37
10056,11426,37
12723,27527,37
10647,10781,37
3128,3129,37
29077,29078,37
14242,14234,37
27746,27889,37
23129,23098,37
9043,16289,37
19384,21261,37
50663,19332,37
14247,14242,37
48501,39352,37
22677,21988,37
48257,48501,37
40878,4761,37
42462,44849,37
27522,44862,37
21572,25043,37
21570,21572,37
21569,21570,37
44862,44865,37
17637,19437,37
41048,4530,37
49632,49605,37
23693,21569,37
28397,28399,37
15414,15416,37
15431,15435,37
1024,51589,37
49211,43504,37
15906,41130,37
23147,24714,37
26923,21960,37
16498,16490,37
41132,10236,37
21261,5919,37
27888,27867,37
27904,28106,37
19183,41147,37
23289,16567,37
38640,51627,37
3130,46319,37
29080,29081,37
40613,40615,37
40904,35016,37
24030,24032,37
24005,24014,37
48213,359,37
34435,34429,37
4135,4136,37
34639,34458,37
210,208,37
41452,8269,37
10310,9370,37
51030,44848,37
3129,3130,37
44849,51030,37
9370,8939,37
22045,22425,37
21960,21846,37
1124,47885,37
39271,22027,37
22027,22689,37
22310,22045,37
44868,49211,37
50726,25709,36
44001,50726,36
51490,51492,36
51492,29305,36
35886,4108,36
35931,35886,36
35874,35931,36
25109,23308,36
50913,44885,36
28577,51490,36
28696,41198,36
3867,17329,36
25610,42686,36
10985,10990,36
26229,25610,36
28905,26229,36
25662,28905,36
39688,39687,36
41198,25662,36
39686,39688,36
40741,48352,36
50062,44888,36
11080,41663,36
26501,28577,36
38861,42668,36
9013,51672,36
10865,9004,36
10607,10864,36
10606,10607,36
10847,10606,36
15563,21475,36
12959,14595,36
50919,44876,36
44885,50919,36
44880,50913,36
34635,34490,36
2836,2966,36
42715,43708,36
3111,17335,36
26242,26501,36
26873,25794,36
29218,26606,36
29227,29218,36
29302,29227,36
8899,7381,36
26529,29226,36
29214,26529,36
15380,49171,36
36290,29318,36
42005,43959,36
43958,42004,36
29208,29214,36
29216,29208,36
26528,29216,36
7392,43317,36
42686,26234,36
7433,7447,36
7371,7431,36
7409,7465,36
1394,16996,36
7436,7448,36
7445,7434,36
15526,25129,36
42280,44903,36
9043,80,36
16747,25284,36
39712,43629,36
41133,11206,36
11206,41395,36
41395,11194,36
11194,11191,36
11191,41394,36
26759,28573,36
16358,16356,36
25284,16358,36
26746,26759,36
51965,10474,36
23276,25253,36
16158,16159,36
5334,5761,36
51530,5334,36
51532,51530,36
5309,51532,36
26154,42555,36
37731,11836,36
11836,11837,36
27246,46704,36
11837,10320,36
9593,11520,36
11520,9374,36
7895,34995,36
16356,16357,36
48057,25553,36
48412,48057,36
26069,26068,36
13758,14564,36
13221,13758,36
22658,23016,36
50496,50493,36
26116,26115,36
25751,26116,36
25762,25751,36
50493,50494,36
43026,34781,36
22071,6,36
6,49170,36
13597,13129,36
13667,29490,36
18877,21282,36
26303,42100,36
28888,26303,36
25248,23280,36
26517,28889,36
16357,25248,36
26827,43140,36
26139,48410,36
48410,48412,36
9599,10078,36
10078,10738,36
10738,9594,36
16275,23275,36
17448,3179,36
3177,3051,36
3176,3177,36
41844,40163,36
2849,3176,36
40127,41844,36
40128,40127,36
40129,40128,36
40130,40129,36
40164,40130,36
44757,40164,36
28949,44105,36
28920,28949,36
25519,28920,36
25599,25519,36
25607,25599,36
26366,25607,36
28923,26366,36
25651,28923,36
16276,23274,36
26154,50634,36
12910,29479,36
25261,16276,36
23274,16275,36
42149,8040,36
9594,10012,36
40643,16205,36
46704,49422,36
23234,23777,36
74,25336,36
21730,21558,36
16422,23276,36
27395,27371,36
23924,23909,36
5713,5383,36
39059,5712,36
39058,39059,36
42127,39058,36
39060,42127,36
39051,39060,36
5317,39051,36
23275,16422,36
5718,5317,36
26606,26684,36
51374,9938,36
9946,51374,36
11593,9943,36
34654,51768,36
51768,51767,36
51767,34452,36
22761,22658,36
7719,8437,36
20851,20480,36
24243,24237,36
1957,2858,36
14251,29382,36
50696,44502,36
44502,35510,36
12586,12089,36
43711,12413,36
12414,12436,36
12432,40802,36
100,34007,36
40802,29028,36
26849,45019,36
29305,26849,36
29028,28869,36
28869,39314,36
12639,49438,36
29066,44344,36
44344,44345,36
44345,49427,36
49427,48071,36
48071,50696,36
48149,43422,36
26150,26169,36
20219,18822,36
2858,1958,36
21415,786,36
26172,26174,36
14613,23973,36
25690,25691,36
12963,41132,36
8750,10357,36
16432,16464,36
15745,16424,36
17012,19697,36
1813,17012,36
41220,7380,36
10039,10780,36
9664,10569,36
46460,9664,36
9911,46460,36
29606,14250,36
25822,38956,36
38958,12509,36
9343,11912,36
11912,10774,36
10774,11844,36
11478,10415,36
10416,10593,36
10236,10627,36
8965,8969,36
9553,11459,36
26169,26172,36
26174,25990,36
27802,28327,36
40159,40099,36
41853,40098,36
47884,41853,36
50994,42731,36
918,51045,36
950,33888,36
33888,953,36
956,955,36
22864,953,36
953,952,36
952,947,36
50995,50994,36
51004,50995,36
5185,40677,36
51006,51004,36
50990,51006,36
50991,50990,36
50999,50991,36
50997,50999,36
50992,50997,36
51213,50992,36
41340,51213,36
16084,15769,36
16289,16288,36
36441,9048,36
40099,41849,36
25990,26160,36
39848,15938,36
26160,26155,36
26155,26004,36
26004,26141,36
26141,26142,36
26142,26006,36
16087,21851,36
13091,13482,36
42731,35970,36
26006,26206,36
957,51047,36
26847,46257,36
51047,44847,36
44847,51019,36
51019,42517,36
41851,26349,36
17815,17818,36
6541,17815,36
17808,6541,36
42517,42466,36
51011,51037,36
42163,41851,36
41850,42163,36
41849,41850,36
40098,40159,36
43166,43168,36
44501,51851,36
26205,28673,36
18578,18591,36
24211,16817,36
18601,18625,36
51551,43254,36
51566,51559,36
12281,12547,36
18546,18550,36
38688,18348,36
38686,38688,36
51974,7221,36
38688,7221,36
12316,12317,36
18566,18549,36
10448,10193,36
13255,44459,36
25889,25993,36
41142,41146,36
41146,41141,36
7221,18348,36
14342,43312,36
43899,43903,36
36031,2969,36
27299,43477,36
22566,22567,36
49169,15306,36
15279,15322,36
43367,10505,36
4818,4542,36
11208,43367,36
41133,11208,36
16087,15563,36
41675,18121,36
24850,16147,36
27353,49420,36
13250,13251,36
49420,25938,36
37050,13246,36
21286,51777,36
51777,18236,36
41660,11022,36
26326,25889,36
16972,6845,36
26353,25975,36
3187,2006,36
41017,41016,36
23934,23926,36
23926,23929,36
48291,25362,36
24213,16780,36
24219,16781,36
15353,44134,36
2499,3187,36
2006,2009,36
14294,14300,36
2009,2010,36
28656,27464,36
2010,2020,36
2020,2988,36
2988,2532,36
2532,2533,36
2533,3086,36
26544,27836,36
41016,42894,36
12830,13200,36
6564,5821,36
48266,16489,36
46803,26353,36
15270,15208,36
14481,41891,36
6845,20484,36
15208,15277,36
18550,18556,36
42400,47857,36
27865,27883,36
18691,42400,36
50790,33998,36
25027,50790,36
25059,25030,36
51920,25059,36
13398,48291,36
34842,35035,36
27876,27790,36
47896,2356,36
43477,43899,36
43475,49077,36
11536,11242,36
27522,44861,36
43177,43998,36
43297,50864,36
48462,49737,36
43998,43180,36
49237,48333,36
44870,49237,36
42443,44870,36
44861,43504,36
27505,12341,36
21050,4260,36
43934,4712,36
43180,43188,36
39758,24269,36
29018,12432,36
24269,42511,36
48013,25919,36
26332,48013,36
25326,22441,36
43175,43177,36
34992,43629,36
49077,26966,36
49214,44871,36
27510,11998,36
50636,42555,36
4612,4609,36
43168,43186,36
4611,4612,36
27530,44859,36
40163,43187,36
42446,44866,36
27885,50483,36
43628,35011,36
43187,43179,36
48334,49214,36
43179,43172,36
49568,49084,36
51124,49591,36
43172,43169,36
43169,43175,36
50862,8456,36
22441,39273,36
39273,69,36
15794,15631,36
44287,28137,36
39781,28127,36
5842,5841,36
5841,5840,36
5840,5839,36
5839,34281,36
28127,44287,36
14241,14252,36
108,41374,36
41374,41376,36
26196,25541,36
41376,21338,36
153,21378,36
18034,18032,36
34281,20864,36
43054,19456,36
39775,27240,36
35821,3437,36
27285,28881,36
19487,5842,36
19489,19487,36
159,21426,36
40844,40849,36
172,171,36
26192,26195,36
26177,26192,36
26264,25806,36
169,162,36
1409,1411,36
37642,13246,36
162,161,36
48017,51465,36
48041,48017,36
50237,48041,36
48029,50237,36
48023,48029,36
26630,26636,36
161,159,36
43977,43911,36
40849,40843,36
11242,9046,36
50186,27834,36
4579,41715,36
28144,39791,36
26548,40152,36
38952,47429,36
49212,38952,36
26609,28942,36
25214,25290,36
28942,41841,36
21577,21578,36
41393,41964,36
21578,21579,36
12945,49212,36
13019,50374,36
47429,13019,36
40349,40391,36
23257,16786,36
10186,43791,36
26541,26548,36
26540,26541,36
35587,7543,36
25290,16467,36
35020,7567,36
44761,26540,36
7498,37713,36
13730,50374,36
16467,16311,36
51921,13143,36
16311,25213,36
41720,4961,36
20349,40515,36
14338,38936,36
41715,49608,36
28863,28659,36
39722,39535,36
39533,29008,36
49630,49645,36
36118,36056,36
25712,50770,36
26468,28694,36
13645,13813,36
43638,26468,36
50165,43638,36
948,22288,36
28578,28194,36
7509,7508,36
44903,46494,36
13429,13439,36
43159,42280,36
41541,43159,36
43614,41541,36
5486,5487,36
43080,51952,36
51952,26292,36
4937,4540,36
13866,13003,36
4930,41722,36
23289,16619,36
34332,20572,36
41722,4518,36
4818,4936,36
5037,43354,36
26936,35958,36
27605,26846,36
21579,21580,36
35958,26838,36
28346,26841,36
41840,42104,36
7646,7636,36
49608,49630,36
36056,17258,36
21633,21591,36
21596,21633,36
39145,39146,36
51374,10153,36
36292,13356,36
13356,26654,36
9941,9942,36
21580,21732,36
935,932,36
21732,613,36
932,957,36
613,21596,36
17499,2094,36
38936,50374,36
40504,51374,36
50967,39214,36
15598,15569,36
28554,28555,36
2445,46749,36
9942,11536,36
39490,51465,36
22933,21688,36
16331,23376,36
42883,13214,36
22943,25372,36
24623,50065,36
22930,44338,36
44335,76,36
27839,27859,36
13170,13431,36
12951,13580,36
49645,49634,36
40763,6524,36
13580,14338,36
10666,40506,36
40361,40347,36
3881,2093,36
17499,2095,36
25213,40690,36
3086,2445,36
7507,7653,36
37801,886,36
886,887,36
8489,7652,36
9933,9934,36
40347,40349,36
40690,44330,36
48415,12951,36
26648,50687,35
44123,35277,35
16914,24044,35
24055,16914,35
18696,7197,35
4077,4078,35
35277,27814,35
24369,949,35
4078,4079,35
27737,27659,35
27890,27745,35
16380,44328,35
4076,4077,35
35613,9046,35
5491,51331,35
44120,44123,35
13599,12858,35
28859,49241,35
27162,27509,35
1340,17269,35
27534,27196,35
28190,26752,35
17415,17437,35
39612,27529,35
18399,18426,35
44117,44118,35
33943,15872,35
27840,26853,35
4075,4076,35
40495,40493,35
28865,26122,35
19388,19386,35
15887,24640,35
44118,44120,35
24640,23883,35
40493,6062,35
36051,4075,35
3897,3611,35
42598,20681,35
44115,44117,35
47428,35548,35
42661,27661,35
34689,11350,35
44914,44907,35
176,21782,35
25838,49392,35
438,615,35
19087,4172,35
16793,16780,35
24219,24214,35
26668,26667,35
4036,17213,35
44913,44911,35
11048,11045,35
11052,11050,35
42892,24283,35
11350,9084,35
9084,9087,35
9087,39284,35
42091,41552,35
26120,27649,35
44907,44913,35
35707,176,35
21475,24165,35
11349,11795,35
44113,44115,35
26911,44113,35
28215,26774,35
23421,23436,35
9773,9778,35
9778,11345,35
11345,9768,35
11795,11791,35
9082,11349,35
21672,35707,35
16670,16673,35
44596,28213,35
44597,44596,35
28212,44597,35
42075,28212,35
43195,41020,35
11587,11790,35
44911,49405,35
24394,24458,35
13430,13257,35
1517,1555,35
28802,27910,35
25098,15836,35
12750,47428,35
25307,25322,35
25309,25307,35
12008,27520,35
11791,9770,35
35548,43525,35
28693,27226,35
43224,34984,35
16331,25210,35
5311,43087,35
1168,48060,35
27226,27222,35
27222,27240,35
35201,28450,35
1501,1510,35
41448,34746,35
34746,8262,35
29350,11119,35
22309,21799,35
42660,44315,35
26681,26674,35
26667,28544,35
49981,14564,35
11933,42660,35
26657,26664,35
26664,26675,35
26326,26322,35
26675,26676,35
26676,26681,35
28571,44923,35
15625,16824,35
16946,17253,35
12936,13049,35
48424,12936,35
47978,24861,35
24861,15616,35
4090,37236,35
15616,23755,35
23755,15625,35
14966,36997,35
24046,13429,35
27827,50186,35
50054,37098,35
37101,24575,35
44098,1644,35
24575,23617,35
203,23682,35
28156,27377,35
48074,48069,35
1740,40554,35
51039,41772,35
49622,49638,35
49638,40289,35
40289,40287,35
40287,21236,35
21236,21238,35
21238,21239,35
21239,40293,35
40293,18643,35
24481,24440,35
13933,13932,35
40549,36041,35
39195,51393,35
35913,4082,35
4082,4081,35
4081,4083,35
37098,37101,35
42001,22140,35
38450,35895,35
50017,50011,35
22539,24803,35
24803,24486,35
24486,24487,35
18228,18233,35
24806,50047,35
50047,50038,35
50038,24799,35
24118,21585,35
21585,21620,35
21620,24114,35
22465,35325,35
35325,37097,35
44304,24012,35
37097,37099,35
37099,50044,35
18803,19576,35
5995,20833,35
20833,20834,35
50046,50031,35
50031,24327,35
50820,50012,35
50012,24491,35
24327,50017,35
4083,4084,35
2951,35914,35
34113,22533,35
3991,1655,35
38966,42825,35
42825,2976,35
23324,16875,35
831,42313,35
50688,26659,35
5140,6254,35
26438,28194,35
35115,35116,35
29082,29140,35
830,48862,35
21731,21596,35
21584,21731,35
12012,28228,35
21594,16200,35
16200,15723,35
42845,34983,35
34983,22410,35
22410,14957,35
21575,21577,35
14431,43895,35
14432,14431,35
45047,45033,35
45031,45047,35
1655,2680,35
42210,38138,35
24242,24248,35
51618,34460,35
50058,23894,35
25043,22409,35
22409,10331,35
10331,8439,35
25916,11931,35
27955,27343,35
27959,27955,35
27957,27959,35
27351,27957,35
19800,5108,35
27458,27951,35
23208,35566,35
35086,1358,35
35631,3803,35
27996,27375,35
27084,27996,35
24044,22668,35
13320,38947,35
17459,3684,35
3684,17204,35
19855,19856,35
19854,19855,35
17204,3685,35
22533,22539,35
6117,5995,35
50818,34113,35
48026,48022,35
18677,5498,35
34869,34772,35
20907,5532,35
26648,27918,35
5532,51336,35
19410,4197,35
19407,19410,35
19409,19407,35
19408,19409,35
21002,6225,35
21032,21040,35
11081,41132,35
25019,51,35
28081,43349,35
50066,50818,35
27526,28087,35
20214,17949,35
42151,19889,35
1274,1327,35
25020,25019,35
25021,25020,35
27302,48036,35
48022,48023,35
23724,25023,35
15183,15168,35
44132,44133,35
44623,44130,35
49329,14595,35
39533,44623,35
50951,39535,35
44622,48629,35
27791,27896,35
34557,41282,35
20465,17994,35
12719,12718,35
1192,1209,35
34450,34462,35
25755,49414,35
48052,25938,35
1209,1641,35
15028,767,35
39788,39787,35
1152,1148,35
774,15028,35
15615,23252,35
4057,4058,35
25023,25021,35
28087,28081,35
23722,23723,35
36993,39848,35
29184,29024,35
29200,12595,35
12596,29200,35
42252,29034,35
28868,39314,35
29275,28868,35
12208,39313,35
38957,12207,35
38959,48070,35
51915,3371,35
14299,14296,35
12594,29237,35
1207,1231,35
3532,2374,35
18236,18861,35
20533,20303,35
12090,35510,35
23129,39128,35
29335,13398,35
12126,29190,35
14174,29401,35
15610,50066,35
29024,12594,35
39313,29050,35
6046,6703,35
23609,23722,35
22429,23609,35
8464,42503,35
15618,15627,35
29237,39999,35
19189,6382,35
19886,19200,35
34761,34762,34
48193,22658,34
10666,11534,34
23532,16099,34
12890,14339,34
16092,22034,34
20138,34246,34
44590,11865,34
15096,15904,34
15904,26632,34
20894,51322,34
15410,15876,34
23310,22396,34
26770,28554,34
18028,18092,34
48183,6118,34
5564,51086,34
20906,51304,34
19480,19808,34
33991,22895,34
14923,22899,34
1359,2872,34
22899,15554,34
51304,17706,34
15436,47873,34
25077,25083,34
35717,41492,34
51322,5891,34
37,15431,34
49083,7926,34
17653,17650,34
34757,34758,34
39728,40563,34
40564,39728,34
51936,40564,34
40563,24264,34
9048,11593,34
34756,34757,34
7926,34756,34
7199,17612,34
27522,27799,34
19908,7199,34
34758,34759,34
17650,19908,34
34762,34763,34
15479,25088,34
34759,8435,34
34183,22999,34
15361,25077,34
41490,35717,34
8435,34761,34
17729,17723,34
17664,17653,34
17612,17594,34
34763,34784,34
17720,17691,34
17691,17654,34
9931,40506,34
40504,9934,34
35716,41490,34
26243,26247,34
17654,49295,34
17572,21304,34
23073,23054,34
47238,49716,34
18618,18623,34
23310,34049,34
35989,47238,34
13268,29516,34
6096,7213,34
18649,18650,34
18651,18649,34
18658,18651,34
49765,49747,34
48940,49765,34
49748,49752,34
49755,49748,34
49738,49755,34
49761,49738,34
23062,23067,34
49758,49761,34
49747,49758,34
43885,43884,34
21009,21013,34
19414,19399,34
22242,22124,34
41340,43404,34
42729,22119,34
41306,41309,34
27325,27326,34
49716,49735,34
48413,25563,34
41767,22242,34
48411,48413,34
3741,3742,34
3238,3741,34
3237,3238,34
3740,3237,34
3739,3740,34
3235,3739,34
3966,3235,34
3763,3962,34
3963,3763,34
3751,3963,34
3088,3751,34
3750,3088,34
3089,3750,34
3749,3089,34
3252,3749,34
3748,3252,34
3965,3748,34
3747,3965,34
49732,50076,34
39225,41221,34
480,479,34
479,478,34
49728,49732,34
49727,49728,34
49735,49727,34
25930,43369,34
43369,48411,34
48758,23115,34
23047,23048,34
1867,1859,34
27213,27218,34
27540,27544,34
27542,28093,34
1260,1476,34
35080,1694,34
43878,43987,34
27190,27533,34
16288,26405,34
22237,22238,34
27518,27534,34
27170,27173,34
27513,11990,34
11990,11987,34
11987,11988,34
27159,11995,34
105,21348,34
1579,1572,34
36124,1579,34
19679,19494,34
1584,36125,34
21211,21209,34
15440,15441,34
15442,15443,34
14108,14093,34
14091,13750,34
20555,20554,34
19620,40329,34
48210,27512,34
27218,27540,34
25950,27213,34
23046,23047,34
43164,43166,34
49015,41870,34
20603,17667,34
41870,29045,34
23293,16566,34
29045,29022,34
29022,12640,34
12543,12036,34
37661,13246,34
22150,22151,34
22205,24714,34
16993,16994,34
23158,22183,34
47870,16061,34
15436,47870,34
16318,16319,34
19054,40616,34
40616,40614,34
41132,10163,34
11461,41132,34
11794,11461,34
44866,44860,34
44860,27520,34
27481,28859,34
28859,11999,34
43513,1644,34
44757,43182,34
43182,43164,34
3742,1866,34
3233,2993,34
20601,20599,34
3490,2160,34
3367,16977,34
50963,3159,34
3160,2501,34
10244,10152,34
10151,10244,34
2756,35695,34
2278,36107,34
36107,2911,34
39254,41341,34
2911,2912,34
2912,2913,34
2913,35622,34
14442,14441,34
14440,14442,34
44261,50929,34
45026,45023,34
45033,45026,34
49724,39254,34
22110,21800,34
3826,3828,34
2850,3826,34
3976,1970,34
17365,3976,34
3760,17365,34
17364,3760,34
3946,17364,34
3759,3946,34
16977,3368,34
16139,16129,34
3758,2695,34
16138,16139,34
15584,16157,34
13016,13900,34
43966,35880,34
35880,44964,34
44964,35889,34
35889,35882,34
35882,35890,34
35890,35883,34
35883,35881,34
35881,35878,34
35878,35877,34
35877,35874,34
14038,48268,34
16144,16145,34
16145,16146,34
49169,38143,34
2544,39089,34
41780,22182,34
17511,2544,34
2547,17511,34
2546,2547,34
16234,16125,34
25664,25665,34
15461,25664,34
11894,10203,34
38143,15306,34
15306,15298,34
2695,3759,34
3359,3758,34
17212,1315,34
13322,12945,34
22377,33994,34
22376,22377,34
15861,22376,34
23206,22676,34
781,23206,34
34085,781,34
50076,49712,34
811,24175,34
5366,5367,34
5396,5423,34
6381,5396,34
6380,6381,34
13632,12945,34
3491,17482,34
42991,49323,34
17477,42992,34
16949,1488,34
47908,4634,34
4214,49642,34
49642,49612,34
49612,49646,34
49646,49619,34
49619,4661,34
4589,43356,34
43355,4577,34
7681,34616,34
1282,51602,34
33994,34047,34
13113,12945,34
3944,1964,34
24775,24668,34
3359,1983,34
23655,22928,34
13015,13160,34
22177,22208,34
22208,23069,34
23069,23070,34
24398,16720,34
16720,24394,34
49712,49724,34
23070,22205,34
41767,38899,34
41866,41865,34
41865,41768,34
41768,48479,34
43895,14419,34
48479,41379,34
41379,41382,34
41382,22201,34
22201,22124,34
23061,22122,34
23564,23862,34
23852,23564,34
34112,23852,34
22122,22123,34
22123,23083,34
47853,26660,34
24668,15631,34
19900,20601,34
15441,15442,34
15443,15444,34
25506,40117,34
29318,13520,34
44457,43205,34
25646,25643,34
26655,28865,34
25617,28924,34
34470,34635,34
25608,25617,34
50466,50744,34
8328,9681,34
28922,25608,34
25535,28922,34
25521,25535,34
40117,25521,34
28916,40084,34
48268,13197,34
25459,26186,34
25465,25459,34
43228,16221,34
5898,5998,34
44703,10716,34
41011,5898,34
40365,19325,34
19324,40365,34
3668,18959,34
40524,40527,34
40513,51172,34
42101,40091,34
25505,42101,34
13605,29318,34
23500,23445,34
45008,26506,34
4713,40852,34
43892,43891,34
43891,43890,34
43890,43889,34
20599,20600,34
43888,4193,34
4627,40840,34
40843,4627,34
12063,25926,34
40850,40844,34
40845,40850,34
40851,40845,34
40846,40851,34
40852,40846,34
43934,4713,34
5976,40580,34
4761,43933,34
12007,27533,34
26565,42097,34
23453,15489,34
25416,33907,34
26556,26565,34
26321,26556,34
5698,5342,34
40137,42888,34
26398,40137,34
42104,26398,34
50636,43695,34
15487,40041,34
26506,25505,34
26480,45008,34
4626,19561,34
3708,3303,34
41882,29440,34
34985,8733,34
40906,8269,34
41448,35016,34
47943,26122,34
34464,34490,34
7768,34781,34
3921,3907,34
3709,35658,34
35658,3518,34
3518,3499,34
3499,3513,34
3513,3302,34
3303,3304,34
12740,40150,34
3304,3305,34
3305,3306,34
3306,17468,34
12963,15416,34
49405,40078,34
26809,40825,34
40825,26802,34
26802,26790,34
26790,37061,34
1656,48351,34
41931,44444,34
23129,22110,34
18825,18826,34
40122,28917,34
42170,27981,34
26479,26480,34
26182,26183,34
39184,26479,34
26872,12740,34
34156,6720,34
45016,45014,34
21074,21072,34
21072,21065,34
21065,18312,34
18312,21057,34
21015,21017,34
40153,26609,34
42889,40153,34
25712,50769,34
26183,25465,34
26180,26182,34
27361,42170,34
28917,26180,34
50563,50982,34
50982,49041,34
49041,49055,34
49055,49088,34
29211,26530,34
29226,29211,34
15187,15180,34
27438,27437,34
27437,28652,34
28652,27112,34
27112,42165,34
38508,4093,34
20988,43892,34
43889,43888,34
19561,4812,34
27789,42493,34
50747,50468,34
6356,6354,34
27802,27523,34
283,303,34
50965,48642,34
48642,48848,34
44787,37216,34
39422,27594,34
38834,44803,34
11346,9772,34
6364,6356,34
51469,39491,34
39784,48059,34
38674,44290,34
29221,35549,34
35549,47431,34
47431,27230,34
28804,39789,34
4812,4604,34
40348,40364,34
44300,44299,34
36058,36118,34
17257,36058,34
20576,20681,34
20684,20640,34
51959,18441,34
27790,27789,34
19879,20319,34
44097,1644,34
20600,20415,34
4500,21137,34
20415,37619,34
29350,11080,34
50495,50496,34
39132,42857,34
42857,14144,34
24134,21870,34
15651,15653,34
27817,50185,34
7956,34708,34
39711,7944,34
25597,27585,34
25980,26328,34
26364,12018,34
26362,26364,34
12022,26362,34
26247,12022,34
17686,17689,34
37420,39624,34
13044,21589,34
37378,37380,34
3937,3926,34
19762,18254,34
6354,5681,34
15709,38692,34
40364,40360,34
25322,25324,34
4568,4624,34
21329,21330,34
21328,21329,34
41371,16525,34
5381,5378,34
28575,26890,34
5383,5381,34
11120,9046,34
4606,4607,34
4583,4606,34
4582,4583,34
4610,4582,34
4609,4610,34
4624,4611,34
5109,4628,34
5375,5717,34
4672,5109,34
4602,4672,34
4595,4602,34
19434,21019,34
4519,4595,34
4520,4519,34
4656,4520,34
4607,43933,34
4522,4504,34
5209,5210,34
4521,4522,34
4603,4521,34
4604,4603,34
5378,5375,34
43660,43661,34
23236,23235,34
19687,4634,34
5330,51533,34
13135,14004,34
29582,13375,34
51533,51531,34
51531,51534,34
28450,28439,34
41665,11028,34
23235,23237,34
23237,23238,34
23238,25220,34
44331,25212,34
25212,25214,34
12975,13322,34
34439,34441,34
51534,5693,34
34442,34438,34
23596,47837,34
34438,34437,34
34437,34439,34
12803,28309,34
23170,23172,33
41878,22127,33
41767,23170,33
22200,22126,33
22126,38390,33
38390,41878,33
50147,47447,33
22127,22128,33
22128,22255,33
29033,27366,33
23172,23173,33
5267,5673,33
4132,41132,33
22216,22217,33
46420,48862,33
8148,42971,33
23035,22188,33
17967,17935,33
24430,24418,33
35404,48088,33
29032,27389,33
48088,48008,33
15562,16061,33
26715,12193,33
50687,26659,33
23173,23174,33
10421,11262,33
41673,18121,33
41178,34828,33
25301,16582,33
16678,21514,33
19857,19858,33
19578,19857,33
5559,19578,33
5558,5559,33
19733,37271,33
5498,18655,33
26412,12755,33
12755,26413,33
5997,37165,33
37165,19290,33
5996,20605,33
20605,20606,33
20606,19345,33
26209,25542,33
18313,41472,33
43345,50558,33
18249,7241,33
6567,6565,33
6466,6408,33
18072,6466,33
6565,6568,33
22286,24748,33
28029,27986,33
28053,28059,33
44308,13366,33
19455,20224,33
12879,38944,33
40150,26848,33
23788,34076,33
4288,4292,33
4291,20636,33
34007,22716,33
20635,4291,33
16031,36909,33
36909,36910,33
43275,43277,33
24023,44308,33
42171,28053,33
49965,49639,33
