from_stop,to_stop,trip_frequency
9636,37257,43
18008,40328,43
6336,20322,43
38737,38736,43
28784,28783,43
28783,28782,43
7057,18861,43
26709,38737,43
5549,5544,43
37109,37112,43
48206,26659,43
1705,4004,43
35086,1358,43
28753,28758,43
28758,28757,43
7911,8415,43
39412,27297,43
28757,38395,43
4507,50258,43
50258,19391,43
34429,34657,43
5016,4811,43
14633,762,43
15651,15653,43
14949,24253,43
28479,28424,43
50638,8056,43
7197,47879,43
9864,11224,43
27848,27851,43
21283,18876,43
42466,51017,43
28651,49414,43
51017,51015,43
51015,51034,43
51034,51026,43
1703,37103,43
10952,10955,43
41495,21588,43
51026,919,43
24421,51038,43
51036,14949,43
51037,51036,43
51038,51011,43
9505,10517,43
1902,1913,43
22377,23596,43
25113,22377,43
24861,21507,43
51253,39250,43
48659,4119,42
4119,38272,42
48676,48869,42
51716,51718,42
51715,51716,42
48611,48676,42
42756,41452,42
38272,42840,42
48869,48659,42
7847,35007,42
34981,8395,42
49479,34981,42
7676,49479,42
35007,7676,42
47799,18677,42
18692,18668,42
51718,43775,42
7845,7847,42
7676,7845,42
50798,51715,42
49480,7676,42
34870,49480,42
4118,48611,42
11619,9495,42
43775,44926,42
4117,4118,42
41126,41128,42
41122,4129,42
4114,4115,42
43769,50798,42
6384,5812,42
5812,5493,42
4115,38275,42
11481,10695,42
41223,11302,42
42980,23115,42
33876,43769,42
11615,41223,42
9983,11615,42
38275,38274,42
41120,41126,42
43962,41120,42
43961,43962,42
5487,5489,42
43963,43961,42
27689,21851,42
27052,27325,42
43965,43964,42
9885,10695,42
43968,43965,42
10695,11619,42
38274,4117,42
34984,44538,42
9495,48360,42
9885,11481,42
41127,41121,42
1757,41123,42
41121,43968,42
25979,26294,42
10319,10062,42
19500,19793,42
25221,23236,42
25255,46350,42
51566,43254,42
40074,40073,42
23288,41753,42
50693,750,42
20832,5989,42
34253,19500,42
19793,5576,42
34765,34766,42
5576,44226,42
44216,44213,42
44213,5603,42
18460,18435,42
34785,38160,42
38160,7931,42
7931,34763,42
34763,34764,42
25220,16764,42
42893,43830,42
43830,25292,42
25291,44331,42
25280,48278,42
16390,16354,42
25299,16542,42
37818,37819,42
37819,37820,42
37820,37821,42
37821,37822,42
37822,37823,42
37823,37825,42
50650,50666,42
50666,50657,42
50657,50663,42
43538,6133,42
6133,18571,42
18563,21051,42
21051,18583,42
44330,43308,42
34764,34765,42
34766,34767,42
43224,7942,42
15861,23876,42
5919,5924,42
5924,5921,42
5923,5759,42
25126,16396,42
16392,16180,42
25208,24318,42
21798,22935,42
21485,15679,42
23596,48262,42
34767,34786,42
48262,22803,42
22803,24627,42
21485,15719,42
24247,24246,42
15228,540,42
8438,7719,42
34984,44539,42
43073,8016,42
18713,19384,42
47406,13675,42
43261,23324,42
23322,43261,42
34786,34768,42
34768,34769,42
34769,34770,42
34770,34771,42
34771,49083,42
10287,9046,42
4774,42431,42
42431,35471,42
34722,7864,42
8240,38891,42
34495,34482,42
414,50133,42
44590,11865,42
27995,27389,42
27522,27799,42
14142,29458,42
9889,9890,42
10695,9889,42
40418,40378,42
9890,11514,42
7910,8614,42
48971,48982,42
48982,48972,42
48972,50155,42
50161,43961,42
43961,48991,42
48991,41128,42
41122,48986,42
48988,48975,42
48975,35879,42
43969,48985,42
48985,48990,42
48990,17004,42
35878,48977,42
48977,43962,42
43962,48994,42
48994,48954,42
4109,48978,42
48978,48960,42
48960,43969,42
43966,35878,42
42060,12525,42
43965,48971,42
48968,43965,42
41127,48968,42
16950,17496,42
19747,5605,42
38966,42584,42
17212,1315,42
1282,51602,42
51602,51607,42
51607,51757,42
51757,1251,42
43514,17419,42
50341,1288,42
17496,17446,42
1097,17203,42
3376,3042,42
3042,51643,42
51643,17513,42
17513,51604,42
51604,1662,42
42587,38138,42
17421,43513,42
43513,44098,42
3685,1077,42
23809,38375,42
14623,42462,42
9035,41664,42
24252,14627,42
22288,940,42
51045,765,42
926,23662,42
23662,924,42
924,962,42
24426,51044,42
51044,51023,42
51023,51043,42
51043,51041,42
34147,37802,42
935,927,42
927,926,42
19799,19457,42
18789,20680,42
3885,1764,42
3886,3891,42
1169,48351,42
39072,10393,42
4362,19940,42
49685,35954,42
25910,25911,42
954,22864,42
14623,987,42
965,14623,42
963,917,42
14627,51022,42
51022,51028,42
992,24422,42
918,24730,42
24730,914,42
914,24607,42
24607,42467,42
958,934,42
964,963,42
917,915,42
765,965,42
915,24420,42
942,24369,42
953,956,42
954,42468,42
934,959,42
959,960,42
960,16853,42
16853,965,42
965,964,42
11338,9258,42
36129,41219,42
11514,37733,42
44207,41280,42
38936,44681,42
44680,12823,42
13354,12918,42
44300,44296,42
44296,41278,42
41278,40384,42
40384,40390,42
40390,40388,42
40388,40393,42
40393,44203,42
44203,40407,42
40404,40406,42
19310,40348,42
40360,40358,42
40357,18814,42
26294,26289,42
40378,44247,42
44247,41275,42
41275,44202,42
44202,6002,42
19296,40414,42
50332,13214,42
28225,28778,42
28772,28223,42
11891,39289,42
37733,48360,42
9493,34272,42
34272,39289,42
39289,9887,42
48365,9493,42
48365,37734,42
37734,41150,42
41150,11890,42
11890,11891,42
39289,11481,42
5497,21256,42
11481,9887,42
8503,34436,42
34510,34508,42
35514,42071,42
42071,42074,42
42074,42077,42
42077,42066,42
42066,42076,42
42076,28237,42
40414,44207,42
41280,44205,42
15856,15832,42
40406,40413,42
11221,11216,42
11210,11219,42
11219,11208,42
44294,40403,42
40403,40402,42
40402,40394,42
40394,40392,42
40392,40389,42
40389,40385,42
40385,40386,42
40386,18812,42
19323,40358,42
40357,40359,42
40359,40361,42
40391,44299,42
24207,50495,42
15385,24207,42
35225,15708,42
35227,35225,42
47987,50747,42
15832,47987,42
11211,11221,42
11214,11211,42
11220,11214,42
41270,41276,42
40413,41281,42
41281,41279,42
41279,40415,42
40415,40410,42
40410,6013,42
6013,6014,42
6014,19325,42
6015,41277,42
41277,41270,42
41276,40381,42
11217,11220,42
40381,6000,42
40374,44208,42
44208,40366,42
40366,40362,42
40362,18814,42
24385,43591,42
43592,24384,42
43594,43592,42
41133,11217,42
40407,40404,42
37324,37326,42
850,846,42
6606,6599,42
46520,42981,42
1875,1876,42
29124,29080,42
5116,4880,42
5121,5116,42
22386,38304,42
29404,13086,42
18757,18313,42
39133,27901,42
42310,5119,42
5118,42310,42
5150,5118,42
38559,38557,42
26849,25826,42
38566,38559,42
17054,38566,42
16013,16014,42
15660,15661,42
2093,2444,42
5151,5150,42
4018,1188,42
36541,13632,42
19746,17684,42
43973,4722,42
29078,29123,42
5152,5151,42
50642,50641,42
25885,25887,42
1359,17269,42
11490,10730,42
845,848,42
13596,13599,42
7208,17932,42
13269,13488,42
6465,5829,42
21696,24663,42
21960,26404,42
23222,21960,42
18001,18024,42
15416,23222,42
26181,26123,42
24442,808,42
24437,837,42
17817,6213,42
24756,16186,42
10224,9863,42
6213,19372,42
957,22858,42
24245,23018,42
24247,981,42
836,24438,42
893,24443,42
21432,21672,42
51114,153,42
21401,48758,42
48193,16092,42
10730,9866,42
50640,50642,42
27847,27851,42
4733,43973,42
15287,15286,42
22080,23114,42
38504,38511,42
38512,38504,42
15283,15255,42
15285,15283,42
38501,38513,42
15284,15285,42
38503,38512,42
15286,15284,42
621,264,42
51993,49685,42
38513,38503,42
22078,15287,42
15259,15266,42
38557,38555,42
38555,38554,42
38554,6984,42
28043,27997,42
27997,28040,42
6984,6965,42
6965,6175,42
39227,28217,42
28053,28059,42
25876,29110,42
29110,12349,42
12349,35954,42
15254,15259,42
44781,44782,42
15279,15322,42
38482,38458,42
49169,15306,42
23002,22069,42
22069,12975,42
12963,35701,42
5153,5152,42
21643,21653,42
21641,21643,42
21639,21641,42
21650,21639,42
21649,21650,42
48001,4565,42
21637,21638,42
38458,38459,42
15266,23601,42
38459,38460,42
38460,38525,42
38525,38461,42
23445,37829,42
38461,38524,42
23601,15360,42
38524,38523,42
38523,38495,42
38495,38496,42
38496,38521,42
38511,38509,42
44174,44781,42
12858,13329,42
12356,29131,42
45,23531,42
21429,21430,42
15400,15403,42
12391,7631,42
7631,7317,42
7869,7322,42
22716,45,42
15494,15400,42
26641,26640,42
16495,24372,42
21164,21290,42
37108,25340,42
15438,15494,42
28517,26641,42
20675,40187,42
19727,6988,42
24973,15184,42
15184,24970,42
7318,7962,42
48349,21786,42
19697,6943,42
40190,20524,42
164,21428,42
37326,37324,42
16109,15481,42
37597,13246,42
26040,26037,42
25072,39732,42
48280,27525,42
43030,48280,42
15346,23773,42
23773,15347,42
17799,19583,42
48578,49965,42
9513,9740,42
11394,8881,42
26039,26040,42
26038,26039,42
13066,38952,42
15391,41264,42
15404,15478,42
15403,15404,42
38952,12949,42
12949,13091,42
5496,21243,42
12289,12391,42
24372,16602,42
21428,21429,42
6943,19727,42
24970,15174,42
17146,17079,42
29130,12625,42
14607,14355,42
17075,17146,42
20940,20939,42
6364,6356,42
15255,51805,42
16105,23211,42
20939,20935,42
20935,17817,42
16102,43053,42
40001,19916,42
37396,37394,42
37394,37396,42
5232,5233,42
5624,5625,42
5625,20696,42
14762,413,42
12352,29110,42
787,29383,42
29110,49812,42
9937,9929,42
43392,3190,42
17079,2601,42
15174,24974,42
49639,15873,42
24974,24975,42
35916,35899,42
17767,17754,42
21430,21593,42
21593,21432,42
24263,25075,42
35898,35900,42
7232,6646,42
35899,35898,42
13482,29634,42
19517,18248,41
34457,34638,41
24392,42492,41
40433,25416,41
42621,24236,41
28215,42069,41
42069,42065,41
40035,40433,41
40033,40036,41
42065,42068,41
22241,42504,41
47944,18459,41
20254,19828,41
17010,2813,41
24182,24184,41
24184,24185,41
49803,24467,41
14348,16491,41
40430,40033,41
42492,49803,41
22284,37115,41
15486,38111,41
25916,25588,41
18302,18309,41
16203,51776,41
23508,40430,41
23449,23446,41
39779,44943,41
25416,23508,41
21074,19517,41
742,16491,41
48995,13339,41
6725,40495,41
38658,47885,41
24236,51046,41
37079,37077,41
1555,1566,41
4132,41132,41
2697,1671,41
38553,2661,41
42905,50556,41
23450,23449,41
4374,20079,41
1192,1205,41
4195,21111,41
21111,21083,41
4206,18235,41
8475,50488,41
18830,19863,41
17502,1668,41
4893,4796,41
1666,17502,41
2656,1665,41
10794,10816,41
41143,41149,41
41144,41143,41
4375,4372,41
20205,20082,41
48134,16061,41
17925,17933,41
17933,5804,41
19856,5557,41
1704,1275,41
18510,6249,41
50395,4644,41
48296,1372,41
33969,50801,41
4644,4645,41
20883,6391,41
6724,6725,41
42068,42067,41
37172,6695,41
42067,42072,41
19588,6575,41
17738,19588,41
51020,24392,41
37783,37784,41
51016,51020,41
938,51016,41
41452,44539,41
18985,4347,41
38333,25163,41
39133,27899,41
8075,7564,41
50802,25040,41
16052,16055,41
16054,16052,41
25330,25329,41
25188,8448,41
25190,25188,41
15972,25190,41
15507,25330,41
23459,15507,41
40039,23459,41
40038,40039,41
23490,40038,41
35231,35232,41
35232,35223,41
35223,36129,41
5147,5133,41
14416,29426,41
26842,26938,41
51046,24242,41
50776,2608,41
22268,21918,41
37525,29310,41
5121,5124,41
5124,42311,41
51027,51018,41
5271,5506,41
51042,51027,41
28306,28313,41
42482,51042,41
28544,26657,41
28309,28482,41
51646,42482,41
42311,5125,41
11953,27765,41
49488,42813,41
51035,51646,41
51037,51035,41
51041,51011,41
27765,27662,41
21686,24739,41
5036,5119,41
48984,41123,41
25419,23316,41
5156,5155,41
7032,20920,41
26832,26828,41
18394,18397,41
18051,20479,41
22713,35326,41
13200,12885,41
9043,80,41
16206,15639,41
16846,22713,41
51018,24251,41
19722,19846,41
2573,2092,41
4741,4879,41
4879,5036,41
20760,20761,41
15035,36997,41
14990,42817,41
47003,14961,41
41784,18121,41
27662,27669,41
33929,411,41
5125,5127,41
4169,6762,41
49506,49488,41
25138,24189,41
24851,24852,41
5127,5128,41
18803,4171,41
5349,5350,41
24852,25127,41
48809,28222,41
36995,49506,41
12080,28294,41
6713,20855,41
5133,5134,41
7747,7745,41
34776,8274,41
981,42462,41
24242,981,41
28307,12080,41
6762,6761,41
5149,5156,41
42301,34638,41
9255,38834,41
40051,40048,41
5128,5129,41
8792,8726,41
40048,40050,41
15207,50776,41
5129,5131,41
19296,19301,41
40050,663,41
5132,5147,41
38305,15205,41
6609,6749,41
5131,5132,41
41890,14483,40
46350,25260,40
41540,40075,40
16179,25221,40
41622,41623,40
18182,6493,40
15770,16081,40
18170,6606,40
39159,15770,40
41621,41622,40
6493,5933,40
34787,7749,40
40075,42244,40
43653,7830,40
42244,40074,40
41620,41621,40
20686,41144,40
41623,17754,40
17754,41627,40
20685,20686,40
14457,14293,40
4510,4530,40
14483,14484,40
41619,41620,40
26752,12407,40
14484,14420,40
41448,40904,40
15755,15545,40
26290,25593,40
27834,50462,40
7830,43654,40
14295,14458,40
11666,11665,40
6492,18182,40
21741,21742,40
25920,26227,40
48083,13226,40
25880,49421,40
12959,14595,40
15563,21475,40
35566,14600,40
15096,26632,40
29415,40799,40
19929,19928,40
4412,19973,40
21742,21743,40
21740,21741,40
19285,18832,40
21739,21740,40
21738,21739,40
21750,21752,40
48481,43297,40
21749,21750,40
21747,21749,40
22361,15563,40
38876,49185,40
49185,49194,40
780,37018,40
20840,5549,40
39487,39412,40
11224,9856,40
9856,9857,40
9857,9858,40
6491,6492,40
8209,34608,40
34667,8209,40
12935,13066,40
51390,28794,40
48816,12935,40
12945,48816,40
13200,13788,40
13269,13481,40
1739,36080,40
25970,28049,40
28026,28002,40
28002,28004,40
27512,27154,40
29641,50644,40
50644,35300,40
19583,17771,40
51090,51092,40
11667,11666,40
9862,11667,40
9860,9862,40
11490,9860,40
9858,11673,40
6599,6610,40
33902,33903,40
20130,20685,40
1252,1165,40
23464,23458,40
33905,23464,40
40435,33905,40
40049,40435,40
40032,40049,40
40431,40032,40
40037,40431,40
5886,50643,40
50643,17639,40
1271,2083,40
4762,4863,40
22087,980,40
44669,51919,40
51572,20630,40
18561,6249,40
20630,47364,40
18984,34307,40
4346,18984,40
16149,15585,40
48458,48459,40
35715,48458,40
28328,51391,40
5154,5153,40
25329,40037,40
7671,42303,40
35272,35273,40
35271,35272,40
13810,13200,40
23458,23454,40
23454,23450,40
11294,12962,40
35701,23418,40
40036,33902,40
43738,43728,40
13008,35739,40
43714,43738,40
43737,43714,40
43728,43725,40
43725,43724,40
43734,43737,40
43732,43734,40
43731,43732,40
27094,25968,40
43724,43721,40
43721,43720,40
43720,43719,40
33903,33904,40
18665,43731,40
618,604,40
42853,42854,40
33895,15499,40
51405,21217,40
8106,7900,40
8423,7902,40
37829,33896,40
33896,23448,40
23453,40035,40
5568,39030,40
36914,1690,40
13173,13083,40
13083,13095,40
14549,13585,40
12837,16489,40
25183,25185,40
37271,48444,40
20456,34282,40
25982,25984,40
19940,19938,40
50120,25183,40
50095,50120,40
25986,25987,40
25182,50095,40
25186,25182,40
18859,17922,40
18859,18860,40
24462,35701,40
7241,6567,40
17983,17989,40
18869,18249,40
19381,21286,40
18761,18762,40
18125,18119,40
18762,18765,40
18765,18766,40
18130,18125,40
18766,18753,40
19922,20128,40
20128,20129,40
20129,20130,40
27040,27686,40
13265,12983,40
25185,25187,40
15879,15354,40
24201,14039,40
44893,15988,40
44823,44893,40
21317,24850,40
16242,25399,40
48089,16242,40
48214,14600,40
49413,26628,40
26923,21846,40
44816,44823,40
6405,18069,40
35715,41488,40
1615,2969,40
27018,39593,40
48241,19486,40
5155,5154,40
15630,35231,40
20283,20832,40
1870,2559,40
16081,35714,40
28173,26835,40
16079,16080,40
6117,40688,40
16078,16079,40
20137,20280,40
47974,4339,40
13343,14045,40
16289,16288,40
1145,4028,40
44332,27009,40
37085,37083,40
98,39762,40
40965,40964,40
6691,6690,40
40489,40488,40
17300,2028,40
9046,50399,40
6690,6688,40
14419,13008,40
6688,6692,40
16846,98,40
6129,6127,40
40966,40965,40
19713,40489,40
47949,19713,40
26784,35694,40
47945,47949,40
34445,34435,40
47946,47945,40
2569,41355,40
6127,6128,40
23763,97,40
37816,37817,40
40486,48254,40
37815,37816,40
48252,7191,40
37089,37087,40
37087,37085,40
540,15233,40
48251,48252,40
3699,3274,40
48254,48251,40
40488,40486,40
43681,47976,40
37083,37081,40
40530,50551,40
34007,35326,40
50551,50229,40
2784,2569,40
28772,37523,40
97,100,40
46285,51499,40
6135,21004,40
35312,4717,40
6134,6135,40
733,40646,40
3253,2151,40
13330,13333,40
40986,6545,40
41009,41010,40
29094,12398,40
41008,41009,40
34418,34417,40
17206,16972,40
41007,41008,40
43649,43648,40
8899,7381,40
13333,13290,40
29093,29094,40
27802,28327,40
41179,29086,40
34408,34806,40
29086,29087,40
29092,29093,40
12824,12876,40
6128,4988,40
41370,16885,40
2048,3731,40
29107,29108,40
29109,12680,40
1993,17300,40
41355,2048,40
6140,6134,40
43648,43647,40
40964,7039,40
12876,12829,40
40987,40966,40
13082,13081,40
7039,40986,40
47966,359,40
14822,455,40
6543,40987,40
12916,13330,40
409,410,40
34656,34629,40
35326,15558,40
4988,6140,40
21766,21767,40
21510,34047,40
28769,28705,40
17809,6211,40
21765,21766,40
21764,21765,40
21763,21764,40
20942,17809,40
49043,49064,40
6211,19373,40
4843,4844,40
105,21500,40
50664,50651,40
50389,43908,40
43906,6025,40
20934,17812,40
16014,21847,40
21745,21746,40
21707,44501,40
37817,37818,40
17812,20937,40
20936,20934,40
20937,20943,40
49974,13143,40
6212,20936,40
19373,6212,40
50662,50665,40
29120,29077,40
459,14919,40
28327,26604,40
50665,50664,40
17807,20942,40
21751,21745,40
12670,12671,40
50138,128,40
128,42657,40
50651,6111,40
22945,22941,40
48766,37091,40
22941,34050,40
21708,21707,40
41286,41285,40
37081,37079,40
37077,12780,40
10847,41161,40
23310,22945,40
34050,34052,40
29113,29114,40
34087,15430,40
29112,29113,40
37091,37089,40
2028,2784,40
6210,17807,40
41285,41283,40
13287,29344,40
13360,13358,40
9923,40506,40
21711,21708,40
34064,34056,40
16074,16075,40
47871,33982,40
6114,6129,40
34052,34049,40
21638,21649,40
21746,21747,40
37522,28734,40
28735,37522,40
40504,9937,40
50801,50802,39
38974,21695,39
25040,41132,39
24977,24972,39
38975,38974,39
23537,23485,39
50616,28810,39
18510,37180,39
34807,34805,39
12925,29476,39
7717,41095,39
2,23537,39
20200,20275,39
13062,13000,39
47917,22760,39
40462,40463,39
20079,19953,39
18234,19381,39
29418,29428,39
29168,40462,39
7234,18234,39
1365,48297,39
20151,35580,39
7240,18251,39
41096,7827,39
7825,41096,39
17913,18860,39
41095,7825,39
29167,29168,39
36084,49083,39
12824,13128,39
29162,29165,39
6573,17913,39
27858,26852,39
29161,29162,39
22765,16848,39
13320,42877,39
6113,6111,39
6111,43551,39
40906,8269,39
48810,48516,39
21281,20933,39
29117,29118,39
15323,23106,39
26585,26635,39
16958,1260,39
2872,1395,39
601,758,39
18024,50051,39
9754,11249,39
18281,7251,39
11249,51427,39
51427,10879,39
10879,10878,39
23407,33895,39
40041,23407,39
25414,15487,39
33907,15492,39
17637,19067,39
10878,43492,39
44340,44317,39
44317,21769,39
33906,33907,39
29111,12157,39
29116,29117,39
29118,29119,39
49057,48801,39
29119,29120,39
11152,11167,39
26643,26625,39
6686,6487,39
11167,11165,39
19950,20054,39
26796,43357,39
28567,26805,39
25846,28567,39
48608,1028,39
28174,26832,39
11165,11163,39
38879,36854,39
11163,11164,39
34217,39638,39
13345,14356,39
11164,11166,39
11166,11148,39
37116,37114,39
11148,11151,39
26624,28546,39
28546,26618,39
43482,43483,39
33904,33906,39
43483,43238,39
26635,26626,39
18760,18763,39
43551,43554,39
17589,48810,39
48958,17589,39
41893,14286,39
29496,14390,39
4792,19571,39
14279,43840,39
17650,48958,39
20881,17650,39
39125,715,39
14532,12973,39
6489,50068,39
47923,20881,39
29377,13183,39
6465,18054,39
17827,17828,39
28779,28328,39
10099,11610,39
47156,47923,39
48801,47114,39
29617,14294,39
51809,44547,39
48516,49880,39
1013,863,39
43238,10884,39
18919,18310,39
12402,29111,39
12172,12402,39
41736,4177,39
41737,41736,39
41739,41737,39
26644,26651,39
26651,28278,39
20084,20083,39
49880,48061,39
41448,35016,39
40436,40051,39
34985,8733,39
42845,11119,39
40434,40436,39
23429,40434,39
44137,20963,39
20963,21017,39
34436,34444,39
12818,12837,39
20087,4373,39
15000,39043,39
24975,24971,39
44318,50396,39
42313,38117,39
50396,44340,39
46861,46627,39
39312,34976,39
13087,14533,39
46627,9239,39
12990,13237,39
44666,15553,39
16678,48247,39
1026,24573,39
26520,50482,39
48247,49331,39
49331,49343,39
29131,12355,39
49343,49333,39
49333,21514,39
24438,24443,39
21706,50742,39
24441,24436,39
593,258,39
24436,24434,39
21368,22085,39
21366,21368,39
21392,21382,39
12355,12173,39
8242,49395,39
50742,21710,39
21513,44318,39
15533,15643,39
29135,12177,39
48498,43484,39
26007,25965,39
25965,16119,39
16119,16120,39
19047,20888,39
12173,29132,39
29134,49867,39
22268,21919,39
15460,15643,39
128,44501,39
20903,17696,39
37273,49251,39
51868,21706,39
11249,39073,39
24199,15909,39
16234,16125,39
7943,34787,39
10393,11249,39
39070,10880,39
51421,26737,39
34782,34754,39
49867,29135,39
12456,41643,39
43241,43491,39
43221,43241,39
26747,12456,39
43484,43221,39
46729,46861,39
21385,21380,39
9239,9237,39
38891,8241,39
24976,24979,39
49910,29142,39
8246,8244,39
29143,29180,39
8331,8246,39
29189,12162,39
29127,29128,39
1687,42829,39
49833,29127,39
20804,6115,39
34584,41248,39
6151,6110,39
8244,8245,39
43911,4924,39
27852,26409,39
21404,21362,39
29665,14418,39
4716,5166,39
35740,29665,39
14417,35740,39
24972,24976,39
18763,18761,39
29426,14417,39
24979,24973,39
25777,40082,39
44199,50186,39
16657,15849,39
29128,29129,39
25129,15885,39
21606,21383,39
34947,8242,39
29141,49910,39
47863,2392,39
8245,34947,39
15885,15717,39
28233,48809,39
15562,47917,39
22901,22264,38
8871,42232,38
42995,42996,38
16272,25265,38
16875,16204,38
14107,14123,38
9914,8871,38
43847,43848,38
13070,13133,38
18285,7250,38
6665,6666,38
39776,39779,38
12944,13946,38
13212,13096,38
3116,42995,38
14430,14429,38
677,676,38
9312,9822,38
42514,14430,38
16347,16282,38
27812,49563,38
42232,41974,38
35694,44250,38
43840,14381,38
34751,34752,38
6664,6665,38
41974,41975,38
3830,51872,38
6666,6667,38
14762,721,38
51872,3956,38
44492,42993,38
42993,2972,38
3385,42993,38
44348,44492,38
15545,15546,38
35345,20397,38
34440,34442,38
37769,44348,38
37773,42575,38
1440,3830,38
27638,27645,38
27361,28043,38
25092,23320,38
28040,42171,38
670,671,38
3785,44097,38
3201,3984,38
42171,28053,38
42996,44346,38
6663,6664,38
42993,1604,38
38395,38394,38
34508,34509,38
48282,24940,38
12910,29479,38
28029,27986,38
17563,3945,38
36491,13246,38
1604,3116,38
12670,29077,38
37296,37304,38
26603,27812,38
48172,42785,38
19547,39024,38
47924,24404,38
20245,35356,38
4794,20245,38
51577,5267,38
40864,41222,38
11108,11109,38
1124,48414,38
6705,6706,38
6728,20152,38
44218,19808,38
27903,26603,38
44214,44218,38
26839,26940,38
47061,9794,38
44215,44214,38
20295,4412,38
5034,48181,38
20032,44215,38
14947,486,38
16862,40668,38
9791,9786,38
48139,22804,38
23841,23853,38
23853,23856,38
3955,3954,38
26201,27118,38
27118,26268,38
9853,11673,38
44259,38716,38
14474,42515,38
27909,25941,38
29477,29432,38
36168,24763,38
11239,40777,38
46432,20711,38
18995,46432,38
17047,3493,38
26308,26305,38
42665,27446,38
28165,42665,38
28164,28165,38
28155,28164,38
27450,27458,38
10731,9853,38
28156,28155,38
18248,44138,38
41217,34963,38
34963,7473,38
41137,34240,38
41520,1163,38
1198,17219,38
37302,37352,38
37304,37302,38
14096,14098,38
42416,37296,38
42417,42416,38
37362,42417,38
22905,24131,38
21881,21815,38
11671,11672,38
41879,41888,38
15233,14355,38
17219,41513,38
17272,41519,38
41519,41990,38
41990,41998,38
41998,41522,38
41522,1145,38
28741,28740,38
12042,22315,38
11665,11671,38
1155,1162,38
41997,41520,38
7470,7475,38
41521,41997,38
9931,11534,38
9946,9938,38
40668,38896,38
39003,20841,38
38896,40667,38
10541,9923,38
11672,10731,38
40667,40666,38
44892,44815,38
15414,44892,38
8731,11532,38
14488,41879,38
7381,7437,38
7437,7438,38
7438,7382,38
7483,34967,38
7479,34962,38
49401,41993,38
671,677,38
1143,41523,38
41523,41521,38
14098,14107,38
39962,13004,38
14101,14096,38
34449,41225,38
15353,15607,38
15410,41264,38
15252,42457,38
24462,23257,38
27967,27976,38
34451,42109,38
27976,11979,38
42109,41982,38
16288,26405,38
39711,8401,38
34453,34454,38
34454,34455,38
48645,50210,38
50210,16910,38
16104,25404,38
18818,19863,38
1641,1166,38
48357,25975,38
25980,25982,38
14808,15252,38
21166,18440,38
41225,34451,38
15708,15406,38
14814,14808,38
12920,14101,38
6851,20394,38
19263,40360,38
24894,42459,38
41954,26110,38
51471,24200,38
40082,40080,38
48840,41491,38
40080,40076,38
34446,34447,38
34441,34435,38
34447,34448,38
40076,41540,38
40524,19579,38
34448,34449,38
17381,1217,38
17818,6046,38
7703,34845,38
37356,37360,38
37354,37356,38
37352,37354,38
34845,34704,38
48116,26660,38
14111,13126,38
4229,6851,38
50814,50815,38
5326,5461,38
49167,48614,38
48614,673,38
39174,16557,38
38843,9161,38
15460,16657,38
25081,24200,38
9161,38841,38
40516,5558,38
38841,38840,38
20384,4886,38
38840,38842,38
38842,9238,38
35356,20384,38
673,670,38
36491,13322,38
18570,21073,38
11083,11084,38
6671,50811,38
11084,11085,38
6670,6671,38
50809,50814,38
49165,49167,38
4069,16937,38
29160,29161,38
9237,38843,38
20082,20081,38
4022,4023,38
29378,14111,38
49601,40513,38
12352,25876,38
40432,35701,38
51172,51218,38
51218,40516,38
674,4022,38
675,674,38
48472,49165,38
15703,15828,38
15828,25124,38
1326,3396,38
3396,3397,38
3397,3400,38
3400,1678,38
1678,3401,38
25124,25099,38
3401,3399,38
15853,15702,38
14123,13054,38
5005,21003,38
14148,29333,38
13246,33941,38
15834,16220,38
13214,50480,38
14006,14007,38
676,672,38
14007,14148,38
27645,27665,38
14235,14244,38
23534,16147,38
1562,42821,38
29333,14182,38
26774,26772,38
14532,13030,38
332,15233,38
34805,34348,38
5557,40515,38
29503,14161,38
14003,14006,38
28073,26290,38
26287,28073,38
24057,13429,38
29377,14093,38
14350,14129,38
5003,5005,38
38202,20940,38
11934,26469,38
19372,20944,38
40512,51222,38
27875,27870,38
12020,26264,38
40515,40517,38
672,675,38
26264,26287,38
13992,13990,38
16363,44367,38
19849,40525,38
13942,48366,38
38203,38202,38
13072,13208,38
34352,35493,38
16773,25204,38
23347,12962,38
19046,5533,38
13123,50332,38
19493,34248,38
28186,25777,38
38158,34753,38
2162,35822,38
34752,38158,38
2111,1960,38
36030,1627,38
24720,24695,38
14267,14265,38
49344,16673,38
34810,34352,38
41975,9681,38
12180,49809,37
4897,4784,37
44580,8881,37
4770,4719,37
49603,49503,37
1852,2856,37
37824,6125,37
4719,4740,37
9124,9122,37
41377,41375,37
38877,38876,37
24502,24538,37
24381,49603,37
16296,9612,37
16295,16296,37
49503,22569,37
21700,108,37
4784,4732,37
4618,4766,37
34747,34748,37
4826,4618,37
9186,11736,37
34348,34345,37
12193,51421,37
34748,34749,37
34749,8434,37
7745,38887,37
26724,26711,37
4766,4897,37
29246,28962,37
12154,49812,37
6598,6497,37
4732,4770,37
51421,26738,37
43543,43544,37
28962,28961,37
44575,8881,37
8603,9186,37
21797,23880,37
42840,4111,37
11736,8439,37
23885,24756,37
9211,41974,37
34976,48599,37
18216,18218,37
12916,13926,37
38201,38203,37
22569,22571,37
9212,11360,37
17824,17825,37
