stop_id,stop_name,lat,lon,region,metro
42066,מסגד אבו בכר 2,31.247698,35.068205,דרום,פריפריה
42076,בית ספר תיכון חמאד,31.250654,35.068574,דרום,פריפריה
22827,בית ספר עמל,32.272554,35.004924,מרכז,תל אביב
47148,בלאל בן רבאח/עין גאלות,32.276705,35.006588,מרכז,פריפריה
46997,פרדיסיה/ח'אלד אבן אלואליד,32.279395,35.011293,מרכז,פריפריה
47168,בית אבות/ח'אלד אבן אלואליד,32.279248,35.01145,מרכז,פריפריה
46427,ח'אלד אבן אלואליד/אלרוק,32.274232,35.013308,מרכז,פריפריה
46782,ח'אלד אבן אלואליד/מוחמד דווריש,32.272421,35.012658,מרכז,פריפריה
46600,ח'אלד אבן אלואליד/אלראזי,32.269611,35.01147,מרכז,תל אביב
46371,בי''ס אבן רושד,32.268514,35.010312,מרכז,תל אביב
46528,הבנקים/מכללת עמל,32.269578,35.005018,מרכז,תל אביב
46873,אלבלדיה/אלבריד,32.268653,35.003763,מרכז,תל אביב
46773,עיריית טייבה/אלבלאדיה,32.266551,35.002707,מרכז,תל אביב
22873,באר,32.264605,35.002281,מרכז,תל אביב
46702,אלבלדיה/סמיח אלקסם,32.264053,35.002199,מרכז,תל אביב
46204,אל נג'אח/מרכז אלטפל,32.262163,35.002068,מרכז,תל אביב
46344,אלבלדיה/סמיח אלקסם,32.264864,35.002448,מרכז,תל אביב
46710,עיריית טייבה/אלבלאדיה,32.266824,35.002876,מרכז,תל אביב
47288,אלבלדיה/נדאא אלסלאם,32.269295,35.003871,מרכז,תל אביב
33948,הבנקים/אלבלדיה,32.269355,35.005139,מרכז,תל אביב
47120,ביטוח לאומי/ח'אלד אבן אלואליד,32.273139,35.013309,מרכז,פריפריה
47070,ח'אלד אבן אלואליד/עין גאלות,32.276241,35.012828,מרכז,פריפריה
47194,בית אבות/ח'אלד אבן אלואליד,32.279237,35.011632,מרכז,פריפריה
46917,פרדיסיה/ח'אלד אבן אלואליד,32.279409,35.010369,מרכז,פריפריה
46215,בלאל בן רבאח/מחמוד דרוויש,32.27505,35.005526,מרכז,תל אביב
46824,בלאל בן רבאח/אלאח'ווה,32.273602,35.005085,מרכז,תל אביב
22961,בית ספר עמל,32.272649,35.004837,מרכז,תל אביב
46864,בלאל בן רבאח/מוסא חסן,32.27106,35.004267,מרכז,תל אביב
47117,תיכון עתיד טייבה,32.27143,35.002217,מרכז,תל אביב
40006,מגרש משולב,32.890486,35.233424,צפון,פריפריה
40010,שכונה בדווית,32.889543,35.233612,צפון,פריפריה
40008,מסגד בילאל,32.889795,35.23711,צפון,פריפריה
40004,טיפת חלב,32.889603,35.23839,צפון,פריפריה
40013,שעב מרכז דרום,32.8881,35.240723,צפון,פריפריה
40017,כנסייה היסטורית אורתודוכסית,32.887712,35.242773,צפון,פריפריה
40016,שכונה מזרחית,32.889544,35.244359,צפון,פריפריה
40014,תחנה לבריאות המשפחה,32.890605,35.244399,צפון,פריפריה
19590,מרכז,32.890497,35.241861,צפון,פריפריה
19281,מזרקה,32.891728,35.237305,צפון,פריפריה
40003,מרכז,32.890496,35.241613,צפון,פריפריה
40015,שכונה מזרחית,32.889138,35.244143,צפון,פריפריה
40018,כנסייה היסטורית אורתודוכסית,32.887816,35.242408,צפון,פריפריה
40012,שעב מרכז דרום,32.888325,35.24031,צפון,פריפריה
40005,טיפת חלב,32.889477,35.238954,צפון,פריפריה
40007,מסגד בילאל,32.889808,35.236625,צפון,פריפריה
40011,שכונה בדווית,32.889691,35.233857,צפון,פריפריה
39886,חיילים משוחררים טו,32.964778,35.324274,צפון,פריפריה
39884,חיילים משוחררים יב,32.966051,35.323763,צפון,פריפריה
39882,חיילים משוחררים י,32.96661,35.322396,צפון,פריפריה
11221,קיבוץ מעלה החמישה,31.818536,35.111899,ירושלים,ירושלים
20874,הושעיה/ש.ג.מ. ציפורית,32.764176,35.301328,צפון,פריפריה
49143,פינסקר,32.093731,34.882201,מרכז,תל אביב
49098,קרול,32.091913,34.877506,מרכז,תל אביב
49130,דנקנר,32.090949,34.872167,מרכז,תל אביב
49107,בלינסון,32.091462,34.866804,מרכז,תל אביב
49129,שחם,32.091952,34.8613,מרכז,תל אביב
49097,שנקר,32.092669,34.853254,מרכז,תל אביב
49095,אהרונוביץ',32.092685,34.838868,מרכז,תל אביב
49151,בן גוריון,32.091009,34.823592,מרכז,תל אביב
49094,ביאליק,32.087285,34.812851,מרכז,תל אביב
49101,אבא הלל,32.082911,34.802729,מרכז,תל אביב
49110,ארלוזורוב,32.081554,34.796524,מרכז,תל אביב
49137,שאול המלך,32.076636,34.792005,מרכז,תל אביב
49136,יהודית,32.070168,34.788406,מרכז,תל אביב
49124,קרליבך,32.065272,34.782824,מרכז,תל אביב
49123,אלנבי,32.062791,34.775131,מרכז,תל אביב
49092,אליפלט,32.058423,34.763033,מרכז,תל אביב
49099,שלמה,32.054357,34.759484,מרכז,תל אביב
49091,אצטדיון בלומפילד,32.0503,34.758947,מרכז,תל אביב
49148,ארליך,32.046052,34.758356,מרכז,תל אביב
49133,איסקוב,32.042205,34.757079,מרכז,תל אביב
49115,הבעש''ט,32.038772,34.755811,מרכז,תל אביב
49108,מחרוזת,32.033272,34.751559,מרכז,תל אביב
49105,העצמאות,32.028191,34.748986,מרכז,תל אביב
49156,רוטשילד,32.026704,34.744437,מרכז,תל אביב
49155,ז'בוטינסקי,32.021674,34.743238,מרכז,תל אביב
49118,בלפור,32.017457,34.744716,מרכז,תל אביב
49139,בנימין,32.016384,34.748389,מרכז,תל אביב
49147,יוספטל,32.015397,34.752178,מרכז,תל אביב
49111,כ''ט בנובמבר,32.010852,34.7515,מרכז,תל אביב
49153,העמל,32.005878,34.74897,מרכז,תל אביב
49126,העמל,32.005878,34.74897,מרכז,תל אביב
49138,כ''ט בנובמבר,32.010852,34.7515,מרכז,תל אביב
49112,יוספטל,32.015397,34.752178,מרכז,תל אביב
49154,בנימין,32.016384,34.748389,מרכז,תל אביב
49113,בלפור,32.017457,34.744716,מרכז,תל אביב
49103,ז'בוטינסקי,32.021674,34.743238,מרכז,תל אביב
49104,רוטשילד,32.026704,34.744437,מרכז,תל אביב
49119,העצמאות,32.028191,34.748986,מרכז,תל אביב
49114,מחרוזת,32.033272,34.751559,מרכז,תל אביב
49144,הבעש''ט,32.038772,34.755811,מרכז,תל אביב
49090,איסקוב,32.042205,34.757079,מרכז,תל אביב
49121,ארליך,32.046052,34.758356,מרכז,תל אביב
49116,אצטדיון בלומפילד,32.0503,34.758947,מרכז,תל אביב
49122,שלמה,32.054357,34.759484,מרכז,תל אביב
49134,אליפלט,32.058423,34.763033,מרכז,תל אביב
49135,אלנבי,32.062791,34.775131,מרכז,תל אביב
49100,קרליבך,32.065272,34.782824,מרכז,תל אביב
49109,יהודית,32.070168,34.788406,מרכז,תל אביב
49149,שאול המלך,32.076636,34.792005,מרכז,תל אביב
49093,ארלוזורוב,32.081554,34.796524,מרכז,תל אביב
49150,אבא הלל,32.082911,34.802729,מרכז,תל אביב
49145,ביאליק,32.087285,34.812851,מרכז,תל אביב
49146,בן גוריון,32.091009,34.823592,מרכז,תל אביב
49117,אהרונוביץ',32.092685,34.838868,מרכז,תל אביב
49128,שנקר,32.092669,34.853254,מרכז,תל אביב
49102,גשר אם המושבות,32.099237,34.846378,מרכז,תל אביב
49140,שחם,32.091952,34.8613,מרכז,תל אביב
49141,בלינסון,32.091462,34.866804,מרכז,תל אביב
49142,דנקנר,32.090949,34.872167,מרכז,תל אביב
49120,קרול,32.091913,34.877506,מרכז,תל אביב
49131,פינסקר,32.093731,34.882201,מרכז,תל אביב
49152,גשר אם המושבות,32.099237,34.846378,מרכז,תל אביב
18827,בר לב/כניסה,32.910811,35.182307,צפון,חיפה
37164,בר לב א,32.910177,35.188552,צפון,חיפה
35611,בר לב יציאה,32.909955,35.182829,צפון,חיפה
50902,שלום הגליל/טניס,32.919014,35.092146,צפון,חיפה
6080,שלום הגליל/קניון עכו,32.920939,35.091932,צפון,חיפה
50881,נחל דישון,32.956791,35.508836,צפון,פריפריה
50882,נחל מירון/נחל משושים,32.957592,35.508501,צפון,פריפריה
50877,נחל מירון/נחל השופט,32.958379,35.506165,צפון,פריפריה
7221,בריכה,32.961041,35.487595,צפון,פריפריה
50880,נחל מירון/נחל משושים,32.957759,35.507917,צפון,פריפריה
48429,עין אבראהים ה,32.537569,35.145815,צפון,פריפריה
48430,עין אבראהים ו,32.536046,35.14575,צפון,פריפריה
48426,עין אבראהים ב,32.537408,35.146059,צפון,פריפריה
50377,חניון שפירים מערבי ב/הורדה,32.001207,34.842142,מרכז,תל אביב
43317,אמרי סופר/הרב אלישיב,31.707699,35.113676,ירושלים,ירושלים
27316,כרמיה,31.604111,34.543461,מרכז,פריפריה
28687,זיקים,31.60827,34.52155,מרכז,פריפריה
48975,א-שאע'ור,32.516408,35.142818,צפון,פריפריה
34796,חרמש/מרכז,32.42377,35.11975,מרכז,פריפריה
43315,הרב אלישיב/באר יעקב,31.707123,35.111903,ירושלים,ירושלים
7401,חזון איש/ חתם סופר,31.695636,35.12329,מרכז,ירושלים
44535,יביע אומר/האדמו''ר מלעלוב,31.705858,35.109788,ירושלים,ירושלים
43316,הרב אלישיב/אמרי סופר,31.707479,35.11277,ירושלים,ירושלים
44006,אמרי סופר/שבט הלוי,31.7076,35.114676,ירושלים,ירושלים
34314,הרב שלום שבזי/אזור תעשייה ערבה,31.696193,35.124213,מרכז,ירושלים
12757,מסוף אגד/קניון פרץ סנטר,31.060742,35.019583,דרום,פריפריה
34501,אוניברסיטת אריאל/רמת הגולן,32.104936,35.207797,מרכז,פריפריה
34499,מעונות סטודנטים/רמת הגולן,32.106246,35.203356,מרכז,פריפריה
34500,מעונות סטודנטים/רמת הגולן,32.10606,35.205953,מרכז,פריפריה
34659,אוניברסיטת אריאל/רמת הגולן,32.105393,35.207381,מרכז,פריפריה
