fare_id,route_id,origin_id,destination_id,contains_id
204,,52287,54250,
201,,25955,34793,
201,,20307,39660,
201,,33448,37539,
201,,32308,31239,
201,,38941,31327,
202,,2255,34063,
202,,15537,15377,
202,,42724,46106,
204,,35569,11416,
201,,30950,31035,
201,,32133,12006,
201,,55598,58031,
202,,51087,59685,
202,,50535,59418,
202,,52378,51396,
202,,65133,35023,
201,,1465,5537,
201,,32503,34037,
201,,33261,33257,
201,,34172,34094,
201,,53541,53430,
202,,35377,40073,
204,,46904,20269,
204,,41526,60249,
204,,42697,56944,
201,,37605,37328,
201,,52157,51103,
202,,13869,14420,
202,,35292,60376,
204,,12289,16086,
201,,36103,26785,
201,,59462,56133,
202,,5353,10131,
201,,33171,33135,
201,,2813,60232,
201,,33119,33164,
201,39163,,,
202,,12539,16505,
202,,13907,18116,
202,,55385,42335,
225,,11616,10798,
201,,12006,13475,
201,,39907,30823,
201,,55079,55002,
201,,63936,63648,
202,,20243,39232,
202,,54244,41607,
202,,50767,41292,
201,,20725,31492,
201,,33261,62,
201,,50990,51010,
201,,61324,1956,
201,,59589,53439,
202,,20068,12288,
204,,15555,33326,
201,,41524,53421,
201,,47131,40697,
201,,59009,58055,
202,,2614,60206,
202,,15437,12132,
202,,31478,65160,
202,,54143,55116,
201,,32458,37662,
201,,60417,60515,
202,,10651,10826,
204,,992,12214,
204,,13417,63887,
205,,51664,60380,
204,,21365,60161,
201,,20711,20713,
201,,33819,36198,
201,,35188,38662,
201,,61054,2798,
201,,59745,51567,
202,,46142,39732,
205,,53160,20349,
201,,19860,16355,
201,,15602,13439,
201,,33077,32037,
202,,33872,19180,
202,,34044,22986,
201,,10186,12917,
201,,50037,56185,
202,,21378,32140,
202,,37853,40544,
202,,55533,55239,
204,,50738,60294,
201,,30789,30778,
201,,32157,12008,
201,,63621,33370,
202,,120,60252,
202,,16308,14429,
202,,21415,30355,
202,,58031,52799,
204,,10049,13744,
204,,55326,576,
201,,20727,20700,
202,,30365,46139,
202,,42505,37103,
202,,38714,13316,
202,,52631,42015,
204,,19355,21165,
201,,51849,58891,
202,,58056,54583,
202,,55505,40410,
204,,31737,55091,
201,,1678,5937,
201,,11422,11013,
201,,13000,11009,
201,,36562,39544,
201,,60480,60777,
202,,3142,35566,
202,,10141,60245,
202,,12936,15591,
202,,60388,20094,
204,,43009,51627,
204,,56695,52769,
205,,2007,51012,
201,,5553,5523,
201,,19116,15737,
202,,15513,15398,
202,,12149,35293,
202,,31611,13199,
202,,65159,131,
204,,12355,10648,
204,,19985,62,
204,,37128,19564,
201,,12235,15630,
201,,34782,33432,
201,,34185,35051,
201,,32445,31674,
201,,41943,47128,
202,,1507,60352,
202,,51605,56188,
201,,5180,5623,
201,,26323,37050,
201,,33765,36104,
201,,55406,55665,
201,,58065,59063,
202,,39574,27005,
204,,63436,4007,
201,,5249,1457,
201,,34541,47840,
201,,37206,21219,
201,,54186,52207,
202,,32768,4218,
202,,32142,5249,
202,,54168,51055,
202,,54187,40909,
204,,11012,61373,
204,,47839,20728,
201,,64,33076,
201,,32598,31771,
201,,32145,37740,
201,,50397,50575,
202,,14109,14395,
202,,21188,35386,
202,,50957,50474,
202,,52499,54028,
204,,26946,2628,
201,,15208,15346,
201,,15264,19377,
201,,20445,36203,
201,,28566,36104,
201,,33178,33195,
201,,43803,40831,
201,,53416,50085,
201,,54202,57444,
202,,50612,52326,
202,,56131,50991,
201,,20855,37634,
201,,15947,15594,
201,,40472,40785,
201,,38505,35679,
201,,42621,41200,
201,,60766,60761,
202,,1442,60286,
201,,65432,61101,
202,,54155,58850,
202,,56360,57069,
201,,26970,34144,
201,,58178,54133,
201,,58415,42409,
201,,60105,60095,
202,,19395,15548,
202,,40297,51823,
202,,31929,33021,
202,,34977,21089,
201,,40166,40188,
201,,60232,65372,
201,,63663,65135,
202,,1339,61414,
202,,176,60228,
201,,63303,63294,
202,,63387,3291,
201,,61278,61280,
202,,30697,25954,
202,,33186,21460,
202,,30108,65287,
202,,42286,47723,
202,,48138,21188,
201,,16136,16162,
201,,51040,51105,
202,,3637,5360,
202,,30770,21415,
202,,43005,50163,
201,,10861,10857,
201,,30498,32811,
201,,40197,43389,
201,,56832,57105,
201,,60666,61285,
201,,60352,60301,
201,,60428,60861,
202,,4170,33417,
202,,15561,16285,
202,,15348,15258,
202,,32308,31251,
202,,32592,20653,
201,,26908,25852,
201,,32771,60763,
201,,3087,61157,
201,,59344,50435,
201,,60296,60897,
202,,32599,25800,
202,,55417,40977,
202,,26550,39280,
202,,37279,36391,
202,,51102,56743,
202,,52174,58055,
202,,54232,54246,
202,,55253,53797,
201,,14150,14525,
201,,33439,21371,
201,,37013,20698,
201,,40079,43777,
201,,60861,60672,
202,,15366,11602,
204,,15374,640,
201,,2665,42505,
201,,20353,32253,
201,,33570,12172,
201,,57131,51916,
202,,51444,53030,
201,,20155,20755,
201,,21502,21644,
201,,40458,43334,
201,,53560,47052,
201,,56293,58300,
202,,18469,13438,
202,,39350,21452,
202,,55091,57066,
201,,11430,10857,
201,,19377,15572,
201,,32540,31585,
201,,32567,33819,
201,,32002,13220,
201,,47018,47024,
201,,53956,50332,
202,,12758,11971,
202,,55496,58049,
204,,21161,46953,
201,,25617,36063,
201,,39283,39204,
201,,56594,58031,
201,,61341,61008,
202,,41705,40679,
202,,35109,4052,
204,,15302,60373,
221,,10599,19608,
201,,11153,13010,
201,,31014,31546,
201,,33158,33154,
201,,31664,33212,
201,,52789,53340,
202,,15587,16503,
204,,18455,39590,
205,,33512,10244,
202,,41794,30212,
202,,37392,37033,
202,,52396,55002,
202,,60025,60030,
202,,57060,53265,
202,,61235,14395,
201,,15156,15607,
201,,30213,35656,
201,,31779,32616,
201,,60230,63707,
201,,59016,50060,
201,,13944,13892,
201,,3296,5936,
201,,37031,37269,
201,,58687,51600,
202,,37274,33437,
204,,41337,20750,
204,,43127,60402,
201,,37668,38319,
201,,59356,50565,
201,,56154,59020,
201,,60382,60300,
202,,14966,11369,
202,,15374,19157,
202,,51561,59153,
202,,54140,52497,
201,,10509,15605,
201,,31660,63989,
201,,55485,54172,
201,,36581,31910,
201,,58288,51546,
201,,65409,33664,
202,,12092,35690,
205,,57120,480,
201,,40437,40837,
202,,4116,60248,
202,,30175,26751,
202,,47019,43917,
202,,58117,54421,
204,,13417,65238,
204,,50739,63974,
205,,12295,57026,
201,,19212,15398,
201,,26970,20329,
201,,34270,36632,
201,,37675,39168,
201,,46144,40458,
201,,52606,53714,
202,,659,60241,
202,,31654,1729,
202,,61232,60415,
201,,41532,43023,
201,,52519,56362,
201,,50793,57597,
201,,57134,52499,
202,,31027,26683,
202,,50738,53368,
201,,51832,54154,
202,,20089,60305,
202,,23017,63132,
202,,20750,32146,
202,,39294,20726,
202,,51741,53265,
202,,41480,53007,
202,,50844,54107,
202,,63448,63266,
204,,43208,11365,
204,,50882,43016,
201,,15573,14639,
201,,50842,50556,
201,,58055,58088,
202,,3108,5389,
202,,36024,32317,
202,,41477,51111,
201,,14920,14534,
201,,15259,14349,
201,,35378,32244,
201,,40470,3102,
201,,50669,50587,
202,,25575,30004,
202,,21425,32586,
202,,63985,33431,
202,,57424,54156,
201,,13179,11153,
201,,14534,15582,
201,,31781,32612,
201,,31918,34261,
201,,60893,60639,
202,,18075,11163,
202,,58097,59685,
201,,10664,10648,
201,,51569,55773,
201,,54248,54177,
202,,33167,21615,
204,,13632,33075,
204,,34202,42959,
204,,51102,43127,
201,,669,12539,
201,,58073,58102,
202,,53925,53549,
204,,12291,63887,
201,,30924,33032,
201,,46203,41729,
202,,21711,35051,
202,,39732,33021,
204,,12284,55125,
204,,13930,10186,
211,,17000,17062,
201,,66,33262,
201,,14386,14133,
201,,22970,22276,
201,,36419,35441,
201,,61175,60877,
202,,32494,60380,
202,,34201,41453,
202,,51665,54154,
202,,55050,40555,
204,,4170,53777,
204,,20094,60727,
222,,10229,12425,
201,,10056,11741,
201,,16164,18234,
201,,47004,41169,
201,,52408,57074,
202,,52269,43008,
204,,54318,52590,
201,,16147,14126,
201,,30793,37802,
201,,52688,52061,
201,,59979,50981,
204,,12116,34286,
201,,43117,43726,
202,,15619,15454,
225,,10229,12093,
201,,20348,30961,
201,,43280,43029,
202,,168,60244,
201,,63410,63221,
202,,21280,39193,
202,,35627,65340,
201,,31784,36985,
201,,36084,37707,
201,,40078,42218,
201,,42465,40287,
202,,2981,1323,
202,,10137,31089,
202,,10630,14023,
202,,51849,42647,
204,,13701,16083,
201,,1299,5193,
201,,12288,33610,
201,,19312,10081,
201,,35738,35730,
201,,53161,59001,
201,,60072,1683,
202,,35292,61312,
202,,35808,26448,
202,,57134,55262,
202,,63360,63293,
204,,34230,2256,
201,,40510,30196,
204,,50702,60213,
201,,15587,14349,
201,,21118,20728,
201,,35439,35518,
201,,36044,35093,
201,,41714,41790,
201,,50513,50824,
201,,55355,57074,
201,,55750,58256,
204,,13907,25937,
204,,57065,60038,
213,,17070,17114,
201,,47781,46150,
201,,57929,51184,
202,,13108,15607,
202,,52319,52719,
202,,55400,51627,
202,,63214,37030,
204,,21161,43684,
204,,59704,51702,
201,,663,611,
201,,14905,12807,
201,,14965,15909,
201,,31601,34035,
201,,41694,40117,
201,,52082,43054,
202,,58097,57368,
204,,32046,13437,
202,,15376,12140,
202,,15564,15933,
202,,42064,42603,
202,,39514,21357,
202,,51623,57538,
202,,53585,50483,
201,,13092,13165,
201,,37660,36381,
201,,40401,40452,
202,,15413,10056,
202,,31947,31219,
202,,53430,43800,
202,,58098,55259,
201,,12913,10005,
201,,50192,52109,
201,,55103,55099,
202,,45530,51103,
204,,11286,5353,
201,,51530,53283,
201,,56771,2635,
204,,57131,52257,
213,,17102,17024,
201,,15544,15333,
201,,33030,31947,
201,,39224,36826,
201,,58115,57067,
201,,60073,60083,
201,,59329,50217,
202,,5448,39531,
202,,12082,37604,
221,,10454,11615,
201,,11012,31075,
202,,14840,16503,
202,,35216,15463,
204,,3114,10479,
201,,19274,19253,
201,,34855,35739,
201,,47005,43006,
201,,53414,53719,
202,,173,65238,
202,,1556,38876,
202,,52981,54194,
202,,63431,39522,
202,,57366,50233,
201,,12771,12981,
201,,31460,33119,
201,,31863,37417,
201,,43896,40415,
201,,52097,52980,
201,,14429,16474,
201,,46052,40521,
202,,52226,53268,
201,,10100,15225,
201,,30787,39730,
201,,35540,35568,
201,,43461,40496,
201,,36432,31562,
201,,54177,53975,
201,,36613,31953,
202,,30283,63381,
202,,30833,27005,
202,,61314,306,
204,,10575,14020,
202,,65384,1662,
201,,35331,32024,
201,,32450,34063,
201,,41524,53516,
201,,52520,52470,
201,,50196,50267,
201,,57291,50835,
202,,31075,36299,
201,,15362,19968,
201,,33157,38169,
201,,38707,32115,
201,,43440,43432,
201,,56695,55502,
202,,34102,9855,
204,,28525,42325,
205,,3114,53496,
204,,55208,26966,
201,,12774,12371,
201,,22273,37789,
201,,20356,21571,
201,,31263,21254,
201,,39751,21705,
202,,21256,39908,
202,,21502,10108,
202,,20700,37032,
202,,55502,57071,
204,,15549,31264,
204,,15573,35568,
201,,35518,35625,
201,,57928,57968,
201,,63284,63321,
202,,19263,14033,
202,,37023,13171,
202,,35164,21244,
202,,32144,21472,
202,,53053,58341,
202,,55642,40320,
202,,61205,31736,
204,,10394,60424,
201,,12714,19663,
201,,13527,19997,
202,,31008,21615,
202,,54156,57026,
204,,54402,63932,
204,,51699,43134,
201,,14232,14435,
201,,32540,32537,
201,,31855,20026,
201,,57061,52932,
201,,57143,55414,
202,,11286,14395,
202,,15332,10648,
202,,32973,13760,
204,,58123,20047,
201,,36835,32454,
202,,14934,15628,
202,,54206,42992,
201,,15542,10837,
201,,21449,21358,
201,,38334,36430,
201,,51566,52129,
201,,51464,52681,
201,,60780,32766,
202,,192,61312,
202,,15221,31853,
202,,12289,575,
202,,63208,39684,
204,,37562,19331,
201,,52358,41631,
201,,52754,54434,
202,,31951,21337,
202,,37078,20047,
202,,55628,55046,
205,,41781,665,
201,,3541,2791,
201,,20876,35510,
201,,32117,36057,
201,,32679,35367,
201,,35999,23012,
201,,52800,52794,
201,,52595,52787,
202,,1166,574,
202,,41714,53345,
202,,60307,33431,
204,,56020,53661,
225,,10373,19876,
201,,21316,26790,
201,,50625,50689,
201,,57426,53348,
201,,54244,54062,
201,,58091,58113,
202,,60217,1223,
204,,40322,26486,
204,,43078,32788,
201,,13943,12378,
201,,20026,21669,
201,,26881,20659,
201,,31580,32540,
201,,35552,35588,
201,,40832,40407,
201,,39637,37830,
202,,34103,21669,
202,,26909,36970,
202,,57904,55758,
201,,12615,15570,
201,,58251,53705,
202,,13486,14965,
202,,21378,31518,
202,,37274,27084,
201,,31813,38945,
201,,42683,43022,
201,,60154,60089,
202,,15551,15374,
204,,63235,35232,
204,,39296,58146,
201,,14336,12763,
201,,32086,36538,
201,,38674,31097,
201,,37178,37252,
201,,50896,54669,
201,,57115,57065,
202,,31280,11157,
202,,55316,54394,
202,,60303,109,
202,,58020,55366,
204,,22277,1540,
201,,11027,11011,
201,,12230,15955,
202,,10155,13827,
202,,10886,14333,
202,,32770,37030,
201,,59938,59155,
204,,20145,55499,
201,,12291,15508,
201,,46073,41705,
201,,54888,59414,
201,,57583,57596,
201,,60786,61324,
202,,57366,51862,
201,,11289,13107,
201,,13595,11733,
201,,14381,13961,
201,,20154,20269,
201,,30763,37074,
201,,36408,30346,
201,,57956,55289,
202,,60239,301,
204,,12355,26946,
201,,10297,12981,
201,,31227,31229,
201,,37605,32221,
201,,42397,43000,
201,,54869,52255,
202,,1325,31097,
202,,16201,15566,
202,,61428,63355,
202,,57368,41186,
201,,30180,35334,
201,,47256,43022,
202,,32489,40254,
202,,36150,25618,
202,,50196,59337,
202,,51623,53990,
202,,60309,20082,
204,,4170,13404,
201,,13417,19355,
201,,14006,12675,
201,,54905,54037,
202,,34037,5335,
202,,32030,13743,
202,,60298,63884,
204,,11909,21669,
201,,26904,37049,
201,,37747,37792,
201,,59308,53339,
201,,59592,53447,
202,,106,60306,
202,,26795,35815,
201,,32888,34280,
201,,38958,21197,
201,,39964,20307,
201,,50747,50474,
201,,61282,61281,
202,,35740,20064,
204,,21109,51007,
201,,16025,16086,
201,,3230,428,
201,,54132,51662,
202,,18116,15401,
201,,59907,51462,
204,,15982,1456,
204,,37800,42962,
201,,2636,2729,
201,,42724,40071,
201,,43025,46942,
201,,57110,57967,
202,,3654,572,
202,,10131,14682,
202,,16033,19807,
202,,52269,57116,
204,,53184,41478,
201,,39588,39833,
201,,41504,53411,
201,,51016,51096,
201,,55632,56245,
202,,23053,5433,
202,,47773,42626,
202,,60514,60361,
204,,12075,31251,
201,,35431,35334,
201,,55972,51564,
201,,55292,41464,
202,,10347,14071,
202,,28626,32595,
204,,18375,60294,
201,,32146,35073,
201,,31408,38134,
201,,37105,39270,
201,,54363,57912,
202,,16294,16079,
202,,58033,52807,
201,,14904,15412,
201,,39952,26756,
201,,57924,55762,
201,,57096,52499,
202,,1078,61494,
202,,16201,11411,
202,,39281,27117,
202,,52042,43122,
202,,51444,54146,
202,,63240,34719,
201,,19438,11961,
201,,31579,34879,
201,,35230,35480,
201,,39275,39243,
201,,52262,52626,
201,,61356,60623,
205,,53662,11368,
201,36927,,,
202,,16331,10648,
202,,59991,58860,
202,,60440,63391,
204,,46097,6109,
204,,42698,38520,
201,,27059,27043,
201,,57089,57082,
201,,60327,65238,
202,,35607,2638,
204,,12286,14426,
204,,47041,38303,
201,,25803,31580,
201,,54173,52582,
202,,15579,15381,
202,,31328,20674,
202,,34270,31010,
202,,38171,31116,
202,,63411,39705,
204,,58008,51293,
201,,32277,31642,
201,13435,,,
202,,10003,21500,
204,,14851,11324,
215,,17110,17106,
201,,19184,13245,
201,,50900,50585,
204,,13967,19379,
204,,10307,60618,
204,,41521,1373,
201,,37051,36612,
201,,43077,40322,
201,,58006,53662,
202,,15693,19511,
202,,13949,15298,
202,,31207,13318,
201,,13411,13415,
201,,46927,51660,
201,,54162,54042,
201,,59286,59290,
202,,14331,16475,
202,,40555,47498,
202,,58003,53496,
204,,10856,13324,
201,,32652,32596,
201,,34782,25260,
201,,50037,50028,
201,,57426,52973,
201,,60212,60376,
201,,63581,63282,
202,,30331,40071,
202,,21586,35083,
202,,56817,55199,
204,,24068,50896,
201,,170,65359,
201,,53463,53893,
201,,54581,52116,
201,,55201,55535,
202,,34066,32149,
202,,52042,58069,
202,,46140,34253,
202,,56847,52152,
204,,16158,2000,
204,,19380,13966,
204,,59862,55377,
201,,15260,12620,
201,,31090,34230,
201,,31291,32277,
201,,52628,53430,
202,,11056,21500,
201,,65341,61278,
202,,18058,12086,
202,,20118,39469,
202,,41792,54191,
201,,31088,35190,
201,,41511,41162,
201,,52355,41831,
201,,55258,55234,
201,,60211,63240,
202,,30087,63286,
202,,31124,38947,
202,,53230,58333,
204,,57125,39705,
205,,11996,14418,
201,,31446,36101,
201,,32224,38578,
201,,32425,38586,
201,,41705,43442,
201,,57075,57125,
202,,3230,65372,
201,,59738,59854,
201,,11049,13094,
201,,30168,32761,
201,,47138,43462,
201,,56781,56786,
201,,53274,56013,
202,,26416,39294,
202,,63203,39280,
202,,65231,1376,
201,,13106,11812,
201,,5407,31090,
201,,11152,14219,
201,,33444,11168,
201,,41016,42955,
201,,52520,51639,
204,,43898,20726,
204,,42932,53655,
202,,30405,46182,
202,,31039,25937,
202,,34238,22942,
202,,51523,57807,
202,,61362,61194,
204,,40322,60239,
201,,40356,40029,
201,,51152,54160,
201,,50037,56059,
202,,2175,35626,
202,,11153,15225,
202,,22975,5549,
202,,61249,5991,
204,,22974,60707,
201,,33431,21373,
201,,52791,52248,
202,,20021,30927,
202,,36156,20838,
202,,55557,41566,
204,,51257,42162,
201,,1640,1373,
201,,614,5375,
201,,14140,11957,
201,,15212,13777,
201,,36111,26286,
202,,12654,12429,
202,,39625,34836,
204,,636,16038,
205,,10656,32116,
201,,34289,33581,
202,,188,60366,
202,,20050,30828,
202,,56399,59444,
201,,938,5594,
201,,23038,39690,
202,,14782,5661,
202,,50242,59143,
204,,35569,41520,
224,,10605,13937,
201,,21256,33121,
201,,47004,41067,
202,,31078,35625,
202,,59141,56185,
201,,388,235,
201,,610,617,
201,,32767,35439,
202,,53230,58117,
202,,53265,57083,
202,,60290,61539,
205,,51455,25071,
221,,19587,10318,
201,,43191,47021,
201,,57566,52355,
202,,12653,11783,
201,,14928,15585,
201,,37038,39794,
201,,50537,59172,
202,,51214,57450,
202,,54231,43727,
202,,60078,294,
202,,63281,63220,
201,,13635,19139,
201,,60240,65300,
202,,36324,36202,
202,,40202,46183,
202,,52135,54903,
202,,58007,53340,
204,,28525,41665,
201,,14154,16060,
201,,52097,43063,
201,,63530,63729,
201,,63206,63330,
202,,14855,12081,
202,,13907,16162,
202,,25394,36154,
202,,40082,46100,
204,,14239,14406,
201,,32122,12708,
201,,42061,30196,
201,,51523,52097,
204,,24068,53268,
204,,14798,19331,
204,,26946,5667,
201,,5453,5318,
201,,16424,13735,
201,,30800,30395,
201,,56013,54904,
202,,9893,35537,
202,,10312,11197,
202,,31854,15212,
204,,22972,14435,
204,,16147,645,
201,,13336,18205,
201,,56713,55084,
201,,54059,54181,
202,,54701,57366,
201,,19271,18509,
201,,32837,36582,
201,,31750,31234,
201,,40833,47695,
201,,36740,21595,
201,,61421,60466,
202,,37863,48139,
202,,60893,202,
213,,17118,17042,
201,,35102,38167,
201,,38578,12016,
201,,37907,30796,
201,,52289,51096,
201,,54175,50078,
201,,55335,55498,
201,,13414,15572,
201,,18352,15511,
201,,20305,25823,
201,,35072,33322,
201,,51112,56736,
202,,11571,22986,
202,,11011,26775,
202,,53585,53052,
202,,60313,129,
204,,22942,10490,
204,,40958,38303,
205,,51665,5602,
201,,16052,16487,
201,,32162,33797,
201,,37632,35097,
201,,43113,41733,
201,,50853,50659,
202,,50108,43037,
202,,63238,5905,
204,,35552,14630,
201,,32768,34052,
201,,43100,42016,
201,,53338,53447,
201,,13907,16345,
201,,14936,12807,
201,,34041,38836,
201,,42461,46996,
201,,51824,51651,
201,,53442,54162,
201,,61249,63359,
202,,32820,39709,
202,,51093,57536,
202,,59735,50163,
204,,16043,15340,
204,,51079,26501,
201,,4170,5132,
202,,15552,15481,
202,,53046,41423,
202,,46121,43917,
202,,63192,21654,
202,,60792,63488,
204,,22942,3505,
201,,15588,15567,
201,,53835,53984,
202,,35566,39277,
202,,51858,50560,
204,,11152,14264,
202,,65303,9807,
204,,38530,58579,
204,,56736,20269,
201,,6212,5163,
201,,25584,38958,
201,,31252,20843,
201,,40463,43509,
202,,9936,65238,
202,,16159,14154,
202,,31083,35624,
202,,59019,54320,
204,,11410,22986,
202,,61023,1678,
201,,26902,21520,
201,,51627,56944,
202,,39369,28627,
204,,19147,15307,
204,,35139,19564,
204,,41694,57009,
204,,60010,2948,
201,,1330,5132,
201,,1894,590,
201,,16453,13796,
201,,19683,19691,
201,,50405,51409,
202,,15909,11361,
204,,13946,15997,
202,,50135,59124,
202,,41205,56303,
202,,54911,43015,
202,,53944,54209,
202,,65162,38589,
204,,13416,61539,
201,,32056,39998,
201,,37652,39842,
201,,51071,56925,
201,,50579,59502,
201,,57290,54112,
202,,407,2986,
201,,60268,60022,
202,,35547,33872,
202,,56496,50513,
201,,11856,31075,
201,,31327,36319,
201,,34665,33581,
201,,33209,33286,
201,,61539,60078,
202,,11369,31661,
201,,12019,10123,
201,,58415,52084,
202,,51240,55069,
202,,56508,54322,
202,,54418,59002,
204,,21256,46135,
201,,70,65,
201,,34531,37391,
201,,39628,33737,
201,,51951,54297,
202,,21469,37611,
204,,53818,20112,
201,,12771,16476,
201,,10188,10862,
201,,1037,1746,
201,,11564,11565,
201,,20832,36214,
201,,36324,32973,
202,,59900,55730,
204,,51079,55069,
201,,38826,33151,
201,,3327,61279,
201,,63265,2250,
202,,12132,19987,
202,,15570,15617,
202,,21161,34028,
202,,51079,56743,
202,,50738,59555,
201,,31014,30817,
201,,38420,38409,
201,,55264,51588,
201,,55277,53018,
201,,58099,52426,
202,,11008,20658,
202,,54051,57148,
202,,38661,20207,
204,,4216,63291,
204,,21378,1512,
201,,33179,33287,
201,,55539,55436,
202,,9936,60238,
202,,20651,32973,
202,,55012,54134,
202,,63370,61537,
201,,15458,18518,
201,,16193,13635,
201,,31097,31251,
201,,39732,33871,
201,,63267,63266,
202,,15533,610,
202,,34018,31661,
202,,59421,52675,
204,,13933,13838,
204,,35378,40965,
214,,17014,17036,
201,,25405,25485,
201,,43094,43111,
201,,58297,55730,
201,,59956,54974,
202,,51793,51377,
202,,55366,48138,
202,,63205,37410,
202,,60403,190,
201,,15653,19116,
201,,31945,31942,
201,,41296,52351,
201,,47021,46992,
202,,26682,33150,
202,,40144,47780,
202,,56046,59279,
201,,12329,19395,
201,,38958,25385,
201,,60137,60188,
202,,33169,25937,
202,,43724,51105,
202,,55156,55195,
204,,40322,31918,
201,,12017,19170,
201,,15623,13566,
201,,31027,37496,
201,,34942,20109,
201,,33322,37604,
201,,51602,53075,
204,,12633,19116,
202,,1786,4229,
202,,10632,10636,
202,,32622,20652,
202,,31094,33288,
202,,58334,54189,
202,,55639,58118,
201,,31087,33975,
201,,33283,34237,
201,,54440,54456,
202,,5589,5191,
202,,19880,19564,
204,,16036,65304,
201,,1037,5306,
201,,5443,598,
201,,46211,53344,
201,,51548,58283,
201,,60711,60700,
202,,15287,14878,
205,,23014,53390,
201,,37031,20105,
201,,52981,56676,
202,,41484,53345,
202,,32187,38765,
202,,61232,60693,
201,,35139,34126,
201,,41792,41791,
201,,40019,40521,
202,,46135,58455,
205,,2007,54229,
204,,57452,26966,
201,,12954,19255,
201,,32767,32765,
201,,39015,33052,
201,,37208,20195,
201,,51467,51430,
201,,53661,51141,
202,,60216,20077,
204,,13907,15638,
201,,55624,56948,
201,,55226,51109,
202,,21534,33121,
202,,30505,21712,
202,,32707,20753,
202,,40772,46104,
201,,16045,14326,
201,,20289,21617,
201,,2791,61340,
201,,39471,38540,
201,,43714,41010,
201,,52289,55344,
201,,57367,52743,
202,,15412,11132,
202,,32457,34520,
202,,61416,5433,
201,,10712,10588,
201,,15411,12817,
201,,39707,39715,
201,,50142,58365,
202,,14465,15157,
202,,50689,53576,
202,,51663,56188,
202,,61152,63279,
201,,21532,37047,
201,,20281,39953,
201,,31074,31088,
201,,40341,40504,
201,,36101,20187,
201,,57315,57066,
201,,36669,31250,
201,,58111,58114,
201,,55264,56013,
202,,16497,19294,
202,,34158,9855,
202,,57002,53497,
202,,11271,31332,
202,,14108,60822,
202,,39974,33182,
202,,36978,34520,
204,,60152,11368,
201,,51942,50804,
201,,56798,56773,
201,,53810,51108,
202,,13809,13879,
202,,50496,50119,
202,,51701,51440,
202,,60523,63298,
204,,13891,14330,
204,,51536,57022,
205,,60080,58120,
201,,14150,13625,
201,,41476,52325,
201,,55357,43269,
201,,59597,58893,
202,,60095,35251,
204,,16049,15340,
204,,41523,35537,
201,,20348,33347,
201,,46959,41691,
201,,36433,33439,
201,,60086,3621,
202,,4075,6249,
202,,32250,12017,
202,,54318,52804,
202,,59421,51621,
204,,51444,52985,
201,,32602,39716,
201,,33484,31662,
201,,40281,40465,
201,,52295,53715,
201,,63448,63387,
202,,12029,13969,
202,,32446,13290,
201,,41010,42390,
201,,52129,51558,
202,,42154,50596,
204,,15220,60240,
201,,12234,11165,
201,,5650,658,
201,,35079,33739,
201,,43722,43023,
201,,52723,55003,
201,,52756,53155,
204,,32048,15577,
204,,63651,13949,
204,,51849,23013,
201,,56211,50879,
202,,18261,15657,
202,,15348,14933,
202,,50669,52568,
202,,54177,41532,
202,,60287,236,
201,,43094,41157,
201,,53809,51016,
202,,37725,60207,
204,,19757,39522,
201,,20495,20726,
201,,40589,43421,
201,,50745,50651,
202,,31246,32191,
202,,50093,59143,
201,,40008,46052,
201,,57096,56205,
202,,2761,31157,
202,,20287,39670,
204,,32158,15656,
204,,10391,14395,
201,,40253,40110,
201,,37074,39822,
201,,46169,40820,
201,,54241,52463,
202,,41737,32740,
202,,32084,38505,
204,,61368,20849,
205,,12291,53230,
201,,23012,39908,
201,,50683,57342,
201,,65279,60258,
202,,11002,22986,
202,,35517,13290,
201,,11863,13351,
201,,1083,6198,
201,,39661,65234,
202,,40271,55116,
202,,53292,59054,
204,,16145,11359,
201,,21486,34036,
201,,51604,58433,
202,,16062,15372,
201,,35232,32037,
202,,19429,10408,
202,,32679,2256,
202,,32069,46136,
202,,52690,55141,
202,,63969,32207,
201,,31165,60280,
201,,30283,33134,
201,,30524,39524,
201,,39739,34041,
201,,57369,55679,
202,,14340,19564,
202,,12150,15605,
202,,19254,16253,
202,,26416,65410,
202,,37103,21547,
202,,50767,43113,
205,,53392,25071,
201,,35397,36420,
201,,35629,33566,
201,,40413,40835,
201,,40458,46133,
201,,60108,60173,
201,,59422,58966,
202,,50275,59458,
202,,53053,56677,
202,,47836,32271,
201,,31051,34052,
201,,32115,35096,
201,,35679,13452,
201,,36115,33170,
201,,42063,46996,
201,,51939,54419,
204,,2321,42657,
204,,13632,31261,
202,,63283,21374,
204,,34314,15307,
201,,31075,38398,
201,,56876,51590,
201,,60227,61349,
202,,2831,60372,
204,,40557,52497,
204,,30345,55240,
201,,34850,36064,
201,,33444,32193,
201,,33999,33326,
202,,2205,61355,
202,,31953,26905,
202,,60066,2986,
201,,11917,15152,
201,,32014,39628,
201,,43514,40452,
201,,54075,54237,
201,9979,,,
204,,3375,32604,
201,,5396,1992,
201,,34236,32734,
201,,35846,26659,
201,,33115,33156,
201,20464,,,
202,,16252,16058,
202,,32260,32002,
202,,21452,63989,
201,,5664,5827,
201,,30060,21721,
201,,51041,59986,
201,,59148,50581,
201,,60805,60806,
202,,31328,21232,
201,,27126,20047,
