stop_id,stop_name,region,metro,community_louvain,lat,lon,degree,stop_use_count,has_service_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_cluster,socio_cluster_group,socio_index_value,socio_population
6860,הרב קירשטיין/מנחם אוסישקין,צפון,פריפריה,-1,32.610575,35.285625,24,292.0,True,False,within,0.0,77000023,עפולה,5,middle_5_7,-0.23130326426698,5904.18510581037
6861,הרב קירשטיין/משמר הירדן,צפון,פריפריה,-1,32.610815,35.285576,23,262.0,True,False,within,0.0,77000023,עפולה,5,middle_5_7,-0.23130326426698,5904.18510581037
6862,אורנים/מנחם אוסישקין,צפון,פריפריה,-1,32.610827,35.283178,24,521.0,True,False,within,0.0,77000026,עפולה,6,middle_5_7,0.292090430396377,4991.33836449153
6863,אורנים/מנחם אוסישקין,צפון,פריפריה,-1,32.610481,35.283087,24,549.0,True,False,within,0.0,77000023,עפולה,5,middle_5_7,-0.23130326426698,5904.18510581037
6864,מסעף מחנה עמוס דרום,צפון,פריפריה,-1,32.598687,35.259474,2,695.0,True,False,within,0.0,77000026,עפולה,6,middle_5_7,0.292090430396377,4991.33836449153
6865,קופת חולים,צפון,פריפריה,-1,32.556112,35.07859,2,61.0,True,False,within,0.0,3690001,גלעד (אבן יצחק),2,low_1_4,-1.27522288294737,497.243093889336
6868,רמת השופט,צפון,חיפה,-1,32.608813,35.090315,1,57.0,True,False,nearest,6.670476087542233,3350001,רמת השופט,7,middle_5_7,0.923612705842006,1165.92094984881
6869,רמת השופט,צפון,חיפה,-1,32.609341,35.089642,1,64.0,True,False,within,0.0,3350001,רמת השופט,7,middle_5_7,0.923612705842006,1165.92094984881
6870,צומת רמת השופט,צפון,חיפה,-1,32.611873,35.084602,2,57.0,True,False,nearest,112.53427803471271,3350001,רמת השופט,7,middle_5_7,0.923612705842006,1165.92094984881
6872,מסעף עין העמק,צפון,חיפה,-1,32.627901,35.078186,2,57.0,True,False,nearest,9.167061878272007,3670001,עין העמק,7,middle_5_7,0.995949306370188,829.494868560916
6873,'עין העמק א,צפון,חיפה,-1,32.629038,35.079647,4,60.0,True,False,within,0.0,3670001,עין העמק,7,middle_5_7,0.995949306370188,829.494868560916
6874,מרכז אליקים,צפון,חיפה,-1,32.631969,35.067031,5,60.0,True,False,within,0.0,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6875,מחנה אליקים,צפון,חיפה,-1,32.63166,35.061324,0,31.0,True,False,nearest,251.65479068776008,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6876,תחנת התרעננות/מחנה אליקים,צפון,חיפה,-1,32.636862,35.062832,5,0.0,False,False,nearest,319.0512374635302,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6877,מחלף אליקים/כביש 672 למערב,צפון,חיפה,-1,32.636889,35.063626,5,125.0,True,False,nearest,242.3318060185109,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6878,מחלף אליקים/כביש 672 למזרח,צפון,חיפה,-1,32.635794,35.067074,8,194.0,True,False,within,0.0,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6879,מסעף אליקים למערב,צפון,חיפה,-1,32.635594,35.068832,10,198.0,True,False,nearest,33.1342700199238,6820001,אליקים,5,middle_5_7,-0.321278708540805,968.677859170949
6881,צומת יקנעם מערב,צפון,חיפה,-1,32.633896,35.074295,11,167.0,True,False,within,0.0,2400005,יקנעם עילית,8,high_8_10,1.27252027268821,7576.51145304555
6882,צומת יקנעם מערב,צפון,חיפה,-1,32.633729,35.075433,11,137.0,True,False,nearest,8.35846562209604,2400005,יקנעם עילית,8,high_8_10,1.27252027268821,7576.51145304555
6883,שד.רבין/הירדן,צפון,חיפה,-1,32.638376,35.084961,22,574.0,True,False,within,0.0,2400005,יקנעם עילית,8,high_8_10,1.27252027268821,7576.51145304555
6885,בי''ס הדסים,צפון,חיפה,-1,32.6408,35.089414,25,27.0,True,False,within,0.0,2400006,יקנעם עילית,8,high_8_10,1.17445522532708,4837.71613154517
6886,שד.רבין/הירדן,צפון,חיפה,-1,32.641767,35.09006,25,1016.0,True,False,within,0.0,2400006,יקנעם עילית,8,high_8_10,1.17445522532708,4837.71613154517
6887,בי''ס תדהר/יער אודם,צפון,חיפה,-1,32.638232,35.09141,15,629.0,True,False,within,0.0,2400006,יקנעם עילית,8,high_8_10,1.17445522532708,4837.71613154517
6889,הצאלים/הערבה,צפון,חיפה,-1,32.645148,35.089883,25,668.0,True,False,within,0.0,2400005,יקנעם עילית,8,high_8_10,1.27252027268821,7576.51145304555
6890,הערבה/נופר,צפון,חיפה,-1,32.646357,35.089483,22,334.0,True,False,within,0.0,2400005,יקנעם עילית,8,high_8_10,1.27252027268821,7576.51145304555
6892,הערבה/רותם,צפון,חיפה,-1,32.648772,35.091827,20,334.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6893,היקינטון/הדס,צפון,חיפה,-1,32.64837,35.093987,24,3.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6894,הדודאים/ההרדופים,צפון,חיפה,-1,32.650838,35.098953,24,23.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6895,מרכז העיר/תיכון אורט,צפון,חיפה,-1,32.65445,35.104706,19,1150.0,True,False,within,0.0,2400003,יקנעם עילית,3,low_1_4,-0.818993458184726,1837.32817847012
6900,כיכר תבור,צפון,חיפה,-1,32.662631,35.104223,15,159.0,True,False,nearest,337.65930270999166,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6901,מפעל סולתם,צפון,חיפה,-1,32.664134,35.105153,7,159.0,True,False,nearest,267.4047257296882,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6902,הקידמה/העוצמה,צפון,חיפה,-1,32.670053,35.106919,8,303.0,True,False,nearest,166.07521169042516,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6904,הגיא / הגורן,צפון,חיפה,-1,32.647387,35.117783,3,70.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6905,דרך העמק/אגרא,צפון,חיפה,-1,32.651928,35.117439,6,70.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6908,כיכר הגיבורים,צפון,חיפה,-1,32.658673,35.108134,25,830.0,True,False,within,0.0,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6909,הציפורנים / הנוריות,צפון,חיפה,-1,32.658121,35.109191,24,70.0,True,False,within,0.0,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6910,כיכר הגיבורים/הציפורנים,צפון,חיפה,-1,32.658467,35.108808,26,40.0,True,False,within,0.0,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6912,'דרך העמק א,צפון,חיפה,-1,32.661741,35.112965,11,40.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6913,דרך העמק/משעול התל,צפון,חיפה,-1,32.663102,35.111914,10,70.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6914,דרך העמק/משעול התל,צפון,חיפה,-1,32.664134,35.111453,8,40.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6916,אזור תעשיה רמת ישי,צפון,חיפה,-1,32.708275,35.174196,3,237.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
6917,האורן/הארז,צפון,חיפה,-1,32.704939,35.169923,7,57.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
6918,מרכז מסחרי/יהודה הלוי,צפון,פריפריה,-1,32.788871,35.533622,47,0.0,False,False,within,0.0,67000015,טבריה,2,low_1_4,-1.37814966282971,785.522366150789
6919,מעלה השקמה/סמטת הפרדס,צפון,חיפה,-1,32.700534,35.161479,11,49.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
6922,שכונת התישבות בנים,צפון,חיפה,-1,32.690549,35.15431,1,45.0,True,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6923,שכונת התיישבות בנים,צפון,חיפה,-1,32.690281,35.154047,1,51.0,True,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6924,כפר יהושע/בריכה,צפון,חיפה,-1,32.684291,35.151319,3,0.0,False,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6925,גן איריס,צפון,חיפה,-1,32.683167,35.150872,3,51.0,True,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6926,מרכז פיס קהילתי,צפון,חיפה,-1,32.680067,35.151851,5,51.0,True,True,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6927,בית ספר יסודי,צפון,חיפה,-1,32.681668,35.151006,3,45.0,True,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6928,כפר יהושע,צפון,חיפה,-1,32.67718,35.152857,2,45.0,True,False,within,0.0,1400001,כפר יהושע,8,high_8_10,1.14550314797587,1244.18491338744
6929,'שדה יעקב א,צפון,חיפה,-1,32.698917,35.143479,2,20.0,True,False,within,0.0,1420001,שדה יעקב,7,middle_5_7,0.557088164324054,1094.45454992278
6930,מזכירות שדה יעקוב,צפון,חיפה,-1,32.696737,35.141571,2,20.0,True,False,within,0.0,1420001,שדה יעקב,7,middle_5_7,0.557088164324054,1094.45454992278
6931,מסעף רב בוסתן,צפון,חיפה,-1,32.69934,35.139831,3,20.0,True,True,within,0.0,1420001,שדה יעקב,7,middle_5_7,0.557088164324054,1094.45454992278
6936,צומת חוצות אלונים,צפון,חיפה,-1,32.710523,35.143175,3,27.0,True,False,within,0.0,2850001,אלונים,7,middle_5_7,0.725036887573681,548.061169403043
6937,מסעף אלונים,צפון,חיפה,-1,32.715007,35.144208,1,27.0,True,False,within,0.0,2850001,אלונים,7,middle_5_7,0.725036887573681,548.061169403043
6940,בית לחם הגלילית/יציאה,צפון,חיפה,-1,32.734393,35.185194,2,27.0,True,False,within,0.0,4300001,בית לחם הגלילית,9,high_8_10,1.55470171759904,822.984738506981
6943,גני ילדים מרכז,צפון,חיפה,-1,32.73814,35.156325,10,123.0,True,False,within,0.0,9440001,בסמת טבעון,3,low_1_4,-0.88466172758432,8061.29344894432
6944,בי''ס נופית/הגליל,צפון,חיפה,-1,32.759165,35.1485,8,125.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6945,הגליל/הגולן,צפון,חיפה,-1,32.758185,35.148557,7,133.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6946,גולן/חרמון,צפון,חיפה,-1,32.756238,35.14605,6,193.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6947,תבור/ארבל,צפון,חיפה,-1,32.757457,35.146178,8,193.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6948,'תבור ד,צפון,חיפה,-1,32.758526,35.141065,3,191.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6949,'תבור ב,צפון,חיפה,-1,32.756117,35.140378,2,193.0,True,False,nearest,6.904014456538728,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6950,תבור/גולן,צפון,חיפה,-1,32.756076,35.143008,5,193.0,True,False,within,0.0,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6951,נופית/יציאה,צפון,חיפה,-1,32.754782,35.149508,5,219.0,True,False,nearest,0.7248716005968945,12840001,נופית,9,high_8_10,2.03254788830569,2551.10512481507
6952,חילף/כיכר צפונית,צפון,חיפה,-1,32.747181,35.148008,6,153.0,True,False,within,0.0,9440001,בסמת טבעון,3,low_1_4,-0.88466172758432,8061.29344894432
6953,מסעף חלף,צפון,חיפה,-1,32.738326,35.145112,4,92.0,True,True,within,0.0,9440001,בסמת טבעון,3,low_1_4,-0.88466172758432,8061.29344894432
6955,תמר/סיתוונית,צפון,חיפה,-1,32.736213,35.144637,9,158.0,True,False,within,0.0,23000001,קריית טבעון,7,middle_5_7,0.984117778156557,6040.16519695477
6956,רמת טבעון/גשר הולכי רגל,צפון,חיפה,-1,32.732073,35.142665,15,275.0,True,False,within,0.0,23000001,קריית טבעון,7,middle_5_7,0.984117778156557,6040.16519695477
6960,איבטין/מסגד,צפון,חיפה,-1,32.760674,35.112692,15,83.0,True,False,within,0.0,6520001,אבטין,2,low_1_4,-1.36329919454768,2893.88974549769
6962,מסעף איבטין,צפון,חיפה,-1,32.760674,35.104651,4,32.0,True,False,nearest,8.827315951023888,6520001,אבטין,2,low_1_4,-1.36329919454768,2893.88974549769
6963,דליה צעירה מרכז,צפון,חיפה,-1,32.683448,35.069064,15,98.0,True,False,,,,,,,,
6964,גנים ציבוריים,צפון,חיפה,-1,32.68391,35.068575,16,98.0,True,False,,,,,,,,
6965,גנים ציבוריים,צפון,חיפה,-1,32.683833,35.068647,16,102.0,True,False,,,,,,,,
6966,אלמקאזח,צפון,חיפה,-1,32.70797,35.076341,4,162.0,True,False,nearest,2648.216507424523,23000004,קריית טבעון,8,high_8_10,1.36067329341101,3465.75800725003
6967,מכון המים,צפון,חיפה,-1,32.710062,35.075881,5,162.0,True,False,nearest,2650.67913186046,23000004,קריית טבעון,8,high_8_10,1.36067329341101,3465.75800725003
6968,מכון המים,צפון,חיפה,-1,32.710072,35.075771,5,164.0,True,False,nearest,2662.5095487004514,23000004,קריית טבעון,8,high_8_10,1.36067329341101,3465.75800725003
6969,רמת דוד,צפון,חיפה,-1,32.681886,35.202147,3,88.0,True,False,within,0.0,1350001,רמת דוד,7,middle_5_7,0.876009725741096,541.539030015654
6971,בית ספר אורט/רבין,צפון,חיפה,-1,32.653658,35.105439,13,90.0,True,False,within,0.0,2400003,יקנעם עילית,3,low_1_4,-0.818993458184726,1837.32817847012
6972,אגרא/מעלה הגבעה,צפון,חיפה,-1,32.652228,35.115081,9,70.0,True,False,within,0.0,2410001,יקנעם (מושבה),9,high_8_10,1.67767330162043,1375.82086642201
6973,מרכז מידע/האלונים,צפון,חיפה,-1,32.653532,35.10356,19,457.0,True,False,within,0.0,2400003,יקנעם עילית,3,low_1_4,-0.818993458184726,1837.32817847012
6974,האלונים/הסחלבים,צפון,חיפה,-1,32.650827,35.100165,21,457.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6976,מרכז הטניס/האלונים,צפון,חיפה,-1,32.647137,35.092888,25,453.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6978,'עין העמק ג,צפון,חיפה,-1,32.626242,35.086698,1,60.0,True,False,within,0.0,3670001,עין העמק,7,middle_5_7,0.995949306370188,829.494868560916
6981,מקלט ציבורי עין העמק,צפון,חיפה,-1,32.625743,35.087766,1,60.0,True,False,within,0.0,3670001,עין העמק,7,middle_5_7,0.995949306370188,829.494868560916
6984,דליה הצעירה/כניסה,צפון,חיפה,-1,32.682199,35.068137,13,102.0,True,False,,,,,,,,
6985,כיכר מכבי האש,צפון,חיפה,-1,32.667715,35.106615,6,228.0,True,False,nearest,198.7888008372424,2400001,יקנעם עילית,5,middle_5_7,0.0265533455543306,2079.35576366407
6988,דרך יצחק רבין / אל ג'בל,צפון,חיפה,-1,32.740754,35.160236,10,123.0,True,False,within,0.0,9440001,בסמת טבעון,3,low_1_4,-0.88466172758432,8061.29344894432
6990,מסוף קניון ג'י/רציפים,צפון,חיפה,-1,32.659523,35.105724,19,0.0,False,False,nearest,24.67961156482961,2400003,יקנעם עילית,3,low_1_4,-0.818993458184726,1837.32817847012
6992,הדודאים/ההרדופים,צפון,חיפה,-1,32.650902,35.098878,24,11.0,True,False,within,0.0,2400004,יקנעם עילית,6,middle_5_7,0.239429980602804,4628.03197764478
6997,בית לחם הגלילית/מרכז,צפון,חיפה,-1,32.736821,35.194426,2,63.0,True,False,within,0.0,4300001,בית לחם הגלילית,9,high_8_10,1.55470171759904,822.984738506981
6998,מסעף עין המפרץ,צפון,חיפה,-1,32.900782,35.091472,7,903.0,True,False,within,0.0,76000034,עכו,5,middle_5_7,-0.211296040911402,1398.71638599901
6999,מבצע בן עמי/ההגנה,צפון,פריפריה,-1,32.904403,35.280329,15,306.0,True,False,within,0.0,11390034,כרמיאל,7,middle_5_7,0.42405728747846,5466.17549643494
7000,הפלמח/חטיבת גולני,צפון,פריפריה,-1,32.906035,35.2802,17,513.0,True,False,within,0.0,11390033,כרמיאל,6,middle_5_7,0.128914288219923,4800.46902851797
7001,ההגנה/מבצע מכבי,צפון,פריפריה,-1,32.905026,35.282475,17,513.0,True,False,within,0.0,11390033,כרמיאל,6,middle_5_7,0.128914288219923,4800.46902851797
7002,נשיאי ישראל/אורט בראודה,צפון,פריפריה,-1,32.911062,35.279593,19,568.0,True,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7003,מכללת בראודה/א,צפון,פריפריה,-1,32.912576,35.281854,17,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7004,מכללת בראודה/ו,צפון,פריפריה,-1,32.913155,35.281494,20,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7005,מכללת בראודה/ב,צפון,פריפריה,-1,32.912846,35.283261,18,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7006,מכללת בראודה/ג,צפון,פריפריה,-1,32.914017,35.284303,14,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7007,מכללת בראודה/ד,צפון,פריפריה,-1,32.915726,35.283668,10,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7008,מכללת בראודה/ה,צפון,פריפריה,-1,32.914262,35.281871,14,0.0,False,False,within,0.0,11390024,כרמיאל,6,middle_5_7,0.154918686632423,4096.86722453609
7009,החבצלת/הערבה,צפון,פריפריה,-1,32.907178,35.29909,17,381.0,True,False,within,0.0,11390023,כרמיאל,5,middle_5_7,-0.201477665535723,4110.06068594226
7010,חבצלת/השושנים,צפון,פריפריה,-1,32.90878,35.29808,21,0.0,False,False,within,0.0,11390023,כרמיאל,5,middle_5_7,-0.201477665535723,4110.06068594226
7011,איריס/נרקיס,צפון,פריפריה,-1,32.910546,35.301188,17,385.0,True,False,within,0.0,11390013,כרמיאל,3,low_1_4,-0.654408824098805,3725.61722290911
7012,איריס/השושנים,צפון,פריפריה,-1,32.910091,35.301384,18,387.0,True,False,within,0.0,11390013,כרמיאל,3,low_1_4,-0.654408824098805,3725.61722290911
7013,רמים/מצפה נוף,צפון,פריפריה,-1,32.919479,35.29743,48,157.0,True,False,within,0.0,11390021,כרמיאל,5,middle_5_7,-0.0850222035620744,2634.9918283608
7014,רמים/משגב,צפון,פריפריה,-1,32.920498,35.29868,48,130.0,True,False,within,0.0,11390022,כרמיאל,7,middle_5_7,0.480800262741216,2870.52495643578
7016,נוף כנרת 1,צפון,פריפריה,-1,32.955024,35.530955,6,264.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7017,נוף הגליל/נוף העמק,צפון,פריפריה,-1,32.953363,35.530076,9,338.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7018,נוף העמק/נוף חרמון,צפון,פריפריה,-1,32.950541,35.526638,8,338.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7019,נוף הגליל/נוף ההר,צפון,פריפריה,-1,32.9499,35.528114,13,338.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7020,נוף כנרת 6,צפון,פריפריה,-1,32.950217,35.529319,13,333.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7021,נוף החולה/נוף הכנרת,צפון,פריפריה,-1,32.946376,35.528621,10,338.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7022,נוף הגולן/נוף הכנרת,צפון,פריפריה,-1,32.952099,35.529255,10,338.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7023,נוף כנרת 8,צפון,פריפריה,-1,32.954348,35.531033,7,264.0,True,False,within,0.0,80000010,צפת,6,middle_5_7,0.170942741872767,1779.96181138763
7026,יהושע חנקין/ש''י עגנון,צפון,פריפריה,-1,32.607997,35.284181,28,257.0,True,False,within,0.0,77000023,עפולה,5,middle_5_7,-0.23130326426698,5904.18510581037
7027,גן אלנור,צפון,פריפריה,-1,32.77641,35.380655,7,0.0,False,False,nearest,2832.210658528857,4820001,בועיינה-נוג'ידאת,3,low_1_4,-1.0625732984864,10133.2089662177
7028,נימר חוסין ב,צפון,חיפה,-1,32.808103,35.178807,21,267.0,True,False,nearest,2665.3767673556486,11990001,עדי,9,high_8_10,1.76121276668751,1867.03262019917
7029,מרכז פייס קהילתי,צפון,חיפה,-1,32.809532,35.182364,22,159.0,True,False,nearest,2960.2792971713247,11990001,עדי,9,high_8_10,1.76121276668751,1867.03262019917
7030,אעבלין/כניסה דרומית,צפון,חיפה,-1,32.816817,35.189559,15,222.0,True,False,nearest,2101.0973218806494,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7031,אעבלין/יציאה צפונית,צפון,חיפה,-1,32.824275,35.198626,11,0.0,False,False,nearest,696.8166835578937,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7032,מסעף מצפה אביב,צפון,חיפה,-1,32.834067,35.217227,1,123.0,True,False,nearest,917.0210529088627,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7033,אעבלין/כניסה צפונית,צפון,חיפה,-1,32.824371,35.198588,10,0.0,False,False,nearest,688.9005232510539,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7034,אעבלין/יציאה דרומית,צפון,חיפה,-1,32.817413,35.189901,17,224.0,True,False,nearest,2017.1467198652076,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7035,קופ''ח כללית/נימר חוסיין,צפון,חיפה,-1,32.809105,35.180221,24,264.0,True,False,nearest,2833.4138758706285,11990001,עדי,9,high_8_10,1.76121276668751,1867.03262019917
7036,נימר חוסין ב,צפון,חיפה,-1,32.806997,35.177048,21,453.0,True,False,nearest,2479.9017102030916,11990001,עדי,9,high_8_10,1.76121276668751,1867.03262019917
7038,מסעף כישור,צפון,פריפריה,-1,32.949437,35.255062,1,17.0,True,False,nearest,1109.9934302616314,11730001,לפידות,6,middle_5_7,0.176895155388155,129.073744375647
7039,מסעף דיר אל אסד,צפון,פריפריה,-1,32.937002,35.259039,4,122.0,True,False,nearest,930.6489543005966,4830001,בענה,3,low_1_4,-0.986553209879586,8528.60416247515
7040,תובל,צפון,פריפריה,-1,32.929863,35.244769,1,17.0,True,False,within,0.0,11720001,תובל,8,high_8_10,1.12153206164983,343.575564981271
7041,תובל,צפון,פריפריה,-1,32.929815,35.24492,1,17.0,True,False,within,0.0,11720001,תובל,8,high_8_10,1.12153206164983,343.575564981271
7042,פלך מרכז,צפון,פריפריה,-1,32.933509,35.234193,0,34.0,True,False,within,0.0,11850001,פלך,7,middle_5_7,0.958123990923483,196.214974074781
7043,מסעף דיר אל אסד,צפון,פריפריה,-1,32.936628,35.25924,4,0.0,False,False,nearest,877.945384143362,4830001,בענה,3,low_1_4,-0.986553209879586,8528.60416247515
7044,הר חלוץ,צפון,פריפריה,-1,32.950776,35.312256,1,32.0,True,False,within,0.0,12720001,חלוץ,8,high_8_10,1.1428913813271,537.176582048104
7045,הר חלוץ,צפון,פריפריה,-1,32.951807,35.312088,1,16.0,True,False,within,0.0,12720001,חלוץ,8,high_8_10,1.1428913813271,537.176582048104
7046,לבון מרכז,צפון,פריפריה,-1,32.94194,35.288071,2,32.0,True,False,within,0.0,12070001,לבון,8,high_8_10,1.34047172766723,727.329479321035
7047,לבון יציאה,צפון,פריפריה,-1,32.941505,35.285896,2,32.0,True,False,within,0.0,12070001,לבון,8,high_8_10,1.34047172766723,727.329479321035
7048,צומת כרמיאל,צפון,פריפריה,-1,32.925538,35.299215,31,240.0,True,False,nearest,108.79665298060057,11390022,כרמיאל,7,middle_5_7,0.480800262741216,2870.52495643578
7049,צומת לבון,צפון,פריפריה,-1,32.940803,35.275871,2,16.0,True,False,nearest,655.7680288521128,12070001,לבון,8,high_8_10,1.34047172766723,727.329479321035
7050,צביה,צפון,פריפריה,-1,32.890923,35.3312,0,33.0,True,False,within,0.0,11800001,צביה,8,high_8_10,1.13987351114343,327.506589944433
7051,צומת לוטם,צפון,פריפריה,-1,32.878438,35.338274,0,33.0,True,False,nearest,617.9179812646888,4920001,דייר חנא,4,low_1_4,-0.533567695535289,10582.9571969424
7052,'לוטם ב,צפון,פריפריה,-1,32.88296,35.358943,1,33.0,True,False,within,0.0,11710001,לוטם,7,middle_5_7,0.688609042825657,782.702716669683
7053,'לוטם א,צפון,פריפריה,-1,32.880466,35.356625,1,33.0,True,False,within,0.0,11710001,לוטם,7,middle_5_7,0.688609042825657,782.702716669683
7054,סלמה,צפון,פריפריה,-1,32.893402,35.360166,2,45.0,True,True,within,0.0,12450001,סלמה,3,low_1_4,-0.985120346079623,3476.16479367304
7055,סלמה,צפון,פריפריה,-1,32.896502,35.364449,3,33.0,True,False,within,0.0,12450001,סלמה,3,low_1_4,-0.985120346079623,3476.16479367304
7056,מסעף ראס אל עין,צפון,פריפריה,-1,32.917027,35.370689,2,41.0,True,False,within,0.0,13340001,ראס אל-עין,3,low_1_4,-0.935408944209983,410.370227368869
7057,צומת סאג'ור,צפון,פריפריה,-1,32.936525,35.356558,8,294.0,True,False,within,0.0,5430001,ראמה,5,middle_5_7,-0.0689968238339717,7780.17907107789
7058,צומת ראמה,צפון,פריפריה,-1,32.931832,35.368163,7,46.0,True,False,within,0.0,5430001,ראמה,5,middle_5_7,-0.0689968238339717,7780.17907107789
7059,מסעף ראס אל עין,צפון,פריפריה,-1,32.915005,35.372386,3,42.0,True,False,within,0.0,13340001,ראס אל-עין,3,low_1_4,-0.935408944209983,410.370227368869
7060,סלאמה בית ספר,צפון,פריפריה,-1,32.893893,35.368971,3,33.0,True,False,within,0.0,12450001,סלמה,3,low_1_4,-0.985120346079623,3476.16479367304
7061,צומת מחנה צלמון,צפון,פריפריה,-1,32.892075,35.358911,1,42.0,True,False,nearest,58.011648893420244,12450001,סלמה,3,low_1_4,-0.985120346079623,3476.16479367304
7062,מעלה כמון/השיש,צפון,פריפריה,-1,32.925297,35.325459,11,1054.0,True,False,nearest,1212.2951682914984,5250001,סאג'ור,4,low_1_4,-0.44931717079904,4422.24932657468
7063,צומת כמון,צפון,פריפריה,-1,32.912605,35.33653,2,36.0,True,False,nearest,174.93477009428386,13310001,כמאנה,3,low_1_4,-0.659700978465032,1618.10572455975
7064,כמאנה,צפון,פריפריה,-1,32.911385,35.34817,1,36.0,True,False,within,0.0,13310001,כמאנה,3,low_1_4,-0.659700978465032,1618.10572455975
