socio_unit_id,socio_locality,socio_locality_code,socio_stat_area_code,socio_cluster,stops,active_stops,total_stop_use_count,avg_stop_use_count,median_stop_use_count,avg_proximity_degree,critical_stops,dominant_region,dominant_metro,louvain_communities,socio_population,socio_index_value,active_stop_share,stops_per_1000_residents,stop_use_count_per_1000_residents,stop_use_count_per_stop,critical_stop_share
90000211,באר שבע,9000.0,211.0,5,13,9,2766.0,212.76923076923077,183.0,20.384615384615383,0,דרום,באר שבע,0,3316.75270468559,-0.241248242326845,0.6923076923076923,3.9194963138598937,833.948215702805,212.76923076923077,0.0
90000214,באר שבע,9000.0,214.0,5,11,10,3042.0,276.54545454545456,325.0,24.636363636363637,0,דרום,באר שבע,0,5032.97384089575,-0.0701433945050988,0.9090909090909091,2.1855865632797054,604.414029590624,276.54545454545456,0.0
90000223,באר שבע,9000.0,223.0,5,8,8,5166.0,645.75,580.5,22.75,0,דרום,באר שבע,0,2246.68214318975,-0.329576196169648,1.0,3.560806331349533,2299.390688468961,645.75,0.0
90000224,באר שבע,9000.0,224.0,5,5,5,2141.0,428.2,569.0,22.2,0,דרום,באר שבע,0,2004.54970914201,-0.329030015531482,1.0,2.494325771616862,1068.0702954063402,428.2,0.0
90000226,באר שבע,9000.0,226.0,5,10,10,6404.0,640.4,662.0,22.7,0,דרום,באר שבע,0,1288.30930714298,-0.250583488825605,1.0,7.762111120796376,4970.8559617579995,640.4,0.0
90000412,באר שבע,9000.0,412.0,5,3,3,1106.0,368.6666666666667,255.0,17.333333333333332,0,דרום,באר שבע,0,2501.51597539239,-0.180138094270926,1.0,1.1992727727950718,442.1318955704498,368.6666666666667,0.0
90000413,באר שבע,9000.0,413.0,5,11,11,6049.0,549.9090909090909,611.0,21.454545454545453,0,דרום,באר שבע,0,6616.44363136689,-0.130604234742624,1.0,1.662524554407412,914.2373663282215,549.9090909090909,0.0
90000423,באר שבע,9000.0,423.0,5,13,13,6606.0,508.15384615384613,500.0,20.615384615384617,0,דרום,באר שבע,0,4714.63764481673,-0.0825999966482548,1.0,2.7573699145876445,1401.1681273666136,508.15384615384613,0.0
90000512,באר שבע,9000.0,512.0,5,11,10,4862.0,442.0,330.0,21.545454545454547,0,דרום,באר שבע,0,3416.37924058316,-0.155096173848975,0.9090909090909091,3.2197830584295293,1423.1441118258522,442.0,0.0
90000612,באר שבע,9000.0,612.0,5,15,12,2972.0,198.13333333333333,255.0,15.2,0,דרום,באר שבע,0,4673.75019605419,0.0593549816522878,0.8,3.2094141472652384,635.8919230448192,198.13333333333333,0.0
3680001,בירייה,368.0,1.0,5,9,8,969.0,107.66666666666667,26.0,5.777777777777778,0,צפון,פריפריה,0,849.061804891944,-0.171060511345815,0.8888888888888888,10.599935067324559,1141.2596755819443,107.66666666666667,0.0
7510001,בית מאיר,751.0,1.0,5,3,3,132.0,44.0,34.0,2.0,0,ירושלים,ירושלים,0,817.946716278206,-0.233017178866656,1.0,3.6677205743309296,161.37970527056092,44.0,0.0
26100013,בית שמש,2610.0,13.0,5,14,14,13976.0,998.2857142857143,876.0,29.785714285714285,0,ירושלים,פריפריה,0,5343.38523869194,-0.154509396483107,1.0,2.6200618848562,2615.5703501964463,998.2857142857143,0.0
26100022,בית שמש,2610.0,22.0,5,12,11,9292.0,774.3333333333334,696.0,18.0,0,ירושלים,פריפריה,0,4734.20512580515,-0.284072275145748,0.9166666666666666,2.534744414556636,1962.7370916716886,774.3333333333334,0.0
26100035,בית שמש,2610.0,35.0,5,34,33,19601.0,576.5,467.0,26.176470588235293,0,ירושלים,פריפריה,0,6179.16125127724,-0.331179327903556,0.9705882352941176,5.502364903160952,3172.113366672289,576.5,0.0
7470001,בית שקמה,747.0,1.0,5,4,3,54.0,13.5,17.0,3.0,1,מרכז,פריפריה,0,878.178054309849,0.00975699287398277,0.75,4.554884946588148,61.49094677893999,13.5,0.25
40150001,בני יהודה,4015.0,1.0,5,9,5,656.0,72.88888888888889,81.0,7.555555555555555,0,צפון,פריפריה,0,1129.47671247172,0.0456766944611995,0.5555555555555556,7.9682917767331505,580.7999339485497,72.88888888888889,0.0
10660001,"בני עי""ש",1066.0,1.0,5,18,14,3201.0,177.83333333333334,180.5,8.61111111111111,1,מרכז,פריפריה,0,6893.90791829419,-0.0200238440314052,0.7777777777777778,2.611000932030707,464.3229990794607,177.83333333333334,0.05555555555555555
7460001,ברכיה,746.0,1.0,5,12,5,3978.0,331.5,0.0,3.1666666666666665,0,מרכז,פריפריה,0,1251.64841599406,-0.0517578529987759,0.4166666666666667,9.58735683811783,3178.20879183606,331.5,0.0
62000111,בת ים,6200.0,111.0,5,3,3,2702.0,900.6666666666666,1169.0,16.333333333333332,0,מרכז,תל אביב,1,3924.74630787738,-0.257575122514953,1.0,0.7643806158830403,688.4521413719916,900.6666666666666,0.0
62000114,בת ים,6200.0,114.0,5,4,4,5817.0,1454.25,1649.0,33.5,4,מרכז,תל אביב,1,3306.85022956582,-0.206317032644878,1.0,1.2096102702919171,1759.0757355720207,1454.25,1.0
62000115,בת ים,6200.0,115.0,5,7,7,3001.0,428.7142857142857,364.0,23.571428571428573,1,מרכז,תל אביב,1,2997.83182586438,-0.263577166480611,1.0,2.3350209106481996,1001.056821836464,428.7142857142857,0.14285714285714285
62000212,בת ים,6200.0,212.0,5,13,11,12226.0,940.4615384615385,608.0,25.46153846153846,13,מרכז,תל אביב,1,4113.61267033089,-0.218270917531439,0.8461538461538461,3.1602391965003136,2972.083416647141,940.4615384615385,1.0
62000213,בת ים,6200.0,213.0,5,2,2,1822.0,911.0,911.0,15.5,1,מרכז,תל אביב,1,2764.79953360566,0.00476133848836573,1.0,0.7233797516566196,658.9989537591804,911.0,0.5
62000214,בת ים,6200.0,214.0,5,2,2,2794.0,1397.0,1397.0,25.5,2,מרכז,תל אביב,1,2812.87999108392,-0.00780592437632948,1.0,0.7110150473320821,993.2880211229187,1397.0,1.0
62000215,בת ים,6200.0,215.0,5,3,3,4408.0,1469.3333333333333,1497.0,15.666666666666666,2,מרכז,תל אביב,1,4254.6146351637,-0.0734706179709513,1.0,0.7051167396467559,1036.0515294543,1469.3333333333333,0.6666666666666666
62000217,בת ים,6200.0,217.0,5,6,6,3192.0,532.0,505.0,13.333333333333334,2,מרכז,תל אביב,1,4237.66731179603,-0.0734555978209444,1.0,1.4158732997510957,753.2445954675829,532.0,0.3333333333333333
62000221,בת ים,6200.0,221.0,5,1,1,1971.0,1971.0,1971.0,22.0,1,מרכז,תל אביב,1,2472.91740293713,-0.309593556615615,1.0,0.4043806715146577,797.0343035553902,1971.0,1.0
62000222,בת ים,6200.0,222.0,5,4,3,2967.0,741.75,623.0,22.0,4,מרכז,תל אביב,1,3938.63942750082,-0.207977549609991,0.75,1.0155791291964278,753.3058190814503,741.75,1.0
62000223,בת ים,6200.0,223.0,5,2,2,1707.0,853.5,853.5,29.0,2,מרכז,תל אביב,1,2140.53587558274,-0.154936930951672,1.0,0.9343454705964783,797.4638591540943,853.5,1.0
62000224,בת ים,6200.0,224.0,5,2,2,1707.0,853.5,853.5,17.0,2,מרכז,תל אביב,1,2532.59989752523,-0.211111592447492,1.0,0.7897023141927516,674.0109251635135,853.5,1.0
62000225,בת ים,6200.0,225.0,5,2,2,4230.0,2115.0,2115.0,17.0,2,מרכז,תל אביב,2,1994.27383206494,-0.301292929083094,1.0,1.0028713047541375,2121.0728095550007,2115.0,1.0
62000227,בת ים,6200.0,227.0,5,3,3,1823.0,607.6666666666666,782.0,17.333333333333332,2,מרכז,תל אביב,1,1890.5061189768,-0.327077013294753,1.0,1.5868766410677857,964.2920388888577,607.6666666666666,0.6666666666666666
62000228,בת ים,6200.0,228.0,5,47,36,37180.0,791.063829787234,608.0,20.382978723404257,26,מרכז,תל אביב,4,1751.84338795459,-0.17863807809363,0.7659574468085106,26.828882263771344,21223.358352489755,791.063829787234,0.5531914893617021
62000311,בת ים,6200.0,311.0,5,3,3,2190.0,730.0,710.0,25.0,2,מרכז,תל אביב,1,3497.0317840562,-0.126004502624487,1.0,0.8578703841577059,626.2453804351253,730.0,0.6666666666666666
62000312,בת ים,6200.0,312.0,5,2,2,2852.0,1426.0,1426.0,15.5,2,מרכז,תל אביב,1,2484.23913645862,-0.0776218942520569,1.0,0.805075473873694,1148.0376257438875,1426.0,1.0
62000313,בת ים,6200.0,313.0,5,3,3,2595.0,865.0,848.0,26.666666666666668,3,מרכז,תל אביב,1,3163.91038542589,-0.206640149249755,1.0,0.9481937332419652,820.1875792543,865.0,1.0
62000314,בת ים,6200.0,314.0,5,1,1,1795.0,1795.0,1795.0,26.0,1,מרכז,תל אביב,1,3651.54971903331,-0.14684402880513,1.0,0.27385632866714305,491.5721099575218,1795.0,1.0
62000315,בת ים,6200.0,315.0,5,1,1,3638.0,3638.0,3638.0,26.0,1,מרכז,תל אביב,1,3557.12814663657,-0.135090988831724,1.0,0.2811256605825535,1022.7351531993296,3638.0,1.0
62000316,בת ים,6200.0,316.0,5,2,2,2948.0,1474.0,1474.0,27.0,2,מרכז,תל אביב,1,2308.75841714256,-0.20759065884924,1.0,0.8662664682237756,1276.876774161845,1474.0,1.0
62000321,בת ים,6200.0,321.0,5,2,2,4048.0,2024.0,2024.0,20.0,2,מרכז,תל אביב,1,3053.76255922559,-0.28592252502863,1.0,0.6549297665458261,1325.577847488752,2024.0,1.0
62000322,בת ים,6200.0,322.0,5,4,4,5117.0,1279.25,1054.5,19.0,4,מרכז,תל אביב,1,4969.35327370872,-0.218041964118652,1.0,0.8049337166594168,1029.7114570365588,1279.25,1.0
62000422,בת ים,6200.0,422.0,5,4,4,5659.0,1414.75,1303.5,18.25,4,מרכז,תל אביב,1,2021.42237171166,-0.326066993061731,1.0,1.978804655561895,2799.513886456191,1414.75,1.0
62000511,בת ים,6200.0,511.0,5,9,9,5134.0,570.4444444444445,613.0,31.0,8,מרכז,תל אביב,1,2692.21637174811,-0.244400291951471,1.0,3.342970533291914,1906.978968657854,570.4444444444445,0.8888888888888888
62000513,בת ים,6200.0,513.0,5,2,2,3979.0,1989.5,1989.5,16.0,1,מרכז,תל אביב,1,2808.43884534483,-0.110510555225547,1.0,0.7121394162864291,1416.8013687018506,1989.5,0.5
62000514,בת ים,6200.0,514.0,5,1,1,1532.0,1532.0,1532.0,18.0,1,מרכז,תל אביב,1,3076.11522557352,-0.291865728885745,1.0,0.32508535170803204,498.03075881670503,1532.0,1.0
4850001,ג'ולס,485.0,1.0,5,89,86,14267.0,160.30337078651687,112.0,8.134831460674157,6,צפון,חיפה,0,6630.71542029055,-0.162784599032135,0.9662921348314607,13.422382708154306,2151.653192103792,160.30337078651687,0.06741573033707865
37300002,גבעת זאב,3730.0,2.0,5,22,22,14929.0,678.5909090909091,659.0,17.772727272727273,1,ירושלים,ירושלים,0,4494.68621517373,0.0225656899892815,1.0,4.894668714743561,3321.4776928366646,678.5909090909091,0.045454545454545456
37300003,גבעת זאב,3730.0,3.0,5,40,40,23281.0,582.025,341.0,13.575,0,ירושלים,ירושלים,0,8130.24789943203,-0.234500339808219,1.0,4.9198991832456125,2863.5043221285277,582.025,0.0
1450001,גדיש,145.0,1.0,5,1,1,45.0,45.0,45.0,0.0,0,צפון,פריפריה,0,413.990324598606,-0.280289408553273,1.0,2.4155153890844514,108.6981925088003,45.0,0.0
36060001,גלגל,3606.0,1.0,5,3,3,367.0,122.33333333333333,161.0,0.6666666666666666,0,מרכז,פריפריה,0,222.449263220204,-0.0867804874698477,1.0,13.486221336819085,1649.8144102042013,122.33333333333333,0.0
22000005,דימונה,2200.0,5.0,5,45,40,9852.0,218.93333333333334,177.0,13.977777777777778,0,דרום,פריפריה,0,6053.16311029906,-0.0232053190950098,0.8888888888888888,7.434129756628474,1627.5788080511936,218.93333333333334,0.0
22000006,דימונה,2200.0,6.0,5,52,39,10832.0,208.30769230769232,174.0,26.03846153846154,0,דרום,פריפריה,0,6937.00371694554,-0.0193696687853107,0.75,7.496031733841471,1561.4810719417462,208.30769230769232,0.0
7020001,האון,702.0,1.0,5,4,4,508.0,127.0,127.0,2.5,0,צפון,פריפריה,0,182.856529565393,-0.0812911867114278,1.0,21.87507336766732,2778.1343176937494,127.0,0.0
3070001,הזורעים,307.0,1.0,5,3,3,42.0,14.0,14.0,2.0,0,צפון,פריפריה,0,1108.0835051447,-0.235899427406712,1.0,2.707377184184546,37.90328057858365,14.0,0.0
64000011,הרצלייה,6400.0,11.0,5,10,10,4499.0,449.9,433.5,21.9,0,מרכז,תל אביב,0,3204.91927469104,-0.136962841149548,1.0,3.1202033945032888,1403.7795071870296,449.9,0.0
8150001,זבדיאל,815.0,1.0,5,11,11,2987.0,271.54545454545456,65.0,2.727272727272727,2,מרכז,פריפריה,0,615.005487773625,-0.126234202493067,1.0,17.886019261097957,4856.8672302636,271.54545454545456,0.18181818181818182
8160001,זנוח,816.0,1.0,5,5,5,981.0,196.2,53.0,14.6,0,ירושלים,פריפריה,0,538.583199648448,0.0174964130466613,1.0,9.283616724887953,1821.4456014230166,196.2,0.0
20640001,זרועה,2064.0,1.0,5,6,6,167.0,27.833333333333332,28.0,3.6666666666666665,0,דרום,פריפריה,0,503.904809417899,-0.221049480905246,1.0,11.907010784300873,331.411800163041,27.833333333333332,0.0
8180001,זרחיה,818.0,1.0,5,7,7,271.0,38.714285714285715,20.0,3.142857142857143,0,מרכז,פריפריה,0,755.189831775141,-0.0907044492121255,1.0,9.269192599622107,358.850170642513,38.714285714285715,0.0
37640001,חגי,3764.0,1.0,5,3,2,228.0,76.0,114.0,2.0,0,דרום,פריפריה,0,701.486342560931,-0.165609082280108,0.6666666666666666,4.276633510850456,325.02414682463467,76.0,0.0
65000032,חדרה,6500.0,32.0,5,19,19,8221.0,432.6842105263158,184.0,15.736842105263158,0,מרכז,פריפריה,0,6182.73256329194,0.00893027440205577,1.0,3.0730748589720047,1329.670969242571,432.6842105263158,0.0
65000045,חדרה,6500.0,45.0,5,41,26,12371.0,301.7317073170732,131.0,37.1219512195122,0,מרכז,פריפריה,0,4086.80942784375,-0.0859191802082413,0.6341463414634146,10.03227596585831,3027.0557554544666,301.7317073170732,0.0
65000051,חדרה,6500.0,51.0,5,13,10,12857.0,989.0,701.0,29.923076923076923,0,מרכז,פריפריה,0,4874.05982591436,-0.176062266507043,0.7692307692307693,2.6671810491290464,2637.8420575886266,989.0,0.0
65000052,חדרה,6500.0,52.0,5,12,8,18023.0,1501.9166666666667,1437.0,31.75,0,מרכז,פריפריה,0,4299.90867109815,-0.342367493591759,0.6666666666666666,2.7907569480854413,4191.484372945326,1501.9166666666667,0.0
65000053,חדרה,6500.0,53.0,5,6,5,9316.0,1552.6666666666667,1557.5,36.666666666666664,0,מרכז,פריפריה,0,4295.7007168974,-0.166257865387585,0.8333333333333334,1.3967453496931561,2168.6799462902404,1552.6666666666667,0.0
65000061,חדרה,6500.0,61.0,5,44,27,18896.0,429.45454545454544,182.0,18.636363636363637,0,מרכז,פריפריה,0,3563.46998673371,-0.00218238617479583,0.6136363636363636,12.347515248846129,5302.696548686283,429.45454545454544,0.0
65000064,חדרה,6500.0,64.0,5,22,17,10133.0,460.59090909090907,399.5,13.772727272727273,0,מרכז,פריפריה,0,6140.62597365327,-0.0003621292471979,0.7727272727272727,3.5826966329479015,1650.157499166413,460.59090909090907,0.0
66000212,חולון,6600.0,212.0,5,7,7,7835.0,1119.2857142857142,957.0,27.285714285714285,6,מרכז,תל אביב,1,3703.42167125753,-0.236222764325953,1.0,1.8901439321175348,2115.6111011629837,1119.2857142857142,0.8571428571428571
66000215,חולון,6600.0,215.0,5,8,8,5762.0,720.25,589.0,23.625,7,מרכז,תל אביב,1,2431.71896936167,0.0343607415700194,1.0,3.289853844459671,2369.517231472078,720.25,0.875
66000216,חולון,6600.0,216.0,5,4,4,4172.0,1043.0,1020.0,24.75,4,מרכז,תל אביב,1,3219.66298909728,-0.138491646089981,1.0,1.2423660530761043,1295.7877933583768,1043.0,1.0
66000223,חולון,6600.0,223.0,5,9,9,7183.0,798.1111111111111,513.0,20.77777777777778,8,מרכז,תל אביב,1,2863.2493807963,-0.0836686502322688,1.0,3.14328191612042,2508.6882226103307,798.1111111111111,0.8888888888888888
66000521,חולון,6600.0,521.0,5,6,6,5095.0,849.1666666666666,771.5,14.0,5,מרכז,תל אביב,1,4446.47309981183,0.0552507253778796,1.0,1.3493840770686127,1145.8519787774303,849.1666666666666,0.8333333333333334
66000614,חולון,6600.0,614.0,5,4,3,2610.0,652.5,616.0,14.75,4,מרכז,תל אביב,1,4712.13869355063,0.0257190473556333,0.75,0.8488714488549935,553.8886203778833,652.5,1.0
66000622,חולון,6600.0,622.0,5,3,3,4024.0,1341.3333333333333,1482.0,14.0,3,מרכז,תל אביב,2,4239.71165945393,-0.0855734929063216,1.0,0.7075952897198666,949.1211486109144,1341.3333333333333,1.0
66000623,חולון,6600.0,623.0,5,2,2,1198.0,599.0,599.0,12.0,2,מרכז,תל אביב,1,3820.99709216624,0.0618304428598619,1.0,0.5234235859797891,313.5307280018937,599.0,1.0
66000624,חולון,6600.0,624.0,5,6,6,6938.0,1156.3333333333333,1297.0,14.333333333333334,6,מרכז,תל אביב,2,3391.53576737213,-0.095634078157801,1.0,1.7691100467588436,2045.680917402143,1156.3333333333333,1.0
66000626,חולון,6600.0,626.0,5,24,21,34964.0,1456.8333333333333,1467.0,18.916666666666668,17,מרכז,תל אביב,2,3855.0028653554,-0.29806605678754,0.875,6.225676306413691,9069.772765727012,1456.8333333333333,0.7083333333333334
12390001,חולית,1239.0,1.0,5,6,6,490.0,81.66666666666667,78.0,1.3333333333333333,0,דרום,פריפריה,0,202.239405259578,-0.0968576922216514,1.0,29.667808765056886,2422.871049146312,81.66666666666667,0.0
4960001,חורפיש,496.0,1.0,5,49,47,3452.0,70.44897959183673,62.0,14.653061224489797,0,צפון,פריפריה,0,6581.07846775268,-0.288219952132669,0.9591836734693877,7.445588172227434,524.5340891944716,70.44897959183673,0.0
40000112,חיפה,4000.0,112.0,5,13,12,4669.0,359.15384615384613,395.0,19.153846153846153,0,צפון,חיפה,0,5900.40281695704,-0.190516231965654,0.9230769230769231,2.2032394064079117,791.3019068091185,359.15384615384613,0.0
40000135,חיפה,4000.0,135.0,5,38,31,41101.0,1081.6052631578948,942.0,15.789473684210526,1,צפון,חיפה,0,4621.35923437784,-0.0306062666194725,0.8157894736842105,8.222689055921409,8893.703760195414,1081.6052631578948,0.02631578947368421
40000333,חיפה,4000.0,333.0,5,7,7,7042.0,1006.0,1057.0,32.57142857142857,0,צפון,חיפה,0,996.740182975023,-0.180777528144694,1.0,7.022893347298121,7065.0307073819085,1006.0,0.0
40000414,חיפה,4000.0,414.0,5,15,13,15286.0,1019.0666666666667,940.0,25.466666666666665,0,צפון,חיפה,0,4487.54032416738,-0.142613975580055,0.8666666666666667,3.3425883482803256,3406.3203661208704,1019.0666666666667,0.0
40000423,חיפה,4000.0,423.0,5,19,19,23224.0,1222.3157894736842,1176.0,28.36842105263158,0,צפון,חיפה,0,4548.65932228534,-0.098020012162992,1.0,4.177054963626954,5105.6802355406535,1222.3157894736842,0.0
40000424,חיפה,4000.0,424.0,5,13,13,9271.0,713.1538461538462,832.0,23.307692307692307,0,צפון,חיפה,0,3418.93926121028,-0.338621007739991,1.0,3.802348917833098,2711.6597551715886,713.1538461538462,0.0
40000612,חיפה,4000.0,612.0,5,10,10,11108.0,1110.8,1244.0,25.4,0,צפון,חיפה,0,1786.0093970596,-0.11310320321985,1.0,5.599074683741038,6219.452158699544,1110.8,0.0
40000621,חיפה,4000.0,621.0,5,15,15,18594.0,1239.6,1558.0,34.2,0,צפון,חיפה,0,3476.58155161905,-0.0341229913539165,1.0,4.3145830975874775,5348.357207769437,1239.6,0.0
40000623,חיפה,4000.0,623.0,5,10,10,2885.0,288.5,275.5,38.4,0,צפון,חיפה,0,3518.60268087561,0.0401041833708282,1.0,2.842037282115491,819.9277558903192,288.5,0.0
40000644,חיפה,4000.0,644.0,5,4,4,1504.0,376.0,162.0,19.25,0,צפון,חיפה,0,815.796679732308,-0.0693432082234699,1.0,4.903182495560711,1843.5966183308271,376.0,0.0
40000714,חיפה,4000.0,714.0,5,12,12,8774.0,731.1666666666666,321.5,35.166666666666664,0,צפון,חיפה,0,4886.0179079275,-0.27266525685693,1.0,2.4559877237719814,1795.7363573646137,731.1666666666666,0.0
40000722,חיפה,4000.0,722.0,5,10,10,13401.0,1340.1,1035.0,36.3,0,צפון,חיפה,0,3751.03035001843,-0.0210320876375696,1.0,2.665934174579757,3572.6183873543323,1340.1,0.0
40000732,חיפה,4000.0,732.0,5,9,9,7377.0,819.6666666666666,809.0,28.77777777777778,0,צפון,חיפה,0,3877.72150649556,0.0141302521184546,1.0,2.3209505852661483,1902.405829723153,819.6666666666666,0.0
40000733,חיפה,4000.0,733.0,5,16,15,12107.0,756.6875,714.0,26.75,0,צפון,חיפה,0,2472.95352270407,-0.138765660442745,0.9375,6.469996242592007,4895.765281816339,756.6875,0.0
40000812,חיפה,4000.0,812.0,5,19,13,26549.0,1397.3157894736842,1700.0,14.0,0,צפון,חיפה,0,3451.93726727433,-0.311385938167732,0.6842105263157895,5.5041556462011,7691.043592157526,1397.3157894736842,0.0
40000945,חיפה,4000.0,945.0,5,13,8,12542.0,964.7692307692307,174.0,11.538461538461538,0,צפון,חיפה,0,656.680125380691,-0.126326882080256,0.6153846153846154,19.796548574488426,19099.10094009491,964.7692307692307,0.0
8200001,חלץ,820.0,1.0,5,10,10,789.0,78.9,81.0,1.8,0,מרכז,פריפריה,0,483.705884749234,-0.212908168997828,1.0,20.673719951090252,1631.1565041410208,78.9,0.0
36460001,חמדת,3646.0,1.0,5,3,1,54.0,18.0,0.0,0.6666666666666666,0,מרכז,פריפריה,0,342.142497341745,-0.118018307247531,0.3333333333333333,8.768276444195955,157.8289759955272,18.0,0.0
3970001,חצרים,397.0,1.0,5,9,7,422.0,46.888888888888886,45.0,1.7777777777777777,1,דרום,באר שבע,0,857.162018052776,-0.24631858523685,0.7777777777777778,10.499765284100425,492.3223277655978,46.888888888888886,0.1111111111111111
12470001,חריש,1247.0,1.0,5,185,136,51058.0,275.9891891891892,125.0,23.183783783783785,0,מרכז,פריפריה,0,27000.7811978139,-0.182033165303213,0.7351351351351352,6.851653611228789,1890.9823247682136,275.9891891891892,0.0
37170001,חרמש,3717.0,1.0,5,1,1,76.0,76.0,76.0,0.0,0,מרכז,פריפריה,0,235.419234643768,-0.181460278199151,1.0,4.247741275317548,322.8283369241336,76.0,0.0
67000011,טבריה,6700.0,11.0,5,18,18,8417.0,467.6111111111111,223.0,22.555555555555557,0,צפון,פריפריה,0,6630.7946402561,-0.070639182480905,1.0,2.714606766845186,1269.3802864742183,467.6111111111111,0.0
67000021,טבריה,6700.0,21.0,5,31,30,19568.0,631.2258064516129,340.0,30.161290322580644,0,צפון,פריפריה,0,5058.54814240523,-0.348946471270611,0.967741935483871,6.128240579570757,3868.3036019690508,631.2258064516129,0.0
67000025,טבריה,6700.0,25.0,5,40,40,19516.0,487.9,408.5,44.1,0,צפון,פריפריה,0,2995.60398658041,-0.168753244662294,1.0,13.352899842299061,6514.879833057712,487.9,0.0
67000031,טבריה,6700.0,31.0,5,32,32,18393.0,574.78125,468.0,33.78125,0,צפון,פריפריה,0,3126.87049184924,-0.26247461903408,1.0,10.233874438808341,5882.239142281307,574.78125,0.0
21000007,טירת כרמל,2100.0,7.0,5,33,29,19984.0,605.5757575757576,472.0,21.0,0,צפון,חיפה,0,5305.26269793546,-0.00822608721757151,0.8787878787878788,6.220238634524533,3766.8257234041894,605.5757575757576,0.0
37880001,טלמון,3788.0,1.0,5,15,13,584.0,38.93333333333333,44.0,2.8,1,מרכז,פריפריה,0,5141.52831900273,-0.104417682083876,0.8666666666666667,2.917420476818351,113.58490389746113,38.93333333333333,0.06666666666666667
12140001,טפחות,1214.0,1.0,5,62,57,12406.0,200.09677419354838,132.0,19.322580645161292,1,צפון,פריפריה,0,521.32392682745,-0.275335263370771,0.9193548387096774,118.92797703973602,23797.104567015565,200.09677419354838,0.016129032258064516
26600004,יבנה,2660.0,4.0,5,19,19,4076.0,214.52631578947367,196.0,23.105263157894736,0,מרכז,תל אביב,0,4625.97078037337,-0.344468410691384,1.0,4.1072460035008,881.1123531720664,214.52631578947367,0.0
26600007,יבנה,2660.0,7.0,5,38,34,10864.0,285.89473684210526,190.5,17.236842105263158,1,מרכז,תל אביב,0,4338.18210596309,-0.294045727472451,0.8947368421052632,8.759429427309364,2504.2747710076032,285.89473684210526,0.02631578947368421
7980001,יגל,798.0,1.0,5,16,11,1762.0,110.125,42.0,3.3125,1,מרכז,תל אביב,0,919.440205303319,0.0552969294648374,0.6875,17.401892921053715,1916.3834579310403,110.125,0.0625
11340001,יד השמונה,1134.0,1.0,5,3,3,534.0,178.0,187.0,4.666666666666667,0,ירושלים,ירושלים,0,293.850149348772,-0.0439150933748047,1.0,10.209285265461231,1817.252777252099,178.0,0.0
94000003,יהוד,9400.0,3.0,5,10,9,2220.0,222.0,256.5,9.5,3,מרכז,תל אביב,1,2427.27943303512,-0.0948364575219423,0.9,4.119838805495829,914.6042148200739,222.0,0.3
40070001,יונתן,4007.0,1.0,5,4,4,348.0,87.0,86.5,1.5,0,צפון,פריפריה,0,802.31347204789,-0.163565300427848,1.0,4.985582492825499,433.7456768758184,87.0,0.0
35660001,יפית,3566.0,1.0,5,8,6,1105.0,138.125,153.0,2.0,2,מרכז,פריפריה,0,221.030603187466,0.00514828154304948,0.75,36.19408301218289,4999.307716057761,138.125,0.25
2400001,יקנעם עילית,240.0,1.0,5,21,21,10763.0,512.5238095238095,486.0,18.19047619047619,0,צפון,חיפה,0,2079.35576366407,0.0265533455543306,1.0,10.099281886710683,5176.122426031766,512.5238095238095,0.0
30000121,ירושלים,3000.0,121.0,5,15,15,22548.0,1503.2,1979.0,24.2,0,ירושלים,ירושלים,0,5528.25760331817,-0.12723691536981,1.0,2.7133323148683774,4078.681135710145,1503.2,0.0
30000122,ירושלים,3000.0,122.0,5,9,9,12846.0,1427.3333333333333,2025.0,20.444444444444443,0,ירושלים,ירושלים,0,3257.24325572052,-0.259783048125792,1.0,2.7630727254385397,3943.825803442609,1427.3333333333333,0.0
30000431,ירושלים,3000.0,431.0,5,8,7,17181.0,2147.625,2151.0,12.75,0,ירושלים,ירושלים,0,5303.15718269867,-0.340408518869628,0.875,1.508535335535531,3239.768199979495,2147.625,0.0
30000542,ירושלים,3000.0,542.0,5,12,10,15850.0,1320.8333333333333,1383.5,35.916666666666664,0,ירושלים,ירושלים,0,3025.23796510797,-0.342964185132613,0.8333333333333334,3.9666301092356298,5239.25726928206,1320.8333333333333,0.0
30000846,ירושלים,3000.0,846.0,5,2,2,2752.0,1376.0,1376.0,18.0,0,ירושלים,ירושלים,0,1225.87934178654,0.00253418543191408,1.0,1.6314819344987839,2244.9191418703267,1376.0,0.0
30000848,ירושלים,3000.0,848.0,5,10,6,13750.0,1375.0,1157.0,25.9,0,ירושלים,ירושלים,0,1383.78282258171,-0.110076347405068,0.6,7.226567519708835,9936.530339599649,1375.0,0.0
30000854,ירושלים,3000.0,854.0,5,2,2,4173.0,2086.5,2086.5,31.0,0,ירושלים,ירושלים,0,1768.63876629793,0.00539384396168135,1.0,1.1308131644012018,2359.4416675231078,2086.5,0.0
30000855,ירושלים,3000.0,855.0,5,1,1,1200.0,1200.0,1200.0,22.0,0,ירושלים,ירושלים,0,1652.3822600714,0.0650118920454959,1.0,0.6051868409412661,726.2242091295193,1200.0,0.0
30000862,ירושלים,3000.0,862.0,5,2,2,1695.0,847.5,847.5,22.5,0,ירושלים,ירושלים,0,1551.36046596741,0.00612552461137164,1.0,1.289191031919731,1092.589399551972,847.5,0.0
