socio_unit_id,socio_cluster,population,stops,total_stop_use,community,city,region,metro,stop_use_per_1000,stops_per_1000
70001.0,7.0,880.167844538042,7,266.0,56,שחר,מרכז,פריפריה,302.215085055295,7.95302855408671
100001.0,4.0,453.946611360776,2,181.0,1,תירוש,מרכז,פריפריה,398.72530264610674,4.405804449128251
110001.0,8.0,577.835020693844,9,381.0,56,"ניר ח""ן",מרכז,פריפריה,659.3577515300277,15.57537995740223
150001.0,5.0,360.247492325833,12,288.0,1,נועם,מרכז,פריפריה,799.4503948954979,33.31043312064574
160001.0,7.0,616.587080348915,2,60.0,1,בית ניר,מרכז,פריפריה,97.30985599965399,3.243661866655133
180001.0,7.0,779.722855680161,12,1547.0,1,שדה משה,מרכז,פריפריה,1984.0382883871403,15.390083684968122
210001.0,7.0,1220.19502963532,4,324.0,66,באר אורה,דרום,פריפריה,265.53132255983206,3.2781644760473094
230001.0,6.0,218.637193905019,5,237.0,1,אמציה,דרום,פריפריה,1083.9875675634505,22.86893602454537
240001.0,9.0,800.152931634151,4,510.0,1,לכיש,מרכז,פריפריה,637.3781558963083,4.9990443599710455
260001.0,7.0,3236.96429296127,44,11203.0,52,ראש פינה,צפון,פריפריה,3460.9587830056557,13.592982812840209
270001.0,5.0,390.324677046335,3,270.0,1,שדות מיכה,מרכז,פריפריה,691.7318219364045,7.685909132626716
280001.0,8.0,15397.9678703347,39,10805.0,55,מזכרת בתיה,מרכז,תל אביב,701.7159725873058,2.5328017520504327
290001.0,7.0,1803.50498710932,17,2521.0,52,יסוד המעלה,צפון,פריפריה,1397.833672775527,9.426089820382371
310001.0,3.0,5223.91350576286,15,6974.0,59,אופקים,דרום,באר שבע,1335.0144469862487,2.8714104824768754
310002.0,3.0,2618.83261355146,21,10667.0,59,אופקים,דרום,באר שבע,4073.1889257840858,8.018840108884016
310003.0,2.0,2972.96619741897,11,6393.0,59,אופקים,דרום,באר שבע,2150.3776280908237,3.7000084325041547
310004.0,3.0,2917.76033094383,34,17525.0,59,אופקים,דרום,באר שבע,6006.319235388006,11.652773409597273
310006.0,2.0,6704.06189888167,51,23251.0,59,אופקים,דרום,באר שבע,3468.1959013353667,7.607328328592477
310007.0,5.0,13523.8133777345,42,21734.0,59,אופקים,דרום,באר שבע,1607.0910913176817,3.1056329177943605
320001.0,3.0,753.115391422572,8,1274.0,56,עוצם,מרכז,פריפריה,1691.6398396712098,10.622542164340405
330001.0,8.0,647.547713428945,3,704.0,40,בת שלמה,צפון,חיפה,1087.1785744900935,4.632863243565739
350001.0,7.0,446.985863329535,8,553.0,52,גדות,צפון,פריפריה,1237.1755918202437,17.897657747851625
360001.0,6.0,632.485095654592,2,179.0,56,שדה דוד,מרכז,פריפריה,283.01062148309364,3.1621298489731133
370001.0,5.0,520.378178780545,3,120.0,1,איתן,מרכז,פריפריה,230.60152191855582,5.765038047963895
390001.0,6.0,422.408185684351,5,285.0,1,גפן,מרכז,פריפריה,674.7028340330726,11.836891825141626
410001.0,7.0,3460.94857206843,19,1694.0,41,אליכין,מרכז,פריפריה,489.46118808913235,5.4898244236679545
430001.0,7.0,1692.50109904666,13,494.0,52,מטולה,צפון,פריפריה,291.87573365728196,7.6809403594021575
440001.0,6.0,342.782822204463,3,200.0,56,זוהר,מרכז,פריפריה,583.459809081985,8.751897136229775
460001.0,2.0,4446.61962797757,26,2481.0,54,יבנאל,צפון,פריפריה,557.9519292340323,5.847138315229681
470001.0,8.0,4424.29839738504,11,4256.0,42,כפר תבור,צפון,פריפריה,961.9604325321927,2.486269914909333
480001.0,6.0,1064.14862917766,14,1280.0,54,מנחמיה,צפון,פריפריה,1202.8394952584235,13.156056979389009
490001.0,7.0,485.583221729745,15,7618.0,63,אילנייה,צפון,פריפריה,15688.35095426723,30.8906884108701
520001.0,7.0,860.060728233197,4,172.0,1,לוזית,מרכז,פריפריה,199.9858781522738,4.6508343756342745
530001.0,8.0,10454.426267749,31,5391.0,62,עתלית,צפון,חיפה,515.6667484117008,2.9652511965799895
550001.0,6.0,578.429556407826,2,136.0,56,נוגה,מרכז,פריפריה,235.11938228846697,3.4576379748303965
570001.0,5.0,700.693194123214,1,33.0,54,כנרת (קבוצה),צפון,פריפריה,47.09621882554933,1.4271581462287677
580001.0,8.0,127.991946700813,2,1478.0,54,מצפה,צפון,פריפריה,11547.60153351595,15.625983130603451
590001.0,7.0,1505.19835007314,2,43.0,1,נחושה,מרכז,פריפריה,28.567663522824457,1.3287285359453234
620001.0,6.0,523.185986167817,14,4941.0,54,דגניה א',צפון,פריפריה,9444.060297163858,26.759126525054445
630001.0,9.0,687.008824413642,12,2360.0,54,כנרת (מושבה),צפון,פריפריה,3435.181494232256,17.467024546943673
640001.0,7.0,1139.47194445417,7,686.0,28,"יד רמב""ם",מרכז,תל אביב,602.0332517520718,6.1431964464497115
650001.0,5.0,1878.41454091871,27,3441.0,63,מגדל,צפון,פריפריה,1831.8640135297549,14.373823994566516
660001.0,7.0,1274.17342752164,4,576.0,42,מרחביה (קיבוץ),צפון,פריפריה,452.0577713823164,3.139290079043864
670001.0,8.0,808.75311422757,1,43.0,56,אור הנר,מרכז,פריפריה,53.168265127570805,1.2364712820365305
690001.0,6.0,392.694609740997,1,75.0,56,ניר עוז,דרום,פריפריה,190.98810663448242,2.546508088459766
700122.0,4.0,3012.37224156028,12,6976.0,36,אשדוד,מרכז,פריפריה,2315.782858358411,3.983571430662405
700123.0,4.0,3776.22971722928,16,4371.0,36,אשדוד,מרכז,פריפריה,1157.5037344939701,4.23703037106006
700125.0,3.0,2358.19580893805,6,5304.0,36,אשדוד,מרכז,פריפריה,2249.1770954289473,2.544317981254465
700126.0,3.0,3706.28194407367,8,6298.0,36,אשדוד,מרכז,פריפריה,1699.277090905207,2.1584974162022315
700131.0,3.0,2085.36494209294,3,3475.0,36,אשדוד,מרכז,פריפריה,1666.3749974200568,1.4385971200748693
700132.0,3.0,1727.72069247391,4,3201.0,36,אשדוד,מרכז,פריפריה,1852.7300239811984,2.3151890334035596
700133.0,2.0,3964.75207737573,32,27397.0,36,אשדוד,מרכז,פריפריה,6910.142037969264,8.071122576012574
700141.0,2.0,6005.62559676729,14,8633.0,36,אשדוד,מרכז,פריפריה,1437.4855476583446,2.3311476505521633
700142.0,2.0,3356.27382747588,6,9873.0,36,אשדוד,מרכז,פריפריה,2941.65509356699,1.787696805570945
700143.0,2.0,4649.63590482025,6,6776.0,36,אשדוד,מרכז,פריפריה,1457.3184091630403,1.2904236208645574
700144.0,2.0,7234.94180657168,6,10679.0,36,אשדוד,מרכז,פריפריה,1476.0312225732064,0.8293086745424889
700211.0,2.0,7622.49969669276,5,6558.0,36,אשדוד,מרכז,פריפריה,860.3476892029757,0.6559527975015064
700212.0,2.0,7242.26394731146,7,9572.0,36,אשדוד,מרכז,פריפריה,1321.686156378408,0.9665485890773982
700213.0,2.0,4715.02606034391,9,11353.0,36,אשדוד,מרכז,פריפריה,2407.833987490606,1.908791146605783
700221.0,2.0,4031.83710893587,8,3181.0,36,אשדוד,מרכז,פריפריה,788.9703661266134,1.9842071452414043
700222.0,2.0,4113.1074749286,9,7268.0,36,אשדוד,מרכז,פריפריה,1767.033816719357,2.188126630500029
700223.0,2.0,4016.79046229254,12,3830.0,36,אשדוד,מרכז,פריפריה,953.4975836937406,2.9874597922519284
700231.0,5.0,3226.10589957179,5,2531.0,36,אשדוד,מרכז,פריפריה,784.5371723029758,1.549856128611173
700232.0,5.0,3123.89847459313,5,2375.0,36,אשדוד,מרכז,פריפריה,760.2679854406377,1.6005641798750267
700233.0,6.0,3722.05533137687,8,3245.0,36,אשדוד,מרכז,פריפריה,871.8301344541278,2.1493501003491593
700234.0,3.0,3896.55297841861,6,2021.0,36,אשדוד,מרכז,פריפריה,518.6635498589344,1.5398225131883259
700241.0,5.0,5790.40163559109,5,3880.0,36,אשדוד,מרכז,פריפריה,670.074416971583,0.8634979600149265
700242.0,4.0,2433.34074102985,4,3522.0,36,אשדוד,מרכז,פריפריה,1447.3928540354782,1.6438306121924795
700243.0,6.0,3111.37991979909,5,4765.0,36,אשדוד,מרכז,פריפריה,1531.4748191560252,1.6070040075089458
700244.0,7.0,2268.98092267534,4,3814.0,36,אשדוד,מרכז,פריפריה,1680.9308363434534,1.7629059636533335
700311.0,7.0,2379.99388079937,6,2042.0,36,אשדוד,מרכז,פריפריה,857.9853992373091,2.5210148851243166
700312.0,7.0,1616.02175126651,20,8355.0,36,אשדוד,מרכז,פריפריה,5170.103678030331,12.376071042562133
700313.0,7.0,2523.10635693843,9,2045.0,36,אשדוד,מרכז,פריפריה,810.5088374005087,3.567031558241848
700314.0,7.0,6189.38740722558,8,3780.0,36,אשדוד,מרכז,פריפריה,610.7227987679642,1.2925350238475433
700315.0,7.0,4029.16300171147,2,282.0,36,אשדוד,מרכז,פריפריה,69.98972240145527,0.4963810099393991
700316.0,7.0,6040.7482344706,8,7047.0,36,אשדוד,מרכז,פריפריה,1166.5773388447774,1.324339252271636
700317.0,7.0,5051.44259219048,5,2883.0,36,אשדוד,מרכז,פריפריה,570.728053894369,0.9898162571875981
700321.0,4.0,4762.61982206263,9,11074.0,36,אשדוד,מרכז,פריפריה,2325.1908432204004,1.8897162352342065
700322.0,2.0,4354.76298674581,7,10763.0,36,אשדוד,מרכז,פריפריה,2471.546679522709,1.6074353578610947
700323.0,3.0,5471.90642034031,11,9143.0,36,אשדוד,מרכז,פריפריה,1670.8984579877695,2.010268296824397
700331.0,6.0,2656.33716356598,4,1262.0,36,אשדוד,מרכז,פריפריה,475.09029249353176,1.5058329397576284
700332.0,5.0,1731.82888847227,4,1723.0,36,אשדוד,מרכז,פריפריה,994.9019856805493,2.3096970068033644
700333.0,5.0,4903.58716711774,39,25782.0,36,אשדוד,מרכז,פריפריה,5257.783561570559,7.9533612171767825
700342.0,6.0,4111.39522081265,13,9868.0,36,אשדוד,מרכז,פריפריה,2400.1584547372972,3.1619436473028846
700343.0,6.0,3108.7041678809,7,3563.0,36,אשדוד,מרכז,פריפריה,1146.1367205065314,2.2517420835098845
700411.0,6.0,4198.88595186371,6,3145.0,36,אשדוד,מרכז,פריפריה,749.008197901652,1.4289504570460767
700412.0,6.0,3437.5396410278,5,3955.0,36,אשדוד,מרכז,פריפריה,1150.5321866826482,1.4545286810147258
700413.0,6.0,2444.09644257929,4,3242.0,36,אשדוד,מרכז,פריפריה,1326.4615681771834,1.636596629459819
700415.0,7.0,7019.75240301595,6,2162.0,36,אשדוד,מרכז,פריפריה,307.9880707859615,0.8547310012561374
700421.0,7.0,6798.33683511225,10,4986.0,36,אשדוד,מרכז,פריפריה,733.4146749316922,1.4709480042753553
700422.0,7.0,9317.62075301198,10,3233.0,36,אשדוד,מרכז,פריפריה,346.9769896950262,1.0732353532169077
700423.0,6.0,4457.46617181046,7,3308.0,36,אשדוד,מרכז,פריפריה,742.1256544626589,1.5703989060576216
700424.0,6.0,2475.64838670128,2,881.0,36,אשדוד,מרכז,פריפריה,355.8663680725289,0.8078691670204969
700425.0,7.0,5285.9986043051,7,3904.0,36,אשדוד,מרכז,פריפריה,738.5548677255509,1.3242530927456087
700426.0,7.0,3770.81159510389,8,3300.0,36,אשדוד,מרכז,פריפריה,875.1431666023298,2.1215591917632235
700432.0,7.0,4428.36405577634,20,6029.0,36,אשדוד,מרכז,פריפריה,1361.4508482282067,4.516340514938487
700433.0,7.0,5514.01455989707,13,9386.0,36,אשדוד,מרכז,פריפריה,1702.2080551370918,2.3576288852314295
700434.0,7.0,5826.74718723674,4,6405.0,36,אשדוד,מרכז,פריפריה,1099.2411021418436,0.686489369019106
710001.0,7.0,630.121128848987,6,200.0,56,אשבול,דרום,באר שבע,317.39929172876765,9.52197875186303
720001.0,3.0,947.520571268306,2,3635.0,41,גן שמואל,מרכז,פריפריה,3836.3283185866476,2.1107721147656933
740001.0,7.0,665.453627205347,6,1023.0,62,עין הוד,צפון,חיפה,1537.2972032569908,9.016405884205225
760001.0,5.0,688.886845054532,7,820.0,52,כפר גלעדי,צפון,פריפריה,1190.3261121717153,10.161320469758547
770001.0,7.0,1110.62981758702,1,31.0,52,איילת השחר,צפון,פריפריה,27.912090517568956,0.9003900166957729
780001.0,7.0,454.918483794894,5,491.0,69,קריית ענבים,ירושלים,ירושלים,1079.3142452777845,10.990980094478457
790001.0,7.0,688.374488728943,3,697.0,54,דגניה ב',צפון,פריפריה,1012.5302599272435,4.358092940863315
800001.0,7.0,1248.03341477487,15,7118.0,42,נהלל,צפון,חיפה,5703.3729351581505,12.018908967037406
820001.0,6.0,779.756636218355,3,634.0,42,עין חרוד (מאוחד),צפון,פריפריה,813.0741959116347,3.8473542393295013
840001.0,6.0,564.324068466433,4,1130.0,42,תל יוסף,צפון,פריפריה,2002.3955438774883,7.088125819035357
850001.0,8.0,1157.88558828032,5,804.0,42,כפר יחזקאל,צפון,פריפריה,694.3691225953445,4.318215936538212
860001.0,3.0,605.47168704407,1,65.0,42,גבע,צפון,פריפריה,107.35431794892318,1.651604891521895
890001.0,4.0,539.983768624679,3,186.0,42,עין חרוד (איחוד),צפון,פריפריה,344.4547981020539,5.555722550033128
900001.0,7.0,757.297297873177,4,347.0,23,חפצי-בה,צפון,פריפריה,458.2084222068773,5.281941466361698
920001.0,7.0,645.397399723561,5,1872.0,42,גיניגר,צפון,פריפריה,2900.5384911712104,7.747164773427378
940001.0,8.0,530.830283709579,2,1851.0,42,בלפוריה,צפון,פריפריה,3486.9902053528945,3.7676825557567737
950001.0,2.0,1332.71109005006,2,303.0,23,בית אלפא,צפון,פריפריה,227.3561031060517,1.5007003505349947
960001.0,4.0,1630.16902589258,30,18599.0,72,יגור,צפון,חיפה,11409.246344756388,18.402999642060948
970001.0,8.0,663.132402791421,6,969.0,42,מרחביה (מושב),צפון,פריפריה,1461.2466468552063,9.047966853592609
980001.0,9.0,323.941315138328,4,1037.0,32,"כפר מל""ל",מרכז,תל אביב,3201.197104349548,12.347915542331913
990001.0,3.0,5174.85337920963,41,5995.0,16,מצפה רמון,דרום,פריפריה,1158.4869291341417,7.922929790575448
1030001.0,8.0,1527.74835520825,3,2839.0,42,תל עדשים,צפון,פריפריה,1858.290333170093,1.9636741808771674
1040001.0,7.0,791.793091581084,3,2975.0,42,מזרע,צפון,פריפריה,3757.294717057207,3.7888686222425614
1060001.0,4.0,351.078555750308,2,1934.0,42,כפר גדעון,צפון,פריפריה,5508.738623658598,5.696730738013028
1070001.0,2.0,405.880397367287,3,2164.0,71,כפר סילבר,מרכז,פריפריה,5331.6198910729,7.391339959897735
1120001.0,8.0,546.094914063718,12,7675.0,60,כפר חסידים א',צפון,חיפה,14054.333417770096,21.974202086415787
1130001.0,4.0,278.144467860533,2,98.0,42,אדירים,צפון,פריפריה,352.33488824641694,7.1905079233962645
1150001.0,9.0,824.340077503432,7,1290.0,35,חופית,מרכז,פריפריה,1564.888127126913,8.491640999913482
1220001.0,8.0,8070.61366800022,25,7691.0,60,רמת ישי,צפון,חיפה,952.9634692457925,3.0976578768878964
1260001.0,7.0,849.327173482101,19,5653.0,45,שריד,צפון,פריפריה,6655.856749317974,22.3706489009449
1270001.0,3.0,536.340612974504,3,2420.0,6,רמת רחל,ירושלים,ירושלים,4512.058086705135,5.593460438064217
1280001.0,9.0,317.217050653291,9,1494.0,12,גת רימון,מרכז,תל אביב,4709.709004995758,28.371740993950347
1300001.0,2.0,1266.26486112336,2,259.0,42,משמר העמק,צפון,חיפה,204.53856689210306,1.579448392989213
1320001.0,7.0,667.005944114233,1,55.0,45,כפר ברוך,צפון,פריפריה,82.45803577213783,1.49923701403887
1330001.0,8.0,944.996197620719,4,1158.0,42,גבת,צפון,חיפה,1225.401756023543,4.232821264330027
1340001.0,7.0,1193.73783943704,2,436.0,42,יפעת,צפון,פריפריה,365.23932273573155,1.6754097373198695
1350001.0,7.0,541.539030015654,4,895.0,42,רמת דוד,צפון,חיפה,1652.697128726121,7.386355882574842
1390001.0,6.0,618.254163450982,4,612.0,41,עין שמר,מרכז,פריפריה,989.8841547365045,6.46983107670918
1400001.0,8.0,1244.18491338744,11,1594.0,40,כפר יהושע,צפון,חיפה,1281.1600453023877,8.841129547256125
1410001.0,7.0,395.730066445942,2,98.0,42,ברק,צפון,פריפריה,247.64355379953705,5.053950077541572
1420001.0,7.0,1094.45454992278,8,1114.0,40,שדה יעקב,צפון,חיפה,1017.8586219762155,7.3095771775670775
1430001.0,6.0,626.035312161652,1,66.0,54,בית זרע,צפון,פריפריה,105.42536294335707,1.5973539839902586
1440001.0,8.0,590.633471559862,1,21.0,55,גן שלמה,מרכז,תל אביב,35.555045575962765,1.6930974083791794
1450001.0,5.0,413.990324598606,1,45.0,42,גדיש,צפון,פריפריה,108.6981925088003,2.4155153890844514
1460001.0,8.0,218.275256896473,2,98.0,42,דבורה,צפון,פריפריה,448.9743885468474,9.16274262340505
1470001.0,8.0,2693.73665254372,12,3126.0,55,גבעת ברנר,מרכז,תל אביב,1160.4697872184684,4.454778453813698
1540001.0,9.0,14174.6711402476,20,4903.0,67,תל מונד,מרכז,תל אביב,345.898677400593,1.4109674786889375
1550001.0,8.0,1293.86266036872,4,92.0,1,באר טוביה,מרכז,פריפריה,71.10491926073684,3.0915182287276886
1560001.0,2.0,403.623611333699,2,258.0,0,עיינות,מרכז,תל אביב,639.2093840781195,4.955111504481546
1570001.0,9.0,1529.09897935969,7,191.0,67,עין ורד,מרכז,תל אביב,124.91016119831643,4.5778593109330625
1580001.0,7.0,1770.93816038352,2,173.0,28,נען,מרכז,תל אביב,97.68833484424695,1.1293449114941845
1590001.0,9.0,522.524182508026,4,114.0,0,בית חנן,מרכז,תל אביב,218.17172069016914,7.655148094391898
1600001.0,9.0,1169.00650660094,3,266.0,55,חולדה,מרכז,תל אביב,227.543643682048,2.566281695662196
1620001.0,9.0,1260.03659315067,3,151.0,67,חירות,מרכז,תל אביב,119.83778949024861,2.3808832349056015
1630001.0,9.0,742.988841203967,3,520.0,1,תימורים,מרכז,פריפריה,699.8759216321102,4.037745701723713
1640001.0,6.0,374.856891731818,2,90.0,42,מלאה,צפון,פריפריה,240.0916242574733,5.335369427943852
1650001.0,7.0,729.943301440508,6,236.0,42,ניר יפה,צפון,פריפריה,323.3127826973209,8.219816509253924
1660001.0,7.0,5860.80190505092,20,3076.0,47,גן יבנה,מרכז,פריפריה,524.8428542430449,3.412502303270773
1660002.0,7.0,5811.29922312259,15,2431.0,47,גן יבנה,מרכז,פריפריה,418.3229785049253,2.5811783947239317
1660003.0,7.0,6934.00079445067,33,6947.0,47,גן יבנה,מרכז,פריפריה,1001.8747049408668,4.759157228019088
1660004.0,7.0,5638.0940196395,11,2232.0,47,גן יבנה,מרכז,פריפריה,395.878463932163,1.9510139351495488
1670001.0,7.0,854.084845934483,3,268.0,34,עין החורש,מרכז,פריפריה,313.7861551761548,3.512531587792778
1680001.0,7.0,11432.9546471194,33,13055.0,34,כפר יונה,מרכז,תל אביב,1141.8745549987188,2.8863929770170604
1680002.0,7.0,7266.67109560355,27,12303.0,34,כפר יונה,מרכז,תל אביב,1693.0723625902797,3.715594065669963
1680003.0,7.0,9095.07167050237,20,6653.0,34,כפר יונה,מרכז,תל אביב,731.4950602948376,2.198993116773899
1700001.0,6.0,676.083003178505,11,492.0,32,כפר יעבץ,מרכז,תל אביב,727.721297069937,16.270191601157126
1710001.0,9.0,7249.85786333333,11,2982.0,34,פרדסייה,מרכז,תל אביב,411.3184087486289,1.5172711254979605
1730001.0,7.0,1057.17996306857,6,431.0,34,גבעת חיים (מאוחד),מרכז,פריפריה,407.6883927585797,5.675476465316655
1740001.0,9.0,636.454604857368,2,30.0,0,נטעים,מרכז,תל אביב,47.136119011540686,3.142407934102712
1750001.0,9.0,1401.69123221309,6,1057.0,34,אביחיל,מרכז,פריפריה,754.0890430848548,4.280543290926327
1760001.0,7.0,1489.19061014205,8,2124.0,54,אפיקים,צפון,פריפריה,1426.2781309085726,5.372045690804417
1770001.0,9.0,1252.79811800361,1,298.0,55,"כפר ביל""ו",מרכז,תל אביב,237.86753485459923,0.7982132042100645
1780001.0,3.0,1017.33109444185,2,76.0,22,רמת יוחנן,צפון,חיפה,74.70527580963869,1.9659283107799657
1820001.0,9.0,14159.0799628718,71,10831.0,67,אבן יהודה,מרכז,תל אביב,764.9508321445495,5.014450104539103
1840001.0,7.0,1183.23736190789,28,3547.0,32,רמת הכובש,מרכז,תל אביב,2997.707910677113,23.66389103438375
1860001.0,3.0,404.103881295855,1,1012.0,10,נעורים,מרכז,פריפריה,2504.3065578949204,2.474611223216324
1870001.0,9.0,1582.61437344418,29,2557.0,32,כפר הס,מרכז,תל אביב,1615.6810167440246,18.32411008430845
1880001.0,7.0,644.849605507127,4,761.0,54,אשדות יעקב (מאוחד),צפון,פריפריה,1180.1201295634341,6.202996738835395
1890001.0,3.0,1105.58720976317,3,48.0,62,כפר פינס,מרכז,פריפריה,43.41584234705662,2.7134901466910386
1900001.0,9.0,1982.45395762445,8,330.0,35,כפר ויתקין,מרכז,פריפריה,166.4603602675519,4.035402673152774
1910001.0,9.0,695.555116086499,4,306.0,34,הדר עם,מרכז,פריפריה,439.936380199015,5.75080235554268
1920001.0,9.0,715.799835438624,1,55.0,45,כפר החורש,צפון,פריפריה,76.83712300142874,1.397038600025977
1930001.0,9.0,639.57381091248,4,158.0,34,כפר חיים,מרכז,פריפריה,247.03950866058977,6.254164776217462
1940001.0,7.0,613.210153079183,6,1590.0,34,משמר השרון,מרכז,פריפריה,2592.9120579885202,9.784573803730266
1950001.0,8.0,5833.39676597826,10,4750.0,67,קדימה-צורן,מרכז,תל אביב,814.2768597025862,1.7142670730580762
1950002.0,9.0,3847.2009305343,6,1895.0,67,קדימה-צורן,מרכז,תל אביב,492.5659029035487,1.5595754181642703
1950003.0,9.0,3984.93330363832,11,3587.0,67,קדימה-צורן,מרכז,תל אביב,900.1405360348191,2.7603975178095927
1950004.0,7.0,5887.19467843136,30,5940.0,67,קדימה-צורן,מרכז,תל אביב,1008.9695218950548,5.0958056661366395
1950005.0,7.0,3113.56943354877,10,2318.0,67,קדימה-צורן,מרכז,תל אביב,744.4831565416547,3.2117478711891914
1970001.0,5.0,972.438058401686,3,1030.0,34,מעברות,מרכז,פריפריה,1059.1934273869574,3.0850294001561864
1980001.0,9.0,1326.57934659718,5,319.0,32,צופית,מרכז,תל אביב,240.4680887112178,3.7690922995488685
1990001.0,7.0,1018.79845486666,3,746.0,54,אשדות יעקב (איחוד),צפון,פריפריה,732.2351113082874,2.944645219738421
2000001.0,9.0,363.243061169964,3,2110.0,35,בית ינאי,מרכז,פריפריה,5808.782673518755,8.258932711164107
2020001.0,9.0,252.540179685189,4,305.0,0,בית עובד,מרכז,תל אביב,1207.7286092858817,15.839063728339434
2040001.0,7.0,715.809198044706,5,2130.0,34,אלישיב,מרכז,פריפריה,2975.6532967420326,6.985101635544678
2050001.0,8.0,867.97541034222,1,31.0,34,חגלה,מרכז,פריפריה,35.71529749647805,1.1521063708541308
2080001.0,9.0,1524.4034308075,6,673.0,7,מוצא עילית,ירושלים,ירושלים,441.48418089265357,3.935965951494682
2120001.0,2.0,308.662591801076,9,3565.0,62,בית צבי,צפון,חיפה,11549.828501075823,29.158052316881456
2130001.0,9.0,1233.64514031167,1,32.0,62,משמרות,מרכז,פריפריה,25.939388041455317,0.8106058762954786
2170001.0,6.0,1482.99192264041,1,52.0,34,"כפר הרא""ה",מרכז,פריפריה,35.06425032134768,0.674312506179763
2190001.0,9.0,844.091649899969,4,166.0,34,חיבת ציון,מרכז,פריפריה,196.6611090391336,4.738821904557437
2230001.0,8.0,587.352184837366,4,279.0,42,עין עירון,מרכז,פריפריה,475.0131304563943,6.810224092564794
2240001.0,6.0,491.384391629173,1,14.0,10,שושנת העמקים,מרכז,פריפריה,28.49093344943933,2.035066674959952
2250001.0,9.0,839.581911239605,6,2389.0,41,גן השומרון,מרכז,פריפריה,2845.4638767440197,7.146414089771502
2290001.0,9.0,14611.8053520292,23,5313.0,12,גני תקווה,מרכז,תל אביב,363.6100996419421,1.574069695419663
2290002.0,8.0,2904.66845255434,4,1533.0,12,גני תקווה,מרכז,תל אביב,527.7710778494851,1.3770934842778477
2290003.0,9.0,5116.4696184436,24,5923.0,12,גני תקווה,מרכז,תל אביב,1157.6341582580808,4.690734391050809
2300001.0,9.0,835.503478962129,7,700.0,12,מעש,מרכז,תל אביב,837.8181750596027,8.378181750596026
2320001.0,7.0,1346.12364762464,6,771.0,10,שפיים,מרכז,תל אביב,572.7557058822205,4.457242847332454
2330001.0,9.0,750.719649717782,3,118.0,34,כפר ידידיה,מרכז,פריפריה,157.18251153324644,3.9961655474554183
2340001.0,9.0,1248.1863201292,15,2594.0,47,ביצרון,מרכז,פריפריה,2078.215373912682,12.017436626326225
2350001.0,8.0,461.764636982269,7,355.0,10,חבצלת השרון,מרכז,פריפריה,768.7899236286287,15.159237930705354
2370001.0,6.0,714.880707830825,2,2032.0,60,שער העמקים,צפון,חיפה,2842.432279597715,2.797669566533184
2390001.0,9.0,811.11079488616,1,198.0,32,גן חיים,מרכז,תל אביב,244.10968421125435,1.232877192986133
2400001.0,5.0,2079.35576366407,21,10763.0,40,יקנעם עילית,צפון,חיפה,5176.122426031766,10.099281886710683
2400003.0,3.0,1837.32817847012,14,9139.0,40,יקנעם עילית,צפון,חיפה,4974.070559136436,7.619760129982504
2400004.0,6.0,4628.03197764478,37,13343.0,40,יקנעם עילית,צפון,חיפה,2883.082931244199,7.994758933975519
2400005.0,8.0,7576.51145304555,38,17250.0,40,יקנעם עילית,צפון,חיפה,2276.773434172791,5.0155008984675975
2400006.0,8.0,4837.71613154517,13,7006.0,40,יקנעם עילית,צפון,חיפה,1448.2040304754878,2.6872184407909416
2400007.0,8.0,3189.21175882665,10,4257.0,40,יקנעם עילית,צפון,חיפה,1334.8125875361134,3.135571030152956
2410001.0,9.0,1375.82086642201,18,2496.0,40,יקנעם (מושבה),צפון,חיפה,1814.1896673592053,13.083098562686576
2420001.0,7.0,1258.39124782955,4,713.0,23,בית השיטה,צפון,פריפריה,566.5964390882162,3.178661649863766
2460001.0,2.0,1993.6641416584,8,3522.0,56,נתיבות,דרום,פריפריה,1766.5964524346998,4.012711987358772
2460002.0,2.0,6009.51779616297,22,15260.0,56,נתיבות,דרום,פריפריה,2539.3052350628514,3.660859447665972
2460004.0,3.0,3479.8257751113,8,5132.0,56,נתיבות,דרום,פריפריה,1474.7864783074824,2.2989656715627165
2460005.0,2.0,5503.71524825424,12,4885.0,56,נתיבות,דרום,פריפריה,887.58225664918,2.180345359220094
2460006.0,5.0,10366.134953576,44,15094.0,56,נתיבות,דרום,פריפריה,1456.0875454156644,4.244590698177371
2460007.0,3.0,11376.1840262814,27,13542.0,56,נתיבות,דרום,פריפריה,1190.3815874211514,2.373379328043944
2460008.0,5.0,3202.36919801934,23,8820.0,56,נתיבות,דרום,פריפריה,2754.210852844561,7.182182496079921
2470001.0,9.0,1483.48505944534,8,3813.0,10,רשפון,מרכז,תל אביב,2570.29888890532,5.392706821726346
2480001.0,8.0,813.1609260669,4,2294.0,60,בית שערים,צפון,חיפה,2821.08980702704,4.919075513560663
2490001.0,9.0,1543.62150753118,9,570.0,49,כפר סירקין,מרכז,תל אביב,369.2615043383531,5.830444805342418
2500001.0,6.0,932.789320869314,5,558.0,42,הזורע,צפון,חיפה,598.2058193804913,5.360267198749922
2520001.0,9.0,141.77670534023,4,232.0,10,ביתן אהרן,מרכז,פריפריה,1636.3760142631033,28.213379556260403
2530001.0,7.0,718.643033223615,1,39.0,52,חולתה,צפון,פריפריה,54.26894605108438,1.3915114372072916
2540001.0,7.0,409.813776702401,1,24.0,22,כפר המכבי,צפון,חיפה,58.56318494980305,2.440132706241794
