stop_id,stop_name,lat,lon,region,metro,n_modes,modes_served,stop_calls
44271,אביי/רב אמי,31.708046,34.970643,Jerusalem,Periphery,1,bus,377
44810,שדרות הרצל/דליה רביקוביץ,31.86357,34.726194,Center,Tel Aviv,1,bus,377
44812,שדרות הרצל/נעמי שמר,31.861926,34.724692,Center,Tel Aviv,1,bus,377
44814,שדרות הרצל/רחל המשוררת,31.859687,34.72216,Center,Tel Aviv,1,bus,377
44816,שדרות הרצל/דבורה עומר,31.856677,34.720898,Center,Tel Aviv,1,bus,377
47858,ת.מרכזית עפולה/רציפים,32.608723,35.292777,North,Periphery,1,bus,377
48210,ת. מרכזית קרית גת/רציפים,31.609009,34.770283,Center,Periphery,1,bus,377
48300,הרב גרשונוביץ/דרכי רפאל,31.426421,34.586714,South,Periphery,1,bus,377
51184,רב זירא/שדרות האמוראים,31.705367,34.97404,Jerusalem,Periphery,1,bus,377
14247,בית שמאי/שמואל הנגיד,32.131804,34.855609,Center,Tel Aviv,1,bus,376
14250,בית שמאי/מרגנית,32.133557,34.856266,Center,Tel Aviv,1,bus,376
17180,האירוסים/מרגנית,32.754896,35.098449,North,Haifa,1,bus,376
17181,האירוסים/שעורה,32.754612,35.099735,North,Haifa,1,bus,376
17182,בית כנסת ניסים/האירוסים,32.754504,35.101748,North,Haifa,1,bus,376
1724,צומת גבע כרמל,32.662819,34.96026,North,Haifa,1,bus,376
1730,צומת עין כרמל,32.677454,34.961834,North,Haifa,1,bus,376
1732,צומת עין הוד,32.703304,34.969239,North,Haifa,1,bus,376
1810,השקדים/ציפורנים,32.72392,35.133657,North,Haifa,1,bus,376
22137,אליהו הנביא/ירמיהו הנביא,31.910638,35.005248,Center,Tel Aviv,1,bus,376
23402,מרכז ראשונים/הנחשול,31.983241,34.782299,Center,Tel Aviv,1,bus,376
26940,אודם/רימון,31.261729,35.22447,South,Periphery,1,bus,376
27440,קניון ברנע/קדש,31.69141,34.575761,Center,Periphery,1,bus,376
28127,יובל/נחל בוהן,31.415543,34.576358,South,Periphery,1,bus,376
28694,מרכז מסחרי/הע''ל,31.233454,34.795377,South,Beer Sheva,1,bus,376
28697,מרכז מבקרים באר אברהם/הע''ל,31.236899,34.79304,South,Beer Sheva,1,bus,376
34878,ישיבה תיכונית מדעית,31.790726,35.302339,Center,Jerusalem,1,bus,376
38508,קובאא אלדאארי א,32.504819,35.054694,North,Periphery,1,bus,376
7186,האירוסים/פרג,32.755833,35.097005,North,Haifa,1,bus,376
8817,בית חולים סן ג'וזף,31.795736,35.230796,Jerusalem,Jerusalem,1,bus,376
15396,הרמה / התבור,32.058766,34.869244,Center,Tel Aviv,1,bus,375
15507,רשב''י/רבן יוחנן בן זכאי,32.048775,34.961925,Center,Tel Aviv,1,bus,375
18588,פארק חלוואני,32.967545,35.50999,North,Periphery,1,bus,375
2205,אחי אילת/צומת קרית חיים,32.81769,35.076831,North,Haifa,1,bus,375
26223,בית ספר יהלום/הרב מנחם מנדל הגר,31.813089,34.643076,Center,Periphery,1,bus,375
26749,אשר סנקר/הבילויים,30.989111,34.926783,South,Periphery,1,bus,375
26893,ההגנה/היסמין,30.991395,34.932503,South,Periphery,1,bus,375
33907,רשב''י/רבי חייא,32.049422,34.961838,Center,Tel Aviv,1,bus,375
3391,משה שרת/ספיר,32.845306,35.061227,North,Haifa,1,bus,375
3392,ספיר,32.842975,35.059951,North,Haifa,1,bus,375
36134,מחלף גולני/מקדונלדס למערב,32.774995,35.406577,North,Periphery,1,bus,375
37769,משמר הגבול/שניר,32.428046,34.932216,Center,Periphery,1,bus,375
42191,ההגנה/ה.הכהן,30.993112,34.930448,South,Periphery,1,bus,375
43065,ההדרים/אלכחייל,30.990556,34.929101,South,Periphery,1,bus,375
46429,שדרות ורדימן/יצחק שדה,30.988434,34.935944,South,Periphery,1,bus,375
4830,נחל הצבי/אלומות,32.682597,35.242988,North,Periphery,1,bus,375
4831,נחל הצבי ב',32.68366,35.238944,North,Periphery,1,bus,375
4835,נחל הצבי/הערבה,32.685992,35.236794,North,Periphery,1,bus,375
49205,מסוף בית ליד,32.322788,34.904559,Center,Tel Aviv,1,bus,375
50645,נתן אלתרמן/אשר ברש,32.174199,34.840731,Center,Tel Aviv,1,bus,375
883,רמז/מרכז הנוער,32.191382,34.896854,Center,Tel Aviv,1,bus,375
1333,מוסד סביון/652,32.543311,34.95419,North,Periphery,1,bus,374
1361,בית ספר אורט/כביש 652,32.546158,34.956234,North,Periphery,1,bus,374
14223,בי''ס הדר/אוסישקין,32.14144,34.842835,Center,Tel Aviv,1,bus,374
15588,הדרור/דוכיפת,31.876841,34.745235,Center,Tel Aviv,1,bus,374
16232,חניון קרית אריה/החרש,32.097013,34.853018,Center,Tel Aviv,1,bus,374
19625,מחלף טורען,32.765257,35.375082,North,Periphery,1,bus,374
19708,צומת כפר מסריק,32.885769,35.095051,North,Haifa,1,bus,374
19832,מסעף מילואות,32.88069,35.095924,North,Haifa,1,bus,374
25564,כינרת/נחל קידרון,31.785165,34.634128,Center,Periphery,1,bus,374
27178,שד. גת/גבעתי,31.608366,34.752871,Center,Periphery,1,bus,374
27185,אדוריים/מבוא עזקה,31.614088,34.75136,Center,Periphery,1,bus,374
28217,צומת תל ערד מזרח,31.254004,35.126871,South,Periphery,1,bus,374
3389,ספיר,32.842309,35.059751,North,Haifa,1,bus,374
3390,ספיר/משה שרת,32.845183,35.061358,North,Haifa,1,bus,374
3394,ת. רכבת קרית מוצקין,32.833126,35.069703,North,Haifa,1,bus,374
34018,דוד אלעזר/בן גוריון,31.892394,34.774133,Center,Tel Aviv,1,bus,374
34049,לח''י/חיים ברלב,31.885775,34.824144,Center,Tel Aviv,1,bus,374
35656,ריינס/נתיב שבעת המינים,32.831453,35.06624,North,Haifa,1,bus,374
38149,דרך כוכב יעקב,31.877147,35.247048,Jerusalem,Jerusalem,1,bus,374
39776,אחת עשרה הנקודות/חטיבת הראל,31.416499,34.574206,South,Periphery,1,bus,374
40329,רחוב 1,32.772891,35.371235,North,Periphery,1,bus,374
40331,רחוב 4 אבן סינא,32.774969,35.37373,North,Periphery,1,bus,374
40334,אבן סינא א,32.775072,35.375313,North,Periphery,1,bus,374
40336,רחוב 14א,32.775518,35.377082,North,Periphery,1,bus,374
41006,דרך כוכב יעקב/שמחת עולם,31.880169,35.243058,Jerusalem,Jerusalem,1,bus,374
41456,אלג'ליל מרכז 1,32.719355,35.283276,North,Periphery,1,bus,374
41458,אלג'ליל מרכז 3,32.719279,35.284884,North,Periphery,1,bus,374
41460,בי''ס ח'אלד סלימאן/שכונת אל-ג'ליל,32.718693,35.288019,North,Periphery,1,bus,374
42127,האמהות,32.802222,35.521222,North,Periphery,1,bus,374
46748,שדרות דוד המלך/מרכבות,32.49565,34.921318,Center,Periphery,1,bus,374
46835,שדרות דוד המלך/השיקמה,32.493515,34.920533,Center,Periphery,1,bus,374
47990,אדוריים/הגבורה,31.606924,34.751921,Center,Periphery,1,bus,374
48509,ההסתדרות/יהושע חנקין,32.017417,34.777456,Center,Tel Aviv,1,bus,374
50190,שדרות דוד המלך/הדודאים,32.487347,34.917279,Center,Periphery,1,bus,374
50191,שדרות דוד המלך/חבצלת השרון,32.490685,34.919365,Center,Periphery,1,bus,374
50203,שדרות דוד המלך/פרדס רימונים,32.485448,34.915315,Center,Periphery,1,bus,374
50213,שדרות דוד המלך,32.484296,34.914142,Center,Periphery,1,bus,374
12756,מרחבים/הרב חיים פינטו,31.075191,35.039486,South,Periphery,1,bus,373
14212,הזית/נווה רעים,32.133629,34.844537,Center,Tel Aviv,1,bus,373
14939,דרך בן גוריון/יהונתן,31.894687,34.77466,Center,Tel Aviv,1,bus,373
17355,מתנ''ס דקר/קדיש לוז,32.845618,35.089573,North,Haifa,1,bus,373
1814,שקדים / רמת הדסה,32.728212,35.143237,North,Haifa,1,bus,373
1815,השקדים/המרגניות,32.727196,35.1403,North,Haifa,1,bus,373
18514,תירוש/יזרעאל,32.693756,35.318953,North,Periphery,1,bus,373
19798,תל חי/רש''י,33.219877,35.572785,North,Periphery,1,bus,373
21129,בי''ס גולן,32.69994,35.319473,North,Periphery,1,bus,373
21131,תירוש/ברוש,32.697809,35.320051,North,Periphery,1,bus,373
21134,תירוש/תמר,32.695339,35.32054,North,Periphery,1,bus,373
2284,קדיש לוז,32.843928,35.088503,North,Haifa,1,bus,373
2596,קדיש לוז/דקר,32.848007,35.091064,North,Haifa,1,bus,373
26010,כינרת/נחל קידרון,31.78504,34.634334,Center,Periphery,1,bus,373
2741,קדיש לוז/צה''ל,32.849165,35.091831,North,Haifa,1,bus,373
2743,קדיש לוז/קלימנוב,32.841506,35.086947,North,Haifa,1,bus,373
2744,קדיש לוז/חזני,32.839637,35.085729,North,Haifa,1,bus,373
2780,יוספטל/גוש חלב,32.855484,35.094846,North,Haifa,1,bus,373
2781,יוספטל/ברנר,32.858837,35.095358,North,Haifa,1,bus,373
2839,יצחק שדה,32.811518,35.123669,North,Haifa,1,bus,373
2840,יצחק שדה/קיש,32.812225,35.125919,North,Haifa,1,bus,373
28949,אליהו מויאל/משה דיין,31.263828,34.771943,South,Beer Sheva,1,bus,373
34104,ת. רכבת סוקולוב,32.170343,34.90084,Center,Tel Aviv,1,bus,373
35667,אהוד מנור/החשמונאים,32.847315,35.085276,North,Haifa,1,bus,373
35669,עוזי חיטמן/אהוד מנור,32.845536,35.086306,North,Haifa,1,bus,373
41454,אלג'ליל/כיכר צפונית,32.72036,35.280283,North,Periphery,1,bus,373
41457,אלג'ליל מרכז 2,32.719143,35.284116,North,Periphery,1,bus,373
41459,אלג'ליל מרכז 4,32.719019,35.286275,North,Periphery,1,bus,373
41461,בי''ס ח'אלד סלימאן/שכונת אל-ג'ליל,32.717942,35.28912,North,Periphery,1,bus,373
43304,מסוף משה ארנס/רציפים,32.097924,34.8851,Center,Tel Aviv,1,bus,373
5011,יגאל כהן/עפרוני,32.621247,35.328362,North,Periphery,1,bus,373
5012,יגאל כהן/הנרייטה סאלד,32.622339,35.327692,North,Periphery,1,bus,373
51149,רבי מאיר מפרימישלן/הרב מירב,32.16373,35.138746,Center,Periphery,1,bus,373
931,בורוכוב/וייצמן,32.192385,34.878513,Center,Tel Aviv,1,bus,373
999,סוקולוב/ששת הימים,32.173533,34.901697,Center,Tel Aviv,1,bus,373
15519,צומת בארות,32.043455,34.905996,Center,Tel Aviv,1,bus,372
17330,יפה נוף א,32.764702,35.048728,North,Haifa,1,bus,372
17331,יפה נוף ב,32.764313,35.047388,North,Haifa,1,bus,372
17332,יפה נוף ג,32.763238,35.046385,North,Haifa,1,bus,372
17566,מסעף קיבוץ אפק,32.838883,35.11766,North,Haifa,1,bus,372
23992,ת.רק''ל בלפור ,32.018451,34.743408,Center,Tel Aviv,1,bus,372
27788,צומת ברכיה/משען,31.66385,34.625817,Center,Periphery,1,bus,372
27992,הסנה/פינס,31.668313,34.565621,Center,Periphery,1,bus,372
29033,בן גוריון/הנשיא,31.663984,34.561521,Center,Periphery,1,bus,372
39149,כביש 8510/המכללה האקדמאית גליל מערבי,32.935294,35.082897,North,Haifa,1,bus,372
43258,מסוף משה ארנס/הורדה,32.097368,34.885442,Center,Tel Aviv,1,bus,372
43324,בר כוכבא/ת.מרכזית פתח תקווה,32.095071,34.885777,Center,Tel Aviv,1,bus,372
4832,נחל הצבי/אלומות,32.682667,35.244696,North,Periphery,1,bus,372
4833,נחל הצבי ג',32.683209,35.240757,North,Periphery,1,bus,372
4834,נחל הצבי א',32.684519,35.238098,North,Periphery,1,bus,372
51935,לשם/חושן,32.098869,35.179405,Center,Periphery,1,bus,372
1595,ברנדייס/האלון,32.422627,34.920835,Center,Periphery,1,bus,371
1599,ברנדייס/ההדר,32.422724,34.922815,Center,Periphery,1,bus,371
17341,מעלה הגיבורים/הקצר,32.776207,35.036707,North,Haifa,1,bus,371
17490,ההדר/ער אציל,32.424168,34.922954,Center,Periphery,1,bus,371
1828,הביטחון/החרושת,32.776371,35.039461,North,Haifa,1,bus,371
1829,הקצר/מעלה הגיבורים,32.776405,35.036788,North,Haifa,1,bus,371
1830,הקצר/הביטחון,32.776608,35.036632,North,Haifa,1,bus,371
1831,מעלה הגיבורים/מצפה,32.776677,35.035153,North,Haifa,1,bus,371
1832,מעלה הגיבורים/מצפה,32.776674,35.034852,North,Haifa,1,bus,371
1833,ההסתדרות/דרך הטכניון,32.775787,35.034587,North,Haifa,1,bus,371
1834,ההסתדרות/דרך הטכניון,32.775461,35.035116,North,Haifa,1,bus,371
1835,דרך הטכניון/ההסתדרות,32.775176,35.034615,North,Haifa,1,bus,371
1836,דרך הטכניון/נתיב הים,32.776156,35.032393,North,Haifa,1,bus,371
1837,דרך הטכניון/נתיב הים,32.77645,35.03162,North,Haifa,1,bus,371
1838,דרך הטכניון/המתמיד,32.775367,35.033902,North,Haifa,1,bus,371
18483,נוף פארק/תירוש,32.693734,35.320056,North,Periphery,1,bus,371
21130,תירוש/ברוש,32.698292,35.319953,North,Periphery,1,bus,371
21133,תירוש/תמר,32.695533,35.320638,North,Periphery,1,bus,371
2597,הביטחון/בר יהודה,32.776428,35.039758,North,Haifa,1,bus,371
26136,נחל הירקון/הר מצדה,31.786504,34.629291,Center,Periphery,1,bus,371
2702,דרך הטכניון/עמוס,32.776722,35.03132,North,Haifa,1,bus,371
2972,בי''ס צפרירים,32.426218,34.920571,Center,Periphery,1,bus,371
3114,מעלה הגיבורים/הקצר,32.776202,35.036412,North,Haifa,1,bus,371
3385,יצחק רבין/פיינברג,32.426245,34.923245,Center,Periphery,1,bus,371
36092,תשרי/הלוח העברי,31.916686,35.00903,Center,Tel Aviv,1,bus,371
38742,גן תעשייה/אל-קפזה,32.681355,35.292832,North,Periphery,1,bus,371
39617,דרך יצחק רבין/פשוש,32.566725,34.962028,North,Periphery,1,bus,371
42620,האלון/ברנדייס,32.423476,34.92061,Center,Periphery,1,bus,371
43355,העצמאות/ניצנים,32.681567,35.237577,North,Periphery,1,bus,371
43356,התדהר/שדרות הבנים,32.681179,35.239585,North,Periphery,1,bus,371
43396,יעקב אלעזר ג,31.815439,35.209708,Jerusalem,Jerusalem,1,bus,371
43398,יעקב אלעזר ב,31.812016,35.208202,Jerusalem,Jerusalem,1,bus,371
43400,יעקב אלעזר א,31.810932,35.204334,Jerusalem,Jerusalem,1,bus,371
47908,מסוף מגדל העמק/רציפים,32.679059,35.239338,North,Periphery,1,bus,371
49161,יעקב אלעזר/הארי טרומן,31.81522,35.20863,Jerusalem,Jerusalem,1,bus,371
50143,גיא/שדרות יצחק שמיר,31.953952,34.842902,Center,Tel Aviv,1,bus,371
51868,הרב ניסים טולדנו/דגן,31.952068,34.848284,Center,Tel Aviv,1,bus,371
10774,וולפסון/קפלן,31.780887,35.198588,Jerusalem,Jerusalem,1,bus,370
17403,בר אילן/המכבים,32.449887,34.902074,Center,Periphery,1,bus,370
17460,בר אילן/מרבד הקסמים,32.451958,34.901176,Center,Periphery,1,bus,370
17480,המגינים/בר אילן,32.449098,34.903509,Center,Periphery,1,bus,370
18926,צומת שורשים,32.888933,35.256785,North,Periphery,1,bus,370
21279,צומת אשבל,32.86632,35.265129,North,Periphery,1,bus,370
26314,רבי יוחנן בן זכאי/האדמור מגור,31.792949,34.663522,Center,Periphery,1,bus,370
27346,התחייה/אסף הרופא,31.654394,34.583934,Center,Periphery,1,bus,370
27429,התחייה/המסגר,31.65824,34.588058,Center,Periphery,1,bus,370
27435,התחיה/אפרים,31.656169,34.586107,Center,Periphery,1,bus,370
3065,אוסישקין/הכנסת,32.44776,34.903982,Center,Periphery,1,bus,370
340,כיכר פרלמן,32.332163,34.856506,Center,Tel Aviv,1,bus,370
34087,שמחה הולצברג/בית ספר בן גוריון,31.878634,34.816373,Center,Tel Aviv,1,bus,370
346,בורוכוב/יהודה הנשיא,32.337985,34.856332,Center,Tel Aviv,1,bus,370
34727,אהבת ישראל ד,31.88139,35.238113,Jerusalem,Jerusalem,1,bus,370
349,יהושע טהון/איכילוב,32.339485,34.856422,Center,Tel Aviv,1,bus,370
351,ד''ר יהושע טהון/הרב הרצוג,32.341278,34.856356,Center,Tel Aviv,1,bus,370
37115,מחלף דרור למערב,32.255041,34.88821,Center,Tel Aviv,1,bus,370
3896,צומת דולפין,32.828558,34.982996,North,Haifa,1,bus,370
41714,התעשייה,32.688325,35.247016,North,Periphery,1,bus,370
4227,מחלף מוטה גור,32.91099,35.277186,North,Periphery,1,bus,370
42696,אהבת ישראל א,31.877615,35.237389,Jerusalem,Jerusalem,1,bus,370
432,טום לנטוס/ד''ר יהודה פרח,32.303634,34.86967,Center,Tel Aviv,1,bus,370
44380,שמואל הנציב/י.ח ברנר,32.334777,34.856641,Center,Tel Aviv,1,bus,370
48471,ת. רכבת רחובות/רציפים עירוני,31.90935,34.806478,Center,Tel Aviv,1,bus,370
8107,כיכר ממרא,31.542524,35.123745,South,Periphery,1,bus,370
8108,קרית ארבע/דרך נופי ממרא,31.543023,35.127594,South,Periphery,1,bus,370
8145,גור אריה/נחל אשכול,31.529695,35.121558,South,Periphery,1,bus,370
8157,אהבת ישראל/מעלות החוכמה,31.880582,35.240649,Jerusalem,Jerusalem,1,bus,370
8162,מועדון/אהבת ישראל,31.878932,35.238005,Jerusalem,Jerusalem,1,bus,370
8163,אהבת ישראל/מנחת אהרון,31.880076,35.238632,Jerusalem,Jerusalem,1,bus,370
8441,קרית ארבע/3507,31.536724,35.123778,South,Periphery,1,bus,370
1648,הגר''א/עליית הנוער,32.450533,34.904104,Center,Periphery,1,bus,369
17907,מסעף נחף,32.927907,35.319294,North,Periphery,1,bus,369
21813,ירמיהו/גדעון,32.018022,34.794327,Center,Tel Aviv,1,bus,369
21814,ירמיהו/פרופ' שור,32.019396,34.79252,Center,Tel Aviv,1,bus,369
25857,אלי כהן/אייר,31.669643,34.579134,Center,Periphery,1,bus,369
26782,חוות סוסים,31.249902,35.190374,South,Periphery,1,bus,369
33890,ההגנה/פלמח,31.893431,34.82365,Center,Tel Aviv,1,bus,369
37116,כביש 553/דרך רבין,32.255144,34.880547,Center,Tel Aviv,1,bus,369
37272,מגרש כדורגל,32.918814,35.245311,North,Periphery,1,bus,369
39775,אלפסי/ילדי אוסלו,31.427193,34.599298,South,Periphery,1,bus,369
39812,ספיר/ברקת,32.463189,35.048978,Center,Periphery,1,bus,369
39814,ספיר/חושן,32.465473,35.046793,Center,Periphery,1,bus,369
39816,ספיר/אודם,32.465606,35.0438,Center,Periphery,1,bus,369
3991,מועדון רעים/אוסישקין,32.448829,34.904034,Center,Periphery,1,bus,369
42803,אהבת אדם/הידידות,32.312896,34.944519,Center,Tel Aviv,1,bus,369
43014,עליית הנוער/האר''י,32.45159,34.902459,Center,Periphery,1,bus,369
43505,שדרות כרמי גת/נחל רביבים,31.629021,34.769746,Center,Periphery,1,bus,369
44859,נתן אלבז/שדרות מלכי ישראל,31.619945,34.762234,Center,Periphery,1,bus,369
44872,שדרות לכיש/שרה אהרונסון,31.632877,34.772992,Center,Periphery,1,bus,369
46628,שדרות דוד המלך/מרכבות,32.494886,34.920868,Center,Periphery,1,bus,369
50188,שדרות דוד המלך/הדודאים,32.486769,34.916411,Center,Periphery,1,bus,369
50219,שדרות דוד המלך/פרדס רימונים,32.484862,34.914438,Center,Periphery,1,bus,369
50222,שדרות דוד המלך/חבצלת השרון,32.489906,34.918803,Center,Periphery,1,bus,369
50240,שדרות דוד המלך/השקמה,32.492722,34.919916,Center,Periphery,1,bus,369
50343,אבן גבירול/שושנה פרסיץ,32.13234,34.792275,Center,Tel Aviv,1,bus,369
1600,וייצמן י''ב,32.421197,35.040302,Center,Periphery,1,bus,368
17224,הכובשים/העצמאות,32.567218,34.948904,North,Periphery,1,bus,368
1766,מסעף שפרעם צפון,32.821535,35.149518,North,Haifa,1,bus,368
17804,משתלת כברי,33.015892,35.155003,North,Periphery,1,bus,368
17927,מעונה א,33.016199,35.265267,North,Periphery,1,bus,368
22848,מרכז ספורט רמת אליהו,31.984263,34.786108,Center,Tel Aviv,1,bus,368
24247,י.ל. פרץ/גאולה,32.193507,34.85549,Center,Tel Aviv,1,bus,368
38277,קניון/אל מדינה,32.523471,35.154939,North,Periphery,1,bus,368
38886,דרך כוכב יעקוב,31.87656,35.248182,Jerusalem,Jerusalem,1,bus,368
4113,אל מדינה/אבן זידון,32.525211,35.154627,North,Periphery,1,bus,368
4182,צומת יודפת/784,32.842132,35.261344,North,Periphery,1,bus,368
42732,אסתר מלכה/דרך מנחם בגין,31.881459,35.0137,Jerusalem,Periphery,1,bus,368
47145,מחלף יפתחאל/יציאה לכביש 79,32.767526,35.224461,North,Haifa,1,bus,368
48275,מסוף אלוף שדה,32.054928,34.833997,Center,Tel Aviv,1,bus,368
48302,קרית ספורט/דרך עראבייה,32.812014,35.271919,North,Periphery,1,bus,368
5582,ירכא/בית העם,32.953901,35.211236,North,Periphery,1,bus,368
15338,מרכז מסחרי א/דרך הרמ''א,31.933597,34.889205,Center,Tel Aviv,1,bus,367
22314,דוד אלעזר/השיזף,31.892781,34.775428,Center,Tel Aviv,1,bus,367
24168,חיים בר לב/מוקסיי,31.886474,34.826137,Center,Tel Aviv,1,bus,367
24169,ישראל בלקינד/משה פורר,31.887651,34.828436,Center,Tel Aviv,1,bus,367
24274,יהונתן/בן גוריון,31.895559,34.775785,Center,Tel Aviv,1,bus,367
24275,דוד אלעזר/יהונתן,31.894577,34.776861,Center,Tel Aviv,1,bus,367
24474,הגאון בן איש חי/גן ציבורי,31.897206,34.775251,Center,Tel Aviv,1,bus,367
25438,בית גיל הזהב/השקד,32.352151,34.858567,Center,Periphery,1,bus,367
28775,אלנור/אלקאהרה,31.306905,34.925403,South,Beer Sheva,1,bus,367
34181,ההגנה/דרך מנחם בגין,31.894209,34.826413,Center,Tel Aviv,1,bus,367
37803,קניון אושילנד/עתיר ידע,32.16545,34.928564,Center,Tel Aviv,1,bus,367
388,הגפן\החרוב,32.34802,34.861189,Center,Periphery,1,bus,367
390,הגפן/שד. עין התכלת,32.349716,34.861483,Center,Periphery,1,bus,367
4181,צומת מורשת,32.83207,35.23689,North,Haifa,1,bus,367
48742,דרך ביר נבאלה,31.8494,35.223502,Jerusalem,Jerusalem,1,bus,367
49417,ת. מרכזית אשקלון רציפים/עירוני,31.663715,34.566467,Center,Periphery,1,bus,367
51154,תחנת רכבת רחובות,31.908615,34.80671,Center,Tel Aviv,1,bus,367
51629,דרך הבנים/דרך משמרות,32.476782,34.981229,Center,Periphery,1,bus,367
774,צומת חניאל,32.319805,34.940005,Center,Periphery,1,bus,367
8986,חזון אי''ש/שפת אמת,31.73755,34.995107,Jerusalem,Periphery,1,bus,367
8987,חזון איש/אברהם,31.738594,34.993086,Jerusalem,Periphery,1,bus,367
16762,אבי אורן/דרך יצחק רבין,32.082021,34.861325,Center,Tel Aviv,1,bus,366
16763,אבי אורן/קפלן,32.08127,34.866176,Center,Tel Aviv,1,bus,366
21135,מנחם אריאב/הצבר,32.705316,35.32173,North,Periphery,1,bus,366
26547,צומת תאשור,31.357642,34.631726,South,Beer Sheva,1,bus,366
27900,מחלף עידן הנגב לצפון,31.373672,34.794485,South,Beer Sheva,1,bus,366
37414,ת. מרכזית רחובות/הורדה,31.893743,34.808228,Center,Tel Aviv,1,bus,366
4183,צומת יודפת/784,32.842903,35.261935,North,Periphery,1,bus,366
4484,מועדון פיס לגיל הזהב,32.681719,35.322842,North,Periphery,1,bus,366
45021,אפרים קישון/אריק איינשטיין,31.9493,34.827589,Center,Tel Aviv,1,bus,366
46964,חוה ארציאלי/אליהו חכים,31.744606,35.235438,Jerusalem,Jerusalem,1,bus,366
50764,ת.מרכזית/עירוניים לדרום,31.242934,34.79776,South,Beer Sheva,1,bus,366
10994,אור שמח/מנחת יצחק,31.738766,34.994337,Jerusalem,Periphery,1,bus,365
10997,אור שמח/שפת אמת,31.739751,34.995025,Jerusalem,Periphery,1,bus,365
16602,בית הקשת/נווה אפיקים,32.09337,34.979395,Center,Tel Aviv,1,bus,365
17925,בית ספר מעונה,33.015101,35.265798,North,Periphery,1,bus,365
24374,נווה אפיקים/בשן,32.092269,34.977734,Center,Tel Aviv,1,bus,365
27377,קניון ברנע/קדש,31.691799,34.575228,Center,Periphery,1,bus,365
27991,מלכי ישראל/האשוח,31.668732,34.56432,Center,Periphery,1,bus,365
28009,בית ספר אורט,31.668642,34.567378,Center,Periphery,1,bus,365
34330,ארזים/ערמונים,32.858147,35.082847,North,Haifa,1,bus,365
3620,אילנות/צאלון,32.859724,35.08365,North,Haifa,1,bus,365
38856,החיד''א/שדרות לוי אשכול,31.750095,34.998977,Jerusalem,Periphery,1,bus,365
39395,שבטי ישראל/יהודה,31.615718,34.773389,Center,Periphery,1,bus,365
40117,מכללת אורליאן/אליהו מויאל,31.263517,34.771323,South,Beer Sheva,1,bus,365
43228,הרב גורן/האתרוג,32.085831,34.854237,Center,Tel Aviv,1,bus,365
49193,הזיתים/הגפן,32.084867,34.852284,Center,Tel Aviv,1,bus,365
50185,כביש 25/מדבריום,31.263478,34.747607,South,Beer Sheva,1,bus,365
51122,בן איש חי,31.747811,35.000954,Jerusalem,Periphery,1,bus,365
699,הזיתים/הרימון,32.08216,34.852286,Center,Tel Aviv,1,bus,365
15523,בי''ס גנים/הגליל,32.05758,34.876212,Center,Tel Aviv,1,bus,364
15545,אבו חצירא/חבלבל,31.873257,34.747204,Center,Tel Aviv,1,bus,364
16083,נופר/אטד,31.872289,34.736012,Center,Tel Aviv,1,bus,364
20141,ירכא מול הנוף,32.95265,35.180165,North,Periphery,1,bus,364
21615,צה''ל/קרן היסוד,31.930698,34.855487,Center,Tel Aviv,1,bus,364
22180,שד' ירושלים/משה שרת,32.010832,34.794451,Center,Tel Aviv,1,bus,364
23987,חוף הסלע/דרך בן גוריון,32.023977,34.740211,Center,Tel Aviv,1,bus,364
23989,דרך בן גוריון/רוטשילד,32.026137,34.741016,Center,Tel Aviv,1,bus,364
24010,ת.רק''ל רוטשילד,32.026789,34.744435,Center,Tel Aviv,1,bus,364
24264,ככר קדושי השואה,32.058156,34.878971,Center,Tel Aviv,1,bus,364
25571,נחל הירקון/הר מצדה,31.786546,34.62941,Center,Periphery,1,bus,364
29512,הרצל/התחייה,32.048483,34.769025,Center,Tel Aviv,1,bus,364
43255,מסוף קניון ג'י/רציפים,32.659523,35.105724,North,Haifa,1,bus,364
44582,רוטשילד/הרצל,32.026663,34.742651,Center,Tel Aviv,1,bus,364
47435,מאגר מים/אריאל שרון,31.438771,34.567805,South,Periphery,1,bus,364
47441,אריאל שרון/אריק איינשטיין,31.438527,34.577371,South,Periphery,1,bus,364
47448,אריאל שרון/יהושוע אזולאי,31.43875,34.572705,South,Periphery,1,bus,364
47799,מסוף חצור הגלילית/רציפים,32.98083,35.556268,North,Periphery,1,bus,364
48435,הרצל/דרך קיבוץ גלויות,32.050721,34.769837,Center,Tel Aviv,1,bus,364
49937,שיינקין/אלנבי,32.069787,34.770716,Center,Tel Aviv,1,bus,364
51155,שדרות ירושלים/בר כוכבא,32.014721,34.791517,Center,Tel Aviv,1,bus,364
51374,רקפת/שמעון סוויסה,31.80145,35.158284,Jerusalem,Jerusalem,1,bus,364
5491,צומת צלמון/אלחמרה,32.857332,35.399975,North,Periphery,1,bus,364
16670,שד. עמק איילון/כיכר אנפה,31.99088,34.945783,Center,Tel Aviv,1,bus,363
17761,צומת כברי,33.01641,35.143791,North,Periphery,1,bus,363
17919,מסעף מעונה צפון,33.018318,35.263937,North,Periphery,1,bus,363
17924,משטרה/מעונה,33.016348,35.265017,North,Periphery,1,bus,363
21305,צומת הלוחם הבדואי,32.764626,35.244227,North,Haifa,1,bus,363
2245,שמואל עזר,32.812894,35.120563,North,Haifa,1,bus,363
