stop_id,stop_name,region,bt_traveltime,bt_hop_control,rank_traveltime,rank_hop_control,rank_shift_vs_control,rank_shift_vs_nb04,abs_shift
37465,אצטדיון עירוני/בר כוכבא,North,0.0010986686344736883,0.017772127572137263,3879,68,-3811,-3757,3811
34612,'גיתית א,Center,0.000971615718397531,0.007261224040228247,4123,320,-3803,-2758,3803
2090,טרומפלדור/מרכז זיו,North,0.0010392682258583057,0.010073226224158545,3992,199,-3793,-3846,3793
34571,מזכירות,Center,0.0009790591483137532,0.00718980843246131,4108,323,-3785,-2740,3785
19675,מסעף אזור תעשיה,North,0.010829801815652044,0.0003380361561713186,454,4237,3783,3827,3783
18738,אגמון החולה,North,0.01712708412289662,0.0003662987444128769,231,4006,3775,5301,3775
26404,צומת מלאכי לדרום/כביש 40,Center,0.01224377532287371,0.0003494856512228309,371,4142,3771,7475,3771
19933,צומת כורסי,North,0.0011068380285422334,0.014140662156329822,3863,105,-3758,-2695,3758
13178,חיל השריון/קיבוץ גלויות,Center,0.0010953503350381972,0.01157358100826222,3883,151,-3732,-3803,3732
25549,בני ברית/הפלמח,Center,0.0009949384654683604,0.006595343377642778,4077,369,-3708,-3923,3708
29383,מחלף גלילות/דרך נמיר,Center,0.010414862498236584,0.00034611128987867,490,4170,3680,4066,3680
20920,צומת מורשת,North,0.014324642605245751,0.00037006057473678856,296,3973,3677,4095,3677
10685,שמואל מאיר/כביש 398,Jerusalem,0.0010715506570875503,0.008075091891870511,3928,276,-3652,-3381,3652
35401,אלביר/עומר אלמוכתאר,South,0.0011873704265839675,0.0112216717209628,3750,159,-3591,-2494,3591
42164,אצ''ל/מסוף י''א,South,0.0010341129614348484,0.0058987133008846695,4003,435,-3568,-1758,3568
4187,צומת חנניה,North,0.0010874354878939478,0.006631363614910239,3899,365,-3534,-3464,3534
44025,מירון שער כחול,North,0.0012596213196374303,0.013285159974407273,3640,122,-3518,-3413,3518
38904,כביש 375/3855,Center,0.016192690805177143,0.0003959473648941284,248,3759,3511,3698,3511
18747,צומת שמורת החולה,North,0.017158842757205837,0.0003980573787220914,230,3733,3503,4833,3503
5048,קהילת ציון/שפרינצק,North,0.022830929331179754,0.00041176369967347204,135,3635,3500,3698,3500
14875,צומת חפר,Center,0.020581125070742664,0.0004071919237762899,166,3659,3493,1574,3493
26642,צומת משאבי שדה,South,0.01867209757282559,0.0004054124133894655,193,3673,3480,3585,3480
51400,הרב יורם אברג'ל/סחלב,South,0.0011010211259040005,0.006251901138367958,3875,397,-3478,-1928,3478
4924,קרית הממשלה/דרך הציונות,North,0.010892798044176338,0.000376011477685632,449,3919,3470,1715,3470
8733,אצטדיון טדי/א''ס ביתר,Jerusalem,0.0013733734697126741,0.019897589678047733,3498,55,-3443,-3286,3443
43099,הרב יורם אברג'ל/דרך מנחם בגין,South,0.0011337722175353779,0.006284321410891949,3832,393,-3439,-1922,3439
1109,צומת חדרה,Center,0.019933849918879774,0.0004138716922371429,176,3614,3438,2275,3438
27945,הרצל/קיבוץ גלויות,South,0.0013376670607219668,0.014082928765565396,3538,107,-3431,-3297,3431
25748,שדרות הערים התאומות/רוברטו בקי,South,0.0011749040598872426,0.006622721153427709,3769,366,-3403,-2573,3403
39721,העליה/מגן דוד,South,0.0011665233091667554,0.006317072502523326,3780,388,-3392,-1894,3392
9841,ברזני/רובוביץ',Jerusalem,0.0012010387693708671,0.006620332057082131,3729,367,-3362,-2343,3362
17738,מסעף בן עמי,North,0.010302920007445208,0.0003845863079461694,497,3854,3357,5298,3357
2091,טרומפלדור/מרכז זיו,North,0.001253004937489677,0.007645520730481477,3656,302,-3354,-3474,3354
42877,ת. רכבת תל אביב - סבידור/הורדה,Center,0.0014625512737608051,0.023524135709231942,3392,40,-3352,-3248,3352
14077,מחלף גהה/דרך ז'בוטינסקי,Center,0.0015134422797806056,0.021712750401670602,3343,48,-3295,-3286,3295
20740,צומת עוקף עפולה,North,0.0014524612909854815,0.01336436853219094,3405,120,-3285,-3356,3285
39254,כביש 431/יהודה המכבי,Jerusalem,0.0014479125282589017,0.011547139921682794,3411,152,-3259,-3244,3259
18022,צומת תפן,North,0.0013774756266442807,0.00866500721069139,3492,254,-3238,-3407,3238
20501,צומת שפרעם צפון,North,0.028265123885031215,0.0004620433730981772,91,3318,3227,1377,3227
4186,מחווה אלון,North,0.0012378754769784821,0.005732000534997774,3679,457,-3222,-3206,3222
19293,צומת טמרה,North,0.0222431712935618,0.00045389994035903837,141,3357,3216,428,3216
5638,צומת מגדל,North,0.01886681244833702,0.0004470007926266731,190,3392,3202,3558,3202
19885,מסעף ענבר,North,0.0012582208520828227,0.005787488326023941,3644,449,-3195,-3179,3195
26900,צומת מחנה נתן,South,0.0014218439825967547,0.008404989826171359,3440,264,-3176,-2986,3176
11135,מסעף צור הדסה,Jerusalem,0.01033001382978542,0.000407532300195167,495,3656,3161,3781,3161
17761,צומת כברי,North,0.02232700912585152,0.0004680415117087648,138,3293,3155,4223,3155
8603,צומת נחשון,Center,0.03326281943019489,0.0004796615542085601,68,3221,3153,3366,3153
17710,שדרות הנשיא בן צבי/מכבי אש,North,0.001494806136731101,0.008890753078861878,3360,244,-3116,-2724,3116
35286,קניון ראשונים/שדרות נים,Center,0.001570591280581822,0.010181785835461485,3282,191,-3091,-3169,3091
3731,העירייה,North,0.0013312850087752802,0.005626553338459962,3547,479,-3068,-3262,3068
20106,מסעף אבו סנאן,North,0.034760459321391095,0.0005001237087709476,57,3118,3061,3612,3061
17735,מרכז רפואי גליל,North,0.001549887518111145,0.008766572047315086,3304,249,-3055,-359,3055
38111,מחלף גדרה לצפון,Center,0.018242512693580498,0.00047472253455810726,200,3249,3049,3669,3049
28475,מחלף עידן הנגב למערב,South,0.0015956067187521187,0.009550000726754843,3260,216,-3044,-3042,3044
18728,צומת כ''ח,North,0.017439377360270566,0.00047536700515940717,220,3243,3023,5111,3023
28228,צומת חורה,South,0.01665472248508408,0.00047491222268828147,239,3247,3008,3138,3008
26772,מחצבת הר דרגות/דריג'את,South,0.014511599116301822,0.00046696133011697114,294,3297,3003,3176,3003
18737,צומת יסוד המעלה,North,0.017190766801068746,0.00048120092746041645,229,3212,2983,3967,2983
9553,גשר המיתרים/שד' הרצל,Jerusalem,0.0014097856261324748,0.005654769673878346,3457,475,-2982,-3251,2982
5312,אלחדיף/הופיין,North,0.014660800371617582,0.00047472106704812676,289,3250,2961,3200,2961
7054,סלמה,North,0.0016870986812228801,0.008559512589871211,3177,259,-2918,-3066,2918
35201,עומר אלמוח'תאר/כ. אבן רושד,South,0.0016925256899131206,0.008516117898159727,3170,261,-2909,-2694,2909
5317,שדרות מנחם בגין/וינגייט,North,0.015336266693804265,0.0004930143595721016,262,3164,2902,3203,2902
19587,מסעף שייח' דנון,North,0.03141728412690834,0.0005368318298241661,74,2966,2892,3143,2892
17834,צומת געתון,North,0.01146042849593565,0.0004660382462400331,420,3302,2882,3646,2882
29450,צומת הרצליה,Center,0.0016073673380197497,0.006363193777986086,3248,383,-2865,-2196,2865
9526,מסוף 700/שד' נווה יעקב,Jerusalem,0.0018509604740928564,0.010387524082503905,3040,183,-2857,-2879,2857
29178,עומר אלמוח'תאר/כ. אבן רושד,South,0.0020317200343694685,0.016864468040076398,2909,74,-2835,-2578,2835
28671,ביה''ח אסותא,Center,0.002027948696545251,0.015572409019091602,2914,83,-2831,-2828,2831
28481,צומת רהט דרום,South,0.0020882901017327572,0.01693273705870746,2866,73,-2793,-2547,2793
49189,סלמה שכונה מזרחית,North,0.0018743422960042907,0.008941547251577456,3023,238,-2785,-2920,2785
18821,מסעף מכר,North,0.0017130475018747348,0.0064653214061650855,3153,378,-2775,-2789,2775
27583,ספרייה ציבורית/יצחק שמיר,South,0.001766132941306873,0.0067334742405149904,3116,355,-2761,-1483,2761
26661,מדרשת אור הדרום,South,0.011387593155792467,0.0004885806676078171,427,3184,2757,3047,2757
19809,הנרייטה סאלד/אליעזר פרי,North,0.0022133452379770793,0.020830130074504332,2774,52,-2722,-2729,2722
22065,צומת מתקן אדם,Center,0.021817325579073867,0.0005807589117928679,146,2832,2686,2876,2686
44887,שדרות נהר הירקון/קליין,Jerusalem,0.0017250507218211169,0.005723595359622239,3141,459,-2682,-2807,2682
9046,ויצמן/גבעת שאול,Jerusalem,0.0023622717296453146,0.030806605613227345,2676,19,-2657,-2648,2657
28480,צומת רהט דרום,South,0.0020602145868191257,0.008852740021173148,2890,245,-2645,-2478,2645
5821,כביש 85/מג'ד אל כרום מזרח,North,0.03139966249578815,0.0006190312142072254,75,2705,2630,8386,2630
27623,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,South,0.0024416316890171763,0.029197855057263605,2634,23,-2611,-2602,2611
28530,הר צין/עין שחק,South,0.011418855561440601,0.0005216625783465821,424,3027,2603,2885,2603
27581,אזור תעשיה שדרות,South,0.0019009417275673408,0.006096910610336129,3000,414,-2586,-1521,2586
5228,הר האושר/הביאטיטודים,North,0.0022431575532044965,0.010413808329670968,2756,180,-2576,-1180,2576
18662,בי''ס תיכון אלבטוף,North,0.0021131936915381746,0.00819490385303829,2844,271,-2573,-2730,2573
9612,צומת חולדה,Center,0.03773207713585018,0.0006509414243820646,43,2614,2571,2773,2571
5229,צומת כורזים,North,0.0022509318022281063,0.010445484259203336,2748,178,-2570,-1186,2570
27817,צומת מחנה שדה תימן,South,0.011881798306667092,0.000540615781828711,391,2952,2561,3241,2561
5227,צומת כפר נחום,North,0.002259698508573879,0.010383124857460763,2742,184,-2558,-1156,2558
23686,כביש 444/המרץ,Center,0.01047513892109943,0.000518443374963307,485,3039,2554,2036,2554
5226,חוף חוקוק/אתר ספיר,North,0.0022840137129668714,0.010352795834294189,2728,186,-2542,-1131,2542
23751,מחלף שורק/כביש 3,Center,0.02047096138904061,0.000618581998937709,169,2709,2540,2488,2540
4542,שד' צבי אלדרוטי/רמת יזרעאל,North,0.002444863476630537,0.014432661393963606,2633,101,-2532,-2470,2532
16159,שד. הסנהדרין/שד. ירושלים,Center,0.014467066138460194,0.0005870722128598451,295,2808,2513,5135,2513
19886,מסעף מחווה אלון,North,0.002183273781115542,0.007815164204665546,2798,293,-2505,-1447,2505
29191,הר צין/נחל מנוחה,South,0.011451110424410896,0.0005547444890853473,421,2909,2488,2756,2488
1365,צומת גרנות/גן שמואל,Center,0.002248384495101221,0.007941180036681653,2751,285,-2466,-2478,2466
4176,צומת אעבלין מזרח,North,0.0021570193466216242,0.00667768809407338,2810,359,-2451,-2338,2451
7106,מסעף ענבר,North,0.0022194984733744897,0.007120115995065837,2771,331,-2440,-1408,2440
27827,שדרות דוד טוביהו/מוטה גור,South,0.01388539399092136,0.0006011872528900751,309,2749,2440,3912,2440
4659,קאנטרי קלאב/שדרות יצחק רבין,North,0.02526993455278364,0.0006938633805566741,113,2516,2403,3917,2403
27666,צומת דורות לדרום,South,0.0021184883725854603,0.0058394018188905866,2842,442,-2400,-1543,2400
27850,צומת תפרח מזרח,South,0.01933059694440342,0.0006608658866321253,183,2582,2399,2723,2399
35686,כביש 3855/הירקון,Jerusalem,0.011831270020168603,0.0005905303192692291,393,2792,2399,2375,2399
20792,מירון מרכז,North,0.0024647401913327448,0.009146943419353272,2622,228,-2394,-2398,2394
12205,הר צין/הר עריף,South,0.011483861516042275,0.0005878263998241125,417,2803,2386,2648,2386
15224,מכון וינגייט/כביש 2 לצפון,Center,0.02469967408912059,0.0006990414995153467,116,2494,2378,1798,2378
15993,מחלף ראש העין דרום לדרום,Center,0.013938539292858649,0.0006320223628258879,305,2669,2364,1464,2364
4189,צומת חנניה,North,0.002359434955799466,0.007156911991477374,2679,324,-2355,-1330,2355
19200,מגאר א'/כניסה,North,0.0021502332227652,0.00561225987748699,2820,483,-2337,-1158,2337
4706,מנזר המלאך גבריאל,North,0.002263199677460398,0.006150621375226892,2741,411,-2330,-1224,2330
27825,קאנטרי קלאב/שדרות דוד טוביהו,South,0.016630100879184484,0.0006650764905469559,240,2565,2325,2525,2325
23222,צומת חפץ חיים,Center,0.01307544694475572,0.0006385325956428696,333,2649,2316,2574,2316
5295,צומת שאן,North,0.0022582263635460035,0.005945702141588571,2744,431,-2313,-2141,2313
10452,דרך חברון/גבעת המטוס,Jerusalem,0.002875561467248344,0.013781425254153021,2418,108,-2310,-2309,2310
18803,מסעף נעמה,North,0.027946357620456053,0.0007435176531537292,94,2390,2296,3054,2296
2958,רכבל/סטלה מאריס,North,0.0022404172682649686,0.005600987008399167,2761,486,-2275,64,2275
18700,מסוף חצור הגלילית,North,0.023220788359377673,0.000749808302302281,127,2381,2254,2674,2254
12273,צומת אילות,South,0.011380921637126817,0.0006336957804192576,428,2664,2236,2497,2236
2957,דרך סטלה מאריס,North,0.0023380089049443256,0.005723510798227759,2696,460,-2236,-152,2236
8494,מחלף לטרון,Jerusalem,0.01798492957493446,0.0007268477861546913,204,2437,2233,1779,2233
24859,מחלף מורשה,Center,0.04300983442279891,0.000832709817773883,29,2228,2199,1758,2199
28420,בית ספר טכנולוגי עמל,South,0.016949362584756187,0.0007295181860446183,233,2428,2195,11094,2195
13215,ג. שמואל/ גשר הולכי רגל,Center,0.06061788568117769,0.0008485704619132663,13,2201,2188,2698,2188
51208,תחנת התרעננות/נווה זוהר,South,0.002864893469977058,0.008659454715440771,2425,255,-2170,-1859,2170
3327,הגפן/בן גוריון,North,0.0025036114364507937,0.005856705913361987,2601,440,-2161,-2023,2161
11897,דרך האלוף עוזי נרקיס/עמיחי פאגלין,Jerusalem,0.017751174368983425,0.0007748757166300749,208,2329,2121,2428,2121
11714,מאיר גרשון/אלי תבין,Jerusalem,0.0029751940740318904,0.00884064979126476,2364,246,-2118,-268,2118
4188,צומת שש/חלפתא,North,0.002746741425773558,0.0066413145820653306,2477,364,-2113,-1156,2113
10156,מאיר גרשון/חיים תורן,Jerusalem,0.0029966973160120876,0.00881213130580233,2348,248,-2100,-217,2100
10112,יקותיאל אדם/דוד ניב,Jerusalem,0.0030229974350494057,0.009198955267872911,2325,227,-2098,-310,2098
8439,צומת חטיבה שבע/לטרון,Jerusalem,0.033350128106286285,0.0008763670518617866,67,2158,2091,1872,2091
10406,מאיר גרשון/דב סדן,Jerusalem,0.0030062083653494827,0.008726782143843209,2337,250,-2087,-106,2087
8438,צומת גוש עציון,Center,0.011100800557946324,0.0006937678426987891,435,2517,2082,2406,2082
18715,צומת ביר אל מכסור,North,0.011471213198836486,0.0006986209205540865,419,2498,2079,3230,2079
22315,צומת בית חלקיה,Center,0.01641285643479541,0.0007826996897118573,245,2317,2072,2340,2072
38588,רובע דרכי הבשמים,South,0.011615362111228865,0.0007201540427791729,409,2452,2043,2310,2043
27873,צומת הנשיא/כביש310,South,0.012916297223727228,0.0007494125209943007,339,2382,2043,2469,2043
41959,קאנטרי קלאב/אצ''ל,South,0.012668364843695544,0.0007527443853527091,351,2374,2023,2471,2023
4185,צומת שש/חלפתא,North,0.003238614301941098,0.009529566397237156,2231,217,-2014,-2033,2014
20648,צומת ראמה,North,0.0033877321960928933,0.011801494500749384,2158,146,-2012,-2080,2012
40136,שדרות הערים התאומות/ליאו פיקרד,South,0.0031284460255292202,0.00848763586552746,2273,262,-2011,-1965,2011
28114,אלומה/מרכז,Center,0.003042956854528461,0.007537417864949199,2316,306,-2010,-1289,2010
28294,מסעף דימונה/פרץ סנטר,South,0.0035564818412745216,0.01609733397852314,2081,81,-2000,-1877,2000
29342,מחלף גבעת שמואל/מבצע קדש,Center,0.003311199164760113,0.010016950470666832,2195,200,-1995,-2062,1995
5708,שדרות מנחם בגין/וינגייט,North,0.0032075173058466583,0.008410299548629993,2242,263,-1979,-1875,1979
38944,גשר דוד שיפמן /דרך מנחם בגין,Center,0.0028519915247889396,0.0057212232242679776,2430,461,-1969,-1819,1969
49637,גלובוס סנטר/שדרות חיים בר לב,Center,0.003348413163683058,0.00952138997152066,2179,218,-1961,2500,1961
19673,המכללה האקדמית כנרת,North,0.013917890666905866,0.0008083044438019019,307,2268,1961,2462,1961
14800,צומת הדסים,Center,0.036281463574601415,0.0010277928471023893,50,1949,1899,1185,1899
5026,דרך גולני/דוד אלעזר,North,0.024457690939370103,0.0009742143828358634,122,2017,1895,2266,1895
27834,צומת מחנה שדה תימן,South,0.013867342294961574,0.0008557557225778871,311,2192,1881,2290,1881
27904,צומת קוממיות,Center,0.011006384784697893,0.0007801078923601508,442,2320,1878,2690,1878
43242,חיים יסקי/ צ'רצ'יל,Jerusalem,0.0029920768758122398,0.005642840180102763,2350,477,-1873,130,1873
40763,עוקף כפר יאסיף,North,0.022810087727414337,0.000984950209358204,136,2005,1869,2193,1869
16022,ת. רכבת יבנה מזרח/העצמאות,Center,0.003338914979533174,0.007284313241419111,2186,318,-1868,-719,1868
43905,מצודת אדומים,Jerusalem,0.0032282943211196856,0.006423451110337669,2233,380,-1853,-1468,1853
5319,צומת כפר חיטים,North,0.02551342227308563,0.0010207550864526017,109,1962,1853,2099,1853
20794,צומת איילת השחר,North,0.017287200570872244,0.0009316302241310011,224,2073,1849,2271,1849
25944,צומת אשכולות,Center,0.04906973380376962,0.00110957549270781,20,1868,1848,3194,1848
6474,מסעף נווה זיו,North,0.011432805100468782,0.0008089057413912797,423,2266,1843,2281,1843
16024,מושב בן זכאי,Center,0.003448002580194251,0.007468151982700423,2135,309,-1826,-745,1826
4936,רמת יזרעאל/הזית,North,0.003199820247948105,0.005917397108841368,2243,432,-1811,-1798,1811
25689,צומת שדה עוזיהו/כביש 4,Center,0.015308404100773393,0.0009334307583080149,263,2070,1807,2522,1807
18876,צומת חנניה צומת שבע,North,0.004173241687306795,0.04392138158527705,1816,10,-1806,-1806,1806
13044,פארק אריאל שרון/דרך לוד,Center,0.012599626146832184,0.0008751490717172806,355,2160,1805,2050,1805
11534,הראל/יצחק נסים,Jerusalem,0.003253909172005987,0.005997053239275694,2221,422,-1799,-1675,1799
15884,מחלף שעריה לדרום,Center,0.0033815419404620364,0.00658557923774294,2163,370,-1793,-2021,1793
26693,צומת הרוחות,South,0.011719570130055975,0.0008636857988134762,404,2181,1777,1986,1777
5020,צומת עוקף עפולה/מעונות הסטודנטים,North,0.004029845388383722,0.01457204629290964,1872,98,-1774,-1793,1774
26787,אזור תעשיה,South,0.0037749232732116706,0.00980744627129687,1982,209,-1773,-1874,1773
1372,צומת גרנות/גן שמואל,Center,0.0034485135119267725,0.006291013132879379,2134,392,-1742,-1870,1742
27791,צומת מבקיעים,Center,0.003845634282086698,0.009587124016172384,1956,214,-1742,2113,1742
4221,צומת פוריה,North,0.0039385760724233295,0.010164510174558716,1904,195,-1709,-1666,1709
26906,מחלף מיתר לערד,South,0.0036190688780695585,0.006717574920807893,2055,356,-1699,-960,1699
5706,שדרות מנחם בגין/ספיר,North,0.003960740952618302,0.010124143930748643,1893,196,-1697,-1654,1697
5065,שד' צבי אלדרוטי/שד' הבנים,North,0.0039240273832339915,0.0092709126103587,1912,224,-1688,-1549,1688
18957,צומת הרדוף,North,0.011485934649115237,0.0009079519258014658,416,2102,1686,2067,1686
27622,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,South,0.00369744937658419,0.0069707970087999485,2016,336,-1680,-932,1680
11161,מחלף שורש,Jerusalem,0.004200310960768788,0.012586021649617533,1803,134,-1669,-1643,1669
18310,צומת מירון,North,0.004317988830918365,0.015408691521998499,1753,85,-1668,-765,1668
11289,הראל/יסמין,Jerusalem,0.0037264842669092455,0.006959049262781669,2002,337,-1665,-1604,1665
4242,מחלף טורען,North,0.01905786022029854,0.0011478956464665573,185,1832,1647,2717,1647
21692,צומת יד בנימין,Center,0.0036743857711474814,0.006267441282372089,2029,394,-1635,-1546,1635
18713,צומת נטופה,North,0.02095900411509817,0.0012178101111546312,157,1776,1619,1875,1619
26616,צומת טללים,South,0.012691847486668285,0.0010159758403460964,350,1967,1617,70,1617
26433,שד. ירושלים/חפץ חיים,South,0.010606766330277174,0.0009306393038350535,470,2074,1604,1840,1604
8468,מחלף בית חורון,Jerusalem,0.027977314018429858,0.0013265050064747987,93,1693,1600,1310,1600
6339,חוף צמח,North,0.015344520499256152,0.001131455640623354,261,1847,1586,1203,1586
27871,צומת שער הנגב,South,0.015620651532424777,0.0011462399349810297,257,1835,1578,1103,1578
5498,תחנה מרכזית ראש פינה,North,0.004439923240249664,0.011965398991886797,1714,142,-1572,-1651,1572
28865,שדרות דוד חכם/תחנה מרכזית,South,0.004378379858971981,0.010602897917549925,1733,173,-1560,-1465,1560
19911,צומת עמיעד,North,0.004435550914380358,0.010715276644635579,1718,172,-1546,-245,1546
10816,צומת ליאון שריגים,Center,0.011974164839333652,0.0010634843666089322,382,1917,1535,2523,1535
27794,צומת ברכיה,Center,0.004343744936312425,0.009602385545489457,1745,213,-1532,-1455,1532
4735,מסעף דברת/אלון תבור,North,0.011213444464011818,0.0010231721481010815,431,1956,1525,1798,1525
21301,צומת בית רימון,North,0.021707941816545215,0.0013489656563272752,151,1675,1524,2869,1524
3932,הדשנים,North,0.010494161019774217,0.0009852779793720504,481,2004,1523,666,1523
4509,בית חולים העמק,North,0.02568684933286892,0.0014077857014280005,106,1628,1522,2022,1522
4878,צומת תבור,North,0.010768410059798582,0.0010041008774009967,464,1982,1518,1736,1518
24394,טשרניחובסקי/ויצמן,Center,0.003757674995084112,0.005670423900588902,1989,472,-1517,-1633,1517
27900,מחלף עידן הנגב לצפון,South,0.028107571285137852,0.0014461579623882533,92,1605,1513,4711,1513
1249,הסתדרות/צומת קרית אתא,North,0.0042555301834435785,0.008251961201254798,1780,268,-1512,-1641,1512
6878,מחלף אליקים/כביש 672 למזרח,North,0.0039049060388269856,0.006142248658591878,1922,412,-1510,-256,1510
24928,מסוף רעננה/דרך השרון,Center,0.0044158285819282635,0.008931007680203147,1723,239,-1484,-1542,1484
5560,צומת שאן,North,0.004602410558494899,0.010750179445575415,1647,171,-1476,-1102,1476
26405,צומת קוממיות,Center,0.013283633509473529,0.0011834629589565489,327,1799,1472,2854,1472
38936,קניון עזריאלי/כביש 20,Center,0.003886692609081366,0.005566192934507778,1937,494,-1443,-632,1443
10236,שערי ירושלים/ליפתא,Jerusalem,0.004350643433643422,0.00765660931650335,1743,301,-1442,-1651,1442
16186,ת. רכבת ראשונים,Center,0.004473225697060022,0.007905261663076672,1701,290,-1411,-1501,1411
3970,פלים/קיבוץ גלויות,North,0.010543334523261498,0.0010946144076827838,476,1883,1407,68,1407
4222,מחלף גולני/לכיוון צפון,North,0.00429163357536315,0.006667508342431335,1762,360,-1402,-1195,1402
18919,צומת עין זיתים,North,0.004874729820392834,0.011744045998069916,1550,150,-1400,-161,1400
14839,צומת השרון לדרום,Center,0.010475792288836522,0.0011085184758721249,484,1871,1387,76,1387
28406,בית ספר אבן ח'לדון,South,0.016947377670111858,0.0014355405427963672,234,1612,1378,8056,1378
1259,651/השיטה,Center,0.004262714471725679,0.005830981384519204,1777,444,-1333,562,1333
23208,צומת בני דרום,Center,0.004688436391603199,0.007776846999803177,1620,295,-1325,-290,1325
18103,צומת כרמיאל,North,0.004553610408000243,0.006937576146057179,1659,341,-1318,-1133,1318
4791,דרך גולני/קפלן,North,0.004615647261113112,0.0069376777994007086,1645,340,-1305,-405,1305
22319,מחנה נחל שורק,Center,0.03488987234298813,0.0019342446897715818,56,1358,1302,1505,1302
18918,מושב מירון,North,0.005210070122248116,0.025757299096976334,1321,29,-1292,-1294,1292
12963,גשר בר אילן/כביש 4,Center,0.005093125567786581,0.013469301007761286,1407,115,-1292,-1205,1292
10775,גשר המיתרים/שד' הרצל,Jerusalem,0.005081362191693055,0.012830847334506566,1421,129,-1292,-1350,1292
34650,צומת אריאל,Center,0.004848622679168159,0.007915418855582146,1565,289,-1276,-1439,1276
12962,מחלף גבעת שמואל/כביש 4,Center,0.11813412024047286,0.0021951412587534027,2,1275,1273,1400,1273
1641,צומת אור עקיבא לדרום,North,0.004516039203207773,0.00602469338687406,1680,419,-1261,-339,1261
18831,צומת יבור,North,0.014315146521534641,0.0015327449134875503,297,1552,1255,1618,1255
25946,צומת אמונים,Center,0.05138915894535646,0.002205465679028484,19,1273,1254,1961,1254
18008,מחנה נטפים,North,0.021250124929599302,0.0018364743618944014,155,1405,1250,1550,1250
22062,צומת שילת,Center,0.02142844771833968,0.0018531245634546042,153,1399,1246,1158,1246
4095,ח'אלת זבדה/תחנת דלק,Center,0.031500586938058316,0.002077255197107977,73,1312,1239,542,1239
28329,צומת לקיה,South,0.017566073989419166,0.0017315995238166128,214,1451,1237,1584,1237
26849,יצחק רגר/וייצמן,South,0.004639561544254531,0.006245447360475725,1636,400,-1236,-139,1236
750,צומת רכבת ראש העין צפון,Center,0.024938224990631936,0.001979924265788764,115,1346,1231,1225,1231
16996,חלמיש/651,Center,0.004537294330857429,0.0058013730744080096,1671,447,-1224,726,1224
1566,צומת נרבתה,Center,0.004693440949544399,0.00625480349654898,1617,395,-1222,586,1222
12979,גבעת שמואל/גשר הולכי רגל,Center,0.1178854821130121,0.0024630184399595215,3,1211,1208,1641,1208
48560,יהושע בן נון/מרים הנביאה,South,0.004529437377056972,0.005653039554774183,1674,476,-1198,1122,1198
43528,צומת אוהלים (הנוקדים),South,0.02678768575143797,0.0021452501900988356,101,1294,1193,4564,1193
18704,צומת מחניים,North,0.017465842888861577,0.0018377328124076987,219,1404,1185,1419,1185
25693,צומת אשכולות,Center,0.010618287883258236,0.001370571443257191,469,1646,1177,1144,1177
6605,צומת חניתה,North,0.005029442889614459,0.00774489616839266,1471,297,-1174,877,1174
742,מחלף ירקון,Center,0.012333253358389544,0.0015500804365732991,367,1541,1174,502,1174
11073,כביש 3855/רבי יוסף קארו,Jerusalem,0.028894877833002947,0.0022875362426980463,90,1259,1169,829,1169
13354,ת. רכבת תל אביב - סבידור/דרך נמיר,Center,0.0054129173715946445,0.01990641205062461,1215,54,-1161,-1116,1161
37713,השל''ה/משך חכמה,Center,0.005171860515344843,0.010346122464969593,1348,187,-1161,1074,1161
13320,קניון עזריאלי/דרך מנחם בגין,Center,0.005268631405572065,0.01279894670977844,1288,130,-1158,-1118,1158
26654,מרכז אורן/יצחק רגר,South,0.005356865587499596,0.014535900089914018,1249,99,-1150,-1041,1150
28206,צומת שרה למזרח,South,0.005062965892496407,0.007834955477221859,1437,292,-1145,-1031,1145
25947,כביש 4/שדה עוזיה,Center,0.056664382052920625,0.002613938710376337,16,1158,1142,1568,1142
18703,צומת מחניים,North,0.019937684401144726,0.0021388388602735214,175,1296,1121,1381,1121
21282,צומת שבע,North,0.005563897698554579,0.025715251184904857,1150,30,-1120,-1134,1120
28421,משטרת רהט,South,0.027635784642440528,0.0024641186157523657,96,1209,1113,1990,1113
28419,בית ספר אל הוזייל,South,0.027631318584490795,0.002471993506856061,97,1208,1111,1945,1111
21302,צומת עוקף עפולה,North,0.030144569065766957,0.002529429282497691,84,1188,1104,1013,1104
3275,צומת כפר חסידים,North,0.03712012585056573,0.00265676723625534,44,1142,1098,608,1098
21696,צומת ראם מסמיה,Center,0.021262991692437894,0.002361203709636828,154,1238,1084,2011,1084
1976,טשרניחובסקי/האקדמית גורדון,North,0.004837347261258029,0.005572765775545377,1570,492,-1078,1339,1078
26421,תפרח/יציאה,South,0.014310874622894362,0.0019045981026134101,298,1370,1072,2189,1072
16289,צומת יסודות,Center,0.005778792277061805,0.03088306211054591,1081,18,-1063,-1012,1063
35694,מחלף שעריה למערב,Center,0.005669991386293797,0.018591610938340133,1106,63,-1043,-1010,1043
29479,דרך נמיר/ז'בוטינסקי,Center,0.02689103797274084,0.0026726755267295235,99,1139,1040,2285,1040
44197,שדרות דוד טוביהו/לימונית,South,0.012279131352420928,0.0018393155389418287,368,1403,1035,1544,1035
3996,מחלף יגור,North,0.005473098880880247,0.010998482642026918,1187,163,-1024,-1035,1024
