stop_id,stop_name,own_community,own_community_label,connected_communities,crossing_edges,crossing_weight,degree,weighted_degree,crossing_weight_share,lat,lon,region,metro
47177,תמרת/כניסה,40,Periphery / North,1,1,20,3,80,0.25,32.699171,35.214489,North,Haifa
14542,עליית הנוער/נחלת יצחק,25,Tel Aviv / Center,1,1,20,5,528,0.0379,32.073374,34.800715,Center,Tel Aviv
18940,מסעף מעגן,16,Periphery / North,1,1,20,3,332,0.0602,32.704878,35.597654,North,Periphery
19957,צומת מעגן,1,Periphery / North,1,1,20,3,40,0.5,32.701673,35.603009,North,Periphery
29402,צומת הרצליה,50,Tel Aviv / Center,1,2,20,15,3816,0.0052,32.165855,34.813911,Center,Tel Aviv
13071,יצחק שדה/שונצינו,24,Tel Aviv / Center,1,1,20,5,2072,0.0097,32.065133,34.787835,Center,Tel Aviv
16105,מחלף גדרה לדרום,6,Periphery / Center,1,1,20,7,1684,0.0119,31.802698,34.764107,Center,Periphery
15418,מחלף גדרה לצפון/תחנת דלק,6,Periphery / Center,1,1,20,8,1186,0.0169,31.806571,34.765932,Center,Periphery
48500,מחלף גבעת מרדכי/יציאה לבגין דרום,9,Jerusalem,1,1,20,5,1562,0.0128,31.766395,35.192909,Jerusalem,Jerusalem
21322,צומת צריפין לדרום,7,Tel Aviv / Center,1,1,20,11,2410,0.0083,31.968557,34.844337,Center,Tel Aviv
11961,בטחה/כניסה ראשית,47,Beer Sheva / South,1,2,20,7,984,0.0203,31.329352,34.63544,South,Beer Sheva
16103,הרצל/ויצמן,26,Tel Aviv / Center,1,1,20,7,1210,0.0165,31.81843,34.77317,Center,Tel Aviv
40661,בניה  מזרח,52,Tel Aviv / Center,1,1,20,2,40,0.5,31.843046,34.744688,Center,Tel Aviv
15312,רבי אליעזר בן הורקנוס/4404,7,Tel Aviv / Center,1,1,20,3,1126,0.0178,31.968827,34.894613,Center,Tel Aviv
4319,מרכז/חד נס,1,Periphery / North,1,1,20,5,80,0.25,32.928173,35.641673,North,Periphery
16650,קניון עזריאלי הוד השרון/דרך רמתיים,10,Tel Aviv / Center,1,1,20,8,2216,0.009,32.14303,34.894369,Center,Tel Aviv
51293,האנפה/הדוכיפת,52,Tel Aviv / Center,1,1,20,2,40,0.5,31.820198,34.757263,Center,Tel Aviv
20698,צומת עדי,5,Periphery / North,1,1,20,6,136,0.1471,32.790216,35.17704,North,Haifa
10112,יקותיאל אדם/דוד ניב,39,Jerusalem,1,1,20,6,4682,0.0043,31.81926,35.238521,Jerusalem,Jerusalem
26770,צומת נבטים,0,Beer Sheva / South,1,1,20,5,624,0.0321,31.261066,35.038166,South,Beer Sheva
40444,צומת להב לצפון,0,Beer Sheva / South,1,2,20,6,82,0.2439,31.383863,34.877757,South,Beer Sheva
28625,ניר עם,13,Periphery / South,1,1,20,3,80,0.25,31.517498,34.585156,South,Periphery
7251,אזור תעשיה סאסא,2,Periphery / North,1,1,20,3,234,0.0855,33.026994,35.401234,North,Periphery
50455,הנחל/הזיתים,2,Periphery / North,1,1,20,3,88,0.2273,32.996451,35.295422,North,Periphery
18287,צומת חירם,1,Periphery / North,1,1,20,2,40,0.5,33.02645,35.405592,North,Periphery
17222,מחלף אור עקיבא,65,Periphery / North,1,1,20,6,170,0.1176,32.505068,34.915857,North,Periphery
21294,צומת נטופה,5,Periphery / North,1,1,20,6,1546,0.0129,32.808615,35.39885,North,Periphery
16487,משמר דוד מרכז,26,Tel Aviv / Center,1,1,20,4,78,0.2564,31.821993,34.901605,Center,Periphery
42412,תחנת התרעננות/פונדק חצבה,30,Periphery / South,1,1,20,6,486,0.0412,30.798872,35.243661,South,Periphery
49250,מסוף הרכבת/איסוף,21,Periphery / Jerusalem,1,1,20,5,605,0.0331,31.757548,34.987197,Jerusalem,Periphery
11091,צומת שמשון,15,Jerusalem,1,1,20,6,520,0.0385,31.776606,35.004321,Jerusalem,Jerusalem
50739,תחנת רכבת ראש העין צפון/רציפים,35,Tel Aviv / Center,1,1,20,3,88,0.2273,32.121176,34.934822,Center,Tel Aviv
27685,צומת אורים לדרום/כביש 234,47,Beer Sheva / South,1,1,20,5,244,0.082,31.315822,34.526321,South,Periphery
26975,ארז/מרכז,13,Periphery / South,1,1,20,2,40,0.5,31.560714,34.566109,Center,Periphery
195,קניון עיר ימים/זלמן שז''ר,3,Tel Aviv / Center,1,1,20,7,2012,0.0099,32.276837,34.847509,Center,Tel Aviv
47112,השיטה/תדהר,40,Periphery / North,1,1,20,3,80,0.25,32.703813,35.223969,North,Haifa
29407,צומת כפר שמריהו,24,Tel Aviv / Center,1,1,19,6,1318,0.0144,32.17945,34.815827,Center,Tel Aviv
3974,אוניברסיטה/רב תכליתי,32,Haifa / North,1,2,19,8,3542,0.0054,32.758828,35.021869,North,Haifa
13120,דרך זאב ז'בוטינסקי/מכון מור,37,Tel Aviv / Center,1,1,19,9,14786,0.0013,32.09139,34.824447,Center,Tel Aviv
18040,נשיאי ישראל/דרך השלום,18,Periphery / North,1,1,19,7,4024,0.0047,32.908586,35.285505,North,Periphery
9736,צומת חולדה,15,Jerusalem,1,1,19,3,78,0.2436,31.810274,34.899894,Center,Periphery
49720,כפר הנוער עדנים,6,Periphery / Center,1,1,19,3,130,0.1462,31.435128,34.761711,South,Beer Sheva
37803,קניון אושילנד/עתיר ידע,10,Tel Aviv / Center,1,1,19,3,734,0.0259,32.16545,34.928564,Center,Tel Aviv
5945,האלה/הברוש,2,Periphery / North,1,1,19,3,256,0.0742,32.974172,35.27714,North,Periphery
42493,צומת קצא''א,13,Periphery / South,1,1,19,5,608,0.0312,31.628041,34.585974,Center,Periphery
34735,עמוס/אל דוד,11,Jerusalem,1,1,19,7,534,0.0356,31.652781,35.227294,Center,Jerusalem
7692,דרך ירושלים/עמוס,11,Jerusalem,1,1,19,7,422,0.045,31.652577,35.226749,Center,Jerusalem
2699,עמוס/סיני,34,Haifa / North,1,1,18,3,778,0.0231,32.775451,35.03118,North,Haifa
9552,צומת פת/גולומב,9,Jerusalem,1,1,18,9,6246,0.0029,31.757465,35.197119,Jerusalem,Jerusalem
13423,גרינבוים/דרך בן צבי,31,Tel Aviv / Center,1,1,18,4,2234,0.0081,32.04452,34.767026,Center,Tel Aviv
44466,חוף בננה ביץ',24,Tel Aviv / Center,1,1,18,7,9534,0.0019,32.070602,34.763816,Center,Tel Aviv
14020,אצ''ל/הרב לנדרס,25,Tel Aviv / Center,1,1,18,3,2816,0.0064,32.069621,34.837687,Center,Tel Aviv
28327,צומת פלוגות לדרום,6,Periphery / Center,1,5,18,13,418,0.0431,31.625608,34.756787,Center,Periphery
41782,ת. מרכזית מודיעין מכבים רעות,36,Tel Aviv / Center,1,1,18,3,68,0.2647,31.899922,35.006593,Jerusalem,Tel Aviv
8494,מחלף לטרון,15,Jerusalem,1,1,18,7,402,0.0448,31.840045,34.990017,Jerusalem,Periphery
12884,אלוף שדה/כביש 4,25,Tel Aviv / Center,1,1,18,8,5744,0.0031,32.057419,34.832771,Center,Tel Aviv
1247,בר יהודה/גשר גדוד 21,34,Haifa / North,1,1,18,6,4752,0.0038,32.795426,35.021788,North,Haifa
36040,בית ספר תיכון אלקאסמי,56,Periphery / Center,1,1,18,5,943,0.0191,32.413792,35.035489,Center,Periphery
16248,וייצמן/סברדלוב,6,Periphery / Center,1,1,18,4,328,0.0549,31.817737,34.776491,Center,Tel Aviv
16249,בית המועצה/פינס,6,Periphery / Center,1,1,18,5,520,0.0346,31.815986,34.777464,Center,Tel Aviv
3960,צומת קישון,34,Haifa / North,1,1,18,2,36,0.5,32.790786,35.035743,North,Haifa
38159,בית הערבה/מגרש ספורט,42,Jerusalem / Center,1,2,18,4,46,0.3913,31.808996,35.478176,Center,Periphery
49246,חיים וייצמן/דרך הנפת הדגל,12,Tel Aviv / Center,1,1,18,2,36,0.5,31.920027,34.798321,Center,Tel Aviv
28561,צומת נבטים,53,Periphery / South,1,1,18,5,622,0.0289,31.261379,35.03626,South,Beer Sheva
35327,מחלף חורשים,35,Tel Aviv / Center,1,1,18,2,36,0.5,32.14899,34.947781,Center,Tel Aviv
54,מנחם בגין/יצחק רבין,6,Periphery / Center,1,1,18,4,316,0.057,31.799224,34.782985,Center,Periphery
41030,רבדים,6,Periphery / Center,1,1,18,3,158,0.1139,31.77329,34.816551,Center,Periphery
19877,צומת ערב אל היב,5,Periphery / North,1,1,18,4,1486,0.0121,32.767026,35.31151,North,Periphery
4313,צומת בית צידה,16,Periphery / North,1,1,18,3,44,0.4091,32.904255,35.632978,North,Periphery
22872,צומת אייל,10,Tel Aviv / Center,1,1,18,4,366,0.0492,32.209016,34.973128,Center,Tel Aviv
47999,ת. מרכזית ראשל''צ/רציפים,12,Tel Aviv / Center,1,1,18,2,36,0.5,31.96779,34.785633,Center,Tel Aviv
27795,צומת בית שיקמה,22,Periphery / Center,1,1,18,3,428,0.0421,31.65324,34.598341,Center,Periphery
39471,הפרדס/השזיף,13,Periphery / South,1,1,18,3,74,0.2432,31.644381,34.596247,Center,Periphery
42495,צומת קצא''א,22,Periphery / Center,1,1,18,5,578,0.0311,31.626743,34.585002,Center,Periphery
27057,צומת זיקים,13,Periphery / South,1,1,18,2,36,0.5,31.60271,34.570903,Center,Periphery
40446,צומת שומריה לדרום/כביש 358,6,Periphery / Center,1,2,18,4,36,0.5,31.423516,34.892323,South,Beer Sheva
4315,מסעף פארק הירדן,1,Periphery / North,1,1,18,3,62,0.2903,32.915985,35.632994,North,Periphery
51148,רבי מאיר מפרימישלן/הרב מירב,38,Periphery / Center,1,1,18,10,780,0.0231,32.163606,35.138632,Center,Periphery
27071,שביל האלון/שביל הדקל,13,Periphery / South,1,1,18,3,74,0.2432,31.648743,34.59694,Center,Periphery
51564,המלך ג'ורג'/קק''ל,15,Jerusalem,1,2,17,6,4404,0.0039,31.777615,35.215929,Jerusalem,Jerusalem
49330,ת. מרכזית חדרה,23,Periphery / Center,1,1,17,5,396,0.0429,32.436231,34.913683,Center,Periphery
22136,עמק בית שאן/שד. החשמונאים,36,Tel Aviv / Center,1,1,17,8,1196,0.0142,31.909284,35.005912,Center,Tel Aviv
47928,ת. מרכזית המפרץ/רציפים בינעירוני,34,Haifa / North,1,1,17,2,144,0.1181,32.793242,35.034178,North,Haifa
41738,שכונת מוקביל,33,Haifa / North,1,1,17,4,216,0.0787,32.792856,35.19087,North,Haifa
18890,חמדיה,16,Periphery / North,1,1,17,4,66,0.2576,32.519955,35.520837,North,Periphery
27660,צומת שער הנגב,13,Periphery / South,1,1,17,7,1410,0.0121,31.507919,34.587597,South,Periphery
41989,בית ספר בגין חט''ב/מיכאל גלפנשטיין,65,Periphery / North,1,1,17,4,1216,0.014,32.501942,34.919923,North,Periphery
5750,מחלף נחל צלמון/לדרום,1,Periphery / North,1,1,17,4,1014,0.0168,32.866411,35.456037,North,Periphery
4942,שאול המלך/דבורה הנביאה,54,Periphery / Center,1,1,17,4,884,0.0192,32.504338,35.493333,North,Periphery
48824, מסעף נווה מונסון/כביש 412,60,Tel Aviv / Center,1,1,17,5,342,0.0497,32.02445,34.876096,Center,Tel Aviv
27896,צומת זיקים,22,Periphery / Center,1,1,17,5,454,0.0374,31.601868,34.571096,Center,Periphery
16032,אודם/הרב שלום יצחק,7,Tel Aviv / Center,1,1,17,5,102,0.1667,32.019656,34.942278,Center,Tel Aviv
41740,מפעל קדמני,5,Periphery / North,1,1,17,3,125,0.136,32.790398,35.195384,North,Haifa
26997,האתרוג/התמר,22,Periphery / Center,1,1,17,2,34,0.5,31.637946,34.613008,Center,Periphery
1839,עמוס/סיני,34,Haifa / North,1,1,16,3,774,0.0207,32.775472,35.031297,North,Haifa
4311,צומת יהודיה,16,Periphery / North,1,2,16,4,32,0.5,32.903472,35.646644,North,Periphery
41819,מסעף נווה הרצוג,20,Periphery / Center,1,1,16,4,64,0.25,31.82989,34.694207,Center,Tel Aviv
1097,דוד שמעוני/קלז,23,Periphery / Center,1,1,16,9,3740,0.0043,32.438956,34.909169,Center,Periphery
11177,הרב בלוך/מעלות קדושי טלז,15,Jerusalem,1,1,16,4,1312,0.0122,31.803007,35.098829,Jerusalem,Jerusalem
42882,ת. רכבת תל אביב- סבידור/רציפים A,24,Tel Aviv / Center,1,1,16,3,321,0.0498,32.083157,34.796089,Center,Tel Aviv
40898,שלום עליכם/שדרות פנחס לבון,3,Tel Aviv / Center,1,1,16,6,2998,0.0053,32.287589,34.855718,Center,Tel Aviv
21513,כפר טרומן,7,Tel Aviv / Center,1,1,16,9,1360,0.0118,31.984289,34.917057,Center,Tel Aviv
36041,מרכז תרבות אלקאסמי,56,Periphery / Center,1,1,16,7,965,0.0166,32.415045,35.035405,Center,Periphery
37108,צומת בני דרור למזרח,55,Tel Aviv / Center,1,1,16,5,424,0.0377,32.257813,34.900012,Center,Tel Aviv
37112,מחלף דרור,55,Tel Aviv / Center,1,1,16,5,430,0.0372,32.255691,34.892981,Center,Tel Aviv
26415,בית יוסף/הגבעה,0,Beer Sheva / South,1,2,16,6,565,0.0283,31.323291,34.686189,South,Beer Sheva
16010,כביש 42/נטעים,52,Tel Aviv / Center,1,1,16,4,44,0.3636,31.943505,34.78053,Center,Tel Aviv
4317,מסעף חד נס,1,Periphery / North,1,1,16,4,76,0.2105,32.928019,35.63776,North,Periphery
37027,כליל/מרכז,2,Periphery / North,1,2,16,4,62,0.2581,32.984989,35.198771,North,Periphery
24393,טשרניחובסקי/ויצמן,10,Tel Aviv / Center,1,1,16,8,2952,0.0054,32.177761,34.894199,Center,Tel Aviv
866,בי''ח מאיר/טשרניחובסקי,10,Tel Aviv / Center,1,1,16,8,1872,0.0085,32.181056,34.897786,Center,Tel Aviv
18041,נשיאי ישראל/בית הכרם,18,Periphery / North,1,1,16,10,4466,0.0036,32.908896,35.285332,North,Periphery
7002,נשיאי ישראל/אורט בראודה,18,Periphery / North,1,1,16,6,1136,0.0141,32.911062,35.279593,North,Periphery
7714,צומת אלמוג,69,Jerusalem,1,1,16,3,50,0.32,31.802294,35.449641,Center,Periphery
14609,איקאה/מרק מושביץ,12,Tel Aviv / Center,1,1,16,3,294,0.0544,31.950982,34.770578,Center,Tel Aviv
25339,העצמאות/רימון,55,Tel Aviv / Center,1,1,16,4,372,0.043,32.280893,34.890865,Center,Tel Aviv
20159,שכונה דרומית א,33,Haifa / North,1,2,16,4,110,0.1455,32.77257,35.21809,North,Haifa
11178,מסעף קריית יערים,15,Jerusalem,1,1,16,6,1028,0.0156,31.803874,35.099083,Jerusalem,Jerusalem
884,שד' מנחם בגין/משה סנה,14,Tel Aviv / Center,1,1,16,5,662,0.0242,32.189361,34.898453,Center,Tel Aviv
5561,מסוף בית שאן/שדרות מנחם בגין,54,Periphery / Center,1,1,16,4,148,0.1081,32.49816,35.505008,Center,Periphery
43677,ביר הדאג' 1,62,Periphery / South,1,1,16,2,32,0.5,31.025706,34.736572,South,Periphery
44260,זכריה הנביא/אליהו הנביא,21,Periphery / Jerusalem,1,1,16,7,3050,0.0052,31.700647,34.977088,Jerusalem,Periphery
931,בורוכוב/וייצמן,14,Tel Aviv / Center,1,1,16,6,746,0.0214,32.192385,34.878513,Center,Tel Aviv
50037,בית עלמין בית שאן/כביש 90,16,Periphery / North,1,1,16,3,316,0.0506,32.500798,35.511915,North,Periphery
35,רשות שדות התעופה/העליה,7,Tel Aviv / Center,1,1,16,6,686,0.0233,31.990876,34.8976,Center,Tel Aviv
35015,נגוהות/מרכז,6,Periphery / Center,1,1,16,3,48,0.3333,31.492462,34.983536,South,Periphery
8001,סובה מרכז אדוריים,70,Periphery / South,1,1,16,4,220,0.0727,31.484802,35.044715,South,Periphery
10816,צומת ליאון שריגים,6,Periphery / Center,1,1,16,5,376,0.0426,31.672442,34.936043,Center,Periphery
21299,מבוא חמה,1,Periphery / North,1,1,16,5,110,0.1455,32.738476,35.656421,North,Periphery
15908,שדרות אהרון קציר/מנדס,25,Tel Aviv / Center,1,1,15,6,3308,0.0045,32.053397,34.848048,Center,Tel Aviv
43771,שדרות יחד שבטי ישראל/הרב אלישיב,7,Tel Aviv / Center,1,1,15,6,1328,0.0113,31.93504,34.896984,Center,Tel Aviv
16189,ויצמן/המאה ואחד,12,Tel Aviv / Center,1,2,15,6,2988,0.005,31.936025,34.799704,Center,Tel Aviv
3958,קריית הממשלה/העצמאות,28,Haifa / North,1,1,15,5,1264,0.0119,32.817235,35.002335,North,Haifa
1358,דרך אהרון/חווה חקלאית,19,Periphery / North,1,2,15,10,1556,0.0096,32.565948,34.956854,North,Periphery
42903,צומת כליל,2,Periphery / North,1,2,15,3,30,0.5,32.988776,35.146611,North,Periphery
15354,בן גוריון / הפרדס,25,Tel Aviv / Center,1,1,15,8,2312,0.0065,32.056036,34.85145,Center,Tel Aviv
46514,מחלף יפתחאל/784,5,Periphery / North,1,1,15,7,660,0.0227,32.768535,35.227262,North,Haifa
20158,ביר אל מכסור כניסה,33,Haifa / North,1,1,15,2,74,0.2027,32.773196,35.214813,North,Haifa
43772,שדרות יחד שבטי ישראל/שבט שמעון,7,Tel Aviv / Center,1,1,15,9,1116,0.0134,31.93397,34.89637,Center,Tel Aviv
11136,צומת צור הדסה,44,Jerusalem / Center,1,1,15,9,1112,0.0135,31.722695,35.093748,Jerusalem,Jerusalem
20374,מחלף נחל צלמון/לצפון,1,Periphery / North,1,1,15,4,1046,0.0143,32.863968,35.455499,North,Periphery
28685,בית ספר חופים,22,Periphery / Center,1,1,15,4,64,0.2344,31.588045,34.560417,Center,Periphery
9483,ארץ חפץ/חטיבת הראל,41,Jerusalem,1,1,14,3,3110,0.0045,31.796298,35.222988,Jerusalem,Jerusalem
13534,הרכבת/דרך מנחם בגין,24,Tel Aviv / Center,1,1,14,5,1298,0.0108,32.063377,34.778495,Center,Tel Aviv
8732,תחנת רקל''ה הרוזמרין/דב יוסף,9,Jerusalem,1,1,14,8,3044,0.0046,31.734036,35.194675,Jerusalem,Jerusalem
1501,צומת מנשה,23,Periphery / Center,1,1,14,3,428,0.0327,32.464459,34.994487,Center,Periphery
23461,רבי יהודה הנשיא/אבן גבירול,67,Tel Aviv / Center,1,1,14,8,1774,0.0079,32.052174,34.956266,Center,Tel Aviv
16205,בי''ח בלינסון/גשר מבצע ארנון,17,Tel Aviv / Center,1,1,14,17,10712,0.0013,32.091161,34.86787,Center,Tel Aviv
207,קניון עיר ימים/זלמן שז''ר,3,Tel Aviv / Center,1,1,14,6,2036,0.0069,32.277813,34.848946,Center,Tel Aviv
35170,שדרות בן צבי/שדרות אגם כנרת,3,Tel Aviv / Center,1,1,14,7,5464,0.0026,32.291134,34.853662,Center,Tel Aviv
34119,כביש 4311/כביש 412,12,Tel Aviv / Center,1,1,14,5,578,0.0242,31.95373,34.778514,Center,Tel Aviv
3512,אוניברסיטה/איי. בי. אם,32,Haifa / North,1,1,14,6,4412,0.0032,32.763805,35.01591,North,Haifa
42724,צומת בית רימון,8,Periphery / North,1,1,14,2,28,0.5,32.763327,35.344276,North,Periphery
48349,מסוף רעננה/רציפים,3,Tel Aviv / Center,1,2,14,5,151,0.0927,32.175565,34.890269,Center,Tel Aviv
27594,שדרות הרצל/כצנלסון,47,Beer Sheva / South,1,2,14,7,1988,0.007,31.313272,34.621376,South,Beer Sheva
44197,שדרות דוד טוביהו/לימונית,0,Beer Sheva / South,1,1,14,8,1504,0.0093,31.259409,34.756134,South,Beer Sheva
20123,בית ספר אורתודוקסי,33,Haifa / North,1,1,14,5,310,0.0452,32.800727,35.170118,North,Haifa
19707,מפעלי פלדה,29,Haifa / North,1,2,14,4,776,0.018,32.888638,35.09456,North,Haifa
15578,כביש 42/נטעים,52,Tel Aviv / Center,1,1,14,2,28,0.5,31.944577,34.781611,Center,Tel Aviv
27827,שדרות דוד טוביהו/מוטה גור,0,Beer Sheva / South,1,1,14,6,1350,0.0104,31.262809,34.749221,South,Beer Sheva
21917,צומת רחובות/מערב לצפון,52,Tel Aviv / Center,1,1,14,4,234,0.0598,31.902303,34.763962,Center,Tel Aviv
34843,אלמוג/בריכת שחייה,69,Jerusalem,1,1,14,6,112,0.125,31.78943,35.461242,Center,Periphery
1579,צומת מצר לצפון,56,Periphery / Center,1,1,14,4,502,0.0279,32.436761,35.025133,Center,Periphery
22322,הרדוף/דרך בן גוריון,26,Tel Aviv / Center,1,1,14,3,678,0.0206,31.891743,34.772597,Center,Tel Aviv
24748,צומת גן חיים,10,Tel Aviv / Center,1,1,14,3,396,0.0354,32.192226,34.908605,Center,Tel Aviv
42884,ת. רכבת תל אביב- סבידור/רציפים A,50,Tel Aviv / Center,1,1,14,3,67,0.209,32.083157,34.796089,Center,Tel Aviv
16771,הסיתוונית/הרקפת,35,Tel Aviv / Center,1,1,14,3,40,0.35,32.070487,34.955705,Center,Tel Aviv
36541,ת.מרכזית תל אביב קומה 7/רציפים,24,Tel Aviv / Center,1,1,14,2,138,0.1014,32.056413,34.779452,Center,Tel Aviv
2492,בית ספר קרית עמל/קק''ל,59,Haifa / North,1,1,14,6,627,0.0223,32.710766,35.121684,North,Haifa
40190,אל פולאת,59,Haifa / North,1,1,14,5,492,0.0285,32.733134,35.134059,North,Haifa
11068,בן איש חי ג,21,Periphery / Jerusalem,1,2,14,5,1938,0.0072,31.744753,34.998183,Jerusalem,Periphery
44261,זכריה הנביא/שדרות האמוראים,21,Periphery / Jerusalem,1,1,14,6,2348,0.006,31.703301,34.975458,Jerusalem,Periphery
15992,צומת ג'לג'וליה,35,Tel Aviv / Center,1,1,14,4,40,0.35,32.152639,34.947665,Center,Tel Aviv
10402,חיל ההנדסה/נעמי קיס,11,Jerusalem,1,1,13,7,5268,0.0025,31.785275,35.227493,Jerusalem,Jerusalem
4895,צומת מגידו,4,Periphery / North,1,1,13,10,400,0.0325,32.572085,35.19223,North,Periphery
44503,שד' גולדה מאיר/שד' הרצל,43,Periphery / South,1,2,13,9,773,0.0168,31.068233,35.03214,South,Periphery
2866,ערד/סובה,32,Haifa / North,1,1,13,3,879,0.0148,32.790416,35.022195,North,Haifa
15851,קניון סביונים/נווה מונסון,60,Tel Aviv / Center,1,1,13,3,1722,0.0075,32.030185,34.876495,Center,Tel Aviv
40559,זית/רימון,3,Tel Aviv / Center,1,1,13,6,224,0.058,32.350738,35.01517,Center,Periphery
20217,מסעף חוף גולן,1,Periphery / North,1,1,13,3,130,0.1,32.848119,35.652784,North,Periphery
18441,נוף הגליל/יציאה,8,Periphery / North,1,1,13,8,482,0.027,32.727396,35.324081,North,Periphery
21148,נוף הגליל/כניסה צפונית,8,Periphery / North,1,1,13,6,544,0.0239,32.726987,35.324986,North,Periphery
16462,שדרות ירושלים/הקישון,52,Tel Aviv / Center,1,1,13,4,1454,0.0089,31.886897,34.733563,Center,Tel Aviv
42454,מסוף בית שאן/שדרות מנחם בגין,16,Periphery / North,1,1,13,2,26,0.5,32.49816,35.505008,Center,Periphery
4001,צומת בת שלמה,58,Haifa / North,1,1,13,5,530,0.0245,32.598208,35.005515,North,Haifa
25107,דרך המכבים/אלי כהן,12,Tel Aviv / Center,1,1,13,6,3192,0.0041,31.984633,34.81074,Center,Tel Aviv
28555,מחלף מולדה,0,Beer Sheva / South,1,1,13,5,610,0.0213,31.267596,34.970924,South,Beer Sheva
168,הירדן/דן,7,Tel Aviv / Center,1,1,13,2,26,0.5,31.915489,34.852139,Center,Tel Aviv
166,חרוד/הירדן,26,Tel Aviv / Center,1,1,13,2,26,0.5,31.915977,34.848217,Center,Tel Aviv
28763,מועצה מקומית,0,Beer Sheva / South,1,2,13,5,356,0.0365,31.161487,35.019999,South,Beer Sheva
40818,ת. רכבת בית שאן/הורדה,54,Periphery / Center,1,1,13,2,530,0.0245,32.515538,35.48903,North,Periphery
33843,מחנה צבא/אהרון יריב,50,Tel Aviv / Center,1,1,13,2,54,0.2407,32.142046,34.817527,Center,Tel Aviv
49025,אלסייד/המסגד,0,Beer Sheva / South,1,1,13,2,26,0.5,31.285568,34.913028,South,Beer Sheva
50763,סעווה/יציאה,53,Periphery / South,1,1,13,2,26,0.5,31.264745,34.972546,South,Beer Sheva
15582,שד. הסנהדרין/שד. ירושלים,52,Tel Aviv / Center,1,1,12,7,456,0.0263,31.887865,34.734514,Center,Tel Aviv
15725,בית ספר אורמת/נחל חריף,52,Tel Aviv / Center,1,1,12,4,168,0.0714,31.894514,34.734783,Center,Tel Aviv
13333,דרך ז'בוטינסקי/קריניצי,37,Tel Aviv / Center,1,1,12,5,3462,0.0035,32.090278,34.820649,Center,Tel Aviv
48294,מסוף אלוף שדה,25,Tel Aviv / Center,1,2,12,6,1332,0.009,32.054928,34.833997,Center,Tel Aviv
36133,מרכזית המפרץ/שדרות ההסתדרות,34,Haifa / North,1,1,12,3,48,0.25,32.791771,35.034289,North,Haifa
1479,שער העמקים,34,Haifa / North,1,1,12,3,2116,0.0057,32.721487,35.112411,North,Haifa
43862,ישיבת תקוות יעקב,58,Haifa / North,1,1,12,2,24,0.5,32.703523,35.135124,North,Haifa
20018,צומת מעלה גמלא,1,Periphery / North,1,1,12,4,110,0.1091,32.882927,35.660673,North,Periphery
16011,כביש 42/בית חנן,52,Tel Aviv / Center,1,1,12,4,172,0.0698,31.935696,34.778269,Center,Tel Aviv
29459,משה סנה/צה''ל,14,Tel Aviv / Center,1,1,12,3,660,0.0182,32.121348,34.82524,Center,Tel Aviv
35320,אזור תעשייה לב הארץ,35,Tel Aviv / Center,1,1,12,7,420,0.0286,32.106362,34.955343,Center,Tel Aviv
22063,צומת מבוא מודיעים,45,Tel Aviv / Center,1,1,12,5,2142,0.0056,31.93737,34.986635,Center,Tel Aviv
22143,עמק האלה /הלוח העברי,36,Tel Aviv / Center,1,1,12,5,1772,0.0068,31.916035,35.004464,Center,Tel Aviv
35834,הגיבורים,28,Haifa / North,1,1,12,4,3460,0.0035,32.800713,35.012629,North,Haifa
22822,שדרות רחבעם זאבי/יוסף ספיר,12,Tel Aviv / Center,1,1,12,6,1842,0.0065,31.990268,34.750133,Center,Tel Aviv
2988,בית ספר בית יעקב/המיימוני,28,Haifa / North,1,2,12,7,1090,0.011,32.803703,34.995862,North,Haifa
1916,הצופים/שדרות יצחק,28,Haifa / North,1,1,12,3,452,0.0265,32.805083,34.980799,North,Haifa
2853,בית ספר אופקים/דרך הים,46,Haifa / North,1,1,12,3,1380,0.0087,32.806817,34.980077,North,Haifa
39927,יגאל ידין/יהודה איתין,27,Haifa / North,1,1,12,4,552,0.0217,32.815275,35.053019,North,Haifa
1359,דרך אהרון/דרך שרה,19,Periphery / North,1,1,12,9,1594,0.0075,32.566511,34.956423,North,Periphery
26559,מסעף מחנה עמנואל,6,Periphery / Center,1,1,12,3,1014,0.0118,31.690605,34.677882,Center,Periphery
16014,עיינות/כביש 42,52,Tel Aviv / Center,1,1,12,3,274,0.0438,31.914567,34.770944,Center,Tel Aviv
34016,הרדוף/דוד אלעזר,26,Tel Aviv / Center,1,1,12,5,690,0.0174,31.892169,34.773339,Center,Tel Aviv
27911,צומת גבעתי,6,Periphery / Center,1,1,12,7,522,0.023,31.652754,34.664513,Center,Periphery
161,ביאליק/חניתה,7,Tel Aviv / Center,1,1,12,4,298,0.0403,31.924484,34.870366,Center,Tel Aviv
15422,מסעף קדרון/כביש 40,26,Tel Aviv / Center,1,1,12,5,1074,0.0112,31.825447,34.776095,Center,Tel Aviv
27912,צומת נגבה,6,Periphery / Center,1,1,12,5,518,0.0232,31.64795,34.679027,Center,Periphery
26554,צומת הודיה,6,Periphery / Center,1,1,12,3,986,0.0122,31.683079,34.654005,Center,Periphery
39216,מרכז מסחרי/אפיקים בנגב,47,Beer Sheva / South,1,1,12,5,1076,0.0112,31.321418,34.623059,South,Beer Sheva
