stop_id,stop_name,region,metro,lat,lon,degree,degree_centrality,in_degree,out_degree,pagerank,betweenness,harmonic,nearest_alt_m
44681,חונים נוסעים ראשון לציון/דרך ההצלחה,מרכז,תל אביב,31.972627,34.751512,4,0.000131,3,1,2.448e-05,0.00169012,3557.1986,108.46271850453316
47885,ת. מרכזית חדרה/רציפים,מרכז,פריפריה,32.435961,34.914024,8,0.000263,4,4,3.445e-05,0.00168891,3239.102,0.0
49736,צומת א-זיאדנה רהט,דרום,באר שבע,31.422065,34.753558,3,9.8e-05,1,2,2.034e-05,0.00168806,3144.9151,100.58796739335604
354,שדרות חיים וייצמן/שער העמק,מרכז,תל אביב,32.328953,34.858496,5,0.000164,1,4,6.815e-05,0.00168757,3426.0377,60.769404665013624
43697,זכריה הנביא/נריה הנביא,ירושלים,פריפריה,31.705501,34.976725,7,0.00023,4,3,0.00010556,0.00168757,3122.4687,82.48814125695802
48089,ת. מרכזית יבנה/רציפים,מרכז,תל אביב,31.890474,34.732193,7,0.00023,1,6,2.197e-05,0.00168473,3687.6062,0.0
6525,קופת חולים מכבי,צפון,חיפה,32.957873,35.163715,3,9.8e-05,1,2,4.907e-05,0.00168465,1921.8933,33.638599526867154
35276,הרצל/המלאכה,דרום,פריפריה,31.064188,35.021804,3,9.8e-05,2,1,5.39e-05,0.00168135,2475.7953,76.09792343110739
48335,מתנ''ס כרמי גת/נופך,מרכז,פריפריה,31.623318,34.774255,2,6.6e-05,1,1,2.192e-05,0.00168065,2181.4748,119.87848371432827
25691,צומת בית עזרא,מרכז,פריפריה,31.741015,34.645363,6,0.000197,2,4,2.318e-05,0.00168004,3160.5076,131.4842451439817
12756,מרחבים/הרב חיים פינטו,דרום,פריפריה,31.075191,35.039486,7,0.00023,2,5,2.865e-05,0.00167899,2487.1479,71.92207058355976
27776,צומת שובל,דרום,באר שבע,31.411735,34.747809,3,9.8e-05,2,1,2.751e-05,0.00167705,3104.8357,144.4764764952235
18910,רמת ישי,צפון,חיפה,32.706919,35.172572,3,9.8e-05,2,1,8.265e-05,0.00167587,3261.8421,29.234914920148057
13042,חברת החשמל/דרך מנחם בגין,מרכז,תל אביב,32.061845,34.777575,11,0.000361,7,4,4.501e-05,0.00167525,3806.0505,24.247874444904642
39779,אלי סיני/קטיף,דרום,פריפריה,31.413362,34.57549,11,0.000361,5,6,5.476e-05,0.00167424,3119.5762,42.41141841830243
17990,לוי אשכול/הרב קוק,צפון,פריפריה,33.015226,35.280077,3,9.8e-05,1,2,6.352e-05,0.00167137,1924.8285,135.3995084892668
37114,מחלף דרור לדרום,מרכז,תל אביב,32.254064,34.88915,9,0.000295,6,3,5.691e-05,0.00167116,3697.4372,113.74641766569613
13481,יצחק אלחנן/הכרמל,מרכז,תל אביב,32.065425,34.765682,14,0.00046,9,5,3.891e-05,0.00166959,3083.4782,53.78378332323196
25987,הרותם/החרצית,מרכז,פריפריה,31.789391,34.652983,5,0.000164,3,2,6.525e-05,0.00166853,3170.1166,60.857805601381884
4302,גן לאומי כפר נחום,צפון,פריפריה,32.885044,35.577056,4,0.000131,2,2,1.549e-05,0.00166739,2057.2084,105.40156650462693
34810,שיר השירים/שלום,מרכז,תל אביב,32.108342,35.033767,5,0.000164,1,4,4.647e-05,0.00166722,2892.4471,437.2806157947872
16520,ה' באייר/מבצע חירם,מרכז,תל אביב,32.096859,34.97138,6,0.000197,1,5,5.928e-05,0.00166679,3372.6939,79.65064998643432
40799,בן ציון מיכאלי/הרכבת,מרכז,תל אביב,32.164356,34.819821,6,0.000197,4,2,2.993e-05,0.00166622,3117.3317,98.38193300529441
15748,נורית/שיזף,מרכז,תל אביב,31.881294,34.73526,3,9.8e-05,2,1,2.612e-05,0.00166477,2854.5868,32.04638214528929
4189,צומת חנניה,צפון,פריפריה,32.916865,35.416446,3,9.8e-05,2,1,3.884e-05,0.00166444,2817.5349,64.44283821723758
21325,צומת ניר צבי,מרכז,תל אביב,31.950821,34.856765,7,0.00023,3,4,5.354e-05,0.00166171,3241.2374,148.7289815733684
9033,שד. יהודה בן זאב/דוד רזיאל,ירושלים,פריפריה,31.74325,34.986258,3,9.8e-05,1,2,2.954e-05,0.0016564,3247.6648,79.96683722197984
15988,צומת נווה הרצוג,מרכז,תל אביב,31.831249,34.691077,13,0.000427,12,1,6.173e-05,0.00165505,3908.7197,158.19129519086167
5641,צומת שאן,צפון,פריפריה,32.507941,35.519682,7,0.00023,5,2,5.064e-05,0.00165235,1547.4243,89.93007338294409
36807,הרותם/הצבעוני,מרכז,פריפריה,31.790134,34.650555,3,9.8e-05,1,2,5.673e-05,0.00165121,3554.8849,109.30477633950002
25697,צומת אבא הילל סילבר/לדרום,מרכז,פריפריה,31.674202,34.608852,9,0.000295,6,3,8.966e-05,0.00165024,3386.5899,98.87218734896085
28803,מסעף גת,מרכז,פריפריה,31.630331,34.79869,2,6.6e-05,1,1,2.154e-05,0.00164585,2856.6123,46.08122841055772
28648,מסעף גלאון,מרכז,פריפריה,31.628756,34.845121,2,6.6e-05,1,1,2.344e-05,0.00164585,2856.6123,117.07963895916167
4282,מסעף תעשיות גולן,צפון,פריפריה,32.806655,35.675617,4,0.000131,1,3,4.222e-05,0.00164443,1989.6022,103.63337100712633
24217,מחלף גהה/ז'בוטינסקי,מרכז,תל אביב,32.092391,34.848903,7,0.00023,4,3,5.619e-05,0.00164297,3895.5818,70.13322718306043
24114,ימית 2000/מפרץ שלמה,מרכז,תל אביב,32.004574,34.793908,4,0.000131,3,1,7.186e-05,0.00164001,2942.3777,21.424466308516294
9841,ברזני/רובוביץ',ירושלים,ירושלים,31.743006,35.238692,5,0.000164,3,2,6.38e-05,0.00163605,2988.6565,39.26590380805625
2234,חנקין/רופין,צפון,חיפה,32.812035,35.108855,3,9.8e-05,2,1,1.466e-05,0.00163555,2271.5724,73.36892601580955
42807,מחלף העמקים/אלרואי,צפון,חיפה,32.7235,35.101536,6,0.000197,4,2,9.315e-05,0.00163457,3383.0567,140.2447116931688
40549,מרכז אלאסמי,מרכז,פריפריה,32.411956,35.037655,3,9.8e-05,2,1,2.329e-05,0.00163325,2801.1079,12.891711549440508
10112,יקותיאל אדם/דוד ניב,ירושלים,ירושלים,31.81926,35.238521,6,0.000197,3,3,4.695e-05,0.00163113,3419.5706,65.10021351350782
15749,הנורית/חרוב,מרכז,תל אביב,31.880094,34.737495,2,6.6e-05,1,1,2.906e-05,0.00163068,2592.9697,12.887768980272597
17136,מסעף כפר תקווה/מרדכי מוטה גור,צפון,חיפה,32.706062,35.114847,6,0.000197,5,1,3.846e-05,0.00162784,2448.6018,84.31242707239562
4963,בי''ס עצמון/מנחם אריאב,צפון,פריפריה,32.708044,35.328013,7,0.00023,4,3,6.811e-05,0.00162701,2707.1839,91.51441738207714
7106,מסעף ענבר,צפון,פריפריה,32.903772,35.412522,3,9.8e-05,1,2,3.796e-05,0.00162628,2577.0275,23.407991717239955
38658,צומת יער חדרה,מרכז,פריפריה,32.410464,34.903951,12,0.000394,3,9,6.765e-05,0.0016248,3468.3189,133.71297986665277
20218,צומת יאסיף,צפון,חיפה,32.913344,35.156372,4,0.000131,2,2,2.037e-05,0.00162419,2970.4456,90.3115193511941
49455,אליהו הנביא/חגי הנביא,ירושלים,פריפריה,31.700353,34.981827,2,6.6e-05,1,1,3.223e-05,0.00162033,2761.0027,134.50396581494806
11228,המפלצת/סולד,ירושלים,ירושלים,31.762076,35.171418,8,0.000263,3,5,6.802e-05,0.00161886,2950.4926,9.649557409840094
42182,שדרות יצחק רבין/שדרות ענבה,ירושלים,תל אביב,31.89424,34.989469,7,0.00023,6,1,1.479e-05,0.00161808,3918.0869,112.36759291030641
26622,כלא נפחא,דרום,פריפריה,30.727456,34.774609,5,0.000164,2,3,4.105e-05,0.00161734,3362.9544,190.90615939967677
27806,צומת רווחה,מרכז,פריפריה,31.64524,34.730405,7,0.00023,4,3,3.761e-05,0.00161561,3664.5495,98.65505946682208
34482,שד. ירושלים/שער הגיא,מרכז,פריפריה,32.101819,35.194992,7,0.00023,4,3,2.206e-05,0.00161551,2958.9014,143.73652771502944
50436,651/חלמיש,מרכז,פריפריה,32.479294,34.948858,5,0.000164,2,3,5.296e-05,0.00161429,2378.3162,98.74110893421604
44341,תחנה מרכזית נהריה/שדרות הגעתון,צפון,פריפריה,33.006149,35.097804,6,0.000197,3,3,9.063e-05,0.00161424,2296.5206,28.683286920532037
12413,העצמאות/רחבת הסוכנות,דרום,פריפריה,31.068049,35.029628,5,0.000164,4,2,3.508e-05,0.00160785,3001.1317,15.944662181684215
4172,צומת סומך,צפון,חיפה,32.806418,35.146641,3,9.8e-05,2,1,1.608e-05,0.00160777,3145.2432,83.00937932619931
2240,איינשטיין/סמטת יאיר,צפון,חיפה,32.813094,35.11353,4,0.000131,2,2,5.694e-05,0.00160704,2108.0214,78.65533934125924
43814,אליהו הנביא/יחזקאל הנביא,ירושלים,פריפריה,31.700581,34.987492,4,0.000131,2,2,4.056e-05,0.00160642,2538.2474,100.03015180396504
25364,שדרות העצמאות/שדרות דואני,מרכז,תל אביב,31.868148,34.745696,6,0.000197,4,2,6.018e-05,0.00160446,2710.3477,105.27880091252456
17840,צומת אדמית,צפון,פריפריה,33.073443,35.183943,4,0.000131,3,1,6.1e-05,0.00160406,1458.2316,85.49487600667
4298,צומת אלמגור,צפון,פריפריה,32.893786,35.598754,4,0.000131,2,2,2.157e-05,0.00160239,1931.2162,150.7084609697638
8146,קרית ארבע/60,דרום,פריפריה,31.541714,35.132281,9,0.000295,3,7,3.047e-05,0.00160198,3487.4214,111.60116688022592
19886,מסעף מחווה אלון,צפון,פריפריה,32.89905,35.415486,5,0.000164,2,3,3.649e-05,0.00159925,2383.7171,60.832924510275696
16542,ככר המשוררים,מרכז,תל אביב,32.087423,34.954011,7,0.00023,5,2,5.393e-05,0.00159841,3677.3164,83.14510983788037
25816,מסעף בית ניר,מרכז,פריפריה,31.652048,34.877379,2,6.6e-05,1,1,2.303e-05,0.0015966,2378.291,443.8956917737493
28649,מסעף גלאון,מרכז,פריפריה,31.62903,34.846315,2,6.6e-05,1,1,2.344e-05,0.0015966,2378.291,117.07963895916167
28029,העבודה/האורים,מרכז,פריפריה,31.666247,34.59167,6,0.000197,1,5,3.118e-05,0.00159631,2502.7559,75.14512676109861
16597,משה דיין/מנחם בגין,מרכז,תל אביב,32.096487,34.963891,6,0.000197,4,2,3.989e-05,0.00159432,3013.4953,47.88497896165823
16137,מסוף משה ארנס/אבשלום גיסין,מרכז,תל אביב,32.098099,34.884966,6,0.000197,2,4,2.938e-05,0.00159364,3315.0564,21.788880734429902
13170,צומת חולון/דרך בן צבי,מרכז,תל אביב,32.039169,34.777451,5,0.000164,3,2,4.526e-05,0.00159259,3475.8422,188.52778800201264
9942,שמעון סוויסה/חצב,ירושלים,ירושלים,31.798756,35.165473,3,9.8e-05,1,2,2.505e-05,0.00159102,3417.3941,42.7201785069695
5316,שמעון דהאן/יהודה הנשיא,צפון,פריפריה,32.796261,35.526586,6,0.000197,3,3,8.264e-05,0.00159081,2899.3051,84.0052247567594
22315,צומת בית חלקיה,מרכז,פריפריה,31.787834,34.819788,9,0.000295,6,3,6.236e-05,0.00158869,3925.5369,100.3549445807441
10965,שדרות בן גוריון/שדרות הדקל,ירושלים,פריפריה,31.744217,34.982176,4,0.000131,1,3,1.767e-05,0.00158825,2913.7756,22.39008105295382
40755,דרך החצב/שביל החרציות,צפון,פריפריה,33.004593,35.121807,3,9.8e-05,1,2,1.391e-05,0.00158634,1916.7018,136.9291337573055
27671,צומת מועצה אזורית אשכול,דרום,פריפריה,31.302181,34.435588,6,0.000197,4,2,6.135e-05,0.00158594,1638.2191,118.51322326173396
1624,אלקודס/אלמקריזי,מרכז,פריפריה,32.412093,35.047072,9,0.000295,6,3,0.00012585,0.00158549,2370.8999,83.74608941305257
5783,בית ספר לייף,צפון,פריפריה,32.936177,35.373869,2,6.6e-05,1,1,4.249e-05,0.00158125,2930.0031,47.324970248935344
333,הרצל/עולי הגרדום,מרכז,תל אביב,32.325694,34.864841,8,0.000263,5,3,0.00018084,0.00158112,3742.8063,33.228279745443956
42055,מועצה מקומית,צפון,פריפריה,32.969072,35.544717,5,0.000164,2,3,1.699e-05,0.00157795,3465.4923,387.57564637502696
5168,עוקף נצרת/אל-קפזה,צפון,פריפריה,32.68837,35.29289,4,0.000131,2,2,6.31e-05,0.00157611,2487.5118,88.10004377325772
21069,משטרה פיקוד צפון/אל-קשלה,צפון,פריפריה,32.711064,35.302412,6,0.000197,3,3,7.843e-05,0.00157594,2268.0534,20.465721500194178
17579,הרצל/הפרטיזנים,צפון,פריפריה,33.001347,35.095012,3,9.8e-05,2,1,4.496e-05,0.0015746,2462.3812,22.539621854929177
40551,ביר באקה/אלמליאת,מרכז,פריפריה,32.412525,35.041796,4,0.000131,2,2,1.839e-05,0.0015682,2558.1158,224.1597217406776
16538,מצפה אפק/הרב שלום שבזי,מרכז,תל אביב,32.087166,34.958364,4,0.000131,2,2,5.26e-05,0.00156712,2976.1663,15.232976708081956
5944,האלה/הגפן,צפון,פריפריה,32.974616,35.277149,4,0.000131,1,3,3.216e-05,0.00156584,2552.0828,49.37768516415595
21591,שדרות הרצל/אנגל,מרכז,תל אביב,31.939266,34.86576,8,0.000263,6,2,5.605e-05,0.00156288,3389.6494,147.85918219096055
14575,דרך אם המושבות/המכבים,מרכז,תל אביב,32.100345,34.834262,4,0.000131,2,2,2.243e-05,0.00156211,3392.3169,126.0719232843566
28438,בית ספר תיכון,דרום,באר שבע,31.392932,34.768835,7,0.00023,3,4,5.652e-05,0.00155998,2578.3796,77.35533287968936
1702,החלוצים/שד. ניל''י,צפון,פריפריה,32.569913,34.942539,6,0.000197,2,4,2.032e-05,0.00155983,3053.0332,66.38661199979101
20965,הרובע המערבי/שכונת אל-אמל,צפון,פריפריה,32.693741,35.284338,2,6.6e-05,1,1,8.94e-06,0.00155274,1872.7616,18.237780806125528
1268,הפרדס/שפק,מרכז,פריפריה,32.422696,34.9447,3,9.8e-05,2,1,4.649e-05,0.00155233,2900.2909,113.86963349328694
26669,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,דרום,באר שבע,31.261086,34.800344,7,0.00023,1,6,0.00010886,0.00155176,3537.2219,74.38871143932109
18812,אלביק,צפון,חיפה,32.8521,35.19719,4,0.000131,2,2,6.602e-05,0.00154984,2086.6365,39.05087069335057
7325,צומת אלמוג,מרכז,פריפריה,31.801417,35.453146,6,0.000197,4,2,3.614e-05,0.00154933,2753.9758,139.83803318910617
51228,שכונה עילית א,צפון,פריפריה,32.938377,35.372461,2,6.6e-05,1,1,4.406e-05,0.00154818,2654.9077,28.086667076546842
9943,חצב/שמעון סוויסה,ירושלים,ירושלים,31.799038,35.165166,3,9.8e-05,2,1,3.305e-05,0.00154658,3410.9835,42.7201785069695
18544,צומת צפת/הגליל,צפון,פריפריה,32.97506,35.5042,8,0.000263,7,1,3.695e-05,0.00154456,3189.091,52.14856965219914
13605,לח''י/דרך קיבוץ גלויות,מרכז,תל אביב,32.047452,34.790689,5,0.000164,2,3,2.404e-05,0.00154384,3455.5433,51.44596558537882
26715,צומת עומר מערב,דרום,באר שבע,31.26996,34.842773,8,0.000263,3,5,3.589e-05,0.00154359,3425.0761,127.03267318110838
40802,אלה/יואל,דרום,פריפריה,31.079151,35.034674,4,0.000131,2,2,1.578e-05,0.00154332,2715.4541,190.99379599771532
24743,המלאכה/הפלד,מרכז,תל אביב,32.019269,34.803092,5,0.000164,2,3,6.116e-05,0.00154298,3195.2101,124.63404576293364
27986,מסוף רמז/רציפים,מרכז,פריפריה,31.667537,34.584705,5,0.000164,4,1,7.313e-05,0.00154173,2676.8236,40.90521606716886
22516,ההגנה/מרגולין,מרכז,תל אביב,31.8938,34.825235,6,0.000197,2,4,3.414e-05,0.00153602,3943.2679,58.39997900264964
27572,בגין/מרכז מסחרי,דרום,פריפריה,31.5239,34.595477,7,0.00023,3,4,7.798e-05,0.0015354,2993.2889,93.65891595979109
7375,ריב'ז / נועם אלימלך,מרכז,ירושלים,31.693927,35.117064,6,0.000197,3,4,6.283e-05,0.00153322,3777.9666,42.570494854017305
21696,צומת ראם מסמיה,מרכז,פריפריה,31.760211,34.785633,13,0.000427,7,6,4.887e-05,0.0015323,3819.924,122.26618031256918
8021,מכורה,מרכז,פריפריה,32.164342,35.423882,4,0.000131,2,2,2.172e-05,0.00153142,2295.6755,166.4910010895877
23975,אלי כהן/יוספטל,מרכז,תל אביב,32.014335,34.758943,4,0.000131,3,1,4.373e-05,0.0015312,3454.4025,142.99161184626848
49436,זכריה הנביא/כביש 375 לצפון,מרכז,פריפריה,31.684809,34.976431,3,9.8e-05,2,1,1.743e-05,0.00152994,3650.1244,125.73399703552997
4655,כביש 75/תאופיק זיאד,צפון,פריפריה,32.693386,35.298698,6,0.000197,4,2,4.723e-05,0.00152943,2487.5919,89.7922453029037
29460,משה סנה/בני אפרים,מרכז,תל אביב,32.124779,34.825126,8,0.000263,4,4,5.92e-05,0.0015291,3415.6031,31.610028829091775
741,מחלף ירקון,מרכז,תל אביב,32.119907,34.903229,7,0.00023,5,2,0.00010689,0.00152789,3871.393,160.44732647614717
13187,דבורה הנביאה/ראול ולנברג,מרכז,תל אביב,32.115126,34.840063,7,0.00023,4,3,1.414e-05,0.00152724,3371.3054,66.47755304216724
20956,שכונת א-ראם/דרך כפר החורש,צפון,פריפריה,32.694341,35.283427,2,6.6e-05,1,1,1.279e-05,0.00152016,1760.9838,67.93611757733781
5782,שכונה עילית ב,צפון,פריפריה,32.94034,35.369968,2,6.6e-05,1,1,4.651e-05,0.0015151,2431.1104,28.23675094996797
27682,צומת אורים למזרח/כביש 234 ,דרום,פריפריה,31.316567,34.526756,3,9.8e-05,2,1,3.531e-05,0.00151446,1936.5607,92.57474576372181
11933,מכללת ספיר,דרום,פריפריה,31.510728,34.59435,6,0.000197,2,4,9.545e-05,0.0015136,2980.5971,133.56690533036516
44243,תחנה מרכזית נהריה/שדרות הגעתון,צפון,פריפריה,33.005896,35.097744,6,0.000197,3,3,8.928e-05,0.00150652,2292.0124,28.683286920532037
12590,הרצל/מ.כיתן,דרום,פריפריה,31.066644,35.025742,7,0.00023,3,4,3.122e-05,0.00150634,2715.2805,65.63044191103026
13019,הרכבת/בני ברק,מרכז,תל אביב,32.060522,34.781999,12,0.000394,4,8,3.416e-05,0.0015062,3872.9897,135.0871669270996
25479,גולדה מאיר/משה שרת,דרום,באר שבע,31.255148,34.76474,3,9.8e-05,2,1,3.481e-05,0.0015062,2077.105,101.84738226951438
25472,מרכז מסחרי/הגאונים,דרום,באר שבע,31.252257,34.761067,4,0.000131,2,2,2.725e-05,0.00150314,2641.8939,69.6947933842639
18916,מושב מירון,צפון,פריפריה,32.98482,35.443179,6,0.000197,3,3,4.49e-05,0.00150281,3568.8594,126.19175534214396
2739,בן גוריון/ורד,צפון,חיפה,32.838285,35.083144,7,0.00023,3,4,5.718e-05,0.0014999,2614.7192,21.124049945217646
13163,קריית שלום/דרך בן צבי,מרכז,תל אביב,32.041085,34.774263,7,0.00023,3,4,6.929e-05,0.00149839,3090.7442,138.00126108123263
17317,חליסה,צפון,חיפה,32.802745,35.008924,6,0.000197,2,4,7.991e-05,0.00149628,3375.7854,33.80320410271173
43615,חניון רכב כבד/הבונים,דרום,באר שבע,31.220708,34.807144,5,0.000164,3,2,3.031e-05,0.0014922,3145.761,99.07297729200602
19862,יציאה מזרחית,צפון,חיפה,32.829323,35.181191,3,9.8e-05,1,2,3.474e-05,0.0014914,2801.4139,29.77358619457652
6208,דרך כפר החורש/ג'בל מעלול,צפון,פריפריה,32.695087,35.282822,3,9.8e-05,1,2,1.627e-05,0.00149023,1665.639,81.66313588924372
28512,שדרות דוד טוביהו/בית אל,דרום,באר שבע,31.249158,34.775646,4,0.000131,2,2,7.935e-05,0.00148948,3065.2029,169.12014897213245
12589,שדרות הרצל/דוד רזיאל,דרום,פריפריה,31.066708,35.026427,7,0.00023,4,3,3.281e-05,0.00148726,2713.5373,65.63044191103026
4797,מסעף מגידו עתיקות,צפון,פריפריה,32.587851,35.186465,5,0.000164,2,3,3.351e-05,0.00148651,3448.1295,71.50139679635342
29371,מכללת לוינסקי/דרך נמיר,מרכז,תל אביב,32.136871,34.798587,9,0.000295,4,5,4.439e-05,0.00148542,3825.4134,43.80498194969738
47941,ת. מרכזית אשדוד/רציפים,מרכז,פריפריה,31.790926,34.639056,3,9.8e-05,0,3,5.11e-06,0.00148332,2937.7479,0.0
16555,ז'בוטינסקי / כרמל,מרכז,תל אביב,32.0901,34.961325,3,9.8e-05,2,1,4.16e-05,0.00148308,2737.2405,32.2932435889373
21320,צומת חב''ד,מרכז,תל אביב,31.978425,34.836919,12,0.000394,4,8,5.64e-05,0.00148302,3603.2649,97.38887076436217
27667,גן לאומי אשכול,דרום,פריפריה,31.310772,34.501276,3,9.8e-05,1,2,2.773e-05,0.00148245,1819.9929,142.3196050328412
5781,כביש המראה,צפון,פריפריה,32.942044,35.368399,2,6.6e-05,1,1,4.712e-05,0.00148215,2246.0736,51.52719482763518
2492,בית ספר קרית עמל/קק''ל,צפון,חיפה,32.710766,35.121684,6,0.000197,1,5,5.498e-05,0.00147914,2807.0637,23.25033923742376
19374,נשיאי ישראל/הדקל,צפון,פריפריה,32.916216,35.302945,11,0.000361,3,8,3.362e-05,0.00147546,3282.3882,41.616386814004045
18919,צומת עין זיתים,צפון,פריפריה,32.989619,35.483047,7,0.00023,3,4,2.448e-05,0.00147314,3646.3435,148.40467212714162
330,פתח תקווה/טיומקין,מרכז,תל אביב,32.321309,34.859504,8,0.000263,3,5,3.558e-05,0.00147269,3659.449,87.87487734708745
26567,צומת נהורה/כביש 35,מרכז,פריפריה,31.645718,34.700375,10,0.000328,6,4,6.194e-05,0.001472,3557.5498,108.1493164643307
29378,מכללת לוינסקי/דרך נמיר,מרכז,תל אביב,32.136707,34.798164,9,0.000295,4,5,0.00014011,0.00147176,3830.6571,43.80498194969738
38547,רותם/הגומא,צפון,חיפה,32.699903,35.110148,5,0.000164,2,3,5.43e-05,0.00146951,2257.5392,46.19854159486942
21213,כפר כנא ז'/בי''ס חט''ב א,צפון,פריפריה,32.754542,35.344037,5,0.000164,2,3,8.103e-05,0.00146885,2987.3686,87.89864288235107
24390,אחוזה/הרב יצחק נסים,מרכז,תל אביב,32.177924,34.886744,12,0.000394,10,2,7.221e-05,0.0014678,3563.8465,202.2724219356064
48068,ת. מרכזית נהריה/רציפים,צפון,פריפריה,33.005504,35.097344,3,9.8e-05,0,3,5.11e-06,0.00146765,2289.1537,0.0
7613,מזכירות,מרכז,פריפריה,32.199452,35.43769,5,0.000164,3,3,3.728e-05,0.00146615,2132.246,4114.644664562509
26122,בית רסקו/יצחק רגר,דרום,באר שבע,31.247534,34.797811,13,0.000427,10,3,6.391e-05,0.00146305,3668.1978,42.511661349615174
36086,צומת תפוח למערב,מרכז,פריפריה,32.115592,35.25663,7,0.00023,4,3,3.37e-05,0.00146247,3272.9167,96.31727875309319
20254,צומת קצרין צפון,צפון,פריפריה,33.009391,35.680354,5,0.000164,3,2,4.043e-05,0.00146058,1803.3954,159.46185046001906
41643,צומת כרמית,דרום,באר שבע,31.314737,34.910621,4,0.000131,3,1,5.942e-05,0.00145961,3123.7674,69.97537407706662
35201,עומר אלמוח'תאר/כ. אבן רושד,דרום,באר שבע,31.381104,34.781236,6,0.000197,4,2,7.108e-05,0.00145939,2945.7191,109.47920784075343
51771,ציפורי/אברהם טביב,צפון,חיפה,32.810968,35.121648,2,6.6e-05,1,1,1.276e-05,0.00145598,1820.8548,58.06814734930756
15180,צומת יד חנה,מרכז,פריפריה,32.325371,35.001017,4,0.000131,2,2,5.452e-05,0.00145589,3505.0312,89.3110799009121
19178,כביש 784/אל בוסתאן,צפון,חיפה,32.810179,35.252029,4,0.000131,1,3,2.281e-05,0.0014557,2950.4143,60.381614303751284
23099,צומת מתקן אדם,מרכז,תל אביב,31.947452,34.964215,8,0.000263,4,4,5.236e-05,0.00145548,4101.7857,114.75188944880136
34566,צומת תפוח למזרח,מרכז,פריפריה,32.115246,35.258058,2,6.6e-05,1,1,6.19e-06,0.00145228,3279.1886,107.60639137338259
27827,שדרות דוד טוביהו/מוטה גור,דרום,באר שבע,31.262809,34.749221,6,0.000197,2,4,2.87e-05,0.00145045,3246.9809,151.14519536680785
49362,מסעף בית ג'אן/כביש 864,צפון,פריפריה,32.955939,35.352625,3,9.8e-05,2,1,4.967e-05,0.00144996,2093.0173,112.34286639624017
16523,מרכז תעסוקה לנכה/המלאכה,מרכז,תל אביב,32.10944,34.967144,7,0.00023,1,6,4.733e-05,0.00144909,3487.45,255.1103879525739
27675,צומת מעון,דרום,פריפריה,31.313314,34.439744,2,6.6e-05,1,1,2.651e-05,0.00144847,1716.9065,104.37783956964142
526,צבי שכטרמן/דרך דגניה,מרכז,תל אביב,32.319774,34.881173,5,0.000164,2,3,4.014e-05,0.00144227,2867.0968,21.965654951227442
39443,תקומה יציאה,דרום,פריפריה,31.446367,34.575818,3,9.8e-05,1,2,1.733e-05,0.0014419,2611.8962,279.26626101646457
26434,הרב מסעוד אלפסי/ילדי אוסלו,דרום,פריפריה,31.427418,34.599305,7,0.00023,6,1,5.285e-05,0.00144127,3682.924,25.027673000956213
18713,צומת נטופה,צפון,פריפריה,32.810026,35.402676,6,0.000197,2,4,4.974e-05,0.0014398,3240.3448,390.47406818531516
8399,תחנת דלק/כוכב יעקב,ירושלים,ירושלים,31.872953,35.260453,13,0.000427,8,7,0.00015385,0.00143915,2643.5539,104.4161703138893
22305,זכריה מדאר/ההגנה,מרכז,תל אביב,31.89183,34.818453,5,0.000164,2,3,3.642e-05,0.00143852,3819.2362,56.7240639797121
24426,עיריית רעננה/אחוזה,מרכז,תל אביב,32.179656,34.877987,5,0.000164,1,4,9.923e-05,0.00143745,3313.1527,33.72623333933783
24468,כביש 4/מחלף בר אילן,מרכז,תל אביב,32.065048,34.838934,13,0.000427,11,2,7.507e-05,0.00143499,4242.1486,213.34448766729196
18926,צומת שורשים,צפון,פריפריה,32.888933,35.256785,4,0.000131,2,2,2.329e-05,0.0014339,2586.2911,114.6372860660368
9782,בי''ס בויאר/תורה ועבודה,ירושלים,ירושלים,31.76698,35.180278,5,0.000164,4,1,1.354e-05,0.00143208,3682.9627,48.42511025388957
47887,ת.מרכזית עפולה/רציפים,צפון,פריפריה,32.608723,35.292777,3,9.8e-05,0,3,5.11e-06,0.00143034,2982.3065,0.0
2567,שוק תלפיות/ארלוזורוב,צפון,חיפה,32.807448,35.000565,6,0.000197,3,3,4.176e-05,0.00142986,3193.2106,52.34490321667119
20878,צומת מירון,צפון,פריפריה,32.987689,35.442719,5,0.000164,2,3,3.325e-05,0.00142621,3696.4405,109.85650302575574
18238,צומת הפיקוד/אל-עמארה,צפון,פריפריה,32.693692,35.288802,4,0.000131,2,2,0.00010879,0.00142619,2138.5537,118.14227683182246
2855,אבא חושי/דר ארתור בירם,צפון,חיפה,32.770739,35.007125,5,0.000164,3,2,3.407e-05,0.00142442,2996.3521,99.35546598828265
80,צומת חולדה/כביש 411,מרכז,פריפריה,31.811907,34.900793,8,0.000263,3,5,1.83e-05,0.00142403,3802.5469,122.24697546797967
17452,הארי השואג/נתן שפריצר,צפון,חיפה,32.813874,35.125653,3,9.8e-05,2,1,2.959e-05,0.00142296,1715.8835,16.64532707195251
35945,שדרות בן גוריון/החשמונאים,צפון,חיפה,32.840562,35.078424,6,0.000197,4,2,5.765e-05,0.00142291,2219.9264,79.40365960447498
44459,דרך קיבוץ גלויות/לבון,מרכז,תל אביב,32.049002,34.774301,5,0.000164,3,2,2.532e-05,0.0014171,3497.3688,103.36886366362937
