stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,is_articulation_point,community_id,community_size
14022,26472,מסוף עמידר,32.069212,34.838966,26472,2762,2,6.564910553093715e-05,2762,1,1,1390,1372,4.107984897501274e-05,0.0,False,14,633
7458,60166,אגרות משה/מעלות רבי הלל,31.691793,35.105919,60166,1381,4,0.0001312982110618743,2762,2,2,1381,1381,3.2932990916112595e-05,8.298583820033175e-05,False,46,304
29384,20116,יפת/נגיב מחפוז,32.036768,34.749216,20116,1380,4,0.0001312982110618743,2760,2,2,1380,1380,5.374994338533102e-05,0.00023139554223753852,False,26,480
13766,25995,ברודצקי/רדינג,32.110322,34.798129,25995,1380,4,0.0001312982110618743,2760,2,2,1380,1380,2.6857617733301473e-05,5.447544600512937e-05,False,16,625
15351,31010,עמק האלה/דרך שיבא,32.050546,34.843001,31010,1380,8,0.0002625964221237486,2760,5,3,1380,1380,4.3609993051443935e-05,0.0010936434091094202,False,14,633
7454,60162,הרב אוירבאך/הרבי מנדבורנא,31.691430,35.115129,60162,1381,4,0.0001312982110618743,2759,2,2,1378,1381,3.495945782554847e-05,3.783739337007265e-05,False,46,304
2908,42041,צהל/יוספטל,32.847839,35.063662,42041,1379,4,0.0001312982110618743,2758,2,2,1379,1379,5.334729289643945e-05,3.219294909010422e-05,False,28,471
24201,36499,צומת גבעת שמואל,32.075268,34.846423,36499,1379,12,0.00039389463318562285,2758,6,6,1379,1379,5.272823250907352e-05,0.001280322062550752,False,14,633
3922,43060,קופת חולים/העצמאות,32.811370,35.104583,43060,1497,6,0.00019694731659281143,2757,3,3,1260,1497,6.734291173041134e-05,0.006177194929934252,False,54,221
7459,60167,אגרות משה / קנייבסקי,31.694142,35.109676,60167,1378,3,9.847365829640571e-05,2756,1,2,1378,1378,3.630188000726902e-05,0.0,False,46,304
24059,36273,אילת/צאלים,32.020160,34.765070,36273,1378,4,0.0001312982110618743,2756,2,2,1378,1378,4.033771225962538e-05,7.004059255123554e-05,False,26,480
7455,60163,הרב אוירבאך/חלקת יואב,31.691702,35.112354,60163,1378,2,6.564910553093715e-05,2756,1,1,1378,1378,3.334873452062619e-05,1.895414466481781e-06,False,46,304
7456,60164,כף החיים/מעלות טשכנוב,31.690879,35.109602,60164,1378,2,6.564910553093715e-05,2756,1,1,1378,1378,3.3404494456844054e-05,0.0,False,46,304
14018,26466,התפוצות/קוממיות,32.067572,34.838128,26466,1378,3,9.847365829640571e-05,2756,2,1,1378,1378,4.0608346245446094e-05,8.61078789545362e-05,False,14,633
7457,60165,כף החיים א,31.690622,35.107329,60165,1378,2,6.564910553093715e-05,2756,1,1,1378,1378,3.336807885023254e-05,3.117993109851987e-05,False,46,304
14017,26465,אצ''ל/המחתרת,32.067346,34.836374,26465,1378,4,0.0001312982110618743,2756,1,3,1378,1378,3.982331366845819e-05,2.8827243242115588e-05,False,14,633
42807,43269,מחלף העמקים/אלרואי,32.723500,35.101536,43269,1377,6,0.00019694731659281143,2754,4,2,1377,1377,9.314755151697142e-05,0.0006596130226985512,True,42,336
12899,21163,מרכז הספורט/בכור שטרית,32.105868,34.820154,21163,1377,5,0.00016412276382734285,2754,2,3,1377,1377,2.7942682746536744e-05,6.523934024572095e-05,False,36,368
7653,60388,אבני נזר/אור החיים,31.931073,35.039698,60388,1549,3,9.847365829640571e-05,2752,2,1,1203,1549,3.361570458893873e-05,6.308726990359318e-05,False,47,298
23256,35333,דרך לוי אשכול /הרוגי מלכות בבל,32.057723,34.864267,35333,1376,3,9.847365829640571e-05,2752,1,2,1376,1376,5.6368053012999447e-05,1.3139478379932129e-06,False,14,633
25073,38110,דרך לוי אשכול/ירושלים,32.059838,34.863451,38110,1376,4,0.0001312982110618743,2752,3,1,1376,1376,6.0581156559092745e-05,6.051849915109025e-05,False,14,633
9500,1430,ים סוף/צלמונה,31.801118,35.223025,1430,1375,2,6.564910553093715e-05,2750,1,1,1375,1375,3.385057554598203e-05,0.0,False,35,380
14751,30254,צומת נווה איתמר,32.324013,34.875854,30254,1375,12,0.00039389463318562285,2750,6,6,1375,1375,4.327127089636142e-05,0.002302079377118637,False,2,966
25276,38313,קפלן / הנרקיסים,32.082906,34.867655,38313,1375,3,9.847365829640571e-05,2750,1,2,1375,1375,3.297966861374801e-05,2.5076627145780764e-05,False,18,605
25279,38316,חווה חקלאית/קפלן,32.084640,34.867941,38316,1375,3,9.847365829640571e-05,2750,2,1,1375,1375,3.206948882312512e-05,5.702833771744989e-05,False,18,605
34677,63458,שדרות אביי ורבא /רבי עקיבא,31.941127,35.045849,63458,1626,5,0.00016412276382734285,2748,2,3,1454,1294,3.1251097522890956e-05,7.87823747424389e-05,False,47,298
43656,43466,דרך השלום/דרך יצחק שמיר,32.443946,34.894357,43466,1374,5,0.00016412276382734285,2748,3,2,1374,1374,6.101298760151273e-05,0.000260353078987981,False,9,710
811,39775,הרוקמים/הבנאי,32.008484,34.800141,39775,1373,8,0.0002625964221237486,2746,4,4,1373,1373,6.430085969992249e-05,3.542385481938973e-05,False,40,341
24405,37035,תחנה מרכזית כפ''ס/ויצמן,32.173735,34.914732,37035,1373,6,0.00019694731659281143,2746,2,4,1373,1373,6.252992828878785e-05,6.593298731082186e-05,False,12,654
42862,20309,ת.מרכזית תל אביב/דרך שלמה,32.053900,34.779592,20309,1373,4,0.0001312982110618743,2746,2,2,1373,1373,3.390864189298249e-05,0.0001996551327030021,False,14,633
10275,3046,חזקיהו המלך/רחל אמנו,31.763332,35.214268,3046,1371,2,6.564910553093715e-05,2742,1,1,1371,1371,3.2507418926399666e-05,4.777290677040539e-06,False,13,637
12903,21173,ביה''ח איכילוב/ויצמן,32.080094,34.788557,21173,1371,5,0.00016412276382734285,2742,2,3,1371,1371,2.9297123875565304e-05,3.1452471598886797e-05,False,16,625
10936,5291,השבעה/שד. בן גוריון,31.749051,34.978585,5291,1371,2,6.564910553093715e-05,2742,1,1,1371,1371,6.116261248869001e-05,0.0,False,21,554
10976,5331,השבעה/הרב יוסף בוסקילה,31.749906,34.983974,5331,1371,3,9.847365829640571e-05,2742,2,1,1371,1371,7.425319062346154e-05,1.101787325059608e-05,False,21,554
11851,9922,דרך בית לחם/לויד ג'ורג',31.763526,35.223491,9922,1371,5,0.00016412276382734285,2742,3,2,1371,1371,5.036949205499412e-05,5.029606140157e-05,False,8,738
15460,31124,מנדס/דרך שיבא,32.050912,34.842397,31124,1369,9,0.0002954209748892171,2738,3,6,1369,1369,4.519096870505733e-05,0.0001732537839368869,False,14,633
11969,10056,מגדלי רמב''ם/טוביהו,31.246145,34.783544,10056,1369,6,0.00019694731659281143,2738,2,4,1369,1369,7.460840058017271e-05,0.0010102456320009842,False,1,1260
51360,2136,דרך בית לחם/כרמיה,31.765794,35.223922,2136,1368,2,6.564910553093715e-05,2736,1,1,1368,1368,4.784875252705718e-05,7.462215619002487e-05,False,8,738
9411,1056,גן הפעמון/דרך בית לחם,31.769016,35.224098,1056,1368,3,9.847365829640571e-05,2736,1,2,1368,1368,4.308825650695339e-05,0.00012924565607355098,False,8,738
16329,32402,שטמפפר/משטרה,32.091657,34.887920,32402,1368,5,0.00016412276382734285,2736,3,2,1368,1368,5.02271669945236e-05,2.11660004337006e-05,False,18,605
10108,2791,דב יוסף/פת,31.752883,35.199237,2791,1368,7,0.00022977186935828,2736,3,4,1368,1368,4.451343192706676e-05,0.007998632141165763,False,13,637
13822,26100,עליית הנוער/נחלת יצחק,32.074097,34.801249,26100,1368,8,0.0002625964221237486,2736,4,4,1368,1368,3.7171265901704836e-05,0.0017633368749080433,False,14,633
2540,41671,תחנת כרמלית/מרכז הכרמל,32.804567,34.987833,41671,1367,2,6.564910553093715e-05,2734,1,1,1367,1367,4.5867182961433845e-05,0.0,False,22,552
21520,33347,כיכר הלוחמים/קוגל,32.028159,34.773348,33347,1367,3,9.847365829640571e-05,2734,2,1,1367,1367,2.9763670810016814e-05,9.824970090130313e-05,False,40,341
24141,36375,קוגל/סוקולוב,32.023718,34.774359,36375,1367,2,6.564910553093715e-05,2734,1,1,1367,1367,3.071951417328976e-05,5.4388284767390314e-05,False,40,341
25136,38173,לוי אשכול/היין,31.972967,34.775657,38173,1367,4,0.0001312982110618743,2734,1,3,1367,1367,5.972560018116087e-05,1.3063446997490548e-05,False,15,630
43794,1164,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292,1164,2733,2,6.564910553093715e-05,2733,2,0,2733,0,4.423316899917592e-05,0.0,False,67,116
27498,15180,שד. מלכי ישראל/שד. צה''ל,31.605284,34.759080,15180,1366,11,0.00036107008042015427,2732,6,5,1366,1366,0.00010185854844798578,0.0007084685272111257,False,7,785
8399,61152,תחנת דלק/כוכב יעקב,31.872953,35.260453,61152,1366,13,0.00042671918595109143,2732,8,7,1366,1366,0.0001538444664129002,0.005312898780810145,True,37,356
1989,41106,טשרניחובסקי/פרץ חיות,32.820340,34.974334,41106,1365,3,9.847365829640571e-05,2730,2,1,1365,1365,5.3105796647302956e-05,6.370818959135945e-06,False,22,552
18099,50719,נשיאי ישראל/איריס,32.910362,35.299742,50719,1365,4,0.0001312982110618743,2730,2,2,1365,1365,6.296370848699908e-05,8.442805418777512e-05,False,3,895
13329,23025,בית המשפט/שד' שאול המלך,32.076734,34.788446,23025,1365,3,9.847365829640571e-05,2730,2,1,1365,1365,2.9966783582144117e-05,5.729640565961569e-06,False,16,625
18146,50778,החרושת/החרמש,32.921852,35.310545,50778,1365,2,6.564910553093715e-05,2730,1,1,1365,1365,4.922199796159043e-05,0.0,False,3,895
24467,37135,בית משפט/טשרניחובסקי,32.175709,34.891979,37135,1365,16,0.0005251928442474972,2730,13,3,1365,1365,8.190953670438416e-05,0.012314002322308436,False,12,654
8063,60816,מעלות שמחה/מסילת ישרים,31.929382,35.038392,60816,1364,5,0.00016412276382734285,2728,3,2,1364,1364,3.875329513671071e-05,1.551752537329961e-06,False,47,298
13850,26148,יהדות פילדלפיה/עזריאל,32.051771,34.819522,26148,1363,2,6.564910553093715e-05,2726,1,1,1363,1363,4.150079606348217e-05,2.4049412149542303e-06,False,14,633
13851,26149,שלום עליכם/סן מרטין,32.052509,34.820763,26149,1363,4,0.0001312982110618743,2726,1,3,1363,1363,4.005388027530955e-05,3.3245863809511975e-05,False,14,633
13846,26144,עזריאל/גבעתי,32.050482,34.817367,26144,1363,2,6.564910553093715e-05,2726,1,1,1363,1363,4.003505221732548e-05,2.280396951946998e-06,False,14,633
22075,34030,עיריית לוד/שדרות דוד המלך,31.948652,34.889558,34030,1362,5,0.00016412276382734285,2724,3,2,1362,1362,5.8550657281689566e-05,0.00021731736054390145,False,23,504
2478,41609,דרך עכו חיפה/ציפורן,32.850522,35.093666,41609,1362,6,0.00019694731659281143,2724,2,4,1362,1362,3.858537153340236e-05,0.0004004974332551615,False,28,471
27499,15181,שד. מלכי ישראל/שד. צה''ל,31.605519,34.758780,15181,1362,12,0.00039389463318562285,2724,6,6,1362,1362,0.0001043933985290568,0.0009684389177814775,False,7,785
25921,12010,קיבוץ גלויות/שדרות יצחק הנשיא,31.802020,34.650876,12010,1362,5,0.00016412276382734285,2724,4,1,1362,1362,7.712345619097696e-05,7.713466065359677e-05,False,20,581
25264,38301,צומת גנים/הרב הרצוג,32.096908,34.899947,38301,1360,5,0.00016412276382734285,2720,3,2,1360,1360,7.23158893595646e-05,7.301295600428185e-05,False,18,605
49989,36853,מקווה ישראל/יהושע חנקין,32.028181,34.778906,36853,1360,4,0.0001312982110618743,2720,2,2,1360,1360,5.9151537273572864e-05,0.0001640907943325184,False,40,341
28310,16161,שדרות אריאל שרון/שדרות הרצל,31.066246,35.032029,16161,1360,7,0.00022977186935828,2720,4,3,1360,1360,9.319347303527535e-05,8.711562332309576e-05,False,44,320
599,39522,ת. מרכזית נתניה/הורדה,32.327128,34.858390,39522,2520,10,0.0003282455276546857,2720,7,3,2520,200,9.331738459801488e-05,0.006556764523903154,False,2,966
10079,2754,המפלצת/טהון,31.761865,35.172500,2754,1360,5,0.00016412276382734285,2720,2,3,1360,1360,4.9756263113646426e-05,0.00021102604755729128,True,41,340
48296,43681,צה''ל,32.443695,34.938681,43681,1360,4,0.0001312982110618743,2720,2,2,1360,1360,5.232552850585065e-05,0.007635408720738304,False,9,710
10692,3830,יצחק ניסים ד',31.727393,35.221741,3830,1359,2,6.564910553093715e-05,2718,1,1,1359,1359,4.3939540015045146e-05,0.00013700703354815096,False,13,637
10714,3914,יצחק נסים/בן חמו,31.722684,35.222140,3914,1359,4,0.0001312982110618743,2718,3,1,1359,1359,4.3130472855647604e-05,2.6596743373450616e-05,False,13,637
10351,3137,יצחק ניסים א',31.723233,35.218402,3137,1359,3,9.847365829640571e-05,2718,1,2,1359,1359,4.2618714194418535e-05,3.7780996853146044e-05,False,13,637
11454,5829,יצחק ניסים ג',31.727310,35.220016,5829,1359,3,9.847365829640571e-05,2718,2,1,1359,1359,4.007980607368918e-05,0.0001039316879831493,False,13,637
10724,4018,יצחק נסים/באום,31.722035,35.219044,4018,1359,2,6.564910553093715e-05,2718,1,1,1359,1359,4.110084823242162e-05,4.7526333130946424e-06,False,13,637
15812,31606,יחיאל מיכל פינס/רוטשילד,32.076273,34.886651,31606,1359,6,0.00019694731659281143,2718,3,3,1359,1359,7.462242259545184e-05,8.67358838299449e-05,False,18,605
18239,50884,צומת אום וואסף/דרך חיפה,32.693275,35.290653,50884,1358,5,0.00016412276382734285,2716,1,4,1358,1358,8.756694016415853e-05,0.0002486429865540019,False,45,314
16097,32153,צומת בילו/כביש 40,31.870021,34.818466,32153,1357,17,0.0005580173970129658,2714,8,9,1357,1357,6.249305160646965e-05,0.002629584768636507,False,27,476
13802,26066,כיכר הרב פרדס/שלם,32.049928,34.815069,26066,1355,4,0.0001312982110618743,2710,1,3,1355,1355,4.280522232566939e-05,0.00010709371518597498,False,14,633
16093,32149,הרצל/מסעף כפר בילו,31.877053,34.818597,32149,1355,5,0.00016412276382734285,2710,3,2,1355,1355,6.46276642542597e-05,0.00017980405949217062,False,27,476
24855,37784,כיכר הלוחמים/איצטדיון,32.029474,34.772367,37784,1355,6,0.00019694731659281143,2710,3,3,1355,1355,4.380865393995044e-05,0.00048799818428030343,False,26,480
13845,26143,עזריאל/גבעתי,32.050386,34.816379,26143,1355,2,6.564910553093715e-05,2710,1,1,1355,1355,4.4998096489152644e-05,1.3442790127368011e-05,False,14,633
13849,26147,יהדות פילדלפיה/עזריאל,32.051677,34.819463,26147,1355,3,9.847365829640571e-05,2710,2,1,1355,1355,4.725592267616578e-05,2.5225009362034114e-05,False,14,633
9009,591,נחל איילון/נחל דולב,31.712979,34.997678,591,1355,4,0.0001312982110618743,2710,2,2,1355,1355,4.593153050159667e-05,3.3407326513233376e-05,False,21,554
9743,2071,קדיש לוז/משה שרת,31.758811,35.183814,2071,1356,4,0.0001312982110618743,2709,3,1,1356,1353,5.0374519219184455e-05,6.165414289563111e-05,False,41,340
10352,3138,יצחק ניסים/אביגור,31.725367,35.219874,3138,1354,2,6.564910553093715e-05,2708,1,1,1354,1354,3.954915971205446e-05,0.0,False,13,637
24103,36332,תיכון קוגל/גולדה מאיר,32.011523,34.781425,36332,1353,6,0.00019694731659281143,2706,3,3,1353,1353,4.471124133999512e-05,4.176395149006688e-05,False,40,341
48886,43716,אצטדיון נשר,32.765747,35.052687,43716,1353,5,0.00016412276382734285,2706,3,2,1353,1353,4.017053099654379e-05,9.055168397856605e-05,False,42,336
9312,949,הרצוג/ניות,31.766091,35.204282,949,1353,3,9.847365829640571e-05,2706,1,2,1353,1353,3.26281105648157e-05,0.0,False,13,637
9056,669,שדרות דוד טוביהו/סוקולוב,31.245292,34.788720,669,1352,11,0.00036107008042015427,2704,8,3,1352,1352,6.052788901291793e-05,0.0038694576967844554,True,48,297
9711,1956,שבטי ישראל/שומרי אמונים,31.786256,35.225986,1956,1352,4,0.0001312982110618743,2704,2,2,1352,1352,3.0913087086292896e-05,3.7074510190333846e-05,False,8,738
8855,392,לח''י/ההתנדבויות,31.798439,35.236436,392,1351,2,6.564910553093715e-05,2702,1,1,1351,1351,5.177026482141642e-05,7.215603736074697e-06,False,35,380
8854,391,האצ''ל/דקר,31.800883,35.236971,391,1351,3,9.847365829640571e-05,2702,2,1,1351,1351,5.0944749033424436e-05,0.00014607721572916927,False,35,380
14093,26620,שד' לוי אשכול/רודנסקי,32.120267,34.790886,26620,1350,4,0.0001312982110618743,2700,3,1,1350,1350,3.8798097347044925e-05,5.297678098285626e-05,False,16,625
24104,36333,תיכון קוגל/גולדה מאיר,32.011031,34.782259,36333,1350,3,9.847365829640571e-05,2700,1,2,1350,1350,5.6287130892560054e-05,2.837910378966789e-05,False,40,341
14091,26618,שד' לוי אשכול/זריצקי,32.114288,34.789734,26618,1350,3,9.847365829640571e-05,2700,1,2,1350,1350,3.798375245136211e-05,4.298015750065799e-06,False,16,625
48564,20736,שדרות לוי אשכול/מארק שאגאל,32.116694,34.790188,20736,1350,2,6.564910553093715e-05,2700,1,1,1350,1350,3.8715297591105016e-05,2.8786060060249996e-06,False,16,625
253,39166,מרכז ביג/שדרות גיבורי ישראל,32.276114,34.859673,39166,1352,5,0.00016412276382734285,2700,3,2,1348,1352,6.53628207388246e-05,8.981776556647248e-05,False,2,966
1223,40247,צה''ל/האקליפטוס,32.439432,34.930418,40247,1350,3,9.847365829640571e-05,2700,2,1,1350,1350,6.3400256377796e-05,0.0,False,9,710
14294,26909,דרך ירושלים/יגאל אלון,32.169684,34.852968,26909,1350,10,0.0003282455276546857,2700,8,2,1350,1350,0.00011627192008427008,0.00023767704774783888,False,19,598
24101,36330,קניון חולון/גולדה מאיר,32.011891,34.778948,36330,1350,3,9.847365829640571e-05,2700,2,1,1350,1350,6.0186158501084554e-05,7.47672085373757e-06,False,40,341
15355,31014,צומת נמל אשדוד,31.828025,34.671823,31014,1350,6,0.00019694731659281143,2700,3,3,1350,1350,5.149225484923237e-05,0.0001582856890369359,False,20,581
13238,21770,ויצמן/בארי,32.082367,34.788869,21770,1349,3,9.847365829640571e-05,2698,2,1,1349,1349,2.8432201640895992e-05,3.942531793210456e-07,False,16,625
16338,32411,מיכל פינס / רוטשילד,32.075781,34.886288,32411,1348,4,0.0001312982110618743,2696,3,1,1348,1348,4.29533436185917e-05,0.002589165000267785,False,18,605
35771,47469,רפא''ל,32.860258,35.087302,47469,1348,4,0.0001312982110618743,2696,1,3,1348,1348,5.7103737492658155e-05,0.00026341835111453964,True,28,471
49731,1896,רמת תמיר/שפע חיים,31.798691,35.213046,1896,1348,6,0.00019694731659281143,2696,5,1,1348,1348,3.0660653871751314e-05,0.0006469173052118879,False,8,738
3959,43097,חסן שוקרי/הנביאים,32.814442,34.997827,43097,1917,6,0.00019694731659281143,2696,4,2,1352,1344,3.5432508770841356e-05,0.0065438182627631175,False,22,552
35774,47472,אילנות,32.860789,35.082677,47472,1348,2,6.564910553093715e-05,2696,1,1,1348,1348,5.928695964050963e-05,0.00019675085771008317,False,28,471
35801,47508,סביוני ים,32.858699,35.079818,47508,1348,3,9.847365829640571e-05,2696,2,1,1348,1348,6.33296621365829e-05,0.00016367551214508148,False,28,471
24240,36601,בית לוינשטיין/אחוזה,32.184760,34.855867,36601,1348,5,0.00016412276382734285,2696,1,4,1348,1348,8.894285076879133e-05,0.00014335707837870917,False,19,598
24251,36612,אחוזה/עציון,32.184003,34.859252,36612,1348,3,9.847365829640571e-05,2696,2,1,1348,1348,0.00013342295969595818,0.00010546714689293679,False,19,598
29428,20200,ירושלים/בן זכאי,32.085489,34.829984,20200,1366,10,0.0003282455276546857,2695,5,5,1346,1349,5.251387013689421e-05,0.006110820142829345,False,36,368
13942,26296,מרכז רבין/שד' רוקח,32.101156,34.800011,26296,1347,5,0.00016412276382734285,2694,3,2,1347,1347,2.4813567321287788e-05,5.569273682778689e-05,False,16,625
11605,5980,תחנת רכבת קלה ככר דניה/שד' הרצל,31.780462,35.188377,5980,1347,5,0.00016412276382734285,2694,2,3,1347,1347,6.139324873052252e-05,0.00013619917922537644,False,41,340
17200,47104,יעקב דורי/משאש,32.790413,35.024652,47104,1347,6,0.00019694731659281143,2694,2,4,1347,1347,5.710864969416628e-05,0.0015227371846399911,False,31,409
14296,26911,ירושלים/הבריגדה,32.175058,34.851705,26911,1347,7,0.00022977186935828,2694,3,4,1347,1347,9.889095439516737e-05,0.0003722883206798483,False,19,598
2578,41709,הרצל/הלל יפה,32.810287,34.998423,41709,1346,3,9.847365829640571e-05,2692,2,1,1346,1346,4.053676118583637e-05,1.2246260691301551e-05,False,22,552
3955,43093,הרצל/חיים וייצמן,32.809048,34.999343,43093,1346,4,0.0001312982110618743,2692,1,3,1346,1346,3.8778191979558336e-05,1.734192566974135e-05,False,22,552
12814,21000,ביה''ח איכילוב/שד' דוד המלך,32.079787,34.787792,21000,1346,4,0.0001312982110618743,2692,1,3,1346,1346,2.7209845250818566e-05,1.4622951911498926e-06,False,16,625
12887,21136,רבנות תל אביב/שד' דוד המלך,32.080036,34.784509,21136,1346,4,0.0001312982110618743,2692,3,1,1346,1346,2.5280662675224585e-05,2.755703031295597e-05,False,16,625
13165,21586,הגן הזואולוגי/הרצל,32.047971,34.768941,21586,1346,4,0.0001312982110618743,2692,2,2,1346,1346,2.417699559565847e-05,2.69865852514067e-05,False,26,480
27589,15289,דוד בוזגלו/רפאל אלנקווה,31.305739,34.627829,15289,1345,5,0.00016412276382734285,2690,2,3,1345,1345,6.171608363113884e-05,0.0002514883710249207,False,48,297
38908,60327,שד' בית שמאי/שערי תשובה,31.925358,35.046094,60327,1347,9,0.0002954209748892171,2689,5,4,1345,1344,3.275060432534913e-05,3.190764607789951e-06,False,47,298
13934,26283,הרצל/דרך ז'בוטינסקי,32.087636,34.814894,26283,1344,4,0.0001312982110618743,2688,2,2,1344,1344,3.518770485773048e-05,6.38206931242911e-05,False,14,633
40437,30886,שדרות החשמונאים/עמק בית שאן,31.908208,35.005325,30886,1344,4,0.0001312982110618743,2688,3,1,1344,1344,4.328298729696806e-05,4.965982827712328e-07,False,33,392
10117,2809,משה דיין/רחמילביץ,31.821645,35.239126,2809,1343,2,6.564910553093715e-05,2686,1,1,1343,1343,3.1666143998968394e-05,1.67943758843563e-06,False,37,356
12299,10403,מ''ד מעפילים/דאר,31.066705,35.034661,10403,1343,7,0.00022977186935828,2686,2,5,1343,1343,8.390552308036763e-05,0.0024341026188546377,False,44,320
41215,61246,אבא שאול א,31.693503,35.102387,61246,1870,3,9.847365829640571e-05,2686,1,2,1870,816,3.138251095498214e-05,0.00010371047688958734,False,46,304
4968,55639,ואדי אל-חאג'/ח'לת א-דיר,32.690953,35.297923,55639,1342,7,0.00022977186935828,2684,3,4,1342,1342,8.982743596695268e-05,0.001021899483183479,False,5,799
1391,40446,דרך למרחב/חשמונאים,32.471815,34.959358,40446,1345,4,0.0001312982110618743,2684,1,3,1339,1345,6.111229744754607e-05,4.214181738237535e-05,False,34,385
2502,41633,דרך עכו/צור שלום,32.855724,35.094325,41633,1341,5,0.00016412276382734285,2682,3,2,1341,1341,4.129305694646533e-05,0.0006508129808650709,False,28,471
1440,40512,זבולון/אנדרטת לחי,32.802626,35.080675,40512,1341,3,9.847365829640571e-05,2682,1,2,1341,1341,4.635378276901055e-05,2.2175783108106153e-05,False,54,221
23113,35093,צומת רמלה צפון,31.938155,34.866621,35093,1340,9,0.0002954209748892171,2680,4,5,1340,1340,6.19305251745263e-05,0.0004413089412818167,False,23,504
9802,2167,הגננת/דב יוסף,31.732353,35.193837,2167,1340,7,0.00022977186935828,2680,4,3,1340,1340,3.952260114379349e-05,0.0013412158078204884,False,13,637
10674,3677,עזרא,31.791000,35.218815,3677,1340,2,6.564910553093715e-05,2680,1,1,1340,1340,2.1641116238206965e-05,0.0,False,8,738
9475,1332,נחמיה/צפניה,31.792729,35.215839,1332,1340,4,0.0001312982110618743,2680,1,3,1340,1340,2.2652893134094886e-05,2.4654103022274215e-05,False,8,738
17468,47372,מינץ/הרצוג,32.809005,35.130165,47372,2102,4,0.0001312982110618743,2679,2,2,1367,1312,5.528777640493598e-05,0.0009261096758200465,False,54,221
4122,46132,צומת כרכור,32.465400,34.994606,46132,1339,7,0.00022977186935828,2678,3,4,1339,1339,5.7443168440765485e-05,0.011026468253642785,False,9,710
1398,40453,דרך למרחב/שבי ציון,32.471492,34.962130,40453,1339,3,9.847365829640571e-05,2678,2,1,1339,1339,6.263297235819566e-05,1.5504068233594527e-06,False,34,385
3816,42954,המגינים/בן גוריון,32.821301,34.991663,42954,1339,5,0.00016412276382734285,2678,3,2,1339,1339,3.9664641836958085e-05,3.6235746326208648e-06,False,22,552
13072,21423,חיים לבנון/רדינג,32.103428,34.795796,21423,1339,5,0.00016412276382734285,2678,3,2,1339,1339,3.153746062913566e-05,0.004176862359440564,False,16,625
13360,25077,מוזאון ארץ ישראל/חיים לבנון,32.104164,34.797712,25077,1338,4,0.0001312982110618743,2676,2,2,1338,1338,3.1565349940613115e-05,4.788456814051457e-05,False,16,625
42811,43265,מחלף העמקים/ג'למה,32.724544,35.098367,43265,1338,4,0.0001312982110618743,2676,1,3,1338,1338,8.329436059230475e-05,0.0004156884112321042,False,42,336
12843,21075,ויצמן/ז'בוטינסקי,32.073859,34.808640,21075,1338,3,9.847365829640571e-05,2676,1,2,1338,1338,4.167686013645949e-05,7.1672766491019e-05,False,14,633
12844,21076,ויצמן/צה''ל,32.072340,34.808682,21076,1338,4,0.0001312982110618743,2676,3,1,1338,1338,4.3294421106894786e-05,5.732342818137319e-05,False,14,633
43373,11857,המשנה,31.779244,34.660972,11857,1338,7,0.00022977186935828,2676,3,4,1338,1338,5.783739730778113e-05,0.0025731863821105553,False,20,581
25553,11015,שד. ירושלים/שד.הרצל,31.794000,34.642622,11015,1338,15,0.0004923682914820286,2676,13,2,1338,1338,6.512200842953493e-05,0.00040442552268666444,False,20,581
13862,26165,הרא''ה/דרך יצחק רבין,32.061889,34.821958,26165,1336,6,0.00019694731659281143,2672,4,2,1336,1336,3.92639847531044e-05,0.00017142599723340922,False,14,633
42860,20311,אליעזר קפלן/אבן גבירול,32.073377,34.782953,20311,1335,3,9.847365829640571e-05,2670,2,1,1335,1335,2.5575798759473347e-05,8.627874466625588e-06,False,16,625
5716,58123,אלחדיף/אילת,32.789659,35.539745,58123,1334,5,0.00016412276382734285,2668,3,2,1334,1334,0.0001311147873467001,5.04653082528361e-05,False,10,692
5168,56820,עוקף נצרת/אל-קפזה,32.688370,35.292890,56820,1334,4,0.0001312982110618743,2668,2,2,1334,1334,6.310175386811651e-05,0.00051933662858614,False,5,799
27361,15010,מסוף רמז/דוד רמז,31.667210,34.584507,15010,1764,8,0.0002625964221237486,2667,4,4,1492,1175,9.08847314670923e-05,0.0002785155181936147,False,24,486
24423,37056,אחוזה/ז'בוטינסקי,32.180657,34.874388,37056,1333,2,6.564910553093715e-05,2666,1,1,1333,1333,7.910833422011525e-05,2.9843942514453178e-05,False,19,598
12084,10188,יגאל אלון/מרכז מסחרי,31.063300,35.033397,10188,1332,6,0.00019694731659281143,2664,3,3,1332,1332,7.88683706089426e-05,0.00018227738098017417,False,44,320
830,39794,תחנת רכבת נורדאו,32.167612,34.917442,39794,1456,17,0.0005580173970129658,2664,9,8,1329,1335,9.052693760060397e-05,0.0005438496966591301,False,12,654
21799,33737,צומת בית דגן,32.000365,34.821606,33737,1332,15,0.0004923682914820286,2664,9,6,1332,1332,4.4483483743066994e-05,0.005028822921245488,False,40,341
