stop_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
15508,0.9461725,-0.09966818,0.25012636,0.23272866,-0.013321565,0.16763821,0.70433205,-0.015230357,-0.07106273,-0.549675,0.5706975,-0.18840486,0.1516322,-0.5310887,0.18581499,0.62062484,-0.47417313,0.20535773,0.11575373,0.26617134,0.91562104,1.0420408,0.27831316,-0.87088877,-0.15675196,-0.19819991,-0.13800132,0.455403,-0.19308874,0.838633,-0.013187586,0.23544107,0.040867403,0.36193606,0.73757917,-0.5344651,0.0623894,0.19381575,-0.656909,0.15419453,0.7259792,0.13567041,-0.87316495,0.79241997,0.5816379,-0.43782336,0.2239677,0.04377304,0.46536264,0.14123794,0.7312626,-0.1815968,0.21497954,0.6868898,-0.22530244,0.29855418,0.29559627,0.008036522,-1.0563358,-0.22426671,-0.6840318,0.38788298,1.078661,-0.34039012
13562,-0.041326456,-0.19166654,0.30964693,1.0904374,-0.08380964,-0.36522293,0.14608711,0.41282168,-0.416185,0.45797127,1.0304531,-0.07169543,-0.22819224,-0.04027376,-0.18995209,-0.2988692,-0.102550626,0.33355507,0.08262245,0.65061843,0.8948359,0.8570409,-0.15256555,-0.3702507,0.3142535,-0.2616927,-0.4808185,0.28018594,0.15586528,-0.03850156,-0.41216114,0.20113997,-0.046266206,-0.08928587,0.0005225177,0.26785105,0.4948381,-0.22918583,-0.24531472,0.10927633,0.12413782,0.15156166,-0.45304692,0.07603512,0.2467828,0.35052982,-0.07806934,-0.05064002,0.23465838,0.32872242,0.7228538,-0.3153838,0.06031732,0.089650415,0.18185084,-0.29079902,0.2856941,-0.679333,0.19116774,0.34246606,-0.47379,0.13372383,0.3752628,0.041641798
24213,0.122512385,-0.1627591,0.5968377,-0.12435939,0.17659637,-0.012824646,0.2631935,0.39885545,-0.12990873,0.28774837,0.6803671,0.43883023,0.022005377,-0.95576,-0.10784511,-0.4393933,-0.49191102,-0.37404975,-0.1992608,1.3580408,0.4306958,0.5977856,-0.1260898,-0.33636662,-0.1914267,0.15836543,-0.7934966,0.7845129,0.58662266,0.6301825,-0.3257402,0.24904652,-0.7551478,-0.012091994,-0.33471864,0.6992603,0.16746467,0.36610547,-0.14761771,-0.43685636,0.58071923,0.078608125,0.39422286,-0.6541546,0.70196974,-0.8196589,1.1942929,-0.68610734,0.10858979,0.10525563,0.33123177,0.10304762,-0.16443169,-0.26233438,-0.34910998,-0.056720305,-0.25957802,-0.5928923,-0.093287036,-0.13268973,-0.7947583,0.042778187,-0.3786952,0.05960859
13779,0.33943388,-0.08301217,0.117340945,-0.16760738,-0.59483373,-0.18749699,0.41962972,0.28162876,-0.3941999,-0.08904803,0.24611057,0.38271984,-0.34104583,-0.6949754,-0.3396018,-0.8249209,-1.0541043,0.56366587,0.29411754,0.70342594,0.92473465,0.7509625,-0.27685648,-1.0913413,0.35929948,-0.056092348,-0.5328307,-0.2564577,0.08242911,0.016701061,0.16984533,1.1537635,-0.5852631,0.42946455,-0.14534065,-0.046854973,-0.87529844,-0.1250151,0.59785813,-0.3230783,0.45258403,0.93926513,-0.35574082,-0.5382561,0.98249304,0.23628522,-0.19730143,-0.096635126,0.69451207,-0.11231415,1.0275203,-0.9057302,-0.058078352,0.51604515,-0.41555285,-0.0034771182,-0.33432007,-0.7631531,0.5765753,-0.31665015,0.1214959,-0.064191036,-0.54348457,0.11856051
12887,0.38957074,-0.30217072,0.12799905,0.67478853,0.1813298,-1.0906066,0.40753058,0.37829643,-0.8402024,0.5175381,1.5884087,-0.29907417,-0.5407196,-0.15631333,-0.06744165,0.12065257,-0.38350603,0.18280333,0.21043143,0.68799806,1.1376837,0.69226426,0.06669008,-0.26906034,-0.014763341,-0.08942489,-0.3812858,0.24728824,-0.32861218,0.27500817,-0.45244202,0.31189522,0.34018317,-0.42244115,-0.37452525,0.35937643,0.6609899,-0.25972548,0.1435842,0.16175534,0.14969087,0.37134513,-0.4917605,0.101567425,0.3807581,0.14323342,0.116562195,0.18818592,0.120900996,0.53956825,0.7070641,-0.17322707,0.25285304,0.49063745,0.3776206,-0.15654187,0.51824,-1.175862,0.0016773915,0.53639793,-0.44425184,0.12791304,0.18977971,0.027161118
13774,0.095749274,0.18596283,-0.30223438,-0.120474495,-0.8023602,-0.092039935,0.3588151,-0.021709198,-0.28578705,0.0010290272,0.2683471,-0.021807868,-0.17144075,-0.52327806,-0.26459754,0.0140267555,-0.5565331,0.47996795,0.4451956,0.8193064,0.51789904,0.89166385,-0.49218172,-1.2525508,0.23062342,-0.15651613,-0.62241054,-0.056300666,0.04356618,0.009656055,-0.13002028,1.1079825,-0.7516714,0.2443434,-0.42635182,0.11045532,-0.6396196,-0.7507752,0.61121845,0.010979749,0.22468278,0.5117337,0.030914532,0.081331424,0.7022585,0.13241315,-0.20909971,-0.41900524,0.63112366,-0.13859771,0.39600018,-0.76743025,-0.09184102,0.24853453,-0.26466393,-0.47402102,-0.4945751,-0.87883806,0.046713527,-0.15192819,-0.09165606,0.16133797,-0.4375563,0.1319142
21733,0.5319266,0.16117667,0.32929367,-0.056032877,-0.06328951,-0.14453879,-0.44755277,-0.5549386,0.16730073,0.81856996,0.7974602,0.23167694,0.39568388,0.005684245,0.25373074,0.2129483,-0.4526628,-0.08012356,0.34347978,0.6423487,0.90556145,0.25130165,0.073548324,-0.859334,-0.11127252,-0.055283394,-0.033891253,0.81213003,0.22347307,0.80325186,0.20267113,1.4739419,-0.57367814,-0.5532893,0.50753134,0.3548315,-0.1358227,0.20379408,-0.28376237,-0.0018540367,0.31137282,0.5598326,-0.47738773,0.87630993,0.2790896,-0.31164503,-0.65212184,-0.28061903,0.32594666,0.037493553,0.2707095,-0.04000257,-0.20716181,0.632027,-0.041207474,-0.5659701,0.50047183,-0.07959261,-0.64273137,-0.48688936,-0.22614127,0.011263097,-0.32276058,0.43333858
22975,-0.2677117,-0.34225258,0.5618667,0.47754472,0.6055297,-1.0942113,0.2852348,-0.10690797,-0.14276847,-0.08060796,-0.025159035,0.30467418,0.64707375,0.03898612,-0.28134602,-0.03480522,-0.6374852,-0.13854107,0.05394727,0.71914107,-0.06226915,0.6216302,0.6893364,-0.7925474,-0.04019004,0.05699654,-0.4542467,0.58443546,0.005064065,0.06024431,-0.42451522,0.5221685,0.031246949,0.54854405,0.036314335,0.41971362,0.22218768,0.050405752,0.4507493,0.05992638,0.40366274,-0.051101957,-0.3903255,0.21619655,0.49209487,-0.036158323,0.6880211,-0.52286905,-0.008792524,0.30078876,0.46057492,-0.25442627,-0.29317167,0.73926157,-0.36353505,-0.42106813,0.89091486,-0.49144825,-0.6006045,-0.2048375,-0.07545707,0.69983035,-0.66262996,0.1334351
13409,0.8839283,-0.14321104,1.3664882,0.5071909,-0.19801837,-0.38780466,0.33750054,-0.09384055,-0.50982237,-0.35233074,0.9020752,-0.28339124,0.03141629,0.058323063,-0.097017474,-0.27991793,-1.1842601,0.12938675,0.032858383,0.3327485,-0.8266329,-0.11124337,-0.12269583,-1.1236794,-0.28590938,0.18643604,0.013301276,-0.38094512,0.34000117,0.27130237,-0.28640848,0.6327312,-1.0409443,-0.2008857,0.45719174,0.17171396,-0.17655165,0.11524663,0.06767069,0.44283321,0.45754337,-0.31608737,-0.029850008,0.28022614,0.6093923,-0.4010766,-0.44231153,0.064599164,-0.025165403,0.8118425,0.3530696,0.0726336,0.60186017,0.06418595,-0.33892694,-0.8026458,-0.8476573,-0.94709873,-0.45170742,0.19267766,-0.25535095,0.51851714,-0.8429926,0.10873866
35723,-0.44310778,0.11563679,0.50277054,-0.28950125,0.6405604,0.380584,0.457893,-0.06727054,0.09388789,-0.24762468,0.39091718,-0.41903192,-0.31614202,-0.29245654,-0.4144377,-0.17555976,-0.4280562,0.42530063,-0.13177045,0.6193963,-0.08529073,0.039929744,0.18554306,-1.2703942,0.25593913,-0.013333051,-0.4113986,-0.25641283,0.6751695,0.046297777,0.48369193,0.8029024,-0.7193734,0.5847587,0.5290021,0.4315184,-0.067584984,0.17207311,0.28588706,0.4906496,0.21613519,0.20612489,-0.39166597,0.34885424,0.25921053,-0.17267144,0.4710414,-0.16235825,-0.03857988,1.0679921,0.39430293,0.11649418,-0.09919057,0.66017616,-0.063510895,-0.24051227,0.5788763,-0.30840003,-0.736836,-0.110812955,-0.94709516,0.1268578,0.38362622,-0.45397642
49170,0.29618227,-0.1818537,0.5536127,-0.0017562578,0.37971136,-0.7788922,-1.1608334,0.6206899,-0.028744062,-0.04651769,-0.23490927,-0.36715683,0.7520406,-0.49917114,0.13131247,-0.112355106,-0.80862963,0.1811229,-0.036811713,0.6576456,1.1734058,0.41378292,0.2945759,-0.9383243,0.3104484,0.5755258,-1.1587217,-0.16495508,0.39212933,0.3396447,0.053468164,0.1425049,-0.5373697,-0.73297614,0.7784694,1.008202,-0.5087954,0.09810843,0.60551804,0.11740044,0.1933532,0.034894485,-0.59380925,0.4251184,0.4535806,0.4965629,0.018460784,0.1522439,-0.60240996,0.13824743,0.942761,-0.119053856,0.22577113,0.5328187,-0.2403959,-0.63099426,-0.5002671,-0.3484242,-0.09464072,0.06594836,-0.1470267,0.3246332,-0.6687052,-0.23284316
16781,0.13055672,-0.1464057,0.6401729,-0.09205515,0.05186443,-0.033840142,0.28080568,0.25853416,-0.045389034,0.37684515,0.7325551,0.36222658,-0.026797177,-0.9156407,-0.12352692,-0.48256356,-0.40948585,-0.3923403,-0.2196269,1.2881205,0.41093978,0.49470398,-0.14663859,-0.3736002,-0.11018997,0.0523247,-0.7154377,0.79318404,0.69572705,0.7068797,-0.30719858,0.17450358,-0.7606259,0.04281808,-0.27540392,0.63692665,0.16620882,0.22739616,-0.018834274,-0.3999,0.5503836,-0.035085216,0.4383692,-0.6621501,0.6163737,-0.74727255,1.0981333,-0.6817365,0.10602163,0.07238233,0.35573736,0.16228843,-0.35349077,-0.19245292,-0.380452,-0.005346227,-0.103303164,-0.52269584,-0.18182188,-0.16490225,-0.6611879,0.000102699356,-0.46825334,0.054784525
21833,0.5205021,0.1847739,0.5045419,-0.2126979,0.5923143,-0.5537367,-0.39603266,0.83368635,0.21837175,-0.2535679,0.10127051,-0.3052338,0.17125566,-0.33570942,0.21623941,-0.15368484,-0.44827715,0.398527,0.19515337,0.42569542,0.70428944,-0.03908949,0.58807766,-0.83951366,0.8502297,0.37460148,-1.0466902,-0.007543359,1.090583,0.36594385,0.12391033,0.27364784,-0.38991892,-0.42231748,0.81070054,0.78103346,-0.36723793,0.05584259,0.6906203,0.3838225,0.26003662,0.025330536,-0.5564522,0.63584,0.29096264,0.03678071,0.39756605,0.41828358,-0.3142804,0.7016961,0.69269073,-0.0034951628,-0.0226624,0.7563536,-0.25811744,-0.35761228,-0.18469378,-0.42032915,-0.39131406,-0.16020781,-0.6028477,0.19034857,-0.14118008,-0.35597688
12911,0.5648076,0.100191616,0.25587636,-0.010226119,0.0765868,-0.30445838,0.16878696,-0.22787361,-1.0806142,-0.6682946,0.94802266,0.30745158,0.6272626,-0.6535219,-0.015008436,-0.29605943,-0.4693127,-0.09708101,0.051067762,0.4395494,0.7755639,0.04052558,0.8607922,-0.50418335,-0.41037434,0.27400276,-0.44146356,-0.48408845,-0.43938118,0.24419647,0.5242025,0.21080099,-0.05438418,0.04303771,0.18133804,0.31798032,-0.09378286,0.23545244,0.5656571,0.35551804,0.44662493,0.2740967,0.50028634,0.55895233,0.25387207,-0.2610494,0.4026391,-0.088387735,0.15868858,-0.5061273,0.9305199,-0.17181447,-0.17576247,0.5200945,0.34010324,0.5772949,0.1840918,-1.3960675,0.061903786,-0.24957107,-0.43070832,-0.09251474,0.3844351,0.07520089
16390,-0.09431972,-0.18614198,0.83696896,0.6856815,0.18536918,0.09747539,0.11354191,-0.21104212,-0.35411945,-0.45107594,-0.17055885,0.48440558,-0.09184132,0.37633988,-0.4933366,-0.3894456,-1.0492036,-0.46559757,-0.611356,0.4853337,0.89412946,0.54091895,-0.52457035,-1.0974517,-0.23868214,0.45516086,-0.56178975,0.039748672,-0.21550032,0.05391171,0.18599214,0.448595,-0.34983987,0.21103239,0.24437022,-0.114355676,0.05680372,-0.20956208,0.4018516,0.58874786,0.55414474,0.45402658,-0.32007527,0.51932865,0.4062518,-0.036146894,-0.026284076,-0.10877694,-0.3705539,0.16720723,0.3471267,-0.019738419,-0.4833143,0.31196138,-0.27559954,-0.44424418,-0.017511956,0.089663945,-0.409631,0.11465588,-0.8228651,0.02077539,-0.084824234,-1.0410215
13574,0.21934608,-0.39409485,0.81745917,1.2392068,-0.15890412,-0.5648471,0.10774321,0.22969769,-0.5853345,0.38116693,1.3006454,-0.07315541,0.021079358,0.04332172,-0.43093222,-0.06373399,0.17880502,0.52661854,-0.14097145,0.6999153,1.2127255,0.740258,-0.49869043,-0.2866022,0.14212891,-0.1327197,-0.8673854,0.59900033,0.20684576,0.21236427,-0.5743079,0.20327862,-0.18684283,-0.42388487,0.0987488,0.26807782,0.39258188,-0.018921765,-0.28903177,0.39681372,0.30460024,0.3409875,-0.6201695,-0.14755009,0.4311115,0.2794593,-0.367481,-0.052480996,0.5851206,0.36046258,0.78619814,-0.2063096,-0.0117359655,0.21380118,0.30624261,-0.72977394,0.30067813,-0.7705681,0.1315608,0.81921357,-0.5583984,0.17028534,0.25898615,-0.0664034
38723,0.014657417,-0.8794118,0.81203735,0.02742454,-0.5069361,-0.8145943,-0.23431343,-0.17272733,-0.0063640657,-0.123149104,1.0009588,0.23306695,0.4258969,-0.24614333,-0.23129936,-0.13824458,-0.37840083,-0.051752035,0.0040041655,0.15606935,0.16431938,0.3060055,0.06686734,-0.18798225,-0.37042394,0.32895312,-0.5927404,-0.019059492,0.21146184,0.27672428,-0.31320864,0.027248438,-0.1885757,-0.59916574,-0.55830157,0.40814313,-0.23456167,-0.3361274,0.48835495,-0.026909685,1.3012822,0.26183382,-0.25920233,1.1285889,0.7214766,-0.3859968,-1.0059156,-0.8456098,-0.13937591,0.5970186,0.74841446,-0.51265574,0.70626837,0.018667862,-0.10002957,0.04087887,-0.6471983,-1.3151855,0.0636212,0.018732782,-0.06002078,0.7324227,0.13724792,-0.18526536
16828,0.19283764,0.117455505,0.90096426,-0.019212415,-0.24682645,0.18069164,0.48769447,-0.34223127,-0.30142915,-0.24588168,0.6618891,-0.026099924,0.10038858,-0.67016685,0.1656812,0.45141572,-0.5383474,0.08185255,-0.1235573,0.44547716,0.82602817,0.67983276,0.15423676,-0.17894343,-0.15609165,-0.07837546,0.16011335,0.56668895,-0.75631726,0.62487626,-0.06321136,-0.088772155,0.15576188,0.48425967,0.58072186,-0.33385262,0.08818937,0.14841385,-0.73087406,0.19569717,0.18627028,0.13013327,-1.0180721,0.8516474,1.044734,-0.17764439,0.26329705,-0.38848588,0.42397812,-0.31768674,0.90418524,0.30613682,0.01875931,0.4997689,-0.24333008,-0.17318392,-0.1595258,-0.41846424,-0.6747172,0.052083164,-0.5542956,0.7097146,0.47745565,-0.2914973
23874,0.62595457,-0.058274377,0.24585699,-0.20290071,-0.1962688,-0.24744701,0.050842524,0.24827683,-0.35219672,0.08847613,1.4959468,-0.21660148,-0.08646177,-0.255118,-0.014457193,0.7443729,-0.35159165,0.08085609,-0.029448586,0.1352106,0.7926264,0.12423765,-0.385207,-0.52850133,-0.31722617,0.50499934,-1.0015657,0.2769988,-0.35145825,-0.12537841,0.41311598,0.22645147,-0.3117089,0.44437125,0.3166549,1.068285,-0.16620046,-0.046715945,-0.6454129,-0.6203223,-0.077816084,0.4707641,-0.6168019,0.6315201,0.41708875,0.50580436,0.101944484,-0.31552017,-0.16050121,0.51482517,0.5980194,-0.592702,0.82815254,-0.26615077,-0.12432122,-0.7374125,0.019359816,-0.33932316,-0.8831233,0.8863079,-0.78579307,-0.20645028,-0.19394086,-0.44174463
14052,0.14633384,0.088590465,0.87950516,-0.9207227,-0.60126376,-1.149403,-0.008967589,-0.12421957,0.13724515,-0.3657639,1.4400715,0.36041245,0.059553746,0.14932472,-0.26732323,-0.4835437,-0.27993727,0.03650018,-0.06786336,0.91333723,0.4420479,0.055218145,-0.099632934,-0.68601584,0.62996316,0.5093901,-0.5932385,0.2790334,-0.1892602,0.21375144,0.19968113,0.13866246,-0.35579696,-0.16737986,0.6879875,0.735551,0.6232491,0.21047023,-0.06368569,-0.27353883,0.65213025,0.43696177,0.17529163,-0.9758892,0.5534742,-0.13944699,-0.117640056,-0.6867368,0.17259559,0.30683476,1.0291097,0.07620785,0.16524534,0.15881935,-0.48180175,-0.42202866,0.4292648,-0.25123453,-0.30590153,-0.07737612,-0.06801487,1.0469542,0.30590394,0.116482936
24031,-0.25738654,-0.4358531,0.2006728,0.009483184,-0.12787147,-0.4492377,0.13517378,-0.37553877,-0.42168003,0.22830483,0.48053017,0.15114053,-0.046663575,-0.81700087,-0.9491496,-0.46006274,-0.07698452,-0.13323198,-0.5300568,0.2040533,0.20937945,-0.028783295,-0.11118142,-0.47510293,-0.37213042,0.85248375,-0.87754744,0.8040676,-0.504991,0.7303695,0.012334962,0.34274152,0.05996042,-0.60072774,0.02294606,0.18927413,-0.38303813,-0.37159768,0.26275444,0.3023432,1.1271644,0.0037884307,-0.3801364,0.19189678,0.62993366,-0.2851185,0.26226255,-0.31235403,0.057780556,0.49296963,0.85419357,-0.47838342,0.7176475,0.026618974,0.105133444,-0.0168639,-0.8415142,-0.32870948,0.39083204,0.06754828,-0.041662894,0.7235688,-0.29337376,-0.709342
21431,0.422952,-0.3797078,-0.22838733,0.2158246,0.16406,0.12869817,-0.30477616,-0.07522885,0.10649048,-0.87970626,1.3046267,0.2265582,-0.2896194,-0.37636068,-1.0125805,-0.51166207,-0.49714077,0.14812064,-0.11338666,0.93284684,0.06667791,-0.05110582,-0.36268315,-0.10249779,0.36842296,0.36527345,-0.41998267,0.3916608,0.05672634,0.0812097,0.41968456,0.7712711,-0.163851,-0.2979575,0.20146747,0.57882625,-0.5670284,0.10892657,-0.25089693,0.5007429,0.4696721,-0.23726806,-0.24448584,0.0483781,0.89988476,-0.33858314,0.120144896,-0.48679912,-0.5111284,0.79230654,1.0207379,-0.2875042,-0.04900964,0.3863653,0.4550648,0.33759192,-0.3516991,-0.84547573,0.31660774,0.16188484,-0.59797406,-0.35201642,-0.2855359,-0.082382485
15898,-0.11440627,0.46602243,0.27385914,0.010135997,0.26859406,0.2953145,0.88396835,0.29518992,-0.14849493,-0.12066972,1.2509476,0.022481268,0.097833894,-0.65117073,-0.37901053,-0.5334835,-0.3715274,-0.2067204,0.20267862,0.42166057,-0.07916794,0.000765391,0.036264043,-0.63432044,0.10416754,0.17730789,-0.14566807,0.16294725,0.31467357,0.1949844,0.15178686,0.44639266,-0.5678341,-0.21066879,0.3194227,0.4828017,0.2850943,0.09676139,-0.81548923,-0.4126367,0.17585944,0.53261864,-0.547361,0.5248783,0.84302866,0.819547,-0.09136972,-0.50714487,-0.113932684,-0.31347796,0.42651707,0.29169917,-0.18486023,-0.103755325,-0.14716455,0.27504328,0.26091927,-0.7445733,0.14095597,0.019521795,-0.6270288,0.17989756,-0.211464,0.19834882
48121,-0.2429577,-0.608676,-0.08719143,0.569153,-0.049494937,0.08898957,-0.48792103,-0.11398939,-0.4547829,-0.16101606,1.2059741,-0.09885983,0.5385853,-0.6718582,0.10444413,-0.40608275,-0.6181778,-0.06494613,0.31505442,0.4309596,0.022885147,0.0057455334,-0.26035494,-0.79854435,-0.42674854,0.9765378,0.26262453,0.6605684,0.10804093,-0.5613217,0.0076018893,0.083182335,0.07698079,-0.014171639,0.1105443,0.9627581,0.14446384,-0.8121495,0.08938531,0.30854794,0.35007662,0.7367059,0.32983303,0.6733092,0.56490904,0.16886069,0.24379773,-0.38728768,-0.3040697,0.78857714,0.580512,0.18629877,0.37518877,0.6940397,0.20053005,-0.30913496,-0.55326754,-0.6545148,-0.3475928,0.23145233,-0.2582985,0.4975112,-0.031144597,0.027863566
15695,0.092007086,-0.89500374,0.5258939,0.0035216569,-0.041267835,-0.5063416,-0.27243316,0.7104698,-0.6515609,-0.20391744,0.73024684,0.30766034,0.9843295,-0.78873205,-0.43851867,-0.7677213,-0.2737709,0.70169693,0.33542657,1.3204248,1.0349772,0.17129253,-0.74610716,-1.4366904,0.014520472,0.84894115,-0.8152373,0.26480964,0.1969657,-0.06512883,-0.27552363,0.35497904,-0.42700303,-0.13690913,-0.47565332,-0.062497556,-0.12811458,0.2064676,0.27615324,-0.5664015,-0.6408436,0.20226876,-0.12399069,1.1450771,0.21543823,-0.530288,-0.07498734,-0.036317132,0.038482588,0.085458316,0.26683855,0.29023612,0.44952273,0.52328604,0.25509584,-0.00901924,0.21784204,-0.68981576,-0.5328399,-0.5315869,-0.28818226,-0.17531493,0.11779449,-0.62052786
14046,0.057635587,0.16326907,0.6921145,-0.6779687,-0.482341,-0.87703717,0.165346,-0.11496848,0.25041658,-0.14205301,1.126925,0.5966859,0.06851811,0.0021086808,-0.18909328,-0.5145608,-0.26706296,-0.04749965,0.048416335,0.92084426,0.67504597,0.32699984,-0.08216023,-0.70358354,0.55089366,0.45855033,-0.245544,0.14011517,0.07074087,0.09207545,0.18602006,0.21107669,-0.47403952,0.22150627,0.76978344,0.65725005,0.5288078,-0.06814295,0.018722896,-0.1425841,0.47002983,0.39798245,0.19993876,-1.15677,0.5452444,-0.25274166,0.01434714,-0.40912327,0.34023002,0.14158334,0.912757,0.24194755,0.09832702,0.11060839,-0.51063925,-0.4988697,0.53607196,-0.23918773,-0.45523956,-0.30321082,-0.07698891,0.8241159,0.32895216,-0.27846572
13676,0.20228513,-0.22333905,0.19727647,0.728968,0.10909321,-1.0358208,0.41423574,0.47398058,-0.5993213,0.53454536,1.39863,-0.248537,-0.5082761,-0.074348554,-0.041069303,0.060526505,-0.33546498,0.14442182,0.18605791,0.66365963,0.9857111,0.73265904,-0.03153187,-0.2730774,0.076091,-0.17230755,-0.3187822,0.33985525,-0.2223137,0.216348,-0.48697674,0.30479085,0.2547118,-0.4182729,-0.27354643,0.3403658,0.5057979,-0.33943006,-0.0031872103,0.19335046,0.06737664,0.34825513,-0.5046911,0.1481427,0.30561933,0.25792614,0.047709886,0.10379997,0.14596857,0.49855858,0.6865162,-0.22976352,0.15106265,0.4844051,0.35794845,-0.19128768,0.39873296,-0.9591505,0.030624328,0.53745687,-0.3808682,0.12426531,0.13845514,-0.08078214
13085,0.06504619,0.3291114,0.50784737,1.0651944,-0.047082745,-0.12277782,0.21614303,0.12041196,0.067926735,0.30769485,0.98496586,-0.4199458,0.25627536,-0.88713634,-0.12924553,-0.27147275,-1.9439944,0.20772909,0.25435513,0.5940733,0.089854926,0.5111778,0.053610317,-0.6255608,-0.5252765,0.5975537,-0.36216646,0.30693424,0.055856686,-0.07223171,0.47880977,-0.027939437,0.2842911,0.11482286,0.29460478,0.114613734,-0.18378927,-0.18773426,0.012016497,0.64696,0.29024804,0.054237243,-0.7705333,0.44342378,0.25314242,0.57450205,0.35633245,0.09171179,0.44574845,0.062380977,0.43083137,-0.37873927,0.4137745,0.4302844,0.13584772,-0.3561623,0.3253371,-0.17988174,-0.42494664,0.02177039,-0.61461073,0.063089095,0.23526824,1.1123914
15595,0.054702338,0.029255124,0.79375595,-0.17024906,-0.1472983,0.17379442,0.58821046,-0.34815398,-0.37911558,-0.12863988,0.5936197,-0.07951966,0.08609688,-0.28339797,-0.069836654,0.27271608,-0.61525387,0.112918444,-0.110049725,0.46917638,0.48512447,0.43817788,0.25794864,0.026607076,-0.13578887,0.096018195,0.21839184,0.5445668,-0.64557403,0.72386694,0.19815327,-0.15207389,-0.0026593856,0.3404399,0.32009038,0.15299796,0.2316588,-0.0015608441,-0.6009116,0.33950287,0.098823994,0.10646403,-0.7190225,0.4923872,0.77106494,0.20992385,0.28904197,-0.07136495,0.19706982,-0.22341847,0.69397503,0.21078384,0.0833405,0.36482638,-0.28102854,-0.2143522,-0.15169372,-0.2945792,-0.44436088,-0.10057238,-0.31256795,0.49736056,0.45227543,-0.23554744
46543,-0.078062505,-0.28377727,0.55250984,0.3636634,-0.05835806,0.1936842,-0.10916433,0.6874824,0.40343204,-0.5770296,0.68445665,-0.97218126,-0.36852908,-0.53077734,0.10600056,0.024458969,-0.3664075,0.16129646,0.089083634,0.33128402,0.72673154,0.4345009,-0.11814867,-0.5155715,0.7549516,1.526439,-0.56068844,0.3133313,-0.11102708,0.27126837,0.13074149,0.74025166,-0.38801527,-0.24736343,0.78216004,-0.15850319,-0.33467692,0.21587667,-0.26571164,0.19446534,0.108596526,0.14230263,0.25681624,0.2468261,0.21159528,-0.116859876,0.55721414,-0.020444568,0.26732767,0.4391867,0.76557446,0.16097999,0.5795013,0.45335728,-0.28945765,-0.12779622,0.6648424,-0.24925566,-0.41300708,-0.4060461,-0.2007659,0.7783834,0.1198151,0.3870909
13195,-0.11717658,0.13955629,0.27575475,-0.2309006,0.06180406,-0.4867363,-0.6562135,-0.35050198,0.13651296,-0.43377194,1.3018014,-0.19774683,0.43226558,-0.5168108,-0.11102081,-0.47292995,-0.47635362,-0.46221995,-0.014636326,1.2802122,0.55511117,0.60065705,0.49618304,-0.35572678,0.13375299,0.53054076,-0.01949081,-0.21507412,-0.09498251,0.7988968,-0.49074066,0.35760656,0.6420368,0.4753376,-0.45945343,0.19549683,-0.0425223,0.33659717,-0.2157019,0.18795507,0.7798392,0.17072974,-0.056709763,0.21500503,0.10426761,-0.70409244,0.7319061,-0.9199957,-0.40977296,-0.20701836,0.658444,-0.21301076,0.40515912,0.48200157,0.09387003,-0.83976114,-0.25412935,-0.46246597,-0.053768985,0.37831694,-0.39318576,-0.089033775,-0.17840223,-0.2974865
14507,0.19431432,-0.35887107,0.41831806,0.26835158,0.082100704,0.64595985,-0.38920248,-0.19804849,-0.2561579,-0.0816342,0.20137018,0.011051817,0.18687016,-0.3088794,-0.049728606,-0.21491118,-0.31487182,0.517401,0.13861848,0.69478947,0.2170214,0.2635316,0.16604264,-1.2117723,-0.13868344,0.036760878,-0.42482877,0.28618968,-0.14988783,0.058670133,-0.30775744,0.46706522,-0.47379526,0.5080744,-0.11658128,-0.070808716,0.38582495,-0.6337038,0.14640732,-0.44788107,0.7446735,0.06314534,-0.15789108,0.58013797,0.40989864,-0.10415313,0.1403368,-0.6167064,-0.13093954,0.43305862,0.54541874,0.24139908,0.14488661,-0.06665297,-0.11220198,0.061127532,0.29471594,-0.56321526,0.31972972,-0.09155126,-0.6944421,0.08551668,0.50840944,0.49431622
50493,-0.17014068,0.059300113,0.4198648,0.3782017,0.4485565,-0.066954955,0.1723111,0.29471913,0.5632669,0.4559447,0.5521561,0.080785125,-0.074477956,-0.3544446,-0.574391,0.318668,-1.0456712,-0.38877288,0.39428988,0.627993,0.23610425,0.09536807,-0.3029127,-0.9073644,-0.025371771,0.070472576,-0.19705693,-0.11439429,0.013494093,0.0916518,0.11070609,0.29672801,-0.6763779,-0.22176631,0.1875387,0.54626364,0.47638708,0.66021043,-0.5073791,0.31584084,0.4614708,0.8522306,-0.11453368,0.19398032,0.27698323,0.09024752,-0.10826964,-0.5049196,-0.021200737,-0.46537104,0.29486397,0.142366,-0.2034556,0.19048986,-0.4254826,0.057372626,-0.3816858,-0.8561214,0.16184776,0.60672206,-0.17297925,0.33060873,-0.029298995,0.053814463
