station_id,station_nodes,reference_station_nodes,connected_components,largest_component_nodes,largest_component_share,origins_evaluated,origins_missing,mean_reachable_stations,mean_reachable_share,mean_path_seconds_to_reachable,largest_component_nodes_loss,largest_component_share_loss,reachable_share_loss,mean_path_seconds_increase,station_name,main_stop_code,degree,weighted_degree,pagerank,approx_betweenness,is_articulation_point
9959,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3380414398257,1,4.624705175049204e-05,1.7825208892208178e-05,0.00780900330755685,מסוף הר נוף/כנפי נשרים,2524,11,21904,0.00013174991202175937,0.0005471677360125452,False
10086,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3528358990766,1,4.624705175049204e-05,1.7825208892208178e-05,0.02260346255843615,שמגר/אוהל יהושע,4075,14,20677,0.0001430135665061195,0.0004741638504943588,False
8690,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3572717114903,1,4.624705175049204e-05,1.7825208892208178e-05,0.027039274972139538,חזון אי''ש/הרב בצלאל זולטי,168,4,20388,9.813690882040143e-05,0.0002508153294535709,False
8646,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3436057034314,1,4.624705175049204e-05,1.7825208892208178e-05,0.013373266913276893,אוהל יהושע/זית רענן,155,10,19488,0.00010841830020662925,0.00033321575469191984,False
8705,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.351775951592,1,4.624705175049204e-05,1.7825208892208178e-05,0.02154351507397223,גבעת שאול/הרב אהרון קוטלר,175,4,17732,0.00010710378336066405,0.00032598764721487167,False
8707,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.349366872472,1,4.624705175049204e-05,1.7825208892208178e-05,0.019134435953674256,רבי ישראל נג'ארה/גבעת שאול,177,4,17032,8.97460891969303e-05,0.00024431003272422754,False
10628,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3376614983454,1,4.624705175049204e-05,1.7825208892208178e-05,0.007429061827224359,ככר השבת/שטראוס,3607,6,16850,9.691730428105571e-05,1.951589018803001e-05,False
9445,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.344569331666,1,4.624705175049204e-05,1.7825208892208178e-05,0.014336895148062467,ירמיהו/שמגר,1232,13,16137,9.950914466289143e-05,0.0004206758551642025,False
8700,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3785625867126,1,4.624705175049204e-05,1.7825208892208178e-05,0.04833015019448794,חזון איש/האדמור מלובאויטש,169,6,13658,9.179009559973375e-05,0.0004466970420815758,False
8962,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.341447036739,1,4.624705175049204e-05,1.7825208892208178e-05,0.011214600220682769,בר אילן/חכם שמואל ברוכים,543,7,13462,7.97931120031303e-05,0.00021250635982521569,False
8644,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.3406354277326,1,4.624705175049204e-05,1.7825208892208178e-05,0.010402991214505164,יעקובזון/עזרת תורה,111,14,13290,8.622514100290522e-05,9.324258645392116e-05,False
37420,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.325145183115,1,4.624705175049204e-05,1.7825208892208178e-05,-0.005087253402962233,ת. מרכזית אשדוד,19987,9,4077,0.00017153141311100777,0.00042790396264125066,False
8734,21622,21623,2,21619,0.9998150117929981,96,0,7577.333333333333,0.350445533869824,2398.343465220014,1,4.624705175049204e-05,1.7825208892208178e-05,0.013232783495823242,חניון הלאום/שד' הנשיא השישי,3375,17,9732,0.0001715224956301619,2.891242990819261e-06,False
7378,21622,21623,2,21619,0.9998150117929981,96,0,7577.34375,0.3504460156322265,2398.332313148103,1,4.624705175049204e-05,1.734344648973707e-05,0.002080711584767414,רבי עקיבא/אור החיים,60086,7,14236,0.00018316095418390455,7.734075000441524e-05,False
41640,21622,21623,2,21619,0.9998150117929981,96,0,7577.354166666667,0.3504464973946289,2398.3407722156408,1,4.624705175049204e-05,1.686168408732147e-05,0.010539779122609616,ת. רכבת כרמיאל/רציפים,55137,17,6946,0.00021059585605929206,6.866702103195745e-05,False
8676,21622,21623,2,21619,0.9998150117929981,96,0,7577.354166666667,0.350446497394629,2398.3499752837656,1,4.624705175049204e-05,1.686168408721045e-05,0.019742847247471218,מינץ/מירסקי,145,5,15554,8.38667341403067e-05,0.00023057662851783608,False
10004,21622,21623,2,21619,0.9998150117929981,96,0,7577.354166666667,0.350446497394629,2398.3356758322293,1,4.624705175049204e-05,1.686168408721045e-05,0.005443395711154153,שדרות נווה יעקב/משה דיין,5821,7,15540,0.00011389204088722835,7.734075000441524e-05,False
18058,21622,21623,2,21619,0.9998150117929981,96,0,7577.364583333333,0.35044697915703144,2398.3347587492663,1,4.624705175049204e-05,1.637992168479485e-05,0.004526312748112105,שדרות נשיאי ישראל/יקב,50683,4,8318,0.00019239216691322247,4.120021261917447e-05,False
