from_stop,to_stop,trip_frequency
15752,15739,408
16433,16434,136
16434,16435,136
16435,16436,136
16436,16086,34
16436,16157,102
16466,25400,132
25400,16468,132
16468,16469,132
16469,16470,132
16470,16473,132
16473,16472,132
16472,16461,132
5498,18655,179
5498,18687,695
5498,5624,15
5498,5760,16
5498,42057,12
5498,18691,25
5498,20171,2
18655,42055,31
18655,19453,148
18655,42049,12
42055,18691,15
42055,5498,16
42055,5760,6
18704,7282,78
18704,20796,649
7282,6512,15
7282,18736,63
6512,18736,15
6512,20795,16
18736,20794,78
18736,20795,68
20794,39237,15
20794,18737,712
39237,41708,31
39237,39236,8
41708,41707,31
41707,41706,31
41706,39234,31
39234,39235,31
39235,39236,31
39236,37142,19
39236,18737,4
39236,18735,16
37142,37141,19
37141,51932,19
51932,37138,19
37138,37137,19
37137,37136,39
37136,37135,39
37135,37134,39
37134,37133,39
37133,41704,19
37133,37132,20
41704,37137,20
17605,50476,49
17605,50164,52
17605,4176,8
50476,4176,49
33917,411,39
33917,407,77
33917,39107,7
33917,417,7
33917,410,5
411,39102,11
411,39103,5
411,413,2
411,414,62
411,417,12
411,50133,50
39102,39101,51
39102,50124,2
39101,39104,16
39101,50124,21
39101,39093,14
39104,417,16
39104,39102,9
39104,39106,2
417,39125,25
417,453,18
417,14771,76
417,39095,57
39125,715,53
39125,39097,10
406,33929,42
33929,414,7
33929,39102,25
33929,411,91
39103,39093,20
39093,39095,13
39093,14762,2
39093,39125,4
39093,14771,2
39095,39099,126
39099,39097,14
39099,715,10
39099,39125,4
39099,25339,104
39099,421,2
39097,715,14
39097,39098,13
39106,721,7
39106,33917,27
721,43572,23
721,37116,4
721,39106,3
721,39114,120
721,39112,3
43572,39112,46
39112,39162,37
39112,39107,8
39112,417,4
39162,39115,29
39162,39107,12
39162,39113,7
39115,417,61
39115,39107,7
39115,43572,12
39115,39162,7
39115,413,108
39115,37117,16
39115,39116,4
453,451,108
451,39124,50
451,427,72
39124,39122,56
39122,450,54
39122,452,2
450,39120,48
450,452,118
450,39118,4
39120,39118,29
39120,39117,19
39118,39116,33
39116,452,5
39116,39119,11
39107,721,7
39107,39106,5
39107,407,4
39107,39102,2
39107,417,2
39107,413,2
39107,24937,18
39107,39092,3
36048,4070,276
36048,4065,54
36048,4069,48
4070,4071,331
4071,4072,331
4072,36051,331
36051,36115,127
36051,4075,149
36051,4076,55
36115,36055,127
36055,36116,127
36116,4054,127
4054,4057,127
4057,4058,181
4058,4059,44
4058,4060,54
4058,16945,83
4059,36059,44
36059,36060,44
36060,36061,44
36061,36062,44
36062,36063,44
36063,16946,44
16946,17253,173
16946,4070,55
16946,1727,372
16946,1726,34
17253,36049,46
4075,4076,149
4076,4077,149
4076,4078,55
4077,4078,149
4078,4079,151
4078,42256,53
4079,17257,200
17257,36058,145
17257,17258,55
36058,36118,145
36118,36056,145
36056,17258,145
17258,17251,200
17251,36050,96
17251,17250,55
17251,4066,49
36050,4066,96
4066,4068,54
4066,36049,49
18523,18919,169
18302,18309,119
18309,18319,87
18309,40926,22
18309,40925,10
18319,18293,87
18293,18285,87
18285,7250,108
18882,18237,70
18232,18227,78
16447,16448,283
16448,16074,147
16448,15548,106
16448,34019,30
16074,16449,147
16074,16075,123
16074,23210,42
16449,16450,147
16450,16477,147
16477,16429,147
16451,16452,147
16451,15545,26
16452,16453,285
16453,33886,147
16453,15742,138
16456,43741,225
43741,16458,225
16459,16460,225
16460,16461,199
16460,15771,26
47838,25540,198
47838,25553,38
25540,25541,397
25540,27415,876
25541,26209,297
25541,25542,100
25541,26206,709
26209,25542,235
26209,26210,276
26209,26213,436
25542,25543,275
25542,26213,60
25547,25548,402
25547,25805,55
25547,26291,332
41829,35720,399
35720,41485,218
35720,35721,137
35720,15744,64
15541,15542,108
15541,15753,6
15544,15545,228
15544,16452,28
15545,15546,122
15545,16148,242
15546,15547,164
15547,15548,152
15547,15780,167
15547,41830,12
15548,15599,258
15599,34019,240
15599,38931,30
34019,15551,442
34019,22426,3
34019,24324,150
15551,15552,442
15552,15553,795
15553,15554,440
15553,21971,480
15562,37414,226
15562,16061,239
15562,47842,194
15562,33982,46
15562,47917,117
15562,22761,5
15562,47875,141
15562,49521,144
15586,35179,248
15586,16083,364
15586,35175,36
35179,48840,274
48840,41493,176
48840,41491,98
44819,44817,260
44817,44815,260
35718,39806,162
39806,35719,162
35719,42061,162
42061,41829,136
42061,48559,26
15754,15755,303
15755,15545,110
15755,15756,167
15755,16076,26
16075,16452,110
16075,16076,219
16075,15756,28
35716,41490,158
41490,41493,101
41490,35717,57
44824,44818,256
44818,43660,256
43661,38660,270
38660,16149,250
38660,35175,20
10686,10089,623
10686,10049,2
10686,11562,2
10089,9389,625
9389,9390,625
9390,10087,625
10087,9686,625
9686,9370,623
9686,10272,2
9370,10713,322
9370,8939,179
9370,10477,8
9370,46743,301
10713,11471,657
11471,9387,657
9387,11851,657
11851,51360,1368
11851,9407,3
51360,9411,1368
9411,9712,386
9411,9423,982
9712,9429,2123
9712,9426,3
9429,10710,1761
9429,10626,9
9429,11903,353
10710,10626,2363
10710,10588,93
10710,9560,30
10710,11792,28
10626,9560,992
10626,11792,1371
10626,10588,9
11849,11635,322
11849,48481,18
11849,50150,860
11635,10323,322
9342,34238,1376
9342,9899,299
34238,10769,322
34238,9674,692
34238,10768,569
9937,9929,147
51560,10083,183
10083,8756,6
10083,51826,862
10083,10261,43
10083,51846,177
27714,28536,40
27714,7562,8
27714,27689,77
28536,49714,40
27782,27783,40
27782,28271,3
27783,27776,40
27776,49717,65
49717,49720,65
49720,27689,46
49720,27692,19
17922,6564,155
18869,18249,115
18869,18857,214
18869,47989,8
18249,7241,155
7241,6567,115
7241,37187,40
6567,6565,155
6565,6568,155
6568,39973,155
44625,44627,651
44627,44628,252
44627,48835,399
44628,42426,252
42426,51398,252
51398,43101,252
43101,50949,252
50949,43094,252
43094,44231,252
44231,44229,252
44229,27249,252
27578,39563,609
27578,27865,4
46704,37039,590
46704,27865,23
46704,49422,190
42660,27584,112
42660,44315,38
27263,39556,291
27263,26953,3
39556,27265,291
27265,27264,294
27264,39532,294
50961,50952,418
50952,39529,418
39529,48667,228
39529,51403,190
48667,39569,228
39569,48736,287
48736,43611,228
48736,26948,59
43611,48629,228
43611,43609,176
48629,43610,437
43610,50951,437
50951,39722,228
50951,39535,209
39722,39535,228
39535,39534,559
39534,42969,500
39534,51665,59
42969,39533,500
42969,44128,59
39533,29008,228
39533,44623,209
39533,44130,63
29008,27251,287
27251,27252,287
27247,27246,545
27246,39564,355
27246,46704,190
48525,29009,437
29009,29010,437
29010,29011,437
29011,28347,228
29011,11986,209
11975,26954,330
26954,51238,228
26954,39567,102
51238,27656,228
37208,35839,254
1432,1422,1272
1422,1398,983
1422,1388,6
1422,51626,283
1398,1391,1339
1391,2729,483
1391,1355,856
1391,1410,6
2729,1392,483
1392,2265,486
2265,3136,486
3136,3137,486
3137,2916,483
3137,1328,3
2916,1324,1200
2916,3395,4
1324,3395,655
1324,1336,545
3395,1326,825
1326,3396,85
1326,4044,737
1326,1307,3
3396,3397,85
3397,3400,85
3400,1678,85
1678,3401,85
3401,3399,79
3401,1410,6
3399,1410,438
3399,1398,356
3399,1392,3
1410,1417,731
1417,1424,1279
1417,3027,20
1424,1449,1279
3967,3419,8
3967,17325,239
3419,3747,8
3419,3420,253
3747,2071,8
3747,3965,239
3384,3753,152
3753,3358,152
3358,1967,152
1967,3764,152
3764,2591,152
2591,3754,152
3754,3353,152
3755,1983,152
1983,3756,300
3756,1965,300
1965,3757,300
3757,1966,300
1966,17368,300
17368,3944,300
3944,3018,148
3944,1964,152
3018,34219,148
34219,34220,148
34220,3718,148
3758,2695,148
3758,1984,4
3759,3946,152
3946,17364,152
17364,3760,152
3760,17365,152
17365,3976,152
3976,1970,152
3826,3828,152
3826,1989,22
50213,50203,374
50203,50190,374
50190,50191,374
50191,46835,374
46835,46748,374
46748,1179,246
46748,41510,128
1179,1194,854
1194,1198,874
1198,41513,366
1198,1192,394
1198,17219,114
41513,41989,608
41989,1200,246
41989,17272,345
41989,4029,17
1200,1205,246
1200,1209,39
1205,1202,394
1202,1180,394
1180,17272,394
17272,1163,877
17272,41519,114
1163,1155,991
1155,1152,877
1155,1162,114
1152,4028,723
1152,1148,154
4028,17218,266
4028,1128,60
4028,1126,531
17218,4045,266
4045,41999,384
41999,41535,384
41535,41536,384
41536,41534,384
41534,41533,384
41533,4031,364
41533,4028,20
4031,17217,358
4031,1167,42
17217,4047,358
4047,4038,152
4047,41538,206
4038,1190,152
1190,1227,158
1190,1225,36
4034,1186,177
1186,4033,141
1186,1183,36
4033,4032,141
4032,17216,356
17216,4011,356
4011,37519,362
37519,40888,362
40888,37517,362
37517,4046,362
4046,4010,362
4010,1140,255
4010,1153,107
1140,4027,255
4027,1143,255
1143,1153,141
1143,41523,114
1153,1162,272
1153,1159,6
1162,41518,386
41518,41517,255
41518,1158,505
41517,41516,255
41516,1158,238
41516,1176,17
1158,39221,763
39221,1176,763
1176,41514,238
1176,1178,658
1176,1177,101
41514,42663,238
42663,41512,238
41512,46628,238
46628,50240,369
50240,50222,369
50222,50188,369
50188,50219,369
50219,1154,131
1208,1205,128
1208,1176,217
1208,4029,66
1128,1115,591
1115,1132,591
1132,41518,374
1178,1179,533
1178,1177,125
1192,1209,326
1192,1205,68
1209,1641,316
1209,1243,20
1209,1642,39
1166,1259,116
1166,43455,22
1259,16996,116
16996,43461,855
16996,44362,22
16996,1284,287
43461,1284,855
1284,43471,1128
1284,43459,14
43471,44669,1128
44669,51915,60
44669,51813,997
44669,51919,79
44669,51918,18
51915,3371,310
51915,43473,10
3371,43460,1094
3371,1279,53
3371,1252,3
3371,50436,18
43460,50436,1046
43460,43458,20
43460,1279,48
50436,1323,687
50436,51005,73
50436,51637,304
1323,2916,710
1336,1363,545
1363,1388,545
1388,17228,551
17228,1410,281
17228,1417,264
17228,1411,6
1355,1318,690
1355,3395,166
1318,17232,690
17232,1328,690
1328,2549,10
1328,16996,683
1680,1323,14
1680,1394,69
17229,1467,554
17229,3293,230
17229,51636,235
1467,1438,554
1438,1420,400
1438,17479,154
1420,1412,617
1412,1404,617
1404,1397,615
1404,38578,2
1124,48060,323
1124,47975,232
1124,1109,1200
1124,47973,34
1124,47885,216
1124,48340,704
1124,48414,103
1124,1117,9
1124,48351,5
1587,1602,52
1602,4025,84
4025,1575,52
4025,1587,32
1575,1560,52
1560,1498,52
1498,1492,52
1492,1500,52
1500,17242,52
17242,17241,37
17242,1506,32
17241,17244,16
17241,49163,17
1528,17243,84
17243,1525,80
17243,1531,4
42841,4111,275
16930,38617,59
38617,16932,395
38617,51644,136
16932,16933,245
16932,38621,150
16933,16934,248
16934,16935,248
16935,2663,248
2663,17282,635
2663,1456,3
17282,1460,53
17282,1456,578
17282,1471,4
1042,17208,1075
17208,1053,1075
1053,3785,1075
3785,44095,170
3785,1644,905
3785,44097,115
3785,42314,76
44099,1057,91
44099,1644,269
44099,48060,33
1057,1052,1092
1052,1047,1092
1047,1043,1092
1043,1041,91
1043,1636,227
1043,3591,774
1041,1046,490
1041,4134,36
1046,4134,448
1046,1048,42
1046,3589,6
49330,2657,137
49330,1141,59
4138,4139,290
4139,4140,290
4140,4141,290
4141,4087,239
4141,4126,215
4089,4090,452
4090,4142,165
4090,37236,230
4090,4091,93
4090,37237,87
4090,38508,124
4142,38476,168
38476,4146,165
38476,38474,3
4146,4147,42
4146,38486,123
4147,40913,42
40913,6744,46
6744,16925,46
16925,1516,46
37236,4093,250
4093,4094,611
4093,37231,91
4093,4095,8
4094,4095,455
4094,4090,247
4095,4132,143
4095,4124,315
4095,4125,5
4018,1188,106
4018,1197,121
4018,42998,92
4018,1184,31
1173,1187,17
1173,1643,117
1098,38659,504
1098,50804,50
38659,14828,96
38659,14832,441
38659,14875,31
14828,24959,182
24959,17270,182
17270,24956,182
24956,24957,182
24957,24958,182
24958,14832,96
24958,14834,86
14832,14840,54
14832,14837,483
43619,15024,50
43619,15010,29
43619,15007,24
15024,15010,25
15024,15007,25
694,42500,54
694,42502,49
667,43875,25
667,43874,25
667,694,24
24962,24963,50
24963,24966,50
24966,24965,50
24965,24964,50
24964,24961,50
24961,24960,50
24960,15161,50
15161,44019,50
15156,655,68
655,51748,34
655,46339,34
656,15169,43
15169,24900,43
24900,46722,34
24900,49680,9
14838,14828,86
14838,14834,448
14838,48419,10
14838,1656,4
14834,38658,464
14834,50804,70
38658,49330,17
38658,1097,16
38658,42987,61
38658,47885,111
38658,47973,2
38658,47975,16
38658,48419,121
38658,48350,181
38658,42988,33
1097,44100,8
1097,1077,1736
1097,38700,18
1097,17203,108
44100,1644,84
1644,1645,1969
1644,38700,12
1644,1656,13
1644,17203,119
1645,1656,1705
1645,42581,271
1645,1098,50
1645,42988,62
1620,1627,356
1620,36030,53
1622,1739,411
1739,36080,83
1739,1607,286
1739,36128,42
36037,36039,181
49657,49662,223
49662,38658,61
49662,38659,14
49662,50085,50
49662,748,22
49662,16945,22
49662,34650,12
42987,1097,127
1077,44101,510
1077,44100,58
1077,44095,427
1077,43512,202
1077,1057,917
44101,43512,292
44101,1644,126
44101,43017,117
44101,42314,101
43512,43514,402
43512,42314,92
43514,43656,179
43514,1636,84
43514,17419,139
43656,1041,435
43656,1042,939
1646,1051,55
39090,3589,570
1217,1230,427
1217,39188,34
1217,16945,3
1230,16942,412
1230,36009,49
16943,16944,445
16943,16945,34
16944,16945,445
16945,16946,590
17250,36049,55
4065,4057,54
4060,4061,54
4061,4063,54
4063,4062,54
4062,4066,54
4068,4069,54
4069,16937,102
16937,16938,488
16937,3021,22
16938,17138,483
16938,1216,5
17138,16940,371
17138,1243,112
16940,16941,371
16940,1641,4
16940,1208,24
16940,36009,53
16940,36010,45
16941,1229,420
16941,39187,34
1229,1216,313
1229,35993,141
1134,2838,151
1134,1670,5
1134,2945,156
2838,3116,46
2838,1670,105
2838,42991,31
3116,1108,46
3116,42995,117
1108,38724,46
38724,48472,46
48472,49165,96
49165,49167,96
49167,48614,96
48614,673,96
673,670,96
670,671,96
671,677,96
677,676,96
676,672,96
672,675,96
675,674,96
674,4022,96
4022,4023,96
4023,14943,96
14943,24897,96
24897,1110,50
1110,1131,50
1131,42994,50
42994,3994,50
42994,1670,156
3994,1133,50
3994,42992,33
1133,42991,167
42991,49330,46
42991,42989,97
42991,48340,117
42991,48060,4
42991,49323,174
43001,35407,423
47885,1098,114
47885,1268,3
47885,1109,216
47885,1144,2
14867,14747,2
14867,45049,50
14747,24954,34
24954,14728,2
24954,45049,32
14728,33965,52
14728,24924,32
33965,14720,78
33965,14695,6
14720,333,381
14720,15233,428
14720,29450,78
50545,39830,40
39830,1585,40
39830,40543,577
39830,42902,22
39830,1569,2
1585,43346,40
1585,43345,42
43346,16929,40
43346,1569,542
43346,42821,35
16929,42821,40
16929,16928,136
16929,1203,14
42821,16928,40
42821,4008,77
42821,1566,33
42821,1559,31
42821,1569,35
16928,17235,40
16928,1561,136
17235,1561,40
17235,1562,42
1561,1203,176
1203,1559,58
1203,1566,132
1559,1549,204
1549,1515,196
1549,48400,8
1515,1507,204
1507,1495,182
1507,16930,22
38578,38577,84
38577,38576,84
38576,1397,42
38576,1403,42
1501,1510,214
1510,1517,206
1510,48400,8
1517,1555,214
1555,1563,93
1555,1566,121
1563,17236,196
1563,1562,64
17236,17235,42
17236,1562,140
17236,1569,14
1562,42821,106
1562,1569,137
1562,1495,3
4008,1585,42
4008,43345,639
4008,50557,2
43345,50558,187
43345,50557,494
50558,39827,6
50558,39830,22
50558,42908,33
50558,39829,18
1566,1574,239
1566,1568,33
1566,1584,14
1574,1584,206
1574,1583,28
1574,36125,5
1584,36125,260
36125,1592,297
36125,38284,61
36125,51115,5
1592,51115,297
51115,1600,173
51115,35991,26
51115,40554,103
42703,42704,347
42703,1624,58
42704,1624,347
2609,2607,196
2609,15206,52
2609,50781,5
2607,50781,102
2607,15206,80
2607,16698,14
50781,15206,102
50781,16698,5
15206,22566,248
22566,22567,198
22566,42734,50
22559,24933,102
41369,38310,102
1583,1617,42
1583,2899,27
1617,1618,54
1618,2899,54
2899,2898,81
2898,1584,28
2898,1579,29
2898,1608,12
2898,1617,12
15205,15207,219
50776,2608,93
50776,1620,3
2608,2969,116
2608,1615,73
1596,1589,303
1596,36124,3
1589,36124,319
36124,1579,222
36124,1583,41
36124,41042,46
1579,1572,237
1579,1563,14
1572,1559,115
1572,1563,153
1568,1554,33
1554,40804,33
40804,1536,64
1536,17394,64
17394,40914,64
40914,1522,64
1522,1546,33
1522,17340,31
1546,1535,33
1535,17238,33
17238,1539,33
17238,1530,31
1539,1530,33
1530,1504,64
1504,4048,64
4048,4050,64
4050,4049,64
4049,17239,33
4049,1534,31
17239,1532,33
1532,42823,33
42823,43251,64
43251,43250,64
43250,43249,64
43249,43248,64
43248,43247,64
43247,17240,31
17240,17238,31
1534,40804,31
17340,1556,31
1556,1572,31
47973,2657,309
47973,1109,34
47973,1098,2
1126,1128,531
50557,39829,404
50557,42908,114
39829,39827,543
39827,39825,549
39825,39823,549
39823,39821,416
39823,39820,12
39823,40545,121
39821,4015,779
39821,42928,125
4015,42929,779
42929,39819,779
39819,39820,537
39819,39822,363
39820,39817,428
39820,42952,121
39817,39815,428
39815,39813,428
39813,42965,428
42965,42923,549
42923,39810,781
42923,37234,35
42923,1632,55
39810,44050,543
39810,44052,57
39810,44055,216
44050,44033,1061
44033,44065,1061
44065,44035,1061
44035,44068,1061
44068,44051,922
44068,46875,139
44051,44053,922
44051,44054,31
44053,44059,567
44053,44054,518
44059,44036,600
44036,44038,567
44036,44060,33
44038,44060,644
44060,44062,655
44062,44056,125
44063,44061,613
44061,44017,549
44061,50557,22
44061,44037,42
44017,44050,369
44017,44023,31
44017,44052,149
44054,17234,734
44054,1632,35
17234,40547,494
17234,1616,317
40547,39812,369
40547,42966,125
39812,39814,369
39814,39816,369
39816,39818,369
39818,39821,488
39818,39822,6
39822,39824,494
39824,39826,494
39826,39828,494
39828,50556,363
39828,39830,6
39828,50558,125
50556,39830,473
1569,4133,535
1569,4124,115
1569,3956,14
1569,4089,22
1569,4871,44
46662,43348,26
43348,40915,26
43348,44334,39
40915,36000,46
36000,1061,52
1061,1072,52
1072,1068,46
1072,1074,6
1068,1066,178
1066,17220,178
17220,1087,178
1087,1095,178
1095,1086,178
1086,1091,178
1091,44358,178
44358,4030,178
4030,4042,178
4042,4041,178
4041,1067,68
4041,36127,51
4041,1074,59
1067,1040,68
1040,1034,94
1034,1036,68
1034,40915,20
1034,4040,6
1036,36111,73
1036,36003,42
36111,17256,96
17256,1068,73
36127,37226,57
37226,36001,57
36001,36003,34
36001,44334,23
36003,43823,34
36003,43347,42
43823,46505,34
46505,1111,34
43513,1644,219
43513,44101,50
43513,44098,130
1213,1223,118
1213,1231,33
4135,4136,184
4136,4138,20
4136,44734,164
4091,37236,20
4091,4142,3
4091,38508,89
6877,17090,10
6877,17053,55
6877,6878,31
6877,6875,29
17090,17080,10
17090,38561,96
17080,17063,10
17080,2600,96
17063,17092,792
17092,2931,48
17092,38784,744
2931,2932,10
2931,2748,782
2932,17101,10
2932,17186,782
17101,2350,10
17101,2349,946
2350,2933,10
2350,2750,784
2933,2751,756
2933,17114,162
2751,3975,10
2751,1747,746
2378,1267,54
2378,3983,14
2066,2083,6
2066,3986,889
2066,1271,50
2066,3672,310
17081,17089,10
17081,38562,96
17089,17054,10
17089,17087,96
1268,3140,515
3140,1277,515
1277,1276,281
1277,1288,234
1276,42985,546
42985,1288,546
1288,1304,1202
1304,1320,697
1304,17212,3
1304,3425,265
1320,1350,697
1350,3142,697
3142,1360,697
1360,17212,684
1360,16955,6
17212,1315,156
17212,1303,14
17212,1661,514
1315,1303,439
1303,17246,453
17246,1282,439
1282,17473,300
1282,51602,139
17473,1264,314
1264,1251,28
1264,17447,286
1251,1238,160
1251,37771,7
1238,17211,446
17211,17210,446
17211,16990,6
17210,17209,160
17210,42578,286
17209,1210,160
1210,1197,14
1210,2638,444
14707,14692,1012
14707,15233,16
14692,49665,257
14692,14720,546
14692,15233,209
49665,14720,257
49665,14750,6
49665,24920,8
14693,14710,1050
14710,2563,1056
2563,43656,439
2563,17222,20
2563,3797,811
2563,3265,66
2563,3360,301
2563,3021,15
2563,3870,130
2563,43513,84
2563,1372,42
2563,3521,16
48340,47885,23
48340,48060,18
48340,3522,4
48340,1109,145
1702,16941,30
1702,16943,69
1702,1189,4
1702,16940,53
1183,1149,30
1183,4011,6
1149,1153,30
1177,46628,131
1177,1194,20
1177,1179,75
44364,50213,128
44364,44357,29
44364,44366,10
41510,41513,128
1148,4031,36
1148,4045,118
1167,1190,42
43598,2335,193
2335,2336,722
2336,3399,722
4044,1307,737
1307,1292,740
1292,2928,740
2928,1298,740
1298,1345,736
1298,17233,4
1345,17233,736
17233,1354,736
17233,1380,4
1354,4043,736
4043,1380,736
1380,2730,740
2730,1409,740
1409,2335,529
1409,1411,211
17283,1475,52
17283,3037,16
17283,2663,6
17283,51629,367
1506,17244,32
1367,1375,347
1373,1379,342
1373,1361,32
1373,1707,92
1379,1361,342
1361,1333,374
1333,1707,353
1333,17462,21
1707,1705,466
1411,1420,217
43455,43453,22
43453,44363,22
44363,43450,22
43450,43448,22
43448,43446,22
43446,43457,22
43457,16996,22
44362,43463,22
43463,43465,22
43465,43467,22
43467,43469,22
43469,44361,22
44361,44360,22
44360,44669,12
44360,51915,10
41636,17836,23
14896,14899,29
14899,14910,29
14910,24895,29
24895,24896,29
24896,14973,15
24896,14977,14
14984,24898,31
669,666,24
666,657,24
657,658,24
658,14895,24
33963,51499,143
51499,24435,143
51499,24434,173
51499,21861,7
24435,24439,248
24435,826,13
24439,24442,626
24442,24482,415
24442,24440,102
24442,808,109
24584,24443,147
24584,808,238
24584,24440,265
826,832,164
832,834,164
834,14606,143
834,24430,13
834,837,5
834,848,3
14606,24456,775
24456,24418,546
24456,24430,239
24418,24415,730
24415,24412,730
24412,24408,741
24412,24409,8
24408,24407,432
24408,48862,633
24408,830,46
24407,22688,372
24407,858,6
24407,14730,145
24407,14615,4
24407,830,62
22688,830,681
22688,34154,6
830,828,719
830,34154,137
830,14603,178
830,48862,185
830,37416,92
830,1017,10
830,24409,12
830,24406,2
828,48862,306
828,14603,413
828,14730,137
1003,24393,143
1003,851,6
1003,1013,6
1003,872,3
868,866,904
866,871,484
866,1007,397
866,34146,24
866,874,16
866,872,15
871,872,687
871,874,54
872,876,246
872,877,199
872,22793,247
872,1,10
872,896,3
876,880,252
880,881,246
880,883,6
881,883,246
883,882,266
882,879,266
879,873,260
879,874,2
879,896,4
873,870,723
873,867,104
870,867,462
870,1007,261
867,869,943
867,1003,6
867,24394,46
867,24397,16
869,24394,492
869,24396,451
50938,24581,147
835,833,153
833,814,147
833,815,12
814,815,147
815,24480,143
815,24436,6
815,24439,4
757,33963,147
757,47038,177
757,34347,12
757,34346,62
757,34232,42
757,42176,60
757,34418,36
37689,12945,113
37689,29310,95
14209,14227,149
14209,14355,38
14209,743,25
14209,24859,90
14209,23408,6
24409,827,858
827,24414,439
827,37803,367
827,35327,18
827,15995,18
827,16666,6
827,24361,3
827,37804,24
827,25155,12
827,15996,16
827,35491,2
24414,24435,118
24414,757,382
24414,16581,7
24440,24437,604
24437,14606,495
24437,837,109
6427,6428,15
6428,6591,15
18104,18153,15
18153,6437,15
18063,6748,4
18063,6476,39
18063,39661,1
39661,6747,66
39661,18185,1
39661,7204,1
6747,18185,61
6747,18233,5
18185,6601,61
18185,6468,1
18185,6617,1
6601,18197,61
23993,24000,367
23993,23991,334
24025,42542,175
24025,23956,320
24025,24035,192
24025,24027,291
24025,24026,144
24025,24029,201
42542,24035,175
42542,23945,260
24035,24784,624
24035,23975,107
22737,50393,175
50393,25357,175
25357,23988,175
23988,23990,377
23990,24009,377
24009,24012,377
24018,24042,175
24042,24047,175
24047,24049,175
24049,24052,175
24052,24078,175
24078,13381,175
13381,13378,175
13378,13373,663
13373,13375,175
13373,29623,348
13373,43319,140
25362,24086,909
25362,42322,245
25362,759,362
25362,13404,24
22631,24500,6
24501,24539,305
24501,24574,16
24539,1024,92
24539,24540,149
24539,40674,64
1024,1021,3
1024,51589,220
1024,21904,3
1021,24505,3
1021,24509,6
24529,41053,24
24529,1014,8
24529,24530,165
24529,24848,13
24529,1017,34
49800,7294,4
6042,5085,175
6042,4150,32
19389,19264,41
19389,19386,364
19389,21142,596
19264,43147,227
19264,35291,23
19264,5088,674
19264,18383,243
19264,4588,3
4675,4861,41
4675,4838,508
4675,43913,143
4861,19093,41
4861,4858,2137
5143,4717,99
5143,51788,298
20740,4763,84
20740,42405,18
20740,19821,58
20740,4895,17
20740,14355,17
20740,42430,8
20740,23418,4
20740,23129,4
20740,35060,4
41429,7515,32
50722,49822,352
35241,35242,34
35242,35238,34
35238,35239,27
35238,35235,7
35239,35214,27
35214,21550,16
35214,35235,11
21542,21717,31
21717,21544,24
21717,23355,7
21544,21538,24
35240,35212,22
35212,35215,22
35215,21715,16
35215,35218,13
21531,21532,21
21532,23355,21
23734,21338,104
23734,50058,33
23734,22934,721
23734,35286,619
23734,23633,245
23734,43941,76
41378,41377,275
41377,41375,162
41377,41374,113
41375,23894,104
41375,107,43
41375,23896,128
106,128,104
106,42658,158
128,44501,112
128,42657,97
21706,50742,104
50742,21710,104
21711,21708,97
21708,21707,97
21707,44501,97
42657,105,268
105,21500,97
105,21348,171
108,41374,218
108,107,11
41374,41376,255
41374,44966,119
41374,42659,106
41376,21338,218
41376,43747,37
163,164,274
163,35711,133
164,21428,134
164,21598,290
21428,21429,134
21429,21430,134
21430,21593,138
21430,9046,12
51114,153,106
21426,21427,381
21427,21619,243
21427,641,33
21427,35711,98
21427,35707,7
144,21393,235
46520,42981,106
46520,15254,67
46520,15255,69
46520,15212,443
21838,21355,377
21838,152,162
51113,51112,140
22257,168,13
22257,22258,6
168,166,13
166,165,13
165,23199,13
23199,21672,13
23199,24823,234
23199,42182,6
8611,8978,30
8978,8604,30
8978,8611,32
8604,8605,62
8605,8606,62
8606,8607,62
8607,8608,62
8608,8609,62
8609,8613,30
8609,8978,32
8613,21456,30
8613,21458,77
21456,21458,30
21456,21457,32
21458,14965,30
21458,21459,77
14965,21451,62
21451,21452,62
21452,21453,62
21453,21454,62
21454,21459,30
21454,21455,32
21459,21460,107
21460,21442,30
21460,21461,77
21442,14976,62
14976,21443,62
21443,21444,62
21444,21445,62
21445,21446,62
21446,21447,62
21447,21461,30
21447,14965,32
21461,21584,30
21461,613,77
21584,21731,184
21731,21596,184
24183,21320,87
24183,21594,61
50577,10775,12
50577,48708,4
50577,10791,276
161,21356,12
161,159,137
23897,24182,141
23897,50266,7
24182,24726,12
24182,50266,2
24182,24184,121
24182,21495,6
24726,21495,12
24726,24184,40
152,21604,323
22695,21648,27
46481,14811,8
46481,23102,84
15336,15337,316
15337,15338,316
134,133,189
16672,16670,282
16670,21757,40
16670,16673,276
16670,48247,16
16670,16682,31
21757,21758,74
21758,21761,74
21761,21762,74
21762,16673,40
21762,16682,34
21769,21753,48
21769,36909,204
21769,15897,154
21753,21754,91
21754,36909,40
21754,16678,34
21754,21513,9
36909,24856,88
36909,21753,34
36909,24791,45
36909,36910,342
49170,15372,154
49170,21629,42
49170,22072,227
16682,16674,347
16674,16681,347
21714,21343,4
979,21513,142
979,24791,10
979,15897,81
21763,21764,105
21764,21765,105
21765,21766,105
21766,21767,88
21766,21769,8
21766,23337,9
21767,21751,46
21767,23337,42
21751,21745,88
21745,21746,88
21746,21747,88
21747,21749,88
21749,21750,88
21750,21752,88
21752,21738,46
21752,21768,42
21738,21739,88
21739,21740,88
21740,21741,88
21741,21742,88
21742,21743,88
