stop_id,stop_name,topological_rank,demand_weighted_rank,rank_shift
14797,דרך חפר/דרך הרימונים,19667.0,20700.0,-1033.0
35352,מסעף עין הנציב,20618.5,20701.0,-82.5
40139,הר בוקר/הר חרמון,15749.0,20702.0,-4953.0
38208,עין קיניא/כיכר לצפון,17380.5,20703.0,-3322.5
671,הרש''ש/כנפי הנשרים,19958.0,20704.0,-746.0
25142,הרימון/מבוא הגפן,12934.0,20705.0,-7771.0
9633,קניון הדר/פייר קניג,22534.0,20706.0,1828.0
6468,צוריאל ב מקלט 4,11568.0,20707.0,-9139.0
3171,החרוב/התפוז,21380.0,20708.0,672.0
11146,מכון טיהור שפכים,19727.0,20709.0,-982.0
24147,שנקר/סוקולוב,26359.0,20710.0,5649.0
15891,שדרת השלום/לכיש,15793.0,20711.0,-4918.0
27633,צומת כוכב מיכאל,14393.0,20712.0,-6319.0
50369,אל-חמרייה/כרם א-שמאלי,14839.0,20713.0,-5874.0
35586,שדרות אביי ורבא/רבי טרפון,23823.0,20714.0,3109.0
45018,יצחק רגר/רינגלבלום,22059.0,20715.0,1344.0
12064,בא''ח 84 גבעתי,11248.0,20716.0,-9468.0
19525,בן עמי/דוד רמז מכבי אש,22366.0,20717.0,1649.0
14203,צה''ל/יהונתן,24647.0,20718.0,3929.0
9729,החלוץ/המייסדים,23051.0,20719.0,2332.0
40948,ירכא 13,18459.0,20720.0,-2261.0
1974,דרך צרפת/כרמיה,23796.0,20721.0,3075.0
39999,שיזף/שקמה,15823.5,20722.0,-4898.5
5645,צומת ירדנה/בית יוסף,11591.0,20723.0,-9132.0
49359,קרל נטר/ שרגאי,25541.0,20724.0,4817.0
9142,בית ספר מכין לבנות/אל ת'ורי,24949.0,20725.0,4224.0
13764,ברודצקי/רדינג,23659.0,20726.0,2933.0
4684,אדירים,18152.0,20727.0,-2575.0
2418,מרדכי / גולומוב,20377.0,20728.0,-351.0
14673,בית הבראה משטרה/דרך הים,17526.0,20729.0,-3203.0
2455,גאזל/סלמן,8376.0,20730.0,-12354.0
24865,הרימון/הכרם,1001.0,20731.0,-19730.0
25526,אלפסי/דרך מצדה,23269.0,20732.0,2537.0
50410,חופית/הבנאים,20511.0,20733.0,-222.0
17180,האירוסים/מרגנית,22612.0,20734.0,1878.0
47844,ת. מרכזית ערד/רציפים,20006.0,20735.0,-729.0
17032,הרצל/הנרייטה סאלד,14585.0,20736.0,-6151.0
16735,תיבות הדואר/שרחביל אבן חסנא,11679.0,20737.0,-9058.0
4254,7064/7086,19455.0,20738.0,-1283.0
17691,בית ספר שדה אכזיב,12033.0,20739.0,-8706.0
17911,מסעף תרשיחא מערב,10532.0,20740.0,-10208.0
47906,ת. מרכזית נתניה/רציפים,25149.0,20741.0,4408.0
40656,בניה  מרכז,13563.0,20742.0,-7179.0
40173,שכונה צפונית,17380.5,20743.0,-3362.5
18908,מסגד השיח' קאסם,17665.0,20744.0,-3079.0
14965,כיכר פתחיה,16117.0,20745.0,-4628.0
13231,חיבת ציון/עוזיאל,25472.0,20746.0,4726.0
3973,נמל/דרך העצמאות,22698.0,20747.0,1951.0
22386,צומת קלנסאווה/אל קודס,8537.0,20748.0,-12211.0
3910,זבולון/משה שרת,19951.0,20749.0,-798.0
5272,כביש 90/שדרות אליעזר קפלן,15417.0,20750.0,-5333.0
35461,רפאל/כביש 784,15715.0,20751.0,-5036.0
7582,ת''ת קרלין,24057.0,20752.0,3305.0
42085,שכונת אלגמשה 1,5445.0,20753.0,-15308.0
38359,יוסף גדיש/הרב שלמה לופס,22379.0,20754.0,1625.0
20037,מסעף דגניה,14941.0,20755.0,-5814.0
42740,צומת נטע לצפון,19343.0,20756.0,-1413.0
15330,הגפן/יגל,22270.0,20757.0,1513.0
8989,רש'י/ חזון איש,23909.0,20758.0,3151.0
25729,הדקל/התאנה,14600.0,20759.0,-6159.0
1957,האסיף/קיש,22539.0,20760.0,1779.0
42647,שקד/אגוז,19723.0,20761.0,-1038.0
18640,שכונת אלעבהרה ,17603.5,20762.0,-3158.5
21538,תרשיש/לשם,19176.0,20763.0,-1587.0
51320,אל-אנסאר/א-סולטאני,15724.0,20764.0,-5040.0
51694,כביש 9088/יהודיה,13831.0,20765.0,-6934.0
24759,יוסף ספיר/השר חיים שפירא,19834.0,20766.0,-932.0
24694,מחלף נשרים,17026.0,20767.0,-3741.0
40571,כביש 4,20473.5,20768.0,-294.5
519,דוד פנקס/צבי שכטרמן,16328.0,20769.0,-4441.0
38589,יעקב יהושע,24384.0,20770.0,3614.0
35080,האורנים/הרוקח,20737.0,20771.0,-34.0
25894,דרך תל חי/דרך הנרקיסים,17018.0,20772.0,-3754.0
38500,אבן סינאא ד,10151.0,20773.0,-10622.0
34249,שפרינצק ב,19902.0,20774.0,-872.0
20945,יפיע/בית עלמין,11046.0,20775.0,-9729.0
21306,הגליל ט,4683.0,20776.0,-16093.0
25682,מרכז חן/אליעזר בן יהודה,22809.0,20777.0,2032.0
37508,שכונת חיילים משוחררים 2,17089.0,20778.0,-3689.0
23407,שמעון הצדיק,22643.0,20779.0,1864.0
40197,עבד אל רחמן/בית הבד,19836.0,20780.0,-944.0
40285,קופת חולים,13826.0,20781.0,-6955.0
10971,בית ספר שפות ותרבויות/הגפן,20035.0,20782.0,-747.0
13475,ת.רק''ל אליפלט/אילת,24056.0,20783.0,3273.0
40321,שכונה צפונית,22895.0,20784.0,2111.0
49054,הרב עובדיה יוסף/הרב אלעזר אבוחצירה,22175.0,20785.0,1390.0
5742,רקפת/שד. אלנטאון,21539.0,20786.0,753.0
35519,עין אל אסד/כניסה,12158.0,20787.0,-8629.0
39479,קופת חולים כללית זרחיה,11675.0,20788.0,-9113.0
474,מ''ג/ההסתדרות,22007.0,20789.0,1218.0
40569,ביה''ס טמרה של העמק,20759.5,20790.0,-30.5
34469,צה''ל/יואב,16909.0,20791.0,-3882.0
20269,חוף הארגמן,19645.0,20792.0,-1147.0
46241,אל על/אורן,12090.5,20793.0,-8702.5
35253,אזור תעשיה/הזית,8045.0,20794.0,-12749.0
41828,מחלף בית רבן לדרום,21670.0,20795.0,875.0
14566,הבנים/לוחמי הגטאות,17999.0,20796.0,-2797.0
21505,מרגולין/קימרוב,23351.0,20797.0,2554.0
51055,מסעף עלמה,10520.0,20798.0,-10278.0
23305,האורן/סמטת הנרקיס,15347.0,20799.0,-5452.0
16952,חטיבת גולני/נהלל,22524.0,20800.0,1724.0
22214,דרך ד''ר ישראל פלד/כנרית,15587.0,20801.0,-5214.0
35756,מרכזית הקריות/איסוף מטרונית,20121.0,20802.0,-681.0
51359,דרך הרכבת/יאיר,24633.0,20803.0,3830.0
2858,אסיף/הטנא,22640.0,20804.0,1836.0
40174,שכונה צפונית,17380.5,20805.0,-3424.5
17030,'מעלה אבשלום א,14940.0,20806.0,-5866.0
39500,הגפן/הרימון,16966.0,20807.0,-3841.0
3056,הנרקיסים/הרקפת,22951.0,20808.0,2143.0
39015,תחנת דלק דיזול  אעבלין,11901.0,20809.0,-8908.0
1819,בית ספר בית יהושוע,19501.0,20810.0,-1309.0
44549,הזית/הדקל,15918.0,20811.0,-4893.0
44922,נחל קדרון/נחל ציחור,8132.0,20812.0,-12680.0
11116,מלבר ג,18573.0,20813.0,-2240.0
51642,אחוזה/השופטים,21605.0,20814.0,791.0
6151,מכללת סח'נין/משרד הרישוי,2006.0,20815.0,-18809.0
49226,ישראל טל/דרך מנחם בגין,24097.0,20816.0,3281.0
17043,רכבת העמק/העמלים,15771.0,20817.0,-5046.0
37815,מ.הפועלים/אלסלאם,6604.0,20818.0,-14214.0
28813,תל אפק,21272.0,20819.0,453.0
49707,שדרות נשיאי ישראל/אביב,21247.0,20820.0,427.0
23477,היקב/היוגבים,23707.0,20821.0,2886.0
14434,כנפי נשרים/האילנות,21621.0,20822.0,799.0
8609,בקוע,16451.0,20823.0,-4372.0
46427,ח'אלד אבן אלואליד/אלרוק,7394.5,20824.0,-13429.5
26650,צומת חלוקים,1972.0,20825.0,-18853.0
24511,צריף הראשונים/סוקולוב,23751.0,20826.0,2925.0
35349,מסעף שמשית,23801.0,20827.0,2974.0
37780,נח''ל טוב/כביש 80,12178.0,20828.0,-8650.0
1947,מלון דן כרמל/הנשיא,22492.0,20829.0,1663.0
2264,בן עמי/משאש,23083.0,20830.0,2253.0
12814,ביה''ח איכילוב/שד' דוד המלך,25301.0,20831.0,4470.0
39018,חסן נימר 20200,11316.0,20832.0,-9516.0
36993,קופת חולים כללית,12205.5,20833.5,-8628.0
39848,תפוח פיס,12205.5,20833.5,-8628.0
25792,דרך השלום/גוש עציון,22984.0,20835.0,2149.0
19870,דרך העמק/מעלה הבנים,12934.0,20836.0,-7902.0
28453,מכון רישוי,14887.5,20837.0,-5949.5
20914,שכונת אל הייב א'/כניסה,18890.0,20838.0,-1948.0
38138,שדרות מנחם בגין/שדרות ברוך בוארון,23125.0,20839.0,2286.0
27018,קיבוץ חצרים,13925.0,20840.0,-6915.0
7450,אריאלי/ריב'ז,23730.0,20841.0,2889.0
38331,מועצה מקומית כפר ברא,13465.0,20842.0,-7377.0
2421,גולומוב / כצנלסון,20618.5,20843.0,-224.5
8975,בית וגן/הרב אלפיה,24764.0,20844.0,3920.0
12999,יגאל אלון/לה גווארדייה,25255.0,20845.0,4410.0
26351,בה''ס מולדת/שדרות ירושלים,24053.0,20846.0,3207.0
34623,ברקן,22312.0,20847.0,1465.0
4783,צומת ניר דוד,18870.0,20848.0,-1978.0
49410,ניצנים/אלומות,12107.5,20849.0,-8741.5
25313,עומר בן אל ח'טאב/אל אנסאר,22194.5,20850.0,1344.5
9229,אל סהל אל ג'דיד/אל חרדוב,22989.0,20851.0,2138.0
34307,מסעף הגושרים/כביש 99,18189.0,20852.0,-2663.0
5006,בי''ס ג'ובראן ח'ליל ג'ובראן/אל-בשארה,17848.0,20853.0,-3005.0
50197,בזלת/גרניט,9026.0,20854.0,-11828.0
44175,אלברט איינשטיין/נלי זקס,24243.0,20855.0,3388.0
18470,ת. מרכזית צפת/העצמאות,21362.0,20856.0,506.0
18827,בר לב/כניסה,12934.0,20857.0,-7923.0
23168,אסתר המלכה /שבטי ישראל,24003.0,20858.0,3145.0
44498,אפיק/יהושע בן נון,21345.5,20859.5,486.0
44076,מעיין/אפיק,21345.5,20859.5,486.0
14147,פתחיה מרגנשבורג/פנחס רוזן,22960.0,20861.0,2099.0
24979,ערוגות/שיבולים,16598.0,20862.0,-4264.0
23768,נווה דקלים/נחל ים,19777.0,20863.0,-1086.0
6502,נתיב השיירה 12,10507.0,20864.0,-10357.0
17744,מסעף נתיב השיירה,10124.0,20865.0,-10741.0
39309,101/128,14814.0,20866.0,-6052.0
28539,אשלים מרכז,10001.0,20867.0,-10866.0
27617,שד. תאנה/עגור,19532.0,20868.0,-1336.0
49600,טיפת חלב/חלקיה בר טובי,21502.0,20869.0,633.0
14987,בית הלוי ב,13748.0,20870.0,-7122.0
21349,ז'בוטינסקי/נחום,24595.0,20871.0,3724.0
49202,כמאל ג'ונבלאט/אלסנובר,14814.0,20872.0,-6058.0
25035,בית אלעזרי,16435.0,20873.0,-4438.0
7087,טל אל 1,18374.0,20874.0,-2500.0
50761,סעווה ג,17114.0,20875.0,-3761.0
42604,יער אודם/אביטל,23715.0,20876.0,2839.0
43667,ביר הדאג' 6,19475.0,20877.0,-1402.0
18072,רקפת/עדעד,19219.0,20878.0,-1659.0
5529,שכונת ג'ואמיס א'/כניסה,19164.0,20879.0,-1715.0
38490,מועויאה ד/עמרו בן אל עאס,4892.0,20880.0,-15988.0
5715,משרד הפנים,20367.0,20881.0,-514.0
40293,בית קברות/עלמין,16060.0,20882.0,-4822.0
21446,'הזית ב,16670.0,20883.0,-4213.0
29099,מלון לאונרדו קלאב/קאמפן,9238.0,20884.0,-11646.0
38360,יוסף גדיש/קיבוץ גלויות,23400.0,20885.0,2515.0
26580,רביבים   מרכז,19704.0,20886.0,-1182.0
51271,ראול ולנברג/דבורה הנביאה,25606.0,20887.0,4719.0
26414,בית ספר הדסים,19231.0,20888.0,-1657.0
43989,נחלה ב,15106.0,20889.0,-5783.0
43682,מסוף מרכזי חבל אילות,20030.0,20890.0,-860.0
50837,הרימון/הזית,16557.0,20891.0,-4334.0
47201,הזיכרון/שדרות הרצל,22114.0,20892.0,1222.0
11972,צומת נחל עוז,18455.0,20893.0,-2438.0
25719,האלה/התמר,17751.0,20894.0,-3143.0
42495,צומת קצא''א,21076.0,20895.0,181.0
548,יוסף שפרינצק/יוסף ויתקין,23585.0,20896.0,2689.0
4071,פוריידיס 15,15953.0,20897.0,-4944.0
48372,אלמערפה/אלעודה,16237.0,20898.0,-4661.0
12,הכלנית/הנרקיס,20618.5,20899.0,-280.5
29041,שיזף/צפצפה,17380.5,20900.0,-3519.5
41948,הרצל/הנביאים,23099.0,20901.0,2198.0
27615,שדרות תאנה/נחליאלי,19578.0,20902.0,-1324.0
38543,הצבעוני/מעלה אבשלום,14501.0,20903.0,-6402.0
34794,בית חגי,17845.0,20904.0,-3059.0
42025,המושבה כנרת 3,15459.0,20905.0,-5446.0
50588,מסעף פארק הירדן,10023.0,20906.0,-10883.0
38332,בי''ס עומר בן אל ח'טאב,12481.0,20907.0,-8426.0
38489,מועויאה ב,4833.0,20908.0,-16075.0
40261,האגס/התפוח,8310.0,20909.0,-12599.0
21232,אום דלהם,12572.0,20910.0,-8338.0
21113,חרמון/כרמל,16618.0,20911.0,-4293.0
48408,גרשון אבנר א,22513.0,20912.0,1601.0
35288,יגאל אלון/מורדי הגטאות,21431.0,20913.0,518.0
20278,בית ספר המתמיד/הרצל,21812.0,20914.0,898.0
5668,מושבת כנרת,15217.0,20915.0,-5698.0
16384,אבשלום גיסין/משה דיין,22540.0,20916.0,1624.0
8587,אלמשאהד ד',19040.0,20917.0,-1877.0
19706,א.ד. גורדון/בבל,21344.0,20918.0,426.0
13547,שיינקין/יוחנן הסנדלר,24878.0,20919.0,3959.0
44286,חורפיש 7,18059.0,20920.0,-2861.0
18185,אלקוש מרכז ג,14539.0,20921.0,-6382.0
15307,משק,1413.0,20922.0,-19509.0
27418,שדרות מונטיפיורי/חסידי אומות העולם,23786.0,20923.0,2863.0
22537,בן גוריון/הבנים,22656.0,20924.0,1732.0
46215,בלאל בן רבאח/מחמוד דרוויש,7394.5,20925.0,-13530.5
6678,בית ג'אן פנימי,19574.5,20926.0,-1351.5
44042,שכונה מערבית  ג,14814.0,20927.0,-6113.0
2544,בן צבי/זלמן שניאור,21364.0,20928.0,436.0
590,דוד פנקס/צבי שכטרמן,15670.0,20929.0,-5259.0
44095,ת. רכבת חדרה,22604.0,20930.0,1674.0
6999,מבצע בן עמי/ההגנה,23850.0,20931.0,2919.0
4398,צומת בשן,17380.5,20932.0,-3551.5
41060,אלמזאריב/טריק אלברקה,15052.0,20933.0,-5881.0
20285,יוסף טרומפלדור/אליעזר פרי,22417.0,20934.0,1483.0
39200,כורזים 3,13458.0,20935.0,-7477.0
46517,רבי יהודה הנשיא/רימונים,17579.0,20936.0,-3357.0
15678,דרך אלכסנדרוני/מבואות,24637.0,20937.0,3700.0
51240,גני פיס,18608.0,20938.0,-2330.0
27734,צומת אשבול,15852.0,20939.0,-5087.0
14,אלי כהן/לוחמי הגטאות,19590.0,20940.0,-1350.0
42493,צומת קצא''א,20497.0,20941.0,-444.0
19599,מחנה נפתלי,16622.0,20942.0,-4320.0
1149,דוד אלעזר/ הנשיא,21490.0,20943.0,547.0
18976,בית הלל ג,11532.0,20944.0,-9412.0
39418,הכרמים/בן שמן,26617.0,20945.0,5672.0
39512,זרחיה/מרכז,11387.0,20946.0,-9559.0
19173,כביש 784/אל בוסתאן,21496.0,20947.0,549.0
26635,מדרשת בן גוריון,10147.0,20948.0,-10801.0
17925,בית ספר מעונה,13943.0,20949.0,-7006.0
6902,הקידמה/העוצמה,17979.0,20950.0,-2971.0
11633,דרך ההר/משעול העפרוני,16963.0,20951.0,-3988.0
42903,צומת כליל,15397.0,20952.0,-5555.0
21946,שדרות ירושלים/סוקולוב,24700.0,20953.0,3747.0
34464,גנים/הסביונים,20839.0,20954.0,-115.0
41070,איצטדיון כפר כנא,15456.0,20955.0,-5499.0
11847,רופין/קפלן,21781.0,20956.0,825.0
48262,ת. מרכזית ראשל''צ/רציפים,24081.0,20957.0,3124.0
15066,חניאל/החרוב,15726.0,20958.0,-5232.0
43751,יצחק רגר/ליאונרד ברנשטיין,22834.0,20959.0,1875.0
5475,שד. אלנטאון/רקפת,21872.0,20960.0,912.0
23644,בגין/ברקת,27411.0,20961.0,6450.0
18572,הנשרים/פצ'רסקי,20707.5,20962.0,-254.5
39027,225 בית עלמין,13043.0,20963.0,-7920.0
11288,שד.יגאל אלון/הבנאי,24386.0,20964.0,3422.0
42644,יהלום/ברקת,21547.0,20965.0,582.0
41581,הרימון/הזית,5611.0,20966.0,-15355.0
45026,מוטה גור/צבי דינשטיין,21638.0,20967.0,671.0
43229,הכנסת/ארלוזורוב,24293.0,20968.0,3325.0
27653,גילת/כניסה ראשית,22230.0,20969.0,1261.0
34417,ירדן/סמדר,24420.0,20970.0,3450.0
10964,רש''י /שבטי ישראל,24743.0,20971.0,3772.0
27996,עמיעד/עשרת השבטים,23703.0,20972.0,2731.0
715,העצמאות/הפטל,19137.0,20973.0,-1836.0
15863,רוטשילד/דב הוז,25644.0,20974.0,4670.0
23741,תיכון אביב,22385.0,20975.0,1410.0
3541,האלון/הדקל,22242.0,20976.0,1266.0
18945,מסעף תל קציר,14703.0,20977.0,-6274.0
50541,ערב אל נעים ב,22240.0,20978.0,1262.0
2608,צומת זיתא,7925.0,20979.0,-13054.0
13500,שוקן/דרך שלמה,25396.0,20980.0,4416.0
35485,מסעף זלפה,9300.0,20981.0,-11681.0
44374,הירקון/הרב ישראל אבו חצירא,25657.0,20982.0,4675.0
5832,קק''ל/הנרקיס,19822.0,20983.0,-1161.0
49042,חורשת האקליפטוס/נחל נטפים,17843.0,20984.0,-3141.0
39955,ינואח ג'ת ח,18581.0,20985.0,-2404.0
29225,פרופסור אברהם אמיר/האנדרטה,21075.0,20986.0,89.0
15118,בית ספר,11301.0,20987.0,-9686.0
18802,בית לחם הגלילית/דואר,18742.0,20988.0,-2246.0
5407,הדקל/הנרקיס,20392.0,20989.0,-597.0
8213,רותם,16882.0,20990.0,-4108.0
1515,צומת עין שמר,18663.0,20991.0,-2328.0
15824,צומת ברקת למזרח,15531.0,20992.0,-5461.0
43345,צומת המטווח למזרח,21081.0,20993.0,88.0
21766,דרך הכלנית/דרך החצב,20039.0,20994.0,-955.0
50430,כליל החורש,20022.0,20995.0,-973.0
29464,פנחס רוזן/דבורה הנביאה,24992.0,20996.0,3996.0
19443,תרדיון/יציאה,12400.0,20997.0,-8597.0
24653,הדס/הכלנית,16130.0,20998.0,-4868.0
44356,הכוכבים/רעם,18384.0,20999.0,-2615.0
7074,מכמנים מרכז,17380.5,21000.0,-3619.5
47152,אל על/נקרות,13968.5,21001.0,-7032.5
44679,גרניט/הטוחן,11899.0,21002.0,-9103.0
6736,מאפיה,18479.0,21003.0,-2524.0
39886,חיילים משוחררים טו,17380.5,21004.0,-3623.5
28525,צומת טללים,2038.0,21005.0,-18967.0
7514,מסילת יוסף ב,21322.0,21006.0,316.0
40513,אולם ספורט דרומי,9045.0,21007.0,-11962.0
20187,קופת חולים/החבצלת,23458.0,21008.0,2450.0
682,שפיים,21923.0,21009.0,914.0
48525,דרך ירושלים/נחשון,23493.0,21010.0,2483.0
44721,אל ח'לה,17641.0,21011.0,-3370.0
25735,בית כנסת,17729.0,21012.0,-3283.0
51326,אל-חרם/אחמד שאווקי,16609.0,21013.0,-4404.0
21251,דייר חנא/בית ספר,16398.0,21014.0,-4616.0
10107,דב יוסף/אל טהארה,24074.0,21015.0,3059.0
12016,שער הנמל,22257.0,21016.0,1241.0
3454,'הרצל ד,15655.0,21017.0,-5362.0
24911,בית הלוי יא,14104.0,21018.0,-6914.0
922,ההסתדרות/בורוכוב,23414.0,21019.0,2395.0
8826,שיבת ציון/לואי ליפסקי,23837.0,21020.0,2817.0
35777,צה''ל,5051.0,21021.0,-15970.0
16702,המושבה/העצמאות,21925.0,21022.0,903.0
17627,הגן הבוטני זואולוגי,22946.0,21023.0,1923.0
25333,בנימין שמוטקין/טוליפמן,23651.0,21024.0,2627.0
19920,תחנת מוניות/עראבה,17564.0,21025.0,-3461.0
43928,הרימון/התמר,16841.0,21026.0,-4185.0
25645,יהודה הלוי/דרך מצדה,19442.0,21027.0,-1585.0
12424,שדרות קק''ל/נחל חווה,5494.0,21028.0,-15534.0
43736,אלחנאן/אלעודה,10377.0,21029.0,-10652.0
17946,אל ג'בל א,19316.0,21030.0,-1714.0
44879,רב חנן,22934.0,21031.0,1903.0
7053,'לוטם א,20388.0,21032.0,-644.0
14787,בית ספר אורט שפירא/דרך השרון,25336.0,21033.0,4303.0
38516,אלסנדחאוי א,5927.0,21034.0,-15107.0
24264,ככר קדושי השואה,21953.0,21035.0,918.0
9386,אלעזר המודעי/ריש לקיש,24222.0,21036.0,3186.0
48865,ג'ת פדלה/קעוש,7441.0,21037.0,-13596.0
43306,מסוף משה ארנס/רציפים,25238.0,21038.0,4200.0
29121,ניר ח''ן/כביש 3413,17380.5,21039.0,-3658.5
47853,ת.מרכזית באר שבע/רציפים בינעירוני,17218.0,21040.0,-3822.0
26833,הגלעד,21760.0,21041.0,719.0
23615,ששת הימים/הטייסים,22733.0,21042.0,1691.0
179,דרך האורנים/ברוש,15696.0,21043.0,-5347.0
19351,מסעף עצמון,16621.0,21044.0,-4423.0
7631,צומת מצפה שלם,1373.0,21045.0,-19672.0
48621,הרב אליישיב/דרך מר''ן,21314.0,21046.0,268.0
14899,הראשונים/אודים,15187.0,21047.0,-5860.0
10122,עוזיאל,24185.0,21048.0,3137.0
15560,לוין אפשטיין/פינס,24430.0,21049.0,3381.0
1363,דרך למרחב/הגאון,22959.0,21050.0,1909.0
48246,כרמל/ז'בוטינסקי,18725.0,21051.0,-2326.0
4640,כפר דחי,17380.5,21052.0,-3671.5
27709,גילת/כניסה ראשית,12934.0,21053.0,-8119.0
4810,מפעלים אזוריים,11786.0,21054.0,-9268.0
17812,201/221,17380.5,21055.0,-3674.5
9790,המרגלית/איילה,26103.0,21056.0,5047.0
51344,אל-פתח/אבן תיימיה,17528.0,21057.0,-3529.0
21225,אלווערה ב,17045.0,21058.0,-4013.0
38299,קלנסווה 2,13018.0,21059.0,-8041.0
42314,מתחם אנרג'י,21358.0,21060.0,298.0
2238,מולר/איינשטיין,25493.0,21061.0,4432.0
15735,הירדן/הפרת,7485.0,21062.0,-13577.0
48667,סחלב/מרגנית,22861.0,21063.0,1798.0
39441,יושיביה יציאה,17138.0,21064.0,-3926.0
38620,העלייה/ברקאי,21557.0,21065.0,492.0
11046,מסעף צלפון/למזרח,20340.0,21066.0,-726.0
50531,גבעות עדן כניסה,16002.0,21067.0,-5065.0
48941,היוצרים/דרך הים,1801.0,21068.0,-19267.0
42281,איקאה/ירדן,8532.0,21069.0,-12537.0
38236,תיבות דואר/שכונה דרומית,16962.0,21070.0,-4108.0
15102,מזכירות,18275.0,21071.0,-2796.0
15854,קפלן/דוד רמז,23712.0,21072.0,2640.0
41229,מזרוק ועזר/אמיל זולא,22118.0,21073.0,1045.0
8835,המ''ג/זכרון יעקב,29008.0,21074.0,7934.0
41055,אלבטחאא/טריק אלברקה,15768.0,21075.0,-5307.0
37016,האורן/סמטת הבאר,18520.0,21076.0,-2556.0
15398,השקמה / הזית,22631.0,21077.0,1554.0
38302,קלנסווה 1,13064.0,21078.0,-8014.0
1997,המוזיאון הימי/אלנבי,23255.0,21079.0,2176.0
28386,מסגד אלתקוה,22726.0,21080.0,1646.0
12047,נבטים/קופ''ח,949.0,21081.0,-20132.0
39023,230/225,11037.0,21082.0,-10045.0
41988,ורד הירדן 2,15203.0,21083.0,-5880.0
44676,השקד ב,21740.0,21084.0,656.0
50466,דרך אלכסנדרוני/אורה נמיר,23016.0,21085.0,1931.0
21223,עין מאהל ט'/יציאה,9831.0,21086.0,-11255.0
48938,היוצרים/ארגמן,16716.0,21087.0,-4371.0
43135,נחל צין/נחל אבנון,19907.0,21088.0,-1181.0
3907,רבין/חנקין,24426.0,21089.0,3337.0
39943,שחר ג,17380.5,21090.0,-3709.5
18579,סח'נין האנדרטה,6470.0,21091.0,-14621.0
26816,דוכיפת/עיט,20562.0,21092.0,-530.0
26382,הבטיחות/הקידמה,13816.0,21093.0,-7277.0
8867,בני אומיה,21449.0,21094.0,355.0
8819,רקאנטי/בן זאב,25573.0,21095.0,4478.0
18565,הגדוד השלישי/ביאליק,20327.0,21096.0,-769.0
3414,ברלב/חזן,22865.0,21097.0,1768.0
50593,אלמבארקה/846,18302.0,21098.0,-2796.0
50133,המייסדים/תירוש,21491.0,21099.0,392.0
25784,מרכז שיקום ''אילן''/המדע,22767.0,21100.0,1667.0
5657,קיבוץ שער הגולן,21438.0,21101.0,337.0
21165,מנחם אריאב/הגיא,23201.0,21102.0,2099.0
41062,רשות הדואר/אלג'מאלון,14611.0,21103.0,-6492.0
48758,תיכון מקיף ערבי/יוספטל,24670.0,21104.0,3566.0
21087,דרך הציונות/אגוז,23074.0,21105.0,1969.0
17919,מסעף מעונה צפון,20436.0,21106.0,-670.0
12232,צומת קיבוץ קטורה,12340.0,21107.0,-8767.0
40030,פארק ארכיאולוגי/שמאי,22309.0,21108.0,1201.0
28068,האומן/חוצות היוצר,5880.0,21109.0,-15229.0
35376,סנדלה/מרכז,17380.5,21110.0,-3729.5
28565,דוכיפת/יונה,20678.0,21111.0,-433.0
50300,אלקאסמי/אלראשדון,9517.0,21112.0,-11595.0
11573,הרב פרדס/אסטורה,27134.0,21113.0,6021.0
22097,אהרונוביץ'/דוד רמז,25185.0,21114.0,4071.0
48522,שדרות ויצמן/אחת עשרה הנקודות,22569.0,21115.0,1454.0
4521,בן גוריון/דולב,17823.0,21116.0,-3293.0
18043,מסעף זרעית,12036.0,21117.0,-9081.0
49954,אל הודא/אל הודא סמטה 3,22410.0,21118.0,1292.0
22268,צומת צופית,16802.0,21119.0,-4317.0
39102,ההדרים/השיטה,18895.0,21120.0,-2225.0
44217,האצ''ל א,20462.0,21121.0,-659.0
33915,גולדה מאיר/ההרדוף,22413.0,21122.0,1291.0
15561,רמז/קופת חולים,24707.0,21123.0,3584.0
38206,שכונת שאלאקה/לדרום,17380.5,21124.0,-3743.5
38165,בית ספר תיכון,17603.5,21125.0,-3521.5
17319,לב הדר,24274.0,21126.0,3148.0
10057,חיל האויר/לסקוב,24908.0,21127.0,3781.0
48828,ג'ת פדלה/תוחותמוס אלת'אלית,6684.0,21128.0,-14444.0
48808,בי''ס אלזייתון/עלי בן אבי טאלב,17380.5,21129.0,-3748.5
48991,אבו לאחם ,3528.0,21130.0,-17602.0
10137,דובר שלום/אהל יהושע,22732.0,21131.0,1601.0
28842,שדרות הרצל/שדרות יצחק רבין,23615.0,21132.0,2483.0
10917,ישעי ו,15345.0,21133.0,-5788.0
20452,מנחם בגין/סביון,22069.0,21134.0,935.0
27977,אורי אליאב/בת חן,20683.5,21135.0,-451.5
19123,עיאדאת יציאה,18091.0,21136.0,-3045.0
25643,מרכז טניס סמסון/יהודה הלוי,23174.0,21137.0,2037.0
48848,ז'בוטינסקי/בצלאל,21340.0,21138.0,202.0
49540,האומן/הנפח,19190.0,21139.0,-1949.0
8606,בקוע ב,18319.0,21140.0,-2821.0
35905,עין אלסהלה/ביה''ס,19274.0,21141.0,-1867.0
1834,ההסתדרות/דרך הטכניון,21643.0,21142.0,501.0
22142,עמק האלה/ לב העמק,24316.0,21143.0,3173.0
25034,בית אלעזרי,18132.0,21144.0,-3012.0
