stop_id,population_served,demand_weight
24061,1519.2494093044295,0.0003023796365520473
8994,1164.3476419908388,0.00030190257614096084
14057,1186.7964822113113,0.0003014558858729988
24101,1582.5477505276542,0.00030123400296194617
13664,963.4822234723646,0.00030097881589552126
16063,1207.0129119838514,0.0002997555369511423
43595,1620.3592756144863,0.0002977363951929414
14026,1486.9813872600855,0.0002975570399688556
13181,809.3504475282118,0.00029663264063980907
24071,1484.5067105223693,0.0002960646478332797
24072,1448.5808898896669,0.00029545332812146077
13337,1478.2539096900575,0.0002925209451837577
14346,1070.2855152167413,0.0002922968984422121
13341,816.6055887282346,0.00028842021305559493
24000,1323.3539217598307,0.0002844112228954581
13494,1022.8493307429695,0.00028417534242584095
29428,1481.3542389441513,0.00028363809511572894
24099,1535.9694517981375,0.000283572899977303
13658,1106.3152683422998,0.00028276098046906267
29344,1179.6037970174473,0.0002789080713826589
23991,1176.2259772962761,0.00027877618249372966
13182,1156.2951252872792,0.00027866190950852007
13358,600.827129835641,0.000276482929244979
21940,1197.2584064932175,0.0002753667462976177
11771,1312.9593267727662,0.00027486829640663605
15557,1097.7223436328998,0.0002745642108117735
8961,790.3470726869637,0.00027429921137796037
2299,1559.9666276150374,0.00027429748960419975
13112,783.8208249678348,0.0002742376759358982
44589,1183.395510042011,0.0002738990156299757
13556,1207.3352369950014,0.00027292394100878755
8916,1791.2153179305558,0.00027149695474286065
9697,1073.3248559894234,0.00027058413025253525
194,1435.440984213587,0.0002701796242099209
13835,1065.2265110314343,0.0002692221144260336
14022,981.2284964844708,0.00026715436548894843
14332,961.2716195919053,0.000266183742238221
13926,1020.9161047797502,0.0002658722197889737
24685,1611.7267750283324,0.0002656207280809621
13082,911.387594472048,0.000265205838233024
9435,866.6504041833202,0.00026459194656067343
29490,1102.4805107878028,0.0002629157994708781
29355,882.7780084980055,0.00026160042119605505
24059,1358.0641879210734,0.0002611711441401799
48719,1347.2023627505907,0.00026011430954481896
13582,739.3172833330102,0.00025826979742328885
48564,1347.0309575709546,0.0002564039709559913
24757,1084.6423518763215,0.00025627043822037525
13180,1095.8585822192827,0.0002557895617924973
15858,1308.8181066032118,0.00025577731869925405
8703,711.2992445602332,0.0002556734761735426
16266,1524.9699430209187,0.000254285412788765
24102,1643.3132331434385,0.0002522597123997738
50637,1368.8810637820254,0.00025092744584753995
24678,1464.3633603112964,0.0002508067500704664
13334,1481.3890183757308,0.0002503342200675967
13157,1129.7446495959712,0.00025002993812070777
9028,958.5656341813296,0.00024988143503646576
29368,1140.0808366427625,0.0002497466599542106
14556,1176.9163619958758,0.00024953604765736483
13002,1217.1753076044745,0.0002487357534323122
8962,717.3768552646568,0.0002486131902439811
14034,1443.3366675306233,0.00024822111832140505
23876,1415.650282136207,0.0002481641304662356
13562,1087.1162015294126,0.00024761228105109936
16062,996.3748409067666,0.00024760610467522106
8992,953.398271553482,0.0002472057175107847
8960,880.8180364939499,0.000246917585237715
45039,679.3192168908405,0.0002468771348941336
14092,1277.1791684051116,0.0002465944142767396
41237,914.3655083418707,0.00024572931495644014
24103,1288.9545952982733,0.00024562173980094675
13129,696.1851211444848,0.0002454118439506724
25840,961.8488147990597,0.00024502773654740893
44465,684.6478100766765,0.00024488945522980473
24756,920.2394024607586,0.0002443493268630567
23914,1029.875793370565,0.00024408986679455832
7585,1392.427113835665,0.00024334581863839056
12985,937.4817667284277,0.00024244717863550718
13561,788.546527593998,0.000242232294310632
13843,864.4512101932888,0.00024220533645787182
7533,1396.7951006424294,0.00024206278858883274
14038,1166.8070860127289,0.00024179055662373625
13198,701.4263023875401,0.0002414776080795974
23913,1013.1828440186814,0.00024139223679586717
10674,1271.6440115828166,0.00024115609089545993
23937,1008.5332707765494,0.0002402844694351283
44687,1020.330677946044,0.00024026271979596197
323,1037.1482484938733,0.0002400498243522494
14033,1593.0680685523823,0.0002400489441224307
2359,926.4756883769882,0.00023873393744466568
44468,758.6364361031543,0.00023841736974529595
13923,1288.547739909559,0.0002382678869345364
13836,940.5392185872306,0.00023810820248655447
13553,1298.6112076069126,0.00023804638846671933
7586,1184.8971246277226,0.00023726639413860768
37712,1356.9185751232067,0.00023714021237305897
21683,1326.2172491031326,0.00023701096505507677
321,1138.8767682547343,0.00023637118807600735
14023,1361.970990948424,0.00023602781531410029
8704,713.4782351239309,0.00023598157903602243
24014,1009.2898493473357,0.0002358730908656402
24013,1010.916857559238,0.00023567213612016272
13903,1390.934760944916,0.00023560033255757437
7534,1358.8681483729442,0.000235490096699518
23257,980.0903044710145,0.00023543206328181004
13288,845.8247560643582,0.00023540129156404265
14013,1263.1945966217122,0.0002351330440008424
13922,1254.9477088886836,0.00023504104514661872
13794,917.8622623454462,0.00023502796140766115
2586,1313.5187735339834,0.000234840205030858
16267,1429.0464352210197,0.00023481488150610695
13692,1149.1324842161187,0.00023445326567453424
21678,1322.2409461167215,0.00023440632993867243
25885,1042.8037175028123,0.0002341157601822184
9048,656.1725409216625,0.00023393983809554653
13838,925.587029396563,0.00023393005577580913
15631,1058.238832851872,0.0002338192857661614
21528,1171.9030859642985,0.00023372011186036714
24104,1225.8516553022957,0.00023333779409886158
13718,1042.506425361375,0.00023317499717518593
9046,604.1999310766815,0.00023314665202439462
13332,780.466258759969,0.0002328314694254056
7580,1171.6193506486045,0.00023279473726521384
13158,1162.3659198404764,0.00023220878076483158
14047,1021.3671482009256,0.00023173224660855203
14093,1215.7544960336584,0.00023141582510675894
320,1113.447474752254,0.00023123733676415237
195,1405.4870642478697,0.00023094370505790215
13583,863.6534382440484,0.0002288435424447266
13679,597.6757113230406,0.00022881367749561052
13581,713.012320293265,0.00022821195948324343
