stop_id,stop_name,region,lat,lon,degree,weighted_degree,approx_betweenness,rank_in_peak_window,peak_window,offpeak_window
39574,שדרות הראשונים/דרך השדות,Center,31.731585,34.768602,2.0,12.0,6.046912064944792e-05,14384,morning_peak,night
19241,שכונה מערבית ד,North,32.891142,35.404281,2.0,50.0,6.0462174936451635e-05,14386,morning_peak,night
48277,צומת חורה,South,31.292704,34.922338,2.0,6.0,6.0435994862631044e-05,14391,morning_peak,night
936,דרך הים/הזית,Center,31.818892,34.691152,2.0,4.0,6.0400146643830337e-05,14393,morning_peak,night
43139,מנדל/שמעון,South,30.977641,34.919349,2.0,48.0,6.029219366160605e-05,14399,morning_peak,night
44183,שולמית/נלי זקס,South,30.983045,34.924227,2.0,42.0,6.029219366160605e-05,14400,morning_peak,night
4371,מסעף כנף,North,32.881639,35.704166,2.0,10.0,6.008684723556891e-05,14411,morning_peak,night
15982,צרכנייה/אנשי בראשית,Center,32.222414,34.867895,2.0,4.0,5.981759792194744e-05,14431,morning_peak,night
8880,אלמוקדסי/ואדי אל ג'וז,Jerusalem,31.787039,35.237521,2.0,14.0,5.9738670105202416e-05,14438,morning_peak,night
38331,מועצה מקומית כפר ברא,Center,32.130588,34.970812,2.0,16.0,5.9658783365280816e-05,14449,morning_peak,night
43726,עלאא נסאר/עלי אלסח,North,32.848705,35.336439,2.0,54.0,5.9618877848995614e-05,14452,morning_peak,night
21861,הפיקוס/הברוש,Center,32.170598,34.943215,4.0,6.0,5.957577202239634e-05,14458,morning_peak,night
11039,איזור התעשיה נשר,Jerusalem,31.762131,34.995646,5.0,35.0,5.9570028279179326e-05,14459,morning_peak,night
27549,דרך ג'ו יוסף אלון/אביגדור המאירי,South,31.241842,34.774231,2.0,20.0,5.94820080901278e-05,14462,morning_peak,night
3356,מסגד/עוספיא,North,32.80024,35.007383,2.0,44.0,5.9327003961228545e-05,14479,morning_peak,night
16333,יואל/יונה,Center,32.070872,34.89954,2.0,44.0,5.92786514412826e-05,14483,morning_peak,night
38657,דרך השלום/ההגנה,North,32.904448,35.286086,2.0,8.0,5.92453953003459e-05,14488,morning_peak,night
15766,הגולן/מגדל המים,Center,31.875907,34.731353,2.0,44.0,5.924422009889818e-05,14489,morning_peak,night
17010,'יערה א,North,32.729903,35.142399,3.0,36.0,5.8931409072143904e-05,14518,morning_peak,night
7892,'סלעית א,Center,32.243547,35.048833,3.0,5.0,5.888962567433986e-05,14528,morning_peak,night
21230,אום דלהם,North,32.743541,35.350151,2.0,50.0,5.877903234943284e-05,14536,morning_peak,night
3942,קמיל הויסמנס א,North,32.765013,34.982756,2.0,64.0,5.873888235239841e-05,14543,morning_peak,night
2456,טובים/העתיד,North,32.809102,35.014974,2.0,44.0,5.863196857089279e-05,14550,morning_peak,night
37028,אפק/מזכירות,North,32.839851,35.128124,3.0,20.0,5.857613311432706e-05,14554,morning_peak,night
20901,כביש המסגד,North,32.719953,35.220946,2.0,30.0,5.8540037303720746e-05,14557,morning_peak,night
19045,בית עלמין,North,32.730479,35.215322,2.0,30.0,5.848939340134375e-05,14563,morning_peak,night
38821,אל משאהד/אל שיפא,Jerusalem,31.733209,35.225621,2.0,14.0,5.826137435832658e-05,14581,morning_peak,night
41366,השומר/הירמוך,North,32.805555,35.00574,2.0,38.0,5.8226298179359094e-05,14584,morning_peak,night
41826,ניר וגל/הדולב,Center,31.827403,34.681347,2.0,4.0,5.806509283281111e-05,14602,morning_peak,night
40789,לאה אמנו/דרך מנחם בגין,Jerusalem,31.881192,35.001169,5.0,36.0,5.8002921650106167e-05,14609,morning_peak,night
49941,שיירת עטרות/אל דהר,Jerusalem,31.814261,35.224343,2.0,10.0,5.775072753631231e-05,14627,morning_peak,night
50852,דרך אריאל שרון/כביש 444,Center,32.110957,34.937612,2.0,12.0,5.7701068393945125e-05,14635,morning_peak,night
10983,ביאליק/גור אריה,Jerusalem,31.751688,34.985963,2.0,28.0,5.7634822658730936e-05,14638,morning_peak,night
21776,צאלון/איתן,Center,31.957136,34.859807,3.0,46.0,5.756103566536627e-05,14646,morning_peak,night
25816,מסעף בית ניר,Center,31.652048,34.877379,2.0,16.0,5.7515015928246766e-05,14649,morning_peak,night
28649,מסעף גלאון,Center,31.62903,34.846315,2.0,8.0,5.7515015928246766e-05,14650,morning_peak,night
17018,יצחק רבין/משה דיין,North,32.708419,35.117794,2.0,18.0,5.744821694061998e-05,14657,morning_peak,night
35981,בי''ס ממ''ד שלהבת,Jerusalem,31.867516,34.984183,2.0,20.0,5.741115818240932e-05,14659,morning_peak,night
27022,מפקדת המחוז,Center,31.60482,34.886726,4.0,12.0,5.734670708334595e-05,14669,morning_peak,night
20417,'כנף א,North,32.870022,35.698653,3.0,14.0,5.7325941574512665e-05,14670,morning_peak,night
48311,שכונת זוגות צעירים/רחוב 723,North,32.81621,35.259897,2.0,38.0,5.724394333312411e-05,14677,morning_peak,night
35962,אהוד/הגבעה,Center,31.921947,35.0332,2.0,26.0,5.7210950039925516e-05,14681,morning_peak,night
47872,צומת שפיר/זרחיה,Center,31.703898,34.720199,2.0,8.0,5.707025328645801e-05,14686,morning_peak,night
11906,אבל פן/לייבוביץ',Jerusalem,31.759326,35.18191,2.0,42.0,5.70557951268295e-05,14690,morning_peak,night
11514,החי''ל/נהגי הפרדות,Jerusalem,31.803246,35.240501,2.0,32.0,5.700094548725044e-05,14695,morning_peak,night
14264,למרחב/לוחמי הגטאות,Center,32.148468,34.833814,2.0,26.0,5.689564465901368e-05,14700,morning_peak,night
24960,הדקל/הארז,Center,32.386395,34.989183,2.0,22.0,5.66551830341781e-05,14721,morning_peak,night
6448,זרעית ג,North,33.100118,35.287562,2.0,10.0,5.658869863118514e-05,14726,morning_peak,night
5953,חצב/הדס,North,33.001776,35.26,2.0,12.0,5.6544309251281294e-05,14733,morning_peak,night
44353,מסעף גבעת אבני,North,32.780259,35.434346,3.0,10.0,5.651853818332812e-05,14737,morning_peak,night
50275,אבן ח'לדון/אלאמל,Center,32.424887,35.03177,2.0,16.0,5.6447008830241046e-05,14743,morning_peak,night
43247,מגל ז,Center,32.386941,35.031253,2.0,30.0,5.6436950002198564e-05,14744,morning_peak,night
43043,דרך החרושת/מבוא סדן,Center,31.579052,34.780584,2.0,8.0,5.638671874083005e-05,14751,morning_peak,night
41685,הראשונים/המורג,North,33.279115,35.578715,2.0,16.0,5.6372631005724284e-05,14752,morning_peak,night
14987,בית הלוי ב,Center,32.351453,34.928707,2.0,14.0,5.633495807951265e-05,14756,morning_peak,night
49058,בית ספר יצחק נבון,North,32.85015,35.084162,3.0,28.0,5.63165623593129e-05,14759,morning_peak,night
38574,הכוכבים/הגשם,Center,32.489838,34.912636,3.0,20.0,5.62732418583489e-05,14761,morning_peak,night
38818,אבו רביע/ברזני,Jerusalem,31.746084,35.239956,2.0,20.0,5.60225347152877e-05,14777,morning_peak,night
16872,דרך בני/ריזה,Center,31.826808,34.742369,2.0,12.0,5.6018988742718076e-05,14778,morning_peak,night
43464,שוהם/שחם,Center,32.481478,34.944692,2.0,12.0,5.594380592041925e-05,14782,morning_peak,night
35663,החרושת/בעלי המלאכה,North,32.862644,35.100094,2.0,80.0,5.590024495088289e-05,14789,morning_peak,night
21643,בסיס 108ב,Center,31.956066,34.838829,2.0,112.0,5.583659964909299e-05,14795,morning_peak,night
11276,הארזים/ההדר,Jerusalem,31.74466,34.977659,2.0,58.0,5.581426500923335e-05,14803,morning_peak,night
14976,הזית א,Center,31.869106,34.904272,2.0,24.0,5.5745690305471546e-05,14809,morning_peak,night
15534,כביש 42/כפר אביב,Center,31.830953,34.712458,2.0,16.0,5.573955945240483e-05,14810,morning_peak,night
16142,אביר יעקב/השופטים,Center,31.782603,34.707722,2.0,32.0,5.56826368747832e-05,14813,morning_peak,night
18976,בית הלל ג,North,33.209383,35.607536,2.0,16.0,5.563558789035625e-05,14816,morning_peak,night
20804,אנפה,North,32.899241,35.285551,2.0,56.0,5.5613253250496614e-05,14820,morning_peak,night
50916,מרים בן פורת/מרים ילן שטקליס,North,32.930785,35.086038,2.0,20.0,5.545930522962763e-05,14834,morning_peak,night
16379,מרטין גהל/האופן,Center,32.098584,34.851614,3.0,62.0,5.54483408674327e-05,14836,morning_peak,night
111,פארק תעשיות שילת,Center,31.914324,35.023589,3.0,26.0,5.54460275705065e-05,14837,morning_peak,night
857,הכרמל/תל חי,Center,32.176925,34.914404,2.0,26.0,5.5441003993033063e-05,14838,morning_peak,night
6847,הדקל/הברושים,North,32.915336,35.299833,3.0,20.0,5.54158136929975e-05,14841,morning_peak,night
12457,כרמים מרכז,South,31.333721,34.918648,4.0,12.0,5.516993512357043e-05,14862,morning_peak,night
403,ההדרים/החרוב,Center,32.273119,34.873461,2.0,20.0,5.509366487067191e-05,14869,morning_peak,night
29235,גיאה   משק 88/דרך שדמה,Center,31.631861,34.606016,2.0,4.0,5.504726145901733e-05,14873,morning_peak,night
37577,בירות/מסקט,South,31.391641,34.751804,3.0,51.0,5.487174279014052e-05,14887,morning_peak,night
4358,בני יהודה הרחבה,North,32.800005,35.69177,3.0,34.0,5.479232493366503e-05,14892,morning_peak,night
25214,אלברט איינשטיין/הצפירה,Center,32.088589,34.849589,2.0,86.0,5.473809127238197e-05,14897,morning_peak,night
41185,נופי נחמיה,Center,32.09723,35.236296,3.0,20.0,5.4640905297332763e-05,14905,morning_peak,night
44894,מרכז מסחרי/הבציר,Center,31.887293,34.921442,4.0,24.0,5.457202036788523e-05,14911,morning_peak,night
15321,החיטה/התמר,Center,31.974837,34.894031,2.0,28.0,5.445099025974015e-05,14918,morning_peak,night
14784,דרך חפר/דרך השרון,Center,32.342733,34.893202,2.0,14.0,5.4447152081558795e-05,14919,morning_peak,night
15307,משק,Center,31.975998,34.88217,3.0,18.0,5.4390374596870076e-05,14923,morning_peak,night
20085,יונתן,North,32.937398,35.79509,3.0,28.0,5.427393141015697e-05,14932,morning_peak,night
12090,יגאל אלון/הסנהדרין,South,31.064069,35.038928,3.0,86.0,5.402572139277182e-05,14946,morning_peak,night
41384,ספיבק/רוקח,Center,32.096008,34.818108,2.0,76.0,5.402257096112581e-05,14947,morning_peak,night
35110,ביה''ס אור זבולון/הנגב,Center,32.104096,35.192067,3.0,9.0,5.3810518303401874e-05,14966,morning_peak,night
38635,הגליל/המייסדים,Center,32.480432,34.990751,3.0,76.0,5.379215545309992e-05,14968,morning_peak,night
9275,הכביש האמריקאי 7/מכה,Jerusalem,31.745487,35.248664,2.0,40.0,5.373528712700298e-05,14973,morning_peak,night
38251,בי''ס הנדסאים,North,33.229702,35.755654,4.0,16.0,5.367237304669417e-05,14977,morning_peak,night
15071,מחסום,Center,32.271727,34.94989,3.0,12.0,5.3659204406515825e-05,14979,morning_peak,night
1796,כצנלסון/אלכסנדר זייד,North,32.707282,35.123845,2.0,6.0,5.3619090577607876e-05,14980,morning_peak,night
43669,ביר הדאג' 5,South,31.018151,34.707566,2.0,4.0,5.3521184369098776e-05,14992,morning_peak,night
50613,צומת גן לאומי לב הרמון/לדרום,South,30.596715,34.878538,2.0,4.0,5.329731148432312e-05,15008,morning_peak,night
41401,שכונה 6,South,31.154053,35.008706,2.0,20.0,5.311740801649839e-05,15028,morning_peak,night
39232,כביש 22/דרך חיפה,North,32.808258,35.071222,2.0,44.0,5.3091207638364744e-05,15032,morning_peak,night
14831,גן ילדים,Center,31.905987,34.873879,2.0,18.0,5.30768225287627e-05,15034,morning_peak,night
3741,הרופא/יוסף שכטר,North,32.785043,34.9808,2.0,66.0,5.294188870708319e-05,15051,morning_peak,night
21582,מגרש כדורסל,Center,31.871314,34.946219,2.0,8.0,5.2852364258767e-05,15053,morning_peak,night
39512,זרחיה/מרכז,Center,31.684125,34.744265,2.0,4.0,5.283004204010785e-05,15056,morning_peak,night
4883,צומת חבר,North,32.566542,35.259939,2.0,16.0,5.279870691263292e-05,15060,morning_peak,night
26428,הפועלים/הדגן,South,31.226755,34.806493,2.0,10.0,5.273756010362439e-05,15065,morning_peak,night
22243,יובלים/נחל דן,Jerusalem,31.886101,35.030414,3.0,16.0,5.2706859098522674e-05,15068,morning_peak,night
9260,טאאה חוסין/אלבוחטורי,Jerusalem,31.839141,35.22767,2.0,20.0,5.2705524443143566e-05,15069,morning_peak,night
42854,יוסי בנאי/דליה רביקוביץ,Center,32.084645,34.984744,3.0,24.0,5.2618157563590386e-05,15081,morning_peak,night
44366,דרך פל ים/הרקיע,Center,32.4862,34.90883,3.0,20.0,5.254877710663692e-05,15086,morning_peak,night
50920,הגאולה/גולומב,North,32.932912,35.095099,2.0,22.0,5.252851588470792e-05,15088,morning_peak,night
42409,איתמר/יואב,Center,32.08949,34.80698,2.0,68.0,5.22481641284077e-05,15110,morning_peak,night
21924,צומת שדה ורבורג,Center,32.201477,34.913641,3.0,12.0,5.220483842185779e-05,15113,morning_peak,night
48722,ישעי ב,Jerusalem,31.748946,34.967376,2.0,22.0,5.217769849713302e-05,15114,morning_peak,night
51093,צומת חוות גלעד לצפון,Center,32.200275,35.184879,2.0,6.0,5.217264247564532e-05,15115,morning_peak,night
40895,שלום עליכם/חבצלת החוף,Center,32.28755,34.849569,2.0,64.0,5.216822248858021e-05,15117,morning_peak,night
37777,נח''ל קריות/כביש 80,South,31.328385,35.117125,2.0,4.0,5.2134159540657404e-05,15122,morning_peak,night
4867,צומת אומן,North,32.573475,35.248149,2.0,6.0,5.202698096138387e-05,15140,morning_peak,night
21456,תמר/אורן,Center,31.844121,34.918789,4.0,24.0,5.2000619231591354e-05,15142,morning_peak,night
44607,אלבידר/אלגרנפל,South,31.247795,35.093442,2.0,22.0,5.189870065231455e-05,15150,morning_peak,night
14861,רמב''ם/רבי דוד עובדיה,Center,31.897315,34.901314,2.0,8.0,5.1743031001285024e-05,15167,morning_peak,night
16473,השרון/השפלה,Center,31.880571,34.727472,2.0,28.0,5.163391495789764e-05,15174,morning_peak,night
51763,בנ''צ כרמל/מעלה החטיבה,South,31.261649,34.820244,2.0,4.0,5.1571711634470276e-05,15178,morning_peak,night
15287,דרכי משה/מסילת רכבת,Center,31.950279,34.880353,2.0,38.0,5.140749138923633e-05,15184,morning_peak,night
43923,מרכז מסחרי/ גבעת ברנר,Center,31.861394,34.807253,2.0,14.0,5.125924414625386e-05,15198,morning_peak,night
44599,אלפארוק,South,31.240323,35.092258,3.0,44.0,5.1237115147266285e-05,15200,morning_peak,night
51246,כורום א רישה,North,32.741169,35.348567,3.0,30.0,5.112872435780908e-05,15208,morning_peak,night
39907,אלבוסתן/המוסך,North,32.718579,35.227534,4.0,58.0,5.0778144721647644e-05,15241,morning_peak,night
10934,הארזים / הערבה,Jerusalem,31.745352,34.975699,2.0,54.0,5.074291869781274e-05,15246,morning_peak,night
2014,מסדה/כורש,North,32.811026,34.991207,2.0,38.0,5.066982961800787e-05,15252,morning_peak,night
38121,שדרות הדקלים/המסילה,South,31.134548,34.791542,2.0,12.0,5.0663720349838474e-05,15254,morning_peak,night
42083,ראס אלח'אביה 8,North,32.883992,35.424009,2.0,30.0,5.062767984437903e-05,15260,morning_peak,night
2999,שוויצר/ברנשטיין,North,32.778016,34.985391,2.0,158.0,5.061476084990966e-05,15262,morning_peak,night
11790,המפעלות/המעש,Jerusalem,31.857709,35.217274,3.0,112.0,5.05366330877788e-05,15276,morning_peak,night
41365,אבן גבירול/ביל''ו,North,32.807378,35.005391,2.0,32.0,5.0503429037291867e-05,15282,morning_peak,night
17083,עוקף מתנ''ס 1,North,32.69647,35.055508,2.0,36.0,5.049862072263955e-05,15283,morning_peak,night
35015,נגוהות/מרכז,South,31.492462,34.983536,2.0,10.0,5.045066044901973e-05,15291,morning_peak,night
44222,אזור תעשיה צפוני/אלי הורוביץ,North,33.218049,35.586805,2.0,58.0,5.038694752334136e-05,15303,morning_peak,night
557,עמק חפר/מסריק,Center,32.344976,34.869845,2.0,16.0,5.038694752334136e-05,15304,morning_peak,night
39941,נהורה/כניסה,Center,31.620153,34.702107,3.0,12.0,5.036207762567398e-05,15309,morning_peak,night
17997,מחנה שומרה,North,33.079925,35.279436,2.0,16.0,5.035641932628983e-05,15311,morning_peak,night
48087,צומת תימורים,Center,31.718794,34.754358,2.0,12.0,5.0349892373911434e-05,15313,morning_peak,night
44273,עזריאל/כניסה,Center,32.263637,34.965514,2.0,2.0,5.034518797687392e-05,15314,morning_peak,night
35094,מחנה יואב,North,33.160909,35.720364,2.0,6.0,5.034227824362209e-05,15316,morning_peak,night
39306,101/102,North,32.683577,35.275052,2.0,12.0,5.025397051371552e-05,15335,morning_peak,night
39349,שדרות אבץ/רחבת אייר,Center,31.6024,34.787718,2.0,76.0,5.025293968418354e-05,15347,morning_peak,night
44512,מנחם בגין/הר הצופים,South,31.08352,35.030001,2.0,64.0,5.025293968418354e-05,15353,morning_peak,night
9113,צומת הזיתים,Jerusalem,31.783628,35.257819,3.0,36.0,5.025293968418354e-05,15366,morning_peak,night
17123,'בית ספר יסודי א,North,32.691213,35.043626,2.0,36.0,5.025293968418354e-05,15367,morning_peak,night
17288,שכונת קשקוש,North,32.692754,35.043661,2.0,36.0,5.025293968418354e-05,15368,morning_peak,night
35353,שדה אליהו,Center,32.439373,35.514577,3.0,32.0,5.025293968418354e-05,15370,morning_peak,night
41317,כיכר/המעיין,Center,31.91434,34.965905,3.0,30.0,5.025293968418354e-05,15372,morning_peak,night
4768,צומת מעוז חיים,Center,32.492784,35.554297,2.0,20.0,5.025293968418354e-05,15381,morning_peak,night
35968,יובלים/נחל המעיינות,Jerusalem,31.88594,35.030726,3.0,19.0,5.025293968418354e-05,15382,morning_peak,night
6276,שכ' מערבית צפונית,North,32.892135,35.400209,2.0,16.0,5.025293968418354e-05,15388,morning_peak,night
35359,חניון האירוסים,North,32.504668,35.413129,2.0,9.0,5.025293968418354e-05,15391,morning_peak,night
21905,הנרקיס/הורדים,Center,32.150196,34.924544,2.0,7.0,5.025293968418354e-05,15395,morning_peak,night
28496,שכונה 3,South,31.400639,34.764046,2.0,6.0,5.025293968418354e-05,15396,morning_peak,night
35360,חניון האירוסים,North,32.504642,35.413018,2.0,6.0,5.025293968418354e-05,15397,morning_peak,night
39309,101/128,North,32.684571,35.270739,2.0,12.0,5.0251908854651556e-05,15398,morning_peak,night
34135,שבזי/הבנים,Center,31.866886,34.824038,2.0,6.0,5.023438475260783e-05,15402,morning_peak,night
39380,הסייפון/רנן א,South,31.337296,34.599094,3.0,12.0,5.019486962054848e-05,15415,morning_peak,night
38919,שכונת הרחבה חדשה בית 189,North,33.047751,35.173597,3.0,8.0,5.014592976133957e-05,15430,morning_peak,night
6458,מנות מרכז,North,33.039141,35.194381,2.0,8.0,5.014592976133957e-05,15431,morning_peak,night
3604,משה דיין/יגאל ידין,North,32.8031,35.046043,2.0,28.0,5.014356294612035e-05,15432,morning_peak,night
560,מרפאה,Center,32.350595,34.871017,2.0,16.0,5.011893184502571e-05,15438,morning_peak,night
35307,יוסף נבו/אייבי נתן,Center,32.168385,34.823998,3.0,22.0,5.0111591632133145e-05,15441,morning_peak,night
9286,הרקפת/הסביון,Jerusalem,31.754304,35.164905,2.0,54.0,5.010583015072292e-05,15444,morning_peak,night
38562,וואדי אלפאש 2,North,32.696319,35.060168,2.0,36.0,5.0074262565306433e-05,15450,morning_peak,night
5952,התבור/ארבל,North,32.996631,35.270372,3.0,8.0,5.0038756214760344e-05,15461,morning_peak,night
26854,הדקל/מעגל הגפן,South,30.99058,34.920385,2.0,40.0,5.00256049570408e-05,15464,morning_peak,night
11529,אלי תבין א',Jerusalem,31.817726,35.241574,3.0,84.0,5.000371012763194e-05,15469,morning_peak,night
37468,מסעף קיבוץ אושה,North,32.794252,35.111157,2.0,22.0,4.994025472614862e-05,15476,morning_peak,night
3781,זינגר/הזז,North,32.767992,35.012972,2.0,56.0,4.993850098894205e-05,15478,morning_peak,night
2497,עבאס/מדרגות אל גזאלי,North,32.816581,34.986236,2.0,24.0,4.991568662230302e-05,15483,morning_peak,night
39980,נתרן/אשלגן,Center,31.590501,34.780118,3.0,68.0,4.990975537799074e-05,15484,morning_peak,night
3964,'שוויצר ב,North,32.778849,34.982184,2.0,162.0,4.989111851845742e-05,15491,morning_peak,night
2681,בן יהודה/השלום,North,32.810597,34.992973,2.0,35.0,4.98360497503592e-05,15499,morning_peak,night
38962,מגרש ספורט כפר ראש הנקרה,North,33.085461,35.114013,3.0,12.0,4.979507956706098e-05,15503,morning_peak,night
10982,ביאליק/בן גרא,Jerusalem,31.751951,34.984938,2.0,22.0,4.97894410732922e-05,15504,morning_peak,night
6374,הזורעים 1,North,32.747597,35.506621,2.0,6.0,4.978391224713116e-05,15507,morning_peak,night
28453,מכון רישוי,South,31.394197,34.774956,2.0,6.0,4.971690832755225e-05,15515,morning_peak,night
42053,דרך הטחנה/התמרים,North,32.961215,35.542543,2.0,4.0,4.97012740796505e-05,15520,morning_peak,night
38191,יפיע כביש 701/כביש 702,North,32.691615,35.276341,2.0,12.0,4.961559154162859e-05,15526,morning_peak,night
49995,צלע ההר/המעיין,Center,31.920066,34.965079,2.0,12.0,4.959272920425551e-05,15530,morning_peak,night
1891,יותם/יוכבד,North,32.795099,34.98811,5.0,98.0,4.945173527147688e-05,15545,morning_peak,night
25729,הדקל/התאנה,Center,31.746122,34.675076,2.0,10.0,4.9410961142054545e-05,15547,morning_peak,night
41477,ברוש/הדס,North,32.637676,35.356113,2.0,24.0,4.9357144730296705e-05,15549,morning_peak,night
21541,האודם/ספיר,Center,31.994156,34.941472,4.0,18.0,4.9210145799432204e-05,15565,morning_peak,night
15283,דרכי משה/מזרחי,Center,31.950657,34.87851,2.0,38.0,4.9098387979130746e-05,15576,morning_peak,night
6435,שומרה ב,North,33.081624,35.282302,2.0,16.0,4.894811081679082e-05,15593,morning_peak,night
41437,מרומי שדה/מסילת יוסף,Center,31.926136,35.041819,3.0,12.0,4.8877867452925645e-05,15597,morning_peak,night
25400,הגולן/השומרון,Center,31.873902,34.727822,2.0,28.0,4.887196441046944e-05,15598,morning_peak,night
28025,בית אל/מצדה,Center,31.669907,34.558455,2.0,48.0,4.8615578919481256e-05,15627,morning_peak,night
39510,שפיר/מרכז,Center,31.699273,34.726321,2.0,4.0,4.8608560707687806e-05,15629,morning_peak,night
41111,רמת הכובש/יציאה,Center,32.220922,34.93932,4.0,8.0,4.857587200560623e-05,15632,morning_peak,night
38932,כביש 411 /גן שלמה,Center,31.873515,34.797611,2.0,4.0,4.857266358892313e-05,15633,morning_peak,night
50443,צומת כביש 367/גבעות עדן למזרח,Center,31.672718,35.016578,2.0,14.0,4.8557237191708944e-05,15634,morning_peak,night
50471,אלחדיביה/כביש 21 ,Jerusalem,31.844316,35.223522,2.0,20.0,4.847039412101263e-05,15645,morning_peak,night
6612,מעונה ז,North,33.014229,35.264049,2.0,4.0,4.8382878215355674e-05,15649,morning_peak,night
293,בי''ס שפירא,Center,32.29413,34.858763,2.0,12.0,4.836895947549586e-05,15650,morning_peak,night
14635,מכבי/הנגב,Center,32.180797,34.879066,2.0,6.0,4.8334269419460925e-05,15654,morning_peak,night
10917,ישעי ו,Jerusalem,31.752881,34.965937,2.0,22.0,4.832818087123404e-05,15656,morning_peak,night
15974,הדרים/דום הדקל,Center,32.207895,34.904077,2.0,12.0,4.830104094650929e-05,15658,morning_peak,night
41383,ספיבק/רוקח,Center,32.09623,34.81805,2.0,72.0,4.826380650537565e-05,15662,morning_peak,night
2506,בי''ס אורט,North,32.706834,35.124984,2.0,30.0,4.811884436832884e-05,15675,morning_peak,night
5879,מגרש ספורט/קופת חולים לאומית,North,32.795967,35.211056,2.0,28.0,4.8053729037974604e-05,15684,morning_peak,night
21734,הדס/גיורא יוספטל,Center,31.936917,34.858192,2.0,6.0,4.803607368545675e-05,15688,morning_peak,night
24866,כיכר הרב מחלוף יונה,Center,32.275935,34.948737,2.0,12.0,4.770003523566012e-05,15718,morning_peak,night
43155,בית ספר שלהבת/נוף איילון,Jerusalem,31.867451,34.985983,2.0,14.0,4.765351510960009e-05,15722,morning_peak,night
12548,מתקן פארן,South,30.2888,34.988851,2.0,4.0,4.756730963357307e-05,15728,morning_peak,night
3739,הרופא ב,North,32.785129,34.980765,2.0,66.0,4.756399066128394e-05,15730,morning_peak,night
5926,צומת רמת גבריאל,North,32.692539,35.25137,4.0,22.0,4.7546354999098506e-05,15733,morning_peak,night
21439,'מצליח ה,Center,31.904869,34.875572,2.0,12.0,4.742905683960437e-05,15744,morning_peak,night
20298,מסעף קדמת צבי,North,33.018787,35.695154,2.0,14.0,4.740567605895732e-05,15748,morning_peak,night
41400,בית ספר מקיף עמל אלנור,South,31.151253,35.008521,2.0,24.0,4.738847135186866e-05,15752,morning_peak,night
12698,צומת מחנה סיירים/כביש 12,South,29.896564,34.859057,2.0,32.0,4.711312725403319e-05,15774,morning_peak,night
28581,מועצה מקומית,South,31.248801,35.086327,3.0,112.0,4.704423882203013e-05,15778,morning_peak,night
41206,גלוסקא/העצמאות,Center,32.097468,34.939818,4.0,52.0,4.7038867638161905e-05,15780,morning_peak,night
43664,ביר הדאג' 7,South,31.023716,34.704103,2.0,8.0,4.698469499926831e-05,15784,morning_peak,night
14660,רבוצקי/דוד אלעזר,Center,32.182731,34.885822,2.0,6.0,4.698409014272015e-05,15785,morning_peak,night
11380,הכביש האמריקאי 5/חי באשיר,Jerusalem,31.752232,35.251821,2.0,42.0,4.680409420115356e-05,15800,morning_peak,night
34469,צה''ל/יואב,Center,32.106682,35.183158,3.0,12.0,4.67846996244038e-05,15801,morning_peak,night
41567,שכונת אלמנסורה 2,North,32.894305,35.421351,2.0,216.0,4.6717987018898525e-05,15806,morning_peak,night
15319,המרכז התורני,Center,31.975896,34.89352,2.0,18.0,4.6608048953711336e-05,15825,morning_peak,night
42408,אסף/איתמר,Center,32.089153,34.807469,2.0,80.0,4.649119122130938e-05,15835,morning_peak,night
2870,ד'ישראלי/בלוך,North,32.789084,34.989869,2.0,54.0,4.635635978374318e-05,15850,morning_peak,night
40291,אלבייאדה,North,32.717008,35.355552,2.0,8.0,4.629287597074838e-05,15856,morning_peak,night
43069,מפעלי טמפו/צבי בורשטין,South,30.984215,34.939745,2.0,12.0,4.617265665903664e-05,15864,morning_peak,night
14816,הראשונים/התפוז,Center,32.350435,34.898097,2.0,14.0,4.605872728680829e-05,15872,morning_peak,night
7253,עין יעקב ו,North,33.009601,35.23071,2.0,16.0,4.596270594047349e-05,15882,morning_peak,night
25213,אלברט איינשטיין/מזא''ה,Center,32.089831,34.850606,2.0,82.0,4.576778809598511e-05,15899,morning_peak,night
28300,גדוד אריה,South,30.939562,34.872806,2.0,2.0,4.572817884916496e-05,15902,morning_peak,night
28225,מרכז מסחרי,South,31.296319,34.931787,4.0,72.0,4.565414480751832e-05,15911,morning_peak,night
34285,בית הלל מחנה צבאי,North,33.223506,35.606485,2.0,16.0,4.560733459337897e-05,15916,morning_peak,night
4415,צומת השריון,North,33.06319,35.745281,2.0,12.0,4.5496613647416e-05,15925,morning_peak,night
199,יהלום/ספיר,Center,32.261931,34.863096,2.0,20.0,4.5412214497695164e-05,15934,morning_peak,night
39107,אולם ספורט חדש,Center,32.26644,34.881818,7.0,16.0,4.5367094699812534e-05,15942,morning_peak,night
179,דרך האורנים/ברוש,Center,31.92072,35.016294,3.0,26.0,4.526325299188059e-05,15947,morning_peak,night
20754,הבוסתן/הפלמ''ח,North,32.986899,35.543012,2.0,20.0,4.5133333196753543e-05,15962,morning_peak,night
15376,מסעף יגל,Center,31.985073,34.87604,4.0,28.0,4.494302564296606e-05,15975,morning_peak,night
9245,בית חולים הילאל/מכללת אברהמיה,Jerusalem,31.78608,35.241479,2.0,105.0,4.4848774844155284e-05,15986,morning_peak,night
